Mode: 18 #Games: 1000 Notes: u1-2Trick-50
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
33	25	28	34	0	12	4	14	1	2	3	4	0	0	2	2	2	2	0	0	0	4	4	4	4	0	0	1	0	79
30	37	32	21	2	0	18	10	3	3	3	1	1	1	1	1	1	2	0	1	1	4	4	4	4	0	0	1	0	41
38	24	33	25	2	7	10	11	1	2	2	5	1	1	0	2	2	0	2	0	0	4	4	4	4	1	0	0	0	51
10	28	33	49	0	3	11	16	1	2	3	4	0	1	2	1	0	1	0	3	1	4	4	4	3	1	0	0	0	40
35	32	24	29	11	5	10	4	2	3	3	2	2	2	0	0	0	0	2	2	1	4	4	4	4	0	1	0	0	64
23	39	25	33	0	14	14	2	1	3	4	2	0	2	1	1	1	1	1	1	0	4	3	4	4	0	0	0	1	44
58	15	26	21	21	5	4	0	5	2	1	2	2	0	1	1	3	0	0	1	1	4	4	4	4	0	0	1	0	83
38	19	21	42	10	3	0	17	1	2	3	4	1	1	0	2	2	0	1	1	0	4	4	4	4	0	1	0	0	50
14	46	16	44	0	13	4	13	2	2	3	3	0	3	0	1	0	0	1	3	0	4	4	4	4	0	0	0	1	40
34	23	29	34	11	6	3	10	3	4	2	1	2	0	2	0	1	1	0	2	1	4	3	4	4	1	0	0	0	58
40	29	34	17	0	26	4	0	2	5	2	1	1	1	2	0	2	1	0	1	0	4	3	4	4	0	0	1	0	39
31	21	36	32	2	3	11	14	1	3	2	4	1	0	2	1	1	1	1	1	1	4	3	4	4	0	0	0	1	45
8	38	52	22	2	21	7	0	3	4	3	0	0	2	1	1	0	1	3	0	0	4	4	4	3	0	1	0	0	66
50	45	13	12	11	10	6	3	2	2	5	1	4	0	0	0	0	4	0	0	1	4	4	4	4	1	0	0	0	98
21	39	44	16	3	12	15	0	3	3	2	2	1	1	1	1	0	2	2	0	1	4	4	4	4	1	0	0	0	39
45	29	13	33	0	24	0	6	1	5	2	2	1	1	1	1	3	1	0	0	0	4	3	4	4	0	1	0	0	42
28	31	33	28	11	4	12	3	2	3	2	3	2	1	0	1	0	1	2	1	1	3	4	3	4	0	0	0	1	68
43	23	29	25	15	10	5	0	3	2	4	1	2	0	1	1	1	2	1	0	1	4	4	3	4	0	0	1	0	88
37	25	39	19	24	2	4	0	4	2	1	3	2	0	1	1	1	2	1	0	1	4	4	4	4	0	0	1	0	106
26	53	7	34	11	4	2	13	3	1	4	2	1	2	0	1	0	2	0	2	1	4	4	3	4	0	0	0	1	50
22	28	41	29	14	0	16	0	3	1	4	2	0	2	2	0	1	0	1	2	1	4	4	4	3	0	1	0	0	96
31	38	34	17	11	7	2	10	2	2	2	4	2	1	1	0	0	2	1	1	1	4	4	4	4	0	0	0	1	55
41	41	20	18	16	14	0	0	3	4	1	2	2	0	1	1	1	3	0	0	1	4	4	4	4	0	0	1	0	64
