Mode: 18 #Games: 1000 Notes: u1-2Trick-50
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
29	11	39	41	14	0	0	16	3	1	0	6	1	0	1	2	1	0	2	1	0	4	4	3	4	1	0	0	0	68
37	44	26	13	2	21	3	4	2	2	2	4	2	1	1	0	1	3	0	0	0	4	3	4	3	1	0	0	0	40
33	27	23	37	0	6	3	21	3	2	3	2	1	1	1	1	2	0	0	2	0	4	4	4	4	0	0	1	0	51
26	18	30	46	15	2	13	0	2	2	5	1	2	0	0	2	0	1	2	1	1	4	4	4	4	0	1	0	0	95
35	28	41	16	10	0	18	2	2	1	4	3	0	2	2	0	3	0	1	0	1	4	4	4	4	0	0	1	0	60
31	17	29	43	15	0	4	11	5	1	1	3	1	0	0	3	1	1	2	0	0	3	4	4	4	0	1	0	0	73
30	21	28	41	15	0	4	11	5	2	2	1	0	0	2	2	2	1	0	1	0	4	4	4	4	0	0	0	1	75
24	19	41	36	4	2	13	11	3	3	2	2	1	1	0	2	0	0	3	1	0	4	4	4	4	0	0	1	0	39
43	31	19	27	0	18	2	10	2	4	2	2	1	2	1	0	2	0	0	2	0	4	3	4	4	0	0	1	0	30
31	18	34	37	3	14	0	13	2	4	1	3	1	0	2	1	1	1	0	2	0	4	4	4	4	0	0	0	1	43
10	28	30	52	5	0	4	21	3	2	2	3	0	2	0	2	0	0	2	2	0	4	4	4	4	0	0	0	1	15
21	27	50	22	5	0	21	4	4	1	2	3	1	1	1	1	0	1	3	0	1	4	4	4	4	0	0	0	1	63
47	18	30	25	0	3	13	14	2	3	2	3	2	1	1	0	2	0	1	1	1	4	4	4	4	1	0	0	0	85
36	25	34	25	10	14	0	6	2	4	1	3	1	2	1	0	2	0	1	1	0	4	4	4	4	0	1	0	0	38
37	24	24	35	6	13	0	11	4	4	1	1	1	0	1	2	2	1	1	0	0	3	3	4	4	1	0	0	0	61
38	41	18	23	4	10	5	11	1	1	5	3	1	1	1	1	1	2	0	1	0	4	4	4	4	1	0	0	0	91
19	38	31	32	11	0	14	5	4	0	2	4	1	2	0	1	0	1	2	1	1	4	3	4	4	1	0	0	0	65
41	39	23	17	6	0	13	11	2	1	5	2	1	2	0	1	2	1	1	0	0	4	4	4	4	0	0	1	0	35
38	11	36	35	14	0	4	12	2	3	2	3	2	1	1	0	0	0	1	3	1	4	4	4	4	0	1	0	0	74
36	20	37	27	3	0	27	0	3	1	5	1	1	1	1	1	2	0	1	1	1	3	4	4	4	0	1	0	0	107
49	20	19	32	13	11	6	0	4	3	3	0	3	1	0	0	1	0	1	2	0	4	4	4	3	0	1	0	0	96
19	35	25	41	3	14	11	2	2	3	3	2	1	1	1	1	0	1	1	2	1	4	4	4	4	0	0	0	1	45
56	30	16	18	11	16	3	0	1	5	2	2	3	0	1	0	1	2	0	1	1	4	4	4	4	0	0	1	0	65
24	28	27	41	11	10	9	0	4	2	3	1	1	0	1	2	1	2	0	1	1	4	4	3	4	0	0	1	0	94
30	22	32	36	10	3	11	6	2	3	3	2	1	0	2	1	1	1	1	1	1	3	4	4	4	0	0	1	0	73
0	48	53	19	0	24	0	6	1	3	1	5	0	2	2	0	0	1	2	1	0	4	3	4	3	1	0	0	0	21
27	30	51	12	0	13	13	4	3	3	2	2	2	0	2	0	0	2	2	0	1	4	4	4	4	0	0	0	1	79
36	4	44	36	2	0	24	4	1	2	6	1	1	0	2	1	2	0	1	1	1	4	4	4	4	0	0	0	1	107
39	32	15	34	15	3	10	2	3	2	3	2	1	2	0	1	2	0	1	1	1	4	4	4	4	0	0	0	1	33
20	38	22	40	0	3	16	11	2	1	5	2	1	1	0	2	0	2	1	1	0	4	4	4	4	0	1	0	0	60
29	29	23	39	6	0	10	14	4	2	1	3	1	0	1	2	1	1	1	1	0	4	4	4	4	1	0	0	0	62
44	38	28	10	6	13	11	0	2	4	2	2	1	1	2	0	2	2	0	0	1	4	4	4	4	0	0	1	0	91
27	35	24	34	2	4	10	14	2	3	2	3	1	1	0	2	1	1	2	0	0	4	4	4	4	0	0	0	1	30
