Mode: 18 #Games: 1000 Notes: u1-2Trick-50
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
40	16	20	44	11	0	0	19	1	2	3	4	1	1	1	1	2	0	0	2	1	4	4	4	4	1	0	0	0	62
39	31	22	28	4	13	2	11	3	2	2	3	1	1	1	1	2	1	0	1	0	4	4	4	4	0	0	1	0	65
35	20	31	34	11	0	6	13	3	3	2	2	1	0	2	1	2	1	0	1	1	4	4	4	4	1	0	0	0	71
46	17	45	12	12	14	4	0	2	4	2	2	1	1	2	0	3	0	1	0	0	4	4	4	4	0	1	0	0	69
29	15	51	25	11	0	14	5	3	2	3	2	1	0	2	1	1	1	2	0	1	4	4	4	4	0	0	0	1	105
21	19	44	36	3	4	23	0	2	3	5	0	1	0	2	1	0	1	2	1	1	4	4	3	3	0	0	1	0	113
30	35	28	27	13	3	14	0	2	3	4	1	1	2	0	1	1	1	1	1	1	4	4	4	4	0	0	0	1	52
48	30	20	22	0	10	6	14	0	4	3	3	3	0	0	1	1	3	0	0	0	3	4	4	4	0	0	1	0	73
34	22	17	47	3	2	4	21	1	4	2	3	1	0	1	2	1	1	0	2	0	4	4	4	4	1	0	0	0	11
39	19	18	44	10	9	0	11	2	4	1	3	2	0	0	2	1	0	1	2	0	4	4	4	4	1	0	0	0	51
43	22	42	13	10	6	14	0	2	2	3	3	1	0	2	1	2	1	1	0	1	4	4	3	4	0	1	0	0	87
32	41	19	28	13	0	0	17	3	0	3	4	1	1	1	1	1	3	0	0	0	4	3	4	4	0	0	0	1	25
25	39	15	41	4	21	5	0	2	3	4	1	0	1	0	3	1	2	1	0	0	4	4	3	4	0	1	0	0	62
19	42	30	29	14	10	6	0	3	3	2	2	1	1	2	0	0	2	0	2	1	4	4	4	3	0	0	1	0	58
19	18	25	58	4	11	3	12	2	3	2	3	0	1	0	3	0	0	2	2	0	4	4	4	4	0	0	1	0	13
24	23	32	41	0	4	15	11	3	1	4	2	1	0	1	2	1	1	1	1	0	4	4	4	3	0	0	0	1	65
48	14	44	14	15	0	12	3	2	3	2	3	2	1	1	0	2	0	2	0	1	4	4	4	4	1	0	0	0	57
27	39	34	20	0	13	15	2	2	2	4	2	0	2	1	1	2	1	1	0	1	4	4	4	4	0	0	0	1	57
20	21	51	28	5	14	11	0	3	4	2	1	1	0	2	1	0	1	2	1	1	4	4	4	4	0	1	0	0	61
31	42	20	27	0	17	0	13	0	4	1	5	0	2	1	1	2	1	0	1	0	3	4	4	3	0	1	0	0	56
28	17	51	24	10	0	2	18	3	1	2	4	1	1	1	1	1	0	3	0	0	4	4	4	4	0	0	1	0	83
36	11	34	39	6	0	13	11	3	3	2	2	2	0	1	1	0	0	2	2	0	4	4	4	4	0	0	0	1	79
30	25	49	16	2	4	24	0	3	2	4	1	2	0	2	0	0	1	2	1	1	4	4	4	4	1	0	0	0	91
30	29	30	31	0	3	10	17	0	3	2	5	0	2	0	2	2	0	2	0	0	3	4	4	4	1	0	0	0	39
25	38	36	21	4	5	21	0	2	4	4	0	1	1	2	0	0	2	1	1	1	4	3	4	3	0	0	1	0	71
18	10	51	41	2	3	10	15	3	3	2	2	0	0	2	2	1	0	2	1	0	4	4	4	4	0	1	0	0	43
47	31	38	4	5	15	10	0	2	5	1	2	1	1	2	0	2	1	1	0	0	4	3	4	4	0	0	0	1	89
39	28	29	24	4	16	10	0	3	4	2	1	1	1	1	1	2	1	1	0	0	4	4	4	4	0	1	0	0	57
11	25	35	49	4	0	13	13	4	0	2	4	0	0	1	3	0	1	2	1	1	3	3	4	4	1	0	0	0	70
31	41	14	34	21	2	7	0	2	3	4	1	1	1	0	2	2	2	0	0	1	4	4	4	4	0	0	1	0	80
28	63	6	23	21	3	4	2	5	1	2	2	1	3	0	0	1	2	0	1	1	4	4	4	4	1	0	0	0	37
28	53	23	16	9	10	0	11	4	1	3	2	0	2	1	1	1	2	1	0	0	3	4	4	4	0	1	0	0	61
30	36	32	22	11	3	12	4	2	2	3	3	2	1	1	0	0	2	1	1	1	4	4	4	4	0	0	1	0	84
35	38	17	30	21	0	7	2	3	1	4	2	1	2	0	1	2	1	0	1	1	4	4	4	4	0	0	0	1	55
21	22	40	37	0	7	13	10	3	3	3	1	0	1	2	1	1	0	1	2	1	4	4	4	4	0	1	0	0	65
20	53	35	12	2	14	14	0	2	2	3	3	1	2	1	0	0	2	1	1	1	4	4	4	4	0	0	1	0	67
38	8	26	48	10	0	7	13	2	2	3	3	2	0	0	2	1	0	1	2	0	4	4	4	4	0	0	0	1	89
25	20	51	24	2	4	24	0	2	3	4	1	0	0	3	1	1	1	1	1	1	3	4	4	4	0	0	1	0	98
39	18	41	22	13	4	13	0	3	2	3	2	2	0	2	0	1	1	1	1	1	4	4	4	4	1	0	0	0	95
19	35	30	36	0	10	15	5	1	3	3	3	1	1	1	1	0	2	1	1	1	4	4	4	4	0	0	0	1	52
32	33	38	17	2	4	13	11	2	2	3	3	1	2	0	1	1	0	3	0	0	4	4	4	4	0	0	0	1	79
36	30	16	38	10	3	2	15	2	2	1	5	2	0	0	2	1	2	0	1	0	4	4	4	3	0	1	0	0	24
30	34	27	29	0	11	9	10	1	1	4	4	2	2	0	0	0	1	1	2	0	4	4	4	4	1	0	0	0	70
43	21	33	23	21	4	2	3	2	4	2	2	1	1	1	1	3	0	1	0	1	4	3	4	4	0	0	1	0	58
33	13	36	38	9	0	11	10	4	1	3	2	2	0	1	1	0	0	2	2	1	4	4	4	4	1	0	0	0	82
31	17	41	31	6	3	21	0	3	4	3	0	1	0	2	1	1	1	1	1	1	4	4	4	3	0	1	0	0	92
