Mode: 18 #Games: 1000 Notes: u1-2Trick-50
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
31	24	27	38	0	11	12	7	2	2	3	3	1	2	0	1	2	0	1	1	0	4	4	4	4	0	0	1	0	69
28	42	26	24	2	21	7	0	2	2	3	3	0	2	1	1	2	1	0	1	0	4	4	4	4	1	0	0	0	40
16	27	8	69	4	11	5	10	3	1	3	3	0	1	0	3	1	0	0	3	0	3	4	4	4	1	0	0	0	31
38	30	23	29	0	0	20	10	1	1	6	2	1	1	1	1	2	1	0	1	1	4	4	4	4	0	0	1	0	99
21	21	28	50	0	13	6	11	3	2	3	2	1	0	0	3	0	1	2	1	0	4	4	4	4	0	1	0	0	33
37	31	11	41	6	0	3	21	2	0	4	4	1	1	0	2	1	2	0	1	0	4	3	4	4	0	1	0	0	37
38	24	18	40	0	15	15	0	2	3	3	2	2	1	0	1	1	0	1	2	0	4	4	4	4	0	0	1	0	54
17	37	31	35	2	10	7	11	2	2	3	3	0	0	2	2	1	2	0	1	0	4	4	3	4	0	0	0	1	48
22	29	36	33	11	0	14	5	2	2	3	3	1	2	0	1	0	0	3	1	1	4	4	4	4	0	0	1	0	44
16	33	56	15	14	4	12	0	5	2	2	1	1	1	2	0	0	1	3	0	1	3	4	4	4	0	0	0	1	109
51	14	28	27	11	9	0	10	1	3	2	4	3	0	0	1	1	0	2	1	1	4	4	4	4	0	0	0	1	83
29	21	40	30	14	2	14	0	2	5	2	1	1	0	2	1	1	1	1	1	1	4	3	4	4	0	0	0	1	52
35	21	43	21	2	3	15	10	1	3	3	3	0	1	3	0	3	0	0	1	1	4	4	4	3	1	0	0	0	45
36	30	37	17	12	11	0	7	3	2	0	5	1	1	2	0	2	1	0	1	0	4	4	3	4	1	0	0	0	50
