Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
6	7	8	12	17	21	32	34	36	37	1	11	22	23	24	25	29	31	33	35	0	0	14	1207	601	356	0	320	0	0	3	1	0	
9	14	16	22	23	29	30	33	34	39	4	6	10	12	17	18	19	32	36	37	1	1	110	1159	0	28849	47832	1158	120	4	0	0	0	
4	9	10	13	18	19	22	24	33	37	5	15	17	20	23	26	27	28	36	38	1	2	97	100	0	220	705	0	177	3	2	2	0	
3	9	13	16	20	25	27	36	38	39	1	7	11	15	17	22	23	24	31	34	2	3	53	264	5519	582	0	349	0	11	2	2	0	
1	4	6	8	12	13	14	19	38	39	2	3	5	7	10	11	15	18	30	32	3	0	36	1176	103	0	17156	5	0	3	2	1	0	
2	4	5	8	10	15	20	28	34	35	0	6	18	21	22	24	32	33	37	38	0	1	67	150	0	25243	73	121	0	0	2	6	0	
0	10	14	16	18	19	24	26	34	38	3	5	6	11	17	23	30	31	32	35	2	2	21	196	0	310	0	8	156	0	1	1	0	
0	5	12	14	18	23	27	28	37	39	2	4	19	20	25	26	29	30	34	38	3	3	90	127	0	17003	0	1243	16	3	1	1	0	
1	12	13	15	23	25	30	32	35	38	2	7	8	11	16	18	22	29	31	36	2	0	67	1107	207	1293	301193	637	76	5	2	1	0	
0	3	4	5	11	14	15	25	26	37	9	12	13	16	17	18	28	30	32	38	3	1	36	167	0	26092	376	4	0	0	1	3	0	
2	6	10	17	21	27	30	31	37	38	0	1	12	15	20	22	23	26	34	35	3	2	39	231	0	389	178	0	15	1	1	0	0	
5	12	27	29	30	32	33	35	36	37	4	6	7	8	10	11	21	28	31	39	3	3	78	654	0	77	44	5	16	3	0	1	0	
8	11	14	15	20	21	22	25	28	29	1	4	7	9	23	30	36	37	38	39	2	0	103	2276	48609	1967	2683	5	47	4	1	1	0	
2	4	6	14	19	28	29	31	32	35	5	8	11	12	15	16	22	24	33	37	0	1	51	101	141	0	20030	2	10	0	1	0	0	
3	4	6	11	19	21	22	24	30	33	0	1	2	9	12	14	18	25	35	37	3	2	42	112	0	24004	162	165	0	2	2	1	0	
2	8	9	10	16	21	22	28	29	39	1	5	13	17	19	31	32	34	35	37	1	3	107	281	29400	0	0	9	0	1	2	0	0	
3	7	14	17	20	28	29	30	31	38	0	2	9	10	16	21	24	25	34	35	3	0	61	495	0	525	0	667	9	4	1	1	0	
2	3	10	12	17	22	23	24	26	38	5	7	8	9	21	25	27	28	29	30	3	1	56	338	332	0	61534	0	58	9	2	1	0	
15	18	21	22	26	28	30	31	32	35	2	3	5	8	9	10	14	17	27	34	3	2	39	157	180	177	1008	378	15	0	2	1	0	
1	3	8	10	12	14	17	19	24	38	0	2	7	11	22	23	27	28	30	35	0	3	71	0	33330	141694	745	2538	104	12	2	1	0	
3	6	8	13	16	21	25	26	32	35	0	2	4	7	12	18	27	29	31	38	0	0	82	1323	375	0	724	0	36	3	2	0	0	
4	8	11	12	16	20	21	31	32	39	6	10	13	15	17	22	25	28	29	36	1	1	84	0	153	0	196	679	0	10	2	1	0	
3	11	13	20	21	26	29	31	32	36	0	1	2	6	7	8	12	27	37	38	0	2	69	283	0	0	508	237	29	2	1	0	0	
3	4	8	17	20	25	27	29	35	37	2	5	6	12	13	16	19	26	31	36	3	3	74	148	0	0	594	695	87	0	2	1	0	
0	3	4	16	17	19	26	27	35	37	1	5	14	18	21	24	29	32	33	38	2	0	44	294	0	116	1733	0	5	0	1	0	0	
6	8	19	22	25	26	29	32	34	36	1	2	4	7	15	16	18	31	37	39	2	1	77	0	44872	5121	11512	0	19	0	2	1	0	
2	5	6	7	10	12	18	34	38	39	9	16	17	19	25	27	29	30	35	37	2	2	81	300	15182	0	60451	1274	9	3	1	1	0	
1	5	8	9	21	24	30	32	37	38	0	2	15	22	28	29	33	34	35	36	1	3	34	560	11530	333	918	454	0	7	1	1	0	
0	1	4	9	10	23	25	27	30	37	2	5	16	19	20	26	31	33	34	36	1	0	42	866	785	0	1208	465	13	3	0	1	0	
10	17	24	25	26	31	32	33	35	38	0	1	4	6	7	12	15	22	23	36	2	1	22	622	8366	716	0	1379	194	0	1	1	0	
11	12	13	15	16	20	23	25	34	37	4	5	10	17	19	22	24	29	33	36	1	2	96	192	8907	260	96	124	0	2	1	1	0	
7	16	18	22	26	27	29	33	37	38	6	8	11	13	14	15	23	30	31	32	3	3	64	0	25002	193	0	7	0	10	2	1	0	
6	13	14	18	22	23	24	29	33	35	1	3	17	19	21	26	28	32	34	36	3	0	56	586	142	0	0	5	0	3	1	0	0	
2	3	7	8	10	11	18	27	30	34	6	12	14	21	23	25	26	32	36	38	3	1	41	246	3591	93	0	0	15	2	1	1	0	
1	3	4	5	16	17	19	21	25	29	7	13	15	22	24	31	32	34	38	39	0	2	35	506	3070	479	1201	7	0	8	1	1	0	
