Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
6	19	24	26	27	28	29	30	32	35	0	1	9	12	14	22	23	33	38	39	1	0	65	3340	45146	0	62249	9	18	0	1	1	0	
4	5	13	14	17	21	25	26	32	39	1	2	3	20	22	23	24	29	30	33	1	1	11	105	0	171	447	4	0	10	1	1	0	
2	3	5	8	11	16	28	29	33	39	0	1	6	9	13	18	20	26	31	37	0	2	90	88	0	160	0	6	42	0	2	1	0	
3	11	12	14	18	29	31	32	33	39	5	6	7	10	15	19	20	27	30	35	3	3	71	0	28386	205	5996	187	35	0	2	1	0	
0	1	3	9	12	21	27	31	33	36	2	4	5	7	8	15	16	19	23	25	2	0	13	1174	650	0	0	1650	95	6	0	1	0	
0	1	3	9	13	14	19	23	24	39	5	6	11	16	17	18	21	29	32	38	2	1	78	226	4874	0	0	272	0	15	0	0	0	
8	11	20	25	30	31	32	34	37	38	1	2	3	4	16	17	22	28	33	36	2	2	55	355	479	0	315	6	769	5	1	1	0	
0	2	10	12	13	21	25	26	31	32	6	17	18	20	24	27	29	34	37	38	2	3	83	59	294	148	0	406	0	5	0	0	0	
7	12	15	18	20	23	26	34	36	38	1	4	5	9	10	14	16	21	22	25	3	0	49	871	148	123	0	123	0	0	2	1	0	
3	4	5	11	12	16	24	28	31	34	0	7	10	15	17	23	25	26	30	35	0	1	0	94	61	50	0	208	9	0	1	1	0	
2	8	12	17	20	21	23	27	31	34	6	7	10	13	22	24	25	32	33	35	2	2	46	152	124	207	0	8	0	7	2	0	0	
7	8	10	18	20	21	25	28	29	35	3	11	13	15	16	24	26	31	32	36	1	3	48	351	0	17268	0	1603	32	10	3	1	0	
0	2	7	19	30	33	35	37	38	39	9	12	13	14	15	18	20	23	24	36	1	0	92	3169	86789	30195	755	0	152	0	1	1	0	
1	13	17	27	28	29	31	35	36	37	3	5	6	8	9	11	16	22	33	38	2	1	64	273	12353	0	18464	7284	39	2	1	0	0	
1	2	6	10	13	16	30	33	37	39	0	4	9	11	12	15	23	28	32	35	3	2	90	415	580	0	1340	7	11	0	1	1	0	
4	7	14	25	29	33	35	36	37	38	2	11	16	19	22	27	28	31	32	34	2	3	105	291	0	460	227	516	0	7	2	0	0	
0	1	2	11	13	16	21	26	34	39	3	9	18	19	23	28	33	35	36	38	3	0	116	469	121	0	0	28	0	0	0	1	0	
1	2	6	10	12	27	28	29	30	35	4	5	7	8	19	31	33	37	38	39	1	1	72	96	840	0	696	595	0	4	2	0	0	
4	8	9	12	14	18	19	30	34	39	5	6	10	13	15	16	22	23	32	36	0	2	116	250	7367	302	5863	396	13	0	2	0	0	
2	5	8	9	10	11	12	13	23	38	3	4	7	14	17	19	20	21	26	27	3	3	52	396	3117	0	27366	1412	8	0	0	0	0	
5	7	12	13	14	16	18	22	26	27	9	10	17	19	23	25	31	34	36	37	3	0	82	1150	634	442	148	3	16	2	2	8	0	
0	7	11	13	15	19	23	28	29	37	3	4	14	16	20	24	25	26	30	38	3	1	54	0	27422	6520	2178	483	1082	0	1	1	0	
2	4	7	13	17	20	24	25	28	30	8	9	10	14	21	22	23	26	29	39	1	2	78	300	0	147	295	391	0	10	2	0	0	
1	4	6	10	11	15	20	24	34	38	8	14	16	17	18	19	25	30	32	39	2	3	36	133	112	0	459	0	93	0	2	1	0	
0	7	8	14	16	26	27	32	38	39	1	10	13	17	22	23	28	30	31	35	2	0	41	786	0	51011	0	288	14	0	3	1	0	
6	7	8	18	19	23	25	28	32	34	3	5	10	11	12	17	20	22	24	30	2	1	66	223	1619	73	0	207	99	0	2	1	0	
14	15	16	19	23	29	32	34	38	39	0	6	8	13	18	22	25	28	31	33	2	2	79	1087	32577	1221	1567	6	61	4	3	1	0	
5	6	18	19	22	26	29	36	37	39	2	4	8	14	17	21	24	25	28	31	0	3	75	102	0	8397	0	74	62	5	2	0	0	
3	5	7	10	12	18	24	30	33	37	9	11	16	19	22	25	26	31	32	36	0	0	34	940	0	110161	2766	1212	200	27	2	0	0	
1	4	9	11	15	17	18	27	28	34	3	5	12	13	19	22	29	31	35	39	0	1	90	95	0	352	302	324	12	10	0	0	0	
6	7	8	12	16	20	21	23	30	34	1	10	13	17	18	24	28	31	36	39	3	2	29	93	0	374	0	757	11	3	1	0	0	
4	5	6	11	25	26	28	29	33	37	0	1	2	7	8	9	24	30	35	39	1	3	9	179	0	464	34173	2676	228	0	1	2	0	
5	8	12	14	15	17	18	28	33	34	0	1	4	6	11	19	23	31	36	38	1	0	93	1659	8422	0	858	1024	149	18	0	1	0	
1	2	10	15	31	33	34	36	37	39	0	5	13	14	17	18	19	21	24	28	0	1	88	0	0	585	838	6	144	8	3	0	0	
1	7	13	14	25	26	29	32	37	38	2	3	17	19	22	23	24	34	36	39	0	2	79	123	0	0	77	0	48	0	2	1	0	
3	4	7	26	27	30	32	33	36	37	1	6	8	9	10	19	20	23	29	34	2	3	86	290	0	30090	758	1162	21	0	2	1	0	
1	10	18	20	24	27	30	31	33	38	0	2	3	8	11	13	17	21	25	34	0	0	38	1359	1137	0	504656	47	2	2	1	1	0	
2	20	22	26	27	28	33	37	38	39	4	5	9	15	19	24	25	29	32	35	3	1	115	1415	1383	0	518	1070	16	3	1	1	0	
1	7	10	13	19	25	29	35	37	38	2	6	8	14	21	23	26	28	31	34	1	2	66	138	0	11530	0	1292	119	0	2	1	0	
6	9	12	20	23	27	29	30	31	37	2	7	13	16	18	22	34	35	38	39	1	3	78	0	156	7152	144	0	12	3	1	1	0	
2	7	9	11	22	23	27	31	33	37	0	3	8	10	15	19	25	26	29	30	2	0	61	1252	716	0	0	352	82	2	1	0	0	
1	6	9	13	17	18	20	23	37	39	0	7	10	21	22	29	31	33	35	36	1	1	44	183	88	0	262	0	19	7	0	1	0	
7	10	13	17	21	22	30	31	34	37	1	4	6	16	19	25	27	28	29	39	3	2	92	0	13707	295	359	5	0	0	2	1	0	
1	3	5	7	9	21	23	27	28	33	8	11	12	16	17	24	29	32	38	39	0	3	120	988	529	0	2557	6	13	3	0	1	0	
1	2	3	15	23	24	25	35	36	39	0	7	8	16	17	20	21	22	26	31	2	0	39	727	471	10206	0	323	111	2	1	0	0	
0	5	11	12	14	15	19	20	27	31	1	18	24	25	26	28	34	35	36	37	0	1	47	216	20573	190	0	87	27	4	2	1	0	
6	8	12	15	17	21	24	25	33	38	11	14	16	18	23	26	27	32	36	37	3	2	45	118	324	364	0	1280	0	14	2	1	0	
0	6	7	9	11	16	20	33	37	38	4	8	18	19	24	25	27	30	34	36	0	3	103	206	7879	272	0	0	6	6	0	1	0	
4	17	19	21	22	23	32	33	35	38	3	5	11	13	18	25	27	29	36	37	3	0	96	856	0	7808	0	262	0	9	1	1	0	
2	5	6	12	17	20	26	30	37	38	0	3	7	9	18	19	21	28	31	39	3	1	100	68	0	299	1181	1648	126	3	1	0	0	
7	8	9	13	19	20	22	26	27	32	0	2	4	10	17	23	28	29	30	33	1	2	72	147	0	22658	774	148	28	0	2	1	0	
1	2	3	15	23	25	26	30	33	38	4	6	8	10	11	14	28	32	35	36	3	3	37	176	66	102	0	106	0	0	2	0	0	
0	6	12	13	19	22	23	33	34	38	3	5	8	14	21	25	28	29	31	35	2	0	54	1073	84	0	295	0	0	3	1	1	0	
1	8	15	18	27	28	30	33	36	39	7	9	10	12	13	20	21	29	31	34	0	1	65	134	10245	71	368	0	3	2	0	1	0	
5	10	13	14	17	22	27	28	29	30	4	6	7	11	19	21	23	24	33	37	0	2	37	0	28070	0	259	994	53	6	1	1	0	
7	8	10	16	27	30	35	36	37	39	1	12	13	14	20	23	26	28	33	38	3	3	86	167	0	22891	0	1781	26	10	2	1	0	
0	6	17	21	23	28	29	33	36	37	1	5	14	18	19	22	24	34	38	39	2	0	102	1907	0	486	512	100	0	4	1	1	0	
14	17	23	25	26	29	32	36	37	39	1	13	15	16	20	21	33	34	35	38	3	1	92	275	0	2001	1062	2857	40	9	1	2	0	
0	7	10	17	20	21	23	25	26	33	2	3	9	14	19	24	28	29	35	39	0	2	80	132	0	849	924	0	1051	12	1	1	0	
7	8	9	10	13	15	25	26	29	33	0	1	3	14	18	20	22	27	28	35	0	3	77	70	220	0	323	4	0	8	1	1	0	
10	12	13	15	16	18	19	21	33	36	1	3	4	6	20	23	27	28	31	39	1	0	116	2158	981	0	4498	8	0	2	2	1	0	
2	10	13	23	24	26	27	29	30	38	0	7	11	15	17	18	21	25	28	36	0	1	13	708	0	1140	577	0	66	9	0	1	0	
0	8	16	22	26	27	33	36	37	38	1	2	7	12	13	17	30	31	32	39	2	2	37	454	8948	742	164	72	8	0	2	0	0	
5	11	12	14	16	20	27	29	35	37	0	3	21	23	24	25	30	32	36	38	1	3	16	217	0	292	184	107	0	3	2	0	0	
9	10	12	14	17	19	20	23	24	25	0	1	6	7	15	26	31	34	36	39	2	0	90	3468	2053	125569	0	1357	0	7	2	1	0	
1	2	7	17	18	21	27	29	38	39	0	8	11	14	15	22	30	33	35	36	1	1	66	124	67	46	341	0	55	0	1	0	0	
1	2	3	4	10	14	15	17	27	30	5	11	16	19	20	23	28	33	36	38	1	2	93	0	23462	0	0	0	14	2	0	1	0	
