Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
1	3	5	6	7	17	24	29	31	35	0	11	12	15	16	19	26	28	30	34	0	0	72	1276	1693	373	0	1205	187	23	0	6	0	
12	13	20	22	23	28	30	31	35	39	0	1	3	10	16	17	21	24	25	27	2	1	92	630	989	1202	19506	981	73	6	2	1	0	
1	3	4	12	18	22	23	35	36	38	2	7	17	19	21	26	30	31	33	34	2	2	27	153	0	0	0	107	0	1	0	1	0	
10	12	14	18	19	26	27	30	34	39	0	2	3	6	11	13	17	22	23	28	0	3	63	533	48988	0	1762	1607	117	4	2	1	0	
2	13	14	16	20	21	29	30	32	38	0	1	5	6	10	12	24	26	28	39	2	0	83	765	240	476	0	440	0	8	2	1	0	
2	6	12	14	18	22	26	33	37	38	3	4	11	17	20	25	27	32	34	39	3	1	76	120	0	263	699	5480	27	0	2	1	0	
5	6	9	13	20	23	30	31	37	38	3	17	18	19	25	26	27	29	35	39	1	2	67	200	5880	0	6362	1526	0	1	1	1	0	
3	7	10	11	12	16	18	28	29	38	0	2	5	8	9	17	21	22	34	35	2	3	86	256	230	0	44512	6	85	24	0	1	0	
0	1	6	8	10	22	31	32	37	38	2	3	9	11	16	17	25	26	34	35	1	0	41	1063	6084	0	201	0	47	4	2	1	0	
12	20	22	24	25	28	29	31	35	39	2	3	9	15	16	18	23	26	34	38	1	1	82	682	879	0	0	4050	89	16	2	1	0	
1	2	16	18	19	20	24	28	33	35	3	4	6	8	9	26	34	36	37	39	0	2	84	140	0	0	1704	879	51	5	1	0	0	
7	9	11	17	19	20	22	25	26	39	0	6	14	18	24	27	30	34	37	38	2	3	88	214	265	0	21961	3	0	4	0	1	0	
2	5	8	10	12	19	25	31	32	33	3	6	7	11	15	16	20	26	34	39	2	0	14	1138	140	85	0	0	0	0	1	0	0	
2	6	13	18	20	24	25	26	28	39	3	7	8	15	16	17	22	31	34	38	0	1	57	227	0	1641	1831	0	25	0	2	1	0	
4	6	12	17	20	21	32	33	36	39	0	1	5	13	14	25	26	28	31	35	3	2	72	136	0	0	0	632	15	3	3	0	0	
4	8	10	14	15	16	19	24	31	32	0	1	11	17	22	23	25	28	33	39	0	3	47	0	460	0	29350	0	0	5	1	1	0	
3	16	18	19	22	27	29	32	35	36	0	1	4	10	20	23	25	28	33	38	2	0	84	526	2329	470	11432	0	0	4	2	1	0	
2	3	5	11	19	21	25	30	33	35	4	9	13	18	20	23	24	28	32	38	2	1	89	197	164	454	324	0	0	8	2	1	0	
3	6	7	9	12	14	19	21	23	25	1	5	11	13	16	17	20	30	31	39	2	2	51	718	14962	0	537	523	36	13	2	0	0	
2	3	9	14	22	28	30	31	33	38	10	12	13	15	17	23	24	26	27	34	2	3	69	155	128	185	0	706	439	19	0	1	0	
0	10	13	17	21	28	29	33	34	35	5	7	11	15	16	25	26	32	37	39	1	0	64	864	141	176	0	171	31	3	0	1	0	
2	3	6	8	9	25	26	36	38	39	10	12	16	21	22	27	30	31	34	37	0	1	83	514	12175	0	577	6	35	16	0	1	0	
4	7	11	14	20	21	25	31	36	37	1	3	8	13	17	18	22	23	28	39	3	2	37	232	296	0	116	335	0	6	1	1	0	
0	3	4	11	18	23	25	26	38	39	5	9	12	13	14	20	27	31	34	36	0	3	70	84	92	81	0	103	0	10	1	1	0	
2	7	8	10	11	30	31	33	34	37	3	4	6	19	20	25	27	28	29	35	2	0	92	440	654	763	650	377	18	2	1	0	0	
0	3	6	10	13	23	24	31	38	39	7	9	11	12	16	21	22	26	30	35	3	1	42	185	3108	0	0	813	17	0	2	0	0	
5	7	9	17	21	24	25	29	31	34	2	8	18	19	23	26	27	33	36	37	1	2	89	274	8240	133	157	0	20	14	1	1	0	
0	3	4	5	8	9	12	19	28	39	6	7	10	11	13	14	16	23	32	38	0	3	77	0	40330	25659	12041	108	61	2	0	1	0	
2	3	14	15	17	24	30	32	33	39	4	5	8	10	11	12	20	21	23	25	1	0	82	664	0	666	684	7	160	2	1	0	0	
2	3	7	9	14	17	23	30	32	35	8	11	12	13	15	19	20	25	31	37	1	1	88	308	5472	204	0	124	0	3	1	1	0	
1	3	8	16	21	26	33	34	36	37	0	2	5	6	9	10	25	28	30	31	1	2	17	171	0	356	260	200	0	2	1	0	0	
0	1	3	4	5	10	14	23	28	34	12	15	16	18	20	25	30	31	35	36	1	3	70	0	526	235	312	647	96	7	1	0	0	
0	1	3	19	21	24	25	26	30	38	2	6	8	10	11	17	20	22	23	39	3	0	80	1162	0	15432	920	6	68	6	2	1	0	
1	7	9	13	17	19	28	29	38	39	0	4	8	18	20	21	22	23	34	36	1	1	95	49	0	9883	0	6	0	2	1	1	0	
1	2	5	17	18	19	31	32	33	36	4	6	9	14	21	24	25	29	35	37	3	2	85	554	190	95	209	0	105	5	1	0	0	
1	4	8	11	14	17	23	27	28	39	3	7	15	16	20	25	26	30	31	36	3	3	28	199	24868	341	87	738	19	0	4	1	0	
2	4	14	15	17	18	20	22	24	31	1	5	8	12	16	27	29	35	38	39	1	0	55	1076	214	264	0	0	18	7	0	0	0	
