Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
5	6	8	16	17	20	21	35	37	38	1	3	10	11	14	18	19	27	28	39	2	0	62	770	102	0	52779	4	0	0	3	2	0	
0	6	13	19	24	26	28	32	33	35	4	7	9	11	16	27	31	36	38	39	0	1	86	220	122	0	178	0	48	0	2	1	0	
0	6	16	17	19	21	24	29	33	38	2	9	12	13	15	23	27	32	35	39	3	2	91	219	4037	0	142	3	0	3	0	1	0	
3	9	13	18	21	26	27	28	30	35	0	2	7	14	20	25	29	32	37	38	3	3	85	141	0	333	521	0	479	24	3	1	0	
0	7	8	16	18	22	24	26	30	37	1	6	11	13	19	21	32	33	36	38	1	0	69	888	0	30260	2413	135	0	17	1	1	0	
8	9	12	15	20	22	24	25	30	36	0	4	14	17	18	23	32	33	35	39	0	1	69	93	0	626	14759	7	0	4	1	1	0	
2	3	5	9	11	14	17	19	27	29	0	8	10	15	18	26	33	34	35	39	1	2	115	280	501	4822	296	931	16	6	1	2	0	
3	8	11	18	26	28	32	33	34	35	0	1	4	5	7	9	12	16	23	38	2	3	28	129	83	82	0	7	19	0	1	0	0	
8	9	14	15	17	19	28	30	36	37	10	12	16	18	22	25	26	34	38	39	3	0	120	773	4011	0	116	4	8	0	1	0	0	
1	6	8	12	14	16	21	23	31	33	0	3	7	10	20	24	25	29	30	38	2	1	46	222	4278	114	1178	0	0	3	0	1	0	
1	2	7	8	12	13	14	16	20	22	0	23	27	32	34	35	36	37	38	39	1	2	25	299	5008	0	0	761	33	10	0	0	0	
1	7	16	17	23	24	25	32	33	38	2	5	11	12	13	14	22	26	31	34	2	3	19	163	0	192	10722	0	7	0	1	1	0	
0	4	7	8	12	13	16	31	35	36	1	2	6	15	19	25	30	33	37	38	1	0	34	2376	324	385	352	0	39	4	1	1	0	
5	6	7	18	19	20	26	30	36	37	1	2	10	14	23	28	31	32	35	39	3	1	81	104	70	366	0	6	10	7	0	0	0	
10	14	17	18	24	25	30	35	36	39	2	3	7	11	13	15	21	31	37	38	0	2	25	494	122	0	833	1362	23	7	1	6	0	
2	5	7	9	15	23	26	30	32	33	6	10	11	14	17	25	27	28	29	39	2	3	94	402	4481	3673	0	592	198	0	1	0	0	
6	7	9	11	21	23	24	25	29	38	0	2	4	15	26	28	32	33	34	39	1	0	75	1575	14972	0	16274	264	18	2	2	1	0	
3	7	9	10	18	19	25	26	31	37	1	13	17	20	23	24	28	30	33	39	2	1	86	187	0	306	435	0	17	2	0	1	0	
1	5	7	16	17	20	21	27	35	37	8	11	12	13	22	23	26	31	34	38	3	2	37	183	0	220	0	414	7	2	0	1	0	
1	4	10	16	22	26	27	29	33	35	5	6	8	11	12	13	18	19	24	30	3	3	46	331	0	984	544	664	0	5	2	1	0	
1	2	7	9	10	21	23	28	33	39	0	3	4	16	20	22	31	32	35	36	0	0	78	2720	232	0	13379	0	21	4	0	1	0	
4	10	13	16	18	19	21	27	33	34	1	3	6	23	25	26	31	32	35	39	2	1	36	391	0	719	6814	0	94	0	1	1	0	
2	10	18	19	22	26	30	31	35	39	0	1	3	8	17	21	28	29	34	36	0	2	104	0	141	0	920	288	22	16	1	1	0	
0	1	5	7	12	15	25	26	27	35	9	11	17	19	21	22	30	33	37	38	1	3	54	163	219	7054	0	6	0	3	2	1	0	
2	6	13	21	25	26	31	32	36	38	1	3	4	5	15	20	22	28	34	39	3	0	56	1551	182	0	0	131	0	2	2	2	0	
1	2	6	13	15	16	21	28	35	39	0	3	4	14	18	19	27	29	34	36	2	1	87	111	0	176	0	335	9	3	0	1	0	
2	6	9	15	17	27	32	33	38	39	5	11	13	18	21	22	23	25	26	30	3	2	68	0	372	828	89355	276	0	15	1	2	0	
3	5	12	15	17	25	32	34	37	38	0	1	2	4	6	7	11	13	16	30	1	3	28	319	18153	163	0	0	407	20	1	0	0	
6	10	13	18	20	21	25	28	29	33	1	4	12	14	23	26	27	34	37	38	2	0	91	1346	978	1029	0	1330	34	9	2	1	0	
1	4	5	8	15	19	25	27	32	35	2	6	11	16	17	23	24	26	31	33	0	1	53	194	2178	170	0	7	5	0	1	1	0	
0	1	5	11	13	19	23	27	34	37	9	10	12	15	16	20	21	28	30	38	0	2	24	99	143	0	744	0	35	5	1	0	0	
2	8	10	20	21	23	24	28	34	38	0	3	4	6	7	11	13	26	33	37	2	3	89	125	0	11850	575	622	67	9	0	0	0	
5	8	11	13	16	17	22	25	30	38	1	4	6	19	27	28	32	34	35	39	1	0	76	1155	0	24086	591	1203	100	8	0	1	0	
4	15	19	21	24	26	29	34	35	36	2	8	10	12	17	18	25	27	38	39	2	1	82	206	346	445	62	81	0	20	1	1	0	
0	3	5	7	22	24	25	26	33	36	8	10	15	16	17	18	31	32	37	39	1	2	59	218	718	352	185	0	288	1	2	1	0	
3	18	19	23	27	28	30	34	36	37	0	1	5	10	12	13	14	21	32	35	2	3	10	351	254	3839	0	596	0	2	1	1	0	
4	5	10	14	21	25	27	31	35	36	1	3	6	8	24	26	28	37	38	39	1	0	46	744	0	249	0	779	45	0	5	1	0	
3	5	8	9	10	16	17	33	36	37	4	12	19	20	25	27	28	30	31	39	0	1	99	472	259	570	11214	0	56	0	2	1	0	
0	7	10	11	15	22	25	26	32	34	3	5	6	12	16	20	23	33	36	39	2	2	11	87	381	0	0	261	2	1	1	0	0	
