Mode: 18 #Games: 1000 Notes: u2-3Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
40	27	37	16	11	14	2	3	1	2	4	3	2	0	2	0	1	1	1	1	1	4	4	4	4	0	0	1	0	97
35	19	41	25	3	2	4	21	2	2	3	3	0	1	2	1	2	0	1	1	0	4	4	4	4	0	0	1	0	71
20	23	34	43	17	0	11	2	4	2	1	3	0	1	2	1	1	1	0	2	1	4	3	4	4	0	0	0	1	77
50	55	6	9	14	14	0	2	5	2	1	2	3	1	0	0	1	3	0	0	1	4	4	4	4	0	0	0	1	86
26	31	29	34	3	0	14	13	2	1	4	3	1	1	1	1	0	2	1	1	0	4	4	4	4	1	0	0	0	48
17	23	30	50	3	4	2	21	1	2	3	4	1	1	1	1	0	0	1	3	0	4	4	4	4	1	0	0	0	45
25	33	29	33	0	14	4	12	2	4	1	3	0	2	1	1	2	0	1	1	0	4	4	4	4	0	1	0	0	37
19	16	36	49	5	14	0	11	3	6	0	1	1	0	0	3	0	1	2	1	0	4	3	3	4	0	1	0	0	16
21	35	38	26	0	10	11	9	2	3	1	4	1	0	2	1	0	3	1	0	1	4	4	4	4	1	0	0	0	44
39	20	33	28	11	4	2	13	3	2	2	3	2	0	1	1	1	1	1	1	1	3	4	4	4	0	1	0	0	84
43	28	12	37	15	0	4	11	3	3	2	2	1	1	0	2	2	1	0	1	0	4	4	4	4	0	0	1	0	54
37	22	28	33	2	3	21	4	1	3	3	3	1	0	1	2	2	1	1	0	1	4	4	4	4	0	0	0	1	86
22	47	9	42	0	12	7	11	0	3	5	2	0	2	0	2	1	2	0	1	0	3	4	4	4	1	0	0	0	21
18	40	35	27	11	12	7	0	4	3	3	0	1	2	0	1	0	1	2	1	1	3	3	4	3	0	0	1	0	40
51	29	16	24	20	10	0	0	4	2	2	2	2	1	0	1	2	1	1	0	1	4	4	3	4	1	0	0	0	79
19	41	19	41	4	11	13	2	4	1	4	1	1	2	0	1	0	1	1	2	0	3	4	4	4	0	1	0	0	96
19	42	52	7	10	14	4	2	2	3	2	3	0	2	2	0	1	1	2	0	0	4	4	4	4	0	0	0	1	56
30	14	21	55	12	0	7	11	2	2	5	1	1	0	0	3	1	1	1	1	0	4	4	4	4	0	1	0	0	57
18	34	23	45	0	14	5	11	1	4	4	1	0	1	1	2	1	1	0	2	0	4	4	4	4	0	0	1	0	37
27	7	51	35	10	2	4	14	2	3	2	3	0	0	2	2	2	0	2	0	0	4	4	4	4	0	0	0	1	74
30	35	19	36	7	11	2	10	3	1	4	2	1	2	0	1	1	1	1	1	0	4	4	4	4	0	0	1	0	74
29	32	38	21	0	16	14	0	0	4	5	1	1	1	2	0	1	1	1	1	1	3	4	4	4	0	0	1	0	70
32	22	42	24	16	11	0	3	4	5	0	1	0	1	2	1	2	0	2	0	0	4	3	3	4	0	0	0	1	62
28	32	32	28	10	11	6	3	1	3	4	2	0	1	1	2	2	1	1	0	0	4	4	4	4	1	0	0	0	55
28	40	27	25	0	26	0	4	3	4	1	2	1	1	2	0	1	2	0	1	0	4	4	4	4	0	1	0	0	74
24	40	33	23	15	2	0	13	5	2	1	2	1	2	1	0	0	1	1	2	1	3	4	4	4	0	0	0	1	108
37	40	27	16	10	7	11	2	2	2	4	2	1	1	2	0	2	1	0	1	1	4	4	4	4	0	0	1	0	87
26	38	29	27	11	0	9	10	4	1	4	1	2	2	0	0	0	1	1	2	1	4	4	4	4	1	0	0	0	54
29	25	29	37	0	10	5	15	1	2	4	3	2	0	0	2	0	2	2	0	0	4	4	3	4	1	0	0	0	72
22	29	36	33	5	21	0	4	5	2	2	1	0	1	1	2	1	1	2	0	0	4	4	4	4	0	0	0	1	65
20	34	45	21	14	16	0	0	4	4	0	2	0	1	2	1	1	1	1	1	0	4	4	3	4	0	1	0	0	76
34	20	44	22	0	14	11	5	3	3	1	3	1	0	2	1	1	1	2	0	1	4	4	4	4	0	1	0	0	74
33	9	27	51	12	3	4	11	3	3	2	2	1	0	1	2	1	0	1	2	0	4	4	4	4	0	0	1	0	72
36	27	24	33	11	9	0	10	2	5	1	2	2	1	0	1	1	0	2	1	1	4	4	4	4	0	0	1	0	72
33	11	52	24	17	3	10	0	4	3	3	0	1	0	1	2	1	0	3	0	1	4	4	4	3	0	0	0	1	76
