Mode: 18 #Games: 1000 Notes: u2-3Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
31	20	40	29	0	3	23	4	2	2	3	3	1	0	2	1	1	1	1	1	1	4	4	4	4	0	0	1	0	81
23	54	32	11	12	0	11	7	5	0	2	3	0	2	2	0	1	2	1	0	1	3	3	4	4	0	0	1	0	92
45	26	25	24	21	5	0	4	3	2	1	4	2	0	1	1	2	1	1	0	1	4	4	4	4	0	0	0	1	76
28	39	20	33	11	12	7	0	3	4	2	1	2	1	0	1	0	2	1	1	1	4	4	4	4	1	0	0	0	27
11	37	44	28	6	10	14	0	2	4	3	1	0	1	2	1	0	2	1	1	1	3	4	4	4	0	0	0	1	69
34	4	41	41	3	0	11	16	3	1	2	4	1	0	1	2	1	0	2	1	1	4	4	4	4	0	1	0	0	74
21	48	23	28	2	25	0	3	3	3	2	2	1	1	0	2	0	2	2	0	0	4	4	4	4	0	0	1	0	28
35	21	40	24	21	0	5	4	4	1	2	3	1	1	1	1	2	0	2	0	1	4	4	4	4	1	0	0	0	92
32	46	31	11	15	12	0	3	3	2	3	2	1	2	1	0	1	2	1	0	1	4	4	4	4	0	0	0	1	62
28	32	29	31	0	18	12	0	2	4	4	0	1	1	1	1	1	1	1	1	0	4	4	4	3	1	0	0	0	64
27	36	37	20	4	3	10	13	2	2	2	4	1	1	1	1	0	2	2	0	0	4	4	4	4	1	0	0	0	75
39	30	31	20	15	10	2	3	2	2	3	3	3	0	1	0	0	2	1	1	1	4	4	4	4	0	1	0	0	48
36	33	29	22	21	5	4	0	3	2	4	1	2	1	0	1	1	1	2	0	1	4	4	4	4	0	1	0	0	83
35	20	42	23	11	0	10	9	2	1	3	4	1	1	1	1	2	0	2	0	1	3	4	4	3	0	1	0	0	75
27	46	29	18	0	15	2	13	2	2	2	4	1	2	1	0	1	1	1	1	0	4	4	4	4	0	0	1	0	34
38	38	21	23	9	0	11	10	4	0	3	3	0	2	1	1	2	1	0	1	1	4	3	4	4	1	0	0	0	26
12	16	42	50	3	0	12	15	2	2	4	2	0	1	0	3	0	0	4	0	0	4	4	4	4	0	0	1	0	76
52	27	19	22	16	0	10	4	3	1	3	3	3	1	0	0	1	1	1	1	1	4	4	3	3	0	0	0	1	47
42	47	14	17	19	11	0	0	4	1	3	2	1	2	0	1	1	2	1	0	0	4	4	4	4	0	0	1	0	34
30	37	8	45	7	2	0	21	4	1	2	3	0	1	0	3	1	2	0	1	0	4	4	4	4	0	0	0	1	40
37	28	26	29	13	0	4	13	4	2	1	3	1	1	0	2	1	1	2	0	0	4	4	4	4	0	0	0	1	68
25	8	35	52	2	0	17	11	3	1	3	3	1	0	1	2	1	0	1	2	0	4	4	4	4	0	1	0	0	102
32	51	7	30	13	14	3	0	3	3	4	0	2	2	0	0	0	2	0	2	1	4	4	4	3	1	0	0	0	52
24	32	31	33	2	0	14	14	4	2	2	2	1	2	0	1	0	1	2	1	0	4	4	4	4	0	0	1	0	50
12	16	54	38	0	3	10	17	2	2	2	4	0	0	2	2	0	0	3	1	0	4	4	4	4	0	1	0	0	51
20	59	17	24	3	21	6	0	2	2	4	2	1	2	0	1	0	3	0	1	0	4	4	4	4	0	0	0	1	54
14	36	46	24	2	4	21	3	4	1	3	2	0	1	2	1	0	1	2	1	1	4	4	4	4	1	0	0	0	57
12	15	38	55	2	3	4	21	2	2	3	3	0	0	1	3	0	0	2	2	0	4	4	3	4	0	0	1	0	40
30	27	33	30	11	2	3	14	1	3	1	5	2	0	1	1	0	2	1	1	1	4	4	4	4	0	1	0	0	45
