Mode: 18 #Games: 1000 Notes: u2-3Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
11	33	47	29	0	5	21	4	2	3	3	2	0	0	3	1	0	2	1	1	1	4	4	4	4	0	0	1	0	65
18	32	35	35	3	4	0	23	3	3	1	3	0	2	1	1	1	0	2	1	0	4	3	4	4	0	0	0	1	38
31	27	24	38	10	11	9	0	1	4	5	0	1	1	1	1	1	1	0	2	0	4	3	4	3	0	0	1	0	69
48	11	16	45	10	5	11	4	1	5	2	2	2	0	1	1	1	0	0	3	1	4	4	4	4	1	0	0	0	52
15	28	42	35	11	13	4	2	2	4	2	2	1	0	1	2	0	2	2	0	1	4	3	4	4	0	0	0	1	38
42	39	18	21	11	7	2	10	1	4	2	3	2	2	0	0	1	1	1	1	1	4	3	4	3	1	0	0	0	32
29	28	44	19	18	0	2	10	4	0	3	3	2	1	1	0	0	1	2	1	1	3	3	4	4	1	0	0	0	64
20	41	8	51	0	4	3	23	0	2	4	4	1	1	0	2	0	2	0	2	0	3	4	4	4	0	1	0	0	29
31	20	41	28	15	0	12	3	5	1	2	2	2	1	0	1	0	0	3	1	1	4	4	4	4	0	1	0	0	60
49	20	20	31	11	0	7	12	2	1	4	3	3	0	0	1	1	1	1	1	1	4	4	3	4	0	1	0	0	69
13	44	13	50	4	10	2	14	3	1	3	3	0	1	0	3	0	3	0	1	0	4	4	4	4	0	0	1	0	31
33	24	34	29	0	0	18	12	2	1	4	3	3	0	1	0	0	1	1	2	1	4	4	3	4	0	0	1	0	81
23	28	40	29	4	14	10	2	1	3	3	3	1	1	1	1	0	1	2	1	0	4	4	4	4	1	0	0	0	47
19	30	43	28	15	0	0	15	5	0	1	4	0	0	2	2	1	2	1	0	0	3	3	4	3	0	0	1	0	65
33	18	33	36	12	11	3	4	2	4	3	1	1	1	1	1	2	0	1	1	0	3	3	4	4	0	0	0	1	63
21	32	21	46	13	4	0	13	3	2	2	3	1	1	1	1	0	1	0	3	1	4	4	4	3	0	1	0	0	67
49	18	29	24	14	0	14	2	2	2	5	1	2	1	1	0	1	0	1	2	1	4	4	3	4	0	0	0	1	116
27	9	45	39	11	2	3	14	2	3	2	3	2	0	1	1	0	0	2	2	1	4	4	4	4	0	0	1	0	71
24	34	19	43	3	11	6	10	4	1	3	2	1	2	1	0	0	0	0	4	0	3	4	4	4	0	0	0	1	59
28	21	37	34	0	0	17	13	1	2	4	3	2	0	0	2	0	1	3	0	0	3	4	3	4	0	0	0	1	87
39	35	9	37	13	10	0	7	3	3	2	2	3	1	0	0	0	2	0	2	1	3	4	4	4	1	0	0	0	68
9	27	46	38	4	5	21	0	3	4	3	0	0	0	3	1	0	1	1	2	1	4	4	4	2	1	0	0	0	70
40	29	18	33	13	0	7	10	2	2	3	3	2	0	1	1	0	2	0	2	1	4	3	3	4	1	0	0	0	43
23	51	32	14	3	14	13	0	5	2	3	0	1	1	2	0	0	3	0	1	1	4	4	3	3	0	1	0	0	79
20	39	21	40	0	18	0	12	1	3	4	2	1	1	1	1	0	1	1	2	0	4	4	4	4	0	1	0	0	62
22	61	13	24	0	24	2	4	1	4	3	2	2	2	0	0	0	3	0	1	0	4	4	4	4	0	1	0	0	49
40	25	22	33	11	4	3	12	3	3	1	3	2	1	0	1	1	1	1	1	1	4	4	4	4	1	0	0	0	58
33	37	24	26	0	16	14	0	2	4	3	1	1	1	1	1	2	1	1	0	1	4	4	4	4	0	0	1	0	55
8	60	35	17	3	25	2	0	4	3	2	1	0	2	2	0	0	3	0	1	0	4	4	3	4	0	1	0	0	69
38	44	22	16	11	14	2	3	3	2	3	2	1	1	1	1	2	2	0	0	1	4	4	3	4	0	0	0	1	75
36	16	42	26	14	14	0	2	5	3	1	1	2	1	1	0	1	0	2	1	0	4	4	4	3	0	0	1	0	80
40	33	21	26	4	3	11	12	2	1	3	4	2	1	1	0	0	1	1	2	1	4	4	3	3	0	0	1	0	60
44	33	27	16	3	4	13	10	3	1	2	4	1	1	2	0	2	1	0	1	1	4	4	4	4	0	0	1	0	88
14	48	11	47	3	13	4	10	1	4	3	2	0	3	0	1	0	1	0	3	0	4	4	4	4	0	0	0	1	25
51	31	25	13	10	13	0	7	3	2	2	3	2	1	1	0	2	1	1	0	0	4	4	4	4	1	0	0	0	77
