Mode: 18 #Games: 1000 Notes: u2-3Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
42	28	20	30	11	13	4	2	3	4	2	1	2	1	0	1	2	1	1	0	1	4	4	4	4	0	0	1	0	62
35	26	30	29	14	2	10	4	4	2	2	2	2	1	0	1	0	0	3	1	1	4	4	4	4	0	0	1	0	90
30	31	4	55	0	3	4	23	1	4	2	3	1	1	0	2	1	1	0	2	0	4	3	4	4	0	0	0	1	31
35	15	23	47	7	2	11	10	2	3	2	3	1	1	1	1	1	0	0	3	1	4	4	4	4	1	0	0	0	82
23	26	29	42	0	10	5	15	1	2	3	4	1	0	0	3	1	2	1	0	0	4	4	3	4	0	0	0	1	44
26	31	36	27	2	7	21	0	2	3	5	0	0	1	1	2	2	0	2	0	1	4	4	4	3	0	1	0	0	64
46	12	31	31	10	3	6	11	3	3	3	1	2	0	1	1	2	0	1	1	0	4	3	4	3	1	0	0	0	78
49	10	31	30	5	0	4	21	3	3	1	3	2	0	1	1	2	0	1	1	0	4	4	4	4	0	1	0	0	71
47	38	15	20	11	13	0	6	3	2	2	3	4	0	0	0	0	3	0	1	1	4	4	3	4	0	0	1	0	77
27	38	14	41	10	11	7	2	3	2	3	2	1	2	0	1	1	1	0	2	0	4	3	4	4	1	0	0	0	24
30	34	16	40	11	5	4	10	4	3	2	1	2	2	0	0	0	0	1	3	1	4	3	4	4	0	0	1	0	72
53	13	21	33	0	11	12	7	1	4	3	2	2	1	0	1	2	0	1	1	0	4	4	4	4	0	0	0	1	71
33	14	47	26	13	0	13	4	3	1	4	2	1	1	2	0	1	0	2	1	1	4	4	4	4	0	1	0	0	103
34	14	28	44	17	10	0	3	4	3	1	2	2	0	0	2	0	1	2	1	1	4	4	4	4	1	0	0	0	30
36	29	32	23	3	2	21	4	2	3	2	3	3	0	1	0	0	2	1	1	1	4	3	4	4	0	0	1	0	73
44	23	34	19	4	11	10	5	1	3	3	3	2	1	1	0	1	0	2	1	0	4	4	4	4	0	0	0	1	77
45	25	36	14	2	0	14	14	3	1	3	3	3	0	0	1	1	1	2	0	0	4	4	4	3	0	0	0	1	95
29	41	37	13	3	6	21	0	1	3	3	3	1	1	2	0	0	2	1	1	1	4	4	4	3	0	1	0	0	74
17	30	33	40	10	3	17	0	3	3	3	1	0	1	2	1	1	1	0	2	1	3	4	4	4	0	0	1	0	47
60	25	14	21	21	3	0	6	3	3	1	3	1	2	1	0	4	0	0	0	1	4	4	4	4	0	0	0	1	63
30	33	31	26	2	11	0	17	3	2	0	5	2	1	1	0	0	2	1	1	0	4	3	3	4	1	0	0	0	29
24	44	24	28	4	23	0	3	1	4	1	4	1	2	0	1	0	1	2	1	0	4	4	4	4	1	0	0	0	21
45	22	24	29	11	5	14	0	1	4	4	1	2	0	0	2	1	1	2	0	1	4	4	4	4	0	1	0	0	83
51	20	31	18	17	10	0	3	3	3	2	2	1	0	2	1	3	1	0	0	1	4	4	4	4	0	1	0	0	87
26	35	41	18	0	14	0	16	2	2	2	4	0	1	2	1	1	2	1	0	0	4	4	4	4	1	0	0	0	40
29	36	35	20	11	12	4	3	1	4	3	2	1	1	1	1	1	2	1	0	1	4	4	4	4	0	1	0	0	76
30	56	8	26	0	24	6	0	0	4	5	1	1	3	0	0	1	2	0	1	0	3	4	3	4	0	0	1	0	34
30	23	28	39	3	6	10	11	2	3	2	3	0	1	1	2	2	0	1	1	0	4	4	4	4	0	0	1	0	50
31	41	17	31	9	11	0	10	3	2	0	5	1	1	1	1	0	2	0	2	0	4	4	3	3	0	0	1	0	24
16	41	37	26	0	27	3	0	1	6	2	1	0	2	0	2	0	1	3	0	0	4	4	4	4	0	0	0	1	19
30	46	26	18	21	3	6	0	5	2	2	1	1	1	1	1	1	3	0	0	1	4	4	4	4	0	0	0	1	83
27	30	32	31	4	13	10	3	1	3	2	4	1	1	0	2	0	1	3	0	0	4	3	4	4	0	0	0	1	47
17	43	26	34	0	4	13	13	2	3	2	3	0	2	1	1	1	1	0	2	1	4	4	4	4	1	0	0	0	60
22	35	41	22	16	10	0	4	3	4	1	2	1	2	1	0	0	1	2	1	1	4	3	3	4	1	0	0	0	44
27	42	17	34	0	13	6	11	2	2	3	3	0	1	1	2	2	1	0	1	0	4	4	4	4	0	1	0	0	56
20	48	22	30	0	21	7	2	2	3	3	2	1	2	0	1	0	2	1	1	0	4	4	4	4	1	0	0	0	24
22	46	30	22	11	4	10	5	4	1	2	3	2	1	1	0	0	2	1	1	1	4	4	4	4	0	1	0	0	69
34	27	32	27	12	4	3	11	3	2	2	3	2	0	1	1	1	1	1	1	0	3	4	4	3	1	0	0	0	70
