Mode: 18 #Games: 1000 Notes: u2-3Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
45	37	23	15	10	6	14	0	2	3	4	1	2	1	1	0	2	2	0	0	1	4	4	4	4	0	0	1	0	78
41	19	16	44	4	5	10	11	3	2	3	2	2	1	0	1	1	0	1	2	0	4	4	4	3	0	0	1	0	79
49	18	22	31	11	3	6	10	4	1	4	1	3	1	0	0	1	0	1	2	1	4	4	4	4	0	0	0	1	71
24	42	37	17	11	15	4	0	4	3	2	1	1	1	1	1	1	2	1	0	1	4	4	4	4	1	0	0	0	54
38	31	39	12	12	4	11	3	2	1	2	5	1	1	2	0	2	1	1	0	1	4	4	4	4	0	1	0	0	75
25	36	47	12	5	11	14	0	3	2	3	2	0	3	1	0	0	0	3	1	0	4	3	4	4	0	0	0	1	77
11	48	19	42	0	3	2	25	1	1	2	6	0	2	1	1	0	2	0	2	0	4	4	4	4	0	0	1	0	34
37	38	33	12	24	0	0	6	4	1	1	4	1	1	2	0	2	2	0	0	1	4	4	4	4	1	0	0	0	107
55	13	32	20	21	6	3	0	3	3	2	2	3	0	0	1	2	0	2	0	1	4	3	4	4	0	0	0	1	64
31	44	16	29	0	24	4	2	2	3	2	3	1	2	0	1	2	1	0	1	0	4	4	4	4	0	1	0	0	23
21	21	19	59	0	3	17	10	0	2	5	3	0	0	1	3	1	1	0	2	1	3	4	3	4	1	0	0	0	67
38	37	11	34	4	21	2	3	3	4	2	1	1	2	0	1	1	1	0	2	0	4	3	4	4	0	0	1	0	52
13	21	26	60	0	4	2	24	2	1	4	3	0	1	0	3	0	0	2	2	0	4	4	4	4	0	0	0	1	17
30	15	45	30	2	7	11	10	2	4	2	2	1	0	2	1	1	0	2	1	1	4	3	4	4	1	0	0	0	74
13	15	51	41	0	6	14	10	0	6	2	2	1	0	3	0	0	0	1	3	1	3	3	4	4	0	1	0	0	37
19	21	40	40	6	0	3	21	4	1	2	3	0	0	3	1	1	1	0	2	0	4	4	4	3	0	1	0	0	68
12	40	39	29	3	4	23	0	3	1	5	1	0	2	1	1	0	1	2	1	1	4	4	4	4	1	0	0	0	54
29	45	23	23	11	6	3	10	3	2	2	3	1	3	0	0	1	0	1	2	1	4	4	4	4	0	1	0	0	30
50	31	28	11	11	13	2	4	1	2	5	2	3	0	1	0	1	2	1	0	1	4	4	4	4	0	0	1	0	97
21	36	15	48	3	21	0	6	4	3	1	2	0	1	1	2	1	2	0	1	0	4	4	4	4	0	0	1	0	37
