Mode: 18 #Games: 1000 Notes: u2-3Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
35	35	27	23	11	10	4	5	1	3	3	3	2	1	1	0	0	2	1	1	1	4	4	4	4	0	0	1	0	77
24	37	21	38	7	13	0	10	2	4	2	2	1	2	1	0	0	1	1	2	0	4	4	4	4	0	0	1	0	54
29	47	23	21	21	0	2	7	3	0	2	5	1	3	0	0	1	1	1	1	1	4	3	4	4	0	0	0	1	37
19	32	32	37	0	7	12	11	2	2	3	3	1	1	0	2	0	1	2	1	0	4	4	4	4	1	0	0	0	59
11	65	9	35	0	2	3	25	2	2	2	4	0	3	0	1	0	3	0	1	0	4	4	4	4	0	1	0	0	5
29	28	33	30	11	4	15	0	2	2	4	2	2	0	1	1	0	2	1	1	1	4	4	3	3	0	0	0	1	78
18	36	16	50	0	15	0	15	2	3	2	3	0	2	0	2	1	0	1	2	0	4	4	4	4	1	0	0	0	14
38	4	30	48	15	2	0	13	3	2	2	3	2	0	0	2	0	0	3	1	1	4	4	4	4	1	0	0	0	79
25	45	30	20	2	11	4	13	3	1	2	4	1	2	1	0	1	1	1	1	0	3	3	4	3	0	1	0	0	44
26	51	30	13	0	21	6	3	0	3	3	4	1	2	1	0	0	2	1	1	0	3	4	3	4	0	0	1	0	29
59	23	7	31	14	10	0	6	2	2	2	4	2	0	0	2	3	1	0	0	1	4	4	4	4	0	0	1	0	47
26	34	27	33	10	6	14	0	3	3	4	0	0	1	1	2	2	1	1	0	1	4	4	4	3	0	1	0	0	47
23	23	23	51	16	10	0	4	4	4	0	2	1	1	1	1	0	1	0	3	1	4	4	3	4	0	0	0	1	62
30	19	28	43	11	2	3	14	4	2	2	2	1	0	1	2	1	1	1	1	1	4	4	4	4	0	0	0	1	60
28	33	28	31	0	14	12	4	1	4	4	1	1	2	0	1	1	0	2	1	0	4	4	4	4	0	0	1	0	57
6	54	32	28	4	26	0	0	5	4	0	1	0	2	0	2	0	2	2	0	0	4	4	3	4	0	0	0	1	39
43	19	27	31	13	2	4	11	4	2	1	3	2	0	1	1	1	1	1	1	0	4	4	4	4	1	0	0	0	92
42	26	24	28	14	0	4	12	3	2	1	4	2	1	1	0	1	1	0	2	1	4	3	4	4	1	0	0	0	59
55	24	23	18	10	7	13	0	2	2	4	2	1	1	1	1	4	0	0	0	1	4	4	4	4	0	1	0	0	63
39	28	17	36	21	4	0	5	3	2	0	5	2	1	1	0	1	1	0	2	1	3	4	3	4	1	0	0	0	66
10	47	29	34	0	13	3	14	1	3	3	3	0	3	1	0	0	1	0	3	0	4	3	3	4	0	0	1	0	25
42	26	20	32	12	0	15	3	2	1	5	2	2	0	1	1	1	2	0	1	1	4	4	4	4	0	1	0	0	72
34	45	13	28	0	21	4	5	0	5	1	4	1	2	0	1	1	2	0	1	0	3	4	4	4	0	1	0	0	27
35	24	16	45	11	7	2	10	2	4	2	2	2	1	0	1	0	0	1	3	1	4	4	4	4	0	0	0	1	24
18	19	41	42	12	4	14	0	4	2	2	2	0	1	2	1	1	0	1	2	1	4	4	4	4	0	0	1	0	89
23	26	35	36	23	0	4	3	3	2	3	2	1	1	1	1	1	1	1	1	1	4	4	4	4	0	0	0	1	70
38	51	22	9	3	21	4	2	2	3	1	4	2	2	0	0	1	2	1	0	0	4	3	4	4	1	0	0	0	58
23	51	24	22	4	12	14	0	1	3	3	3	1	2	1	0	0	2	0	2	1	4	4	4	4	0	1	0	0	47
25	26	32	37	13	0	2	15	4	1	2	3	0	0	1	3	2	1	1	0	0	3	4	4	4	0	0	1	0	57
37	34	18	31	13	4	3	10	2	2	4	2	1	1	1	1	2	1	0	1	1	4	4	4	4	0	0	0	1	75
22	39	31	28	3	0	12	15	2	1	2	5	0	2	1	1	1	1	1	1	0	4	4	4	4	0	0	1	0	33
27	40	24	29	0	11	6	13	2	2	2	4	2	2	0	0	0	1	1	2	0	4	4	4	4	1	0	0	0	55
24	24	47	25	16	0	14	0	3	1	3	3	0	1	2	1	1	0	2	1	1	4	4	4	4	0	1	0	0	66
12	23	42	43	0	4	13	13	1	2	4	3	0	1	1	2	1	0	2	1	0	4	4	4	4	1	0	0	0	69
19	49	47	5	3	14	11	2	2	2	1	5	1	2	1	0	0	2	2	0	1	4	4	4	4	1	0	0	0	43
8	39	40	33	3	14	11	2	2	3	2	3	0	1	2	1	0	1	1	2	1	4	3	4	4	0	1	0	0	39
16	45	22	37	11	15	0	4	4	4	0	2	1	1	2	0	0	2	0	2	1	4	4	3	4	0	0	1	0	69
44	11	23	42	10	3	2	15	1	3	3	3	2	0	1	1	1	0	1	2	0	4	4	3	4	0	0	0	1	85
18	51	33	18	9	0	21	0	4	1	3	2	0	2	1	1	0	2	2	0	1	4	4	4	4	0	1	0	0	51
31	29	40	20	13	2	15	0	3	2	2	3	1	1	2	0	1	1	1	1	1	4	4	4	4	0	0	1	0	91
29	7	31	53	13	2	11	4	3	2	2	3	0	0	1	3	2	0	1	1	1	4	4	4	4	0	0	1	0	59
32	13	35	40	0	9	0	21	1	4	2	3	1	0	2	1	1	0	1	2	0	4	4	4	4	0	0	0	1	54
8	43	41	28	3	14	0	13	2	3	1	4	0	0	2	2	0	3	1	0	0	4	4	4	3	0	0	0	1	32
16	37	30	37	0	11	2	17	2	2	3	3	1	2	1	0	0	1	1	2	0	4	4	4	4	0	0	0	1	68
54	24	20	22	21	7	2	0	5	2	2	1	2	0	1	1	3	1	0	0	1	4	4	3	3	1	0	0	0	96
13	38	36	33	0	21	3	6	2	2	3	3	1	1	1	1	0	2	1	1	0	4	4	4	4	0	1	0	0	57
29	33	28	30	4	3	12	11	2	3	3	2	2	1	0	1	0	1	2	1	0	4	4	3	4	1	0	0	0	82
44	38	10	28	25	2	0	3	3	2	4	1	1	2	0	1	2	1	0	1	1	4	4	3	4	1	0	0	0	79
37	31	22	30	4	13	13	0	2	5	2	1	1	1	1	1	2	1	0	1	1	4	4	4	4	0	0	1	0	44
34	40	22	24	2	11	7	10	2	2	3	3	1	2	0	1	1	1	1	1	0	4	4	4	4	1	0	0	0	64
27	35	29	29	0	14	0	16	1	4	1	4	1	1	0	2	1	1	2	0	0	4	4	4	4	0	1	0	0	35
31	26	37	26	7	2	21	0	3	3	3	1	2	1	1	0	0	0	2	2	1	4	4	3	4	0	1	0	0	92
20	21	52	27	4	3	21	2	3	2	2	3	1	1	2	0	0	0	3	1	1	4	4	4	4	0	0	1	0	72
43	21	18	38	0	3	14	13	1	2	3	4	2	0	0	2	1	1	1	1	0	3	4	4	4	0	1	0	0	76
22	28	39	31	2	7	21	0	4	2	4	0	0	1	2	1	2	0	1	1	1	3	4	3	3	0	0	0	1	86
14	35	32	39	0	25	5	0	1	5	3	1	1	1	1	1	0	1	1	2	0	4	3	4	3	0	0	1	0	69
28	35	14	43	15	0	0	15	4	1	2	3	2	1	0	1	0	2	0	2	1	4	4	4	4	0	0	0	1	33
34	45	23	18	0	24	4	2	0	3	4	3	0	2	1	1	3	1	0	0	0	3	4	4	4	0	0	1	0	77
41	27	30	22	3	12	15	0	1	3	4	2	1	0	2	1	2	2	0	0	1	4	4	3	4	0	0	0	1	82
42	30	33	15	26	0	0	4	4	2	2	2	2	2	0	0	1	0	3	0	1	3	4	4	4	0	0	0	1	71
32	39	33	16	11	13	4	2	3	3	2	2	2	1	1	0	1	2	1	0	1	4	4	4	4	1	0	0	0	81
45	35	26	14	21	4	5	0	3	2	3	2	1	2	1	0	3	0	0	1	1	4	4	4	4	1	0	0	0	90
29	27	13	51	4	0	3	23	3	0	4	3	1	1	0	2	1	1	0	2	0	4	3	4	4	0	1	0	0	34
34	22	40	24	14	2	11	3	3	4	2	1	0	1	2	1	2	0	1	1	1	4	3	4	4	1	0	0	0	96
29	41	16	34	0	16	11	3	0	4	3	3	0	2	1	1	2	1	0	1	1	3	3	4	4	0	1	0	0	28
