Mode: 15 #Games: 10000 Notes: u1-1Trick-50
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
36	15	34	35	4	0	21	5	4	2	2	2	1	1	1	1	1	0	2	1	1	4	4	4	4	1	0	0	0	94
48	36	16	20	24	0	4	2	3	1	2	4	3	0	0	1	1	3	0	0	1	4	4	4	4	1	0	0	0	69
37	30	32	21	0	21	0	9	2	2	3	3	1	1	2	0	2	1	1	0	0	4	4	4	4	1	0	0	0	67
16	25	30	49	7	12	0	11	3	4	1	2	0	0	1	3	0	2	1	1	0	4	4	4	4	1	0	0	0	31
19	62	14	25	4	24	2	0	3	3	3	1	1	3	0	0	0	2	0	2	0	4	4	4	4	0	1	0	0	42
36	22	7	55	4	11	5	10	3	2	2	3	1	1	0	2	1	0	0	3	0	4	4	4	4	0	1	0	0	30
32	30	27	31	7	13	0	10	2	5	1	2	1	2	0	1	1	0	1	2	0	4	4	4	4	0	1	0	0	44
20	35	42	23	3	10	11	6	3	2	3	2	1	1	1	1	0	2	2	0	1	4	4	4	4	0	0	1	0	42
32	35	39	14	13	11	6	0	4	3	2	1	1	2	1	0	1	1	2	0	0	4	4	4	4	0	0	1	0	89
40	30	9	41	0	0	3	27	1	0	4	5	1	2	0	1	2	0	0	2	0	4	3	4	4	0	1	0	0	23
20	30	36	34	5	0	25	0	3	0	5	2	0	1	1	2	1	1	1	1	1	3	3	3	4	0	0	1	0	79
26	38	37	19	4	0	24	2	2	1	4	3	1	0	2	1	0	3	1	0	1	4	4	4	3	0	0	0	1	66
22	35	21	42	2	10	7	11	2	3	4	1	1	1	0	2	0	2	1	1	0	4	4	4	4	0	0	0	1	61
15	28	50	27	4	0	11	15	2	2	2	4	0	1	3	0	0	1	1	2	1	4	4	4	4	0	0	1	0	50
47	25	14	34	10	11	4	5	2	2	4	2	1	1	0	2	3	1	0	0	0	4	4	4	4	0	0	0	1	46
35	35	26	24	3	10	11	6	1	2	4	3	2	1	1	0	0	2	1	1	1	4	4	4	3	1	0	0	0	74
10	58	27	25	2	17	11	0	3	5	2	0	0	1	2	1	0	4	0	0	1	4	4	4	3	1	0	0	0	42
24	35	37	24	12	3	0	15	3	3	1	3	0	1	2	1	2	1	1	0	0	4	3	3	3	0	0	0	1	81
26	17	38	39	0	0	9	21	3	1	3	3	1	1	0	2	1	0	2	1	0	4	4	4	4	1	0	0	0	59
30	20	35	35	0	5	4	21	3	2	2	3	1	0	1	2	1	1	1	1	0	4	4	4	4	0	1	0	0	65
34	33	27	26	14	13	3	0	3	4	1	2	1	1	2	0	1	1	0	2	0	4	4	4	4	0	1	0	0	45
43	38	12	27	14	0	3	13	3	1	3	3	1	2	0	1	2	1	0	1	0	4	4	4	4	0	0	1	0	65
21	37	38	24	2	21	0	7	2	2	2	4	1	1	1	1	0	2	2	0	0	4	4	4	4	1	0	0	0	44
27	24	39	30	10	13	0	7	2	5	0	3	1	2	1	0	1	0	2	1	0	4	4	3	4	0	1	0	0	44
30	29	37	24	11	12	4	3	4	2	2	2	1	0	3	0	1	2	0	1	1	4	4	4	4	0	0	1	0	82
44	28	25	23	7	11	0	12	2	3	2	3	0	2	1	1	3	0	0	1	0	4	4	4	4	0	0	0	1	59
40	47	13	20	4	3	11	12	2	2	3	3	0	3	1	0	3	0	0	1	1	4	4	4	4	0	1	0	0	49
42	27	19	32	21	3	0	6	3	2	2	3	2	1	1	0	2	0	0	2	1	4	4	4	4	0	0	1	0	71
9	54	30	27	4	13	0	13	2	2	1	5	0	3	1	0	0	1	1	2	0	4	4	4	3	0	0	0	1	38
12	38	28	42	2	7	10	11	3	2	4	1	0	2	0	2	1	0	2	1	0	4	4	4	4	0	0	0	1	58
30	46	10	34	17	11	2	0	5	2	2	1	0	3	0	1	2	1	0	1	0	4	4	4	4	1	0	0	0	32
34	22	24	40	10	16	0	4	4	3	2	1	2	1	1	0	1	0	0	3	0	4	4	4	4	0	0	1	0	69
40	28	4	48	0	14	2	14	2	3	2	3	0	1	0	3	3	1	0	0	0	4	4	4	4	1	0	0	0	21
43	21	30	26	11	4	15	0	3	1	5	1	3	0	1	0	1	1	1	1	1	4	4	3	4	0	1	0	0	108
27	30	45	18	14	0	12	4	4	1	2	3	2	2	0	0	0	0	3	1	1	4	4	4	4	1	0	0	0	65
20	32	12	56	0	4	5	21	1	3	3	3	1	1	0	2	0	1	0	3	0	4	4	4	4	0	0	1	0	21
40	28	35	17	0	2	21	7	2	1	2	5	3	0	1	0	0	2	1	1	1	4	4	4	4	0	0	0	1	57
24	60	11	25	12	11	0	7	3	2	2	3	0	3	0	1	2	2	0	0	0	4	4	4	3	0	1	0	0	51
11	22	39	48	7	0	11	12	3	2	1	4	0	0	2	2	0	1	1	2	1	4	4	4	4	0	0	0	1	37
35	36	31	18	12	14	0	4	3	3	2	2	1	2	0	1	2	0	2	0	0	4	4	4	4	0	1	0	0	80
56	24	19	21	24	4	0	2	5	2	1	2	3	1	0	0	2	0	1	1	1	4	4	4	4	0	0	1	0	96
19	32	44	25	9	0	21	0	4	3	3	0	0	1	1	2	1	1	2	0	1	4	3	4	3	1	0	0	0	67
44	31	35	10	3	21	0	6	2	3	1	4	2	1	1	0	1	2	1	0	0	4	4	4	4	1	0	0	0	55
45	26	34	15	3	11	4	12	1	3	1	5	1	1	2	0	2	1	0	1	0	4	4	4	4	0	0	1	0	71
35	13	42	30	7	0	12	11	3	2	2	3	1	1	1	1	1	0	2	1	0	4	4	4	4	0	1	0	0	55
28	19	47	26	16	3	11	0	5	3	1	1	0	0	2	2	1	1	2	0	1	4	4	4	4	0	0	0	1	52
19	17	40	44	10	14	2	4	4	4	1	1	0	1	3	0	1	0	0	3	0	4	4	4	4	0	1	0	0	103
27	17	24	52	11	0	16	3	2	2	5	1	1	1	0	2	1	0	1	2	1	4	4	4	4	0	0	0	1	74
21	18	22	59	10	3	13	4	3	1	4	2	1	0	1	2	1	0	0	3	1	4	4	4	4	1	0	0	0	68
28	32	26	34	0	10	15	5	1	3	3	3	2	0	1	1	0	3	0	1	1	4	4	4	4	0	0	1	0	64
23	32	44	21	21	2	3	4	4	2	1	3	1	1	1	1	1	1	2	0	1	4	4	4	3	0	0	1	0	78
26	19	28	47	21	0	7	2	4	1	3	2	1	0	1	2	1	1	0	2	1	2	4	3	3	1	0	0	0	30
24	54	14	28	0	12	7	11	0	2	4	4	1	2	0	1	1	2	0	1	0	3	4	4	4	0	1	0	0	33
8	29	24	59	0	2	18	10	3	2	3	2	0	2	1	1	0	0	0	4	1	4	4	4	4	0	0	0	1	41
41	21	35	23	25	0	2	3	5	2	1	2	1	1	1	1	2	1	1	0	1	4	4	4	4	0	1	0	0	71
16	18	24	62	0	7	11	12	2	4	2	2	0	1	1	2	0	0	1	3	1	4	4	4	4	0	0	1	0	13
36	28	25	31	3	4	10	13	2	4	2	2	2	0	1	1	0	2	1	1	0	4	4	4	4	0	0	1	0	65
48	27	18	27	11	0	4	15	2	2	1	5	2	1	1	0	2	1	0	1	1	4	4	4	4	1	0	0	0	67
24	29	27	40	13	7	0	10	3	4	1	2	1	0	1	2	0	2	1	1	1	4	4	4	4	0	0	0	1	70
25	35	39	21	0	26	4	0	1	7	1	1	2	1	0	1	0	1	3	0	0	4	3	4	4	0	0	0	1	50
41	14	32	33	0	0	11	19	0	2	3	5	2	0	2	0	1	0	1	2	1	3	4	4	4	1	0	0	0	85
33	36	21	30	6	11	3	10	4	3	1	2	1	2	1	0	1	1	0	2	0	4	4	4	4	0	0	0	1	63
34	37	30	19	13	11	2	4	3	1	2	4	0	2	1	1	2	1	1	0	0	4	4	4	4	0	1	0	0	42
23	18	34	45	9	10	11	0	4	2	2	2	0	0	2	2	1	1	1	1	1	4	4	4	3	0	1	0	0	51
55	34	23	8	15	0	15	0	2	1	4	3	2	2	0	0	2	1	1	0	1	4	4	4	4	1	0	0	0	76
19	32	38	31	0	11	12	7	0	3	4	3	0	2	2	0	1	0	1	2	0	3	4	4	4	1	0	0	0	59
42	43	18	17	14	6	10	0	2	2	5	1	2	1	0	1	1	2	1	0	1	4	4	4	4	0	1	0	0	83
