Mode: 21 #Games: 1000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
0	4	6	8	21	22	24	27	28	34	2	5	7	11	15	17	18	26	29	37	2	3	82	812	379	12	108	15	0	0	0	0	0	
7	9	11	13	21	27	34	35	36	39	0	14	17	22	24	26	29	32	33	37	3	0	67	321	0	54	0	452	37	7	0	0	0	
14	16	18	21	30	32	33	34	35	36	1	4	7	9	10	11	20	23	29	31	3	1	70	137	861	962	515	0	373	7	0	0	0	
0	4	6	7	14	15	26	31	35	37	3	9	16	17	21	22	24	25	27	34	1	2	20	20	61	46	41	0	0	0	0	0	0	
1	3	9	10	23	25	31	32	33	39	0	5	6	13	17	18	22	28	35	38	0	3	110	4	0	0	65	0	0	0	0	0	0	
0	2	3	10	11	12	20	22	26	35	1	6	8	19	21	23	25	27	30	31	3	0	27	210	0	0	1	3	0	0	0	0	0	
0	8	17	19	20	26	27	31	32	38	1	2	4	12	14	24	25	29	30	36	2	1	80	5	0	1496	0	105	3	0	0	0	0	
0	5	7	8	27	29	31	32	33	39	4	6	11	17	18	20	23	25	28	30	0	2	77	36	0	126	35	2	0	5	0	0	0	
0	1	6	20	23	26	27	28	35	37	3	5	8	10	19	21	24	25	30	39	3	3	43	156	0	404	703	150	20	0	0	0	0	
1	7	12	14	15	17	20	22	26	29	5	6	10	21	28	33	34	35	36	38	2	0	102	584	109	0	14140	201	4	1	0	0	0	
0	8	9	11	12	17	24	28	30	36	2	14	18	20	22	25	27	37	38	39	3	1	67	18	4	0	11	4	0	0	0	0	0	
8	12	15	17	19	23	28	32	34	37	4	6	11	14	16	24	26	27	29	36	1	2	77	25	471	2632	11	194	0	1	0	0	0	
3	8	12	14	15	20	26	27	28	38	4	5	6	10	19	22	23	24	33	35	2	3	68	0	11848	0	193	156	0	0	0	0	0	
2	8	10	14	15	22	26	31	35	36	6	9	12	13	19	23	24	27	33	39	2	0	78	154	0	199	47	0	2	0	0	0	0	
2	5	6	9	15	20	22	27	34	35	4	11	14	19	21	23	31	33	37	39	0	1	60	48	0	235	2390	37	1	0	0	0	0	
0	1	5	10	12	19	21	23	25	33	2	14	16	22	24	26	27	29	30	37	3	2	0	71	16	0	21	221	0	0	0	0	0	
3	4	5	6	7	12	16	17	22	34	0	11	13	14	15	26	27	28	33	39	0	3	63	283	1347	58	0	0	2	2	0	0	0	
2	7	15	16	20	21	27	31	34	37	3	9	10	12	18	19	26	32	35	39	3	0	75	35	0	26	31	10	0	0	0	0	0	
1	2	13	15	16	18	19	26	31	37	3	7	8	11	14	20	25	28	29	39	1	1	95	0	2495	0	0	232	26	3	0	0	0	
0	1	2	10	19	23	25	30	31	35	3	4	5	11	13	17	22	27	36	39	0	2	52	3	0	66	10	0	1	0	0	0	0	
1	17	19	20	23	24	28	32	33	38	0	4	5	7	9	13	21	22	31	37	3	3	58	3	0	27	61	14	3	0	0	0	0	
2	5	7	10	11	18	26	30	33	38	1	6	8	14	24	25	28	31	32	39	2	0	70	111	31	4	27	0	11	0	0	0	0	
1	2	4	14	15	22	25	26	27	37	0	6	9	10	11	18	19	23	24	35	2	1	65	0	9447	0	3263	750	18	1	0	0	0	
1	4	10	11	13	17	22	33	38	39	2	3	8	15	16	23	24	29	31	37	0	2	48	47	49	254	0	211	31	1	0	0	0	
0	1	2	3	10	11	25	32	34	36	5	6	12	15	23	27	30	31	33	38	2	3	6	0	0	19	0	1	0	0	0	0	0	
0	3	5	10	11	17	20	27	29	39	1	9	13	16	24	26	28	31	32	33	1	0	81	83	17	0	2251	9	3	0	0	0	0	
5	7	10	13	16	19	22	33	35	36	2	4	8	12	17	20	21	28	30	34	3	1	67	0	29	12	0	70	0	1	0	0	0	
8	18	19	21	25	31	32	33	34	35	5	7	11	13	15	17	24	27	37	38	0	2	55	0	0	66	343	0	13	0	0	0	0	
13	16	19	20	28	30	31	32	33	37	0	2	10	11	12	14	15	18	25	36	0	3	9	113	0	134	106	50	0	0	0	0	0	
2	6	9	10	14	18	19	22	24	36	1	3	4	16	25	29	30	31	32	38	0	0	95	483	155	26	21	0	6	0	0	0	0	
0	12	17	22	27	28	29	30	31	32	1	8	11	14	20	21	33	34	35	39	1	1	59	0	51	0	4618	1	1	0	0	0	0	
0	1	9	10	19	22	26	27	29	38	3	14	15	16	18	21	25	35	37	39	3	2	98	13	15	0	204	96	1	0	0	0	0	
2	7	8	9	12	23	24	26	29	33	0	6	18	19	20	21	31	34	35	39	2	3	58	0	140	0	26	45	0	0	0	0	0	
6	9	10	14	19	20	24	25	28	30	3	5	11	12	15	21	32	33	34	37	0	0	26	263	0	5616	86	143	2	1	0	0	0	
7	17	19	23	24	26	27	28	31	35	1	8	9	11	12	30	32	33	36	39	3	1	98	36	3769	0	7642	0	2	0	0	0	0	
1	2	4	5	13	16	24	26	31	36	3	6	9	11	15	19	20	23	34	39	1	2	34	7	0	40	21	4	0	0	0	0	0	
5	6	9	10	12	18	26	32	33	34	0	2	3	4	11	15	24	25	27	30	0	3	73	4	72	0	0	576	9	0	0	0	0	
1	7	12	14	15	17	19	20	31	39	2	6	9	16	24	25	27	29	32	36	3	0	60	123	0	194	62	0	30	0	0	0	0	
3	9	15	17	20	21	27	32	38	39	6	8	14	18	22	23	26	29	30	33	3	1	105	54	12	0	1363	0	3	0	0	0	0	
0	5	7	11	14	15	16	18	19	20	2	3	4	6	13	21	23	26	33	34	1	2	84	0	479	635	582	1379	32	2	0	0	0	
2	4	6	7	11	23	25	29	31	37	1	3	18	21	22	28	30	32	38	39	1	3	64	0	94	160	154	83	2	0	0	0	0	
3	15	19	26	27	28	32	36	37	39	1	2	5	9	13	14	16	22	33	35	2	0	47	138	144	325	162	95	49	1	0	0	0	
0	1	13	14	19	27	28	34	35	38	9	12	16	17	21	25	26	32	36	39	3	1	44	10	25	0	192	56	0	0	0	0	0	
7	8	17	18	19	20	22	23	25	39	0	4	6	9	11	14	27	29	37	38	3	2	59	8	730	0	82	366	0	0	0	0	0	
0	7	9	13	16	21	23	25	27	35	1	3	10	11	12	14	15	17	20	31	1	3	89	51	0	4029	1965	0	2	6	0	0	0	
0	2	5	7	11	13	16	24	34	37	1	3	4	6	14	19	22	25	28	30	3	0	18	60	11	15	0	1	0	1	0	0	0	
2	4	7	14	17	21	22	27	31	38	6	10	12	20	23	29	30	33	36	37	3	1	45	11	54	50	69	110	0	0	0	0	0	
0	2	5	8	14	17	28	32	33	34	3	7	10	11	19	22	29	30	36	39	1	2	71	0	0	4051	0	265	1	0	0	0	0	
3	6	8	10	12	14	18	24	27	38	0	2	7	11	16	19	26	30	35	36	1	3	45	114	36	0	20	182	11	0	0	0	0	
1	2	10	14	21	22	26	29	30	38	0	6	9	13	16	23	35	36	37	39	2	0	67	91	0	179	0	1	0	0	0	0	0	
0	1	6	8	21	22	24	28	29	35	2	3	12	15	18	25	27	30	31	37	2	1	88	28	39	0	1376	380	17	1	0	0	0	
1	8	11	14	17	22	28	29	35	38	0	3	6	20	21	23	26	30	33	34	3	2	68	51	1245	6	0	1	119	0	0	0	0	
1	7	8	10	11	17	19	23	25	29	0	9	15	21	26	30	31	34	38	39	1	3	70	88	6	27	0	1	4	0	0	0	0	
1	10	13	25	27	32	34	35	37	38	2	3	4	8	9	15	18	20	26	39	2	0	53	663	92	79	0	0	28	0	0	0	0	
3	7	8	10	12	16	27	34	35	36	1	9	13	18	21	22	23	24	25	38	1	1	57	25	26	14	0	1	1	0	0	0	0	
2	7	13	17	19	23	25	28	29	30	3	4	9	12	15	16	24	26	33	35	3	2	38	6	0	54	0	49	10	1	0	0	0	
2	3	7	9	10	15	22	24	25	37	0	1	6	12	14	18	20	26	27	31	3	3	20	71	64	0	15132	18	0	0	0	0	0	
1	3	13	16	18	20	24	33	37	38	4	5	6	7	15	30	31	34	36	39	3	0	97	173	1065	0	337	17	0	1	6	0	0	
0	5	10	18	20	25	27	28	35	38	7	9	13	16	17	21	22	24	26	39	3	1	64	10	0	50	9	351	16	0	0	0	0	
0	2	5	7	22	23	25	26	27	35	3	8	13	14	21	24	33	34	36	39	0	2	22	340	0	19429	540	120	15	0	0	0	0	
2	11	13	14	17	30	31	32	34	37	6	8	10	15	18	23	24	28	29	35	3	3	50	84	94	7522	189	198	15	0	0	0	0	
3	10	14	17	18	21	25	27	32	35	0	1	2	16	20	23	29	36	37	38	0	0	32	218	88	13	4	0	2	0	0	0	0	
0	1	14	15	20	21	24	27	32	35	4	6	7	12	13	17	18	23	28	31	0	1	30	0	0	0	62	21	0	0	0	0	0	
1	4	12	13	15	16	26	27	31	33	0	5	6	7	29	30	32	34	35	39	0	2	64	48	0	60	87	491	34	1	0	0	0	
1	9	13	17	18	21	26	27	29	32	4	5	8	16	20	28	30	33	38	39	3	3	100	92	1329	0	172	4	0	2	0	0	0	
2	6	12	13	14	24	25	28	30	36	11	15	16	17	22	23	29	31	32	35	3	0	21	49	68	161	0	0	0	1	0	0	0	
1	7	8	10	22	27	28	30	37	38	5	6	9	11	16	18	23	29	31	34	2	1	75	78	34	0	87	92	2	0	0	0	0	
3	4	6	8	9	14	23	25	34	35	0	5	7	12	15	18	20	21	32	38	2	2	29	0	2543	149	87	40	0	0	0	0	0	
1	9	15	18	27	29	33	36	37	39	0	5	6	7	16	19	21	22	28	32	3	3	72	14	0	822	12	0	2	0	0	0	0	
3	4	9	14	21	29	32	35	36	39	1	5	8	13	18	19	22	24	25	30	3	0	106	108	0	0	20	5	0	0	0	0	0	
0	2	3	16	18	19	24	25	26	36	1	4	7	12	13	17	20	23	32	35	2	1	31	31	101	0	51	0	0	0	0	0	0	
1	5	8	9	11	15	27	31	35	38	6	7	10	12	16	22	25	29	32	33	3	2	79	48	160	38	103	0	19	0	0	0	0	
1	10	11	12	13	22	23	31	37	38	2	4	5	14	15	24	26	27	29	35	0	3	26	0	0	83	1288	0	3	0	0	0	0	
0	3	6	15	24	30	32	35	38	39	4	7	9	11	14	16	25	26	27	28	2	0	99	1553	3898	1224	112	1	10	1	0	0	0	
6	9	12	14	23	24	33	34	38	39	5	7	11	13	17	26	27	28	36	37	1	1	64	16	59	499	73	0	0	0	0	0	0	
11	14	19	20	25	27	30	31	32	34	3	4	6	9	13	15	18	23	33	36	3	2	58	14	24	0	9	13	17	0	0	0	0	
0	1	2	12	17	21	23	28	29	31	5	7	9	14	18	24	25	30	34	39	3	3	68	50	0	0	94	0	0	0	0	0	0	
1	6	7	8	13	18	22	31	32	36	2	3	5	9	15	19	25	30	37	38	0	0	53	618	0	63	51	0	0	0	0	0	0	
0	5	9	17	20	21	24	25	35	36	7	11	13	16	23	26	28	29	33	38	1	1	81	28	1330	0	19	78	0	1	0	0	0	
6	13	14	18	19	20	23	26	30	36	4	7	8	24	25	27	29	34	35	37	2	2	56	28	94	10	0	0	4	0	0	0	0	
1	2	17	22	26	28	29	32	36	39	4	5	6	11	14	23	24	27	34	35	1	3	14	26	12	346	0	1	0	0	0	0	0	
2	5	14	23	28	29	31	33	34	35	0	7	9	10	13	16	19	22	25	38	0	0	65	124	1145	0	33	0	0	0	0	0	0	
3	10	11	12	13	16	19	21	33	36	0	7	8	9	17	26	28	29	37	38	1	1	99	0	0	209	2790	0	14	1	0	0	0	
6	7	8	10	18	25	26	28	29	36	0	1	11	16	17	27	30	32	35	38	2	2	87	88	782	52	0	1	8	2	0	0	0	
7	8	13	14	18	24	29	30	34	38	2	3	4	5	6	20	22	23	25	31	1	3	26	34	0	46	261	4	6	0	0	0	0	
3	6	14	18	25	31	32	33	35	39	0	1	5	10	12	16	22	24	34	38	2	0	10	116	0	2725	78	0	14	0	0	0	0	
7	10	11	15	22	23	25	30	31	37	1	4	6	8	19	21	24	28	35	39	2	1	36	64	15	0	982	67	2	0	0	0	0	
4	10	11	15	20	25	27	28	29	31	1	2	7	14	19	21	30	34	35	39	2	2	86	0	193	132	298	498	15	1	0	0	0	
4	14	15	18	21	22	29	30	35	39	0	6	7	9	11	17	32	34	36	38	0	3	73	97	643	0	1379	1	0	0	0	0	0	
3	5	12	14	15	25	27	34	36	37	4	8	10	11	13	16	18	19	24	35	3	0	34	169	24	56	0	80	0	3	0	0	0	
2	10	14	19	20	22	26	28	31	36	3	5	6	9	11	13	15	16	29	32	3	1	35	15	205	22	44	0	29	1	0	0	0	
4	5	10	12	17	20	22	33	34	39	2	6	8	11	15	23	24	27	30	36	1	2	5	10	0	118	11	0	0	0	0	0	0	
1	3	15	18	20	24	25	29	33	36	0	2	5	10	17	19	21	31	32	39	3	3	70	56	0	1610	0	446	1	1	0	0	0	
2	3	5	9	15	21	23	32	38	39	0	4	8	14	16	17	20	26	30	35	0	0	57	103	24	50	0	368	15	2	0	0	0	
3	5	9	12	15	17	19	23	29	30	2	10	13	14	20	22	25	31	34	38	3	1	44	58	27	0	465	22	0	8	0	0	0	
2	3	9	11	19	22	23	28	29	36	0	1	8	12	14	24	30	33	34	38	2	2	66	24	0	450	0	81	11	0	0	0	0	
1	8	9	12	14	22	23	27	28	39	2	6	13	16	19	21	32	33	34	37	0	3	61	60	87	0	12353	15	9	4	0	0	0	
0	1	3	5	6	14	24	28	29	31	7	9	10	13	16	18	19	20	27	32	1	0	113	218	14	0	0	2119	4	0	0	0	0	
0	3	4	6	15	16	19	32	33	39	5	7	8	9	12	13	18	20	28	30	0	1	105	330	2843	27	0	154	67	0	0	0	0	
0	1	4	9	12	15	22	25	30	35	3	6	18	21	24	26	28	32	33	36	2	2	70	11	73	25	0	168	0	0	0	0	0	
0	6	7	16	22	24	29	31	33	34	2	4	15	21	25	27	32	35	36	39	1	3	33	22	43	0	16	0	1	0	0	0	0	
9	12	15	16	29	33	36	37	38	39	1	3	4	5	6	13	21	23	27	28	3	0	65	519	974	256	0	260	14	10	0	0	0	
0	4	9	13	16	18	24	30	31	32	5	11	14	15	21	22	23	29	33	39	1	1	58	0	0	0	42	227	1	0	0	0	0	
3	9	12	13	18	22	25	27	29	33	14	16	17	20	23	24	30	35	36	38	2	2	90	57	18	0	78	1	0	1	0	0	0	
0	4	6	12	16	17	19	26	35	38	2	3	7	8	14	15	23	27	33	39	2	3	31	13	12	0	72	96	0	4	0	0	0	
5	11	13	14	20	21	25	27	37	39	1	19	22	23	24	26	32	34	36	38	2	0	96	126	859	31	23	121	0	0	0	0	0	
3	5	6	9	22	28	31	34	37	38	0	4	13	19	20	21	25	26	36	39	3	1	97	111	27	68	45	92	0	5	0	0	0	
1	10	15	20	21	23	26	27	29	30	0	2	12	16	19	24	28	31	32	39	0	2	63	15	0	152	124	633	2	0	0	0	0	
3	6	17	18	22	25	26	27	29	34	1	4	12	16	24	28	30	31	36	38	3	3	93	42	0	15766	0	152	23	0	0	0	0	
0	8	9	12	13	26	28	31	36	39	5	7	14	16	17	19	21	29	32	34	3	0	77	81	34	0	20	96	0	0	0	0	0	
1	12	15	19	25	28	31	33	35	37	0	2	3	6	14	18	20	22	23	26	3	1	12	104	48	36	30	1166	6	0	0	0	0	
7	9	10	14	21	24	29	31	33	34	1	4	8	13	16	17	18	26	30	36	2	2	65	47	4	0	541	85	3	0	0	0	0	
2	6	7	11	16	17	20	28	29	33	3	4	8	12	23	26	27	32	38	39	1	3	43	14	4	0	0	209	13	0	0	0	0	
1	6	8	12	13	21	22	29	32	39	4	7	10	14	19	24	25	31	34	35	1	0	62	56	17	0	412	47	1	0	0	0	0	
10	11	12	18	22	24	28	33	35	38	2	4	5	8	14	15	17	27	36	37	2	1	34	47	0	187	294	1	2	0	0	0	0	
4	15	21	22	24	30	31	32	34	38	2	9	10	18	20	27	35	36	37	39	1	2	24	2	10	0	0	20	2	0	0	0	0	
0	2	4	7	12	18	19	31	32	36	1	5	8	16	20	24	25	29	35	38	0	3	83	81	501	4019	4	290	9	0	0	0	0	
4	7	8	9	13	15	17	20	24	30	2	11	25	26	27	28	29	31	32	36	0	0	118	167	29	243	0	1	0	0	0	0	0	
1	2	10	11	12	20	24	27	29	39	6	8	21	22	23	25	26	34	36	37	3	1	33	0	120	0	3167	0	0	0	0	0	0	
0	2	5	7	10	11	12	13	25	36	1	3	14	23	28	29	34	35	38	39	0	2	64	25	15	0	347	0	0	2	0	0	0	
0	2	4	14	20	30	31	32	35	38	8	11	13	19	22	24	26	28	34	36	3	3	80	19	0	40	12	0	0	2	0	0	0	
0	4	5	9	11	14	20	30	32	33	1	12	16	21	25	26	31	35	37	39	2	0	5	267	31	0	66	43	9	0	0	0	0	
0	1	2	9	14	15	20	23	30	31	5	6	7	16	21	22	26	28	32	33	1	1	19	4	0	0	0	70	7	0	0	0	0	
2	7	8	12	15	20	23	26	27	33	3	5	14	18	24	30	32	34	36	38	0	2	49	0	19	0	721	285	5	0	0	0	0	
3	7	9	11	13	16	19	22	23	26	1	2	4	8	17	18	20	27	30	31	0	3	104	268	134	200	4929	20	0	1	0	0	0	
1	2	6	8	22	26	36	37	38	39	4	5	9	10	12	17	18	21	24	33	2	0	33	338	19	413	397	30	1	0	0	0	0	
2	4	6	8	17	23	25	37	38	39	0	5	11	14	15	18	22	28	29	33	2	1	103	56	28	0	6392	0	4	0	0	0	0	
3	5	8	12	14	16	17	24	34	36	6	10	15	19	21	26	27	28	32	39	1	2	53	0	3200	49	19	121	0	3	0	0	0	
0	6	14	15	20	22	23	26	34	37	2	12	16	21	24	29	30	32	33	35	2	3	48	7	26	0	0	237	1	0	0	0	0	
5	9	16	21	22	25	31	32	36	37	2	3	7	8	10	20	27	29	33	34	2	0	75	121	1652	0	2256	113	2	0	0	0	0	
0	3	6	14	16	18	19	29	38	39	7	8	9	15	21	23	27	28	36	37	3	1	86	68	0	5922	44	0	0	0	0	0	0	
6	9	12	19	21	25	26	30	33	39	3	8	10	22	29	34	35	36	37	38	0	2	97	96	25	0	177	154	3	0	0	0	0	
0	10	12	13	14	17	24	25	35	36	5	11	18	26	27	28	30	32	34	39	3	3	49	74	161	0	2318	383	5	0	0	0	0	
9	10	11	14	15	22	24	32	38	39	0	3	5	7	8	12	19	21	26	31	1	0	45	15	2757	2302	642	620	78	0	0	0	0	
0	5	17	19	26	30	32	33	35	38	2	6	7	8	9	15	16	20	22	27	3	1	30	0	557	27	0	1	18	2	0	0	0	
0	7	9	11	14	17	18	19	25	38	1	6	8	10	12	23	28	30	34	36	1	2	97	0	6707	2785	0	86	3	0	0	0	0	
1	4	7	9	10	16	17	20	27	30	3	5	8	11	13	18	29	35	38	39	0	3	109	35	1334	27	0	2	1	0	0	0	0	
4	13	14	23	29	32	33	35	36	38	0	2	5	10	16	18	19	24	25	34	2	0	38	275	3738	415	35990	1	0	0	0	0	0	
1	2	13	15	16	20	21	22	23	31	5	9	11	14	25	30	32	35	36	37	0	1	49	0	0	0	99	1	2	0	0	0	0	
0	2	6	13	16	21	23	25	38	39	4	9	10	14	15	26	30	33	34	37	2	2	64	80	0	429	9	2	2	0	0	0	0	
15	16	17	18	20	24	27	33	34	35	5	6	8	10	22	23	28	30	31	39	3	3	35	71	187	12	0	61	3	0	0	0	0	
1	3	6	7	8	15	19	20	22	27	10	21	23	29	30	31	33	34	36	39	1	0	74	928	84	105	0	2	7	0	0	0	0	
1	10	12	13	17	18	28	31	32	33	0	5	11	14	16	27	29	30	37	38	2	1	67	0	545	89	4067	156	1	0	0	0	0	
0	3	6	7	10	12	13	21	27	38	4	18	20	22	23	25	30	31	32	35	3	2	37	14	0	0	7121	92	7	0	0	0	0	
0	2	3	8	25	28	30	31	34	35	10	15	16	17	20	24	29	33	37	38	0	3	52	49	39	25	0	1	4	1	0	0	0	
8	9	12	16	18	20	22	26	28	35	5	10	13	14	15	19	21	25	37	38	0	0	82	139	0	13163	12190	224	0	1	0	0	0	
7	11	17	20	22	24	26	29	30	35	0	4	5	6	16	21	23	27	32	34	3	1	28	19	7	0	67	203	0	0	0	0	0	
3	6	7	10	12	15	17	18	27	31	2	4	20	21	24	26	29	34	35	39	1	2	22	447	7400	68	216	348	32	0	0	0	0	
2	3	4	8	9	20	26	28	31	35	7	11	15	18	19	22	23	25	29	32	2	3	80	232	73	895	153	0	10	0	0	0	0	
1	2	5	17	20	23	27	31	32	38	0	7	11	13	14	15	16	28	30	37	0	0	26	47	8	2	0	0	0	0	0	0	0	
0	2	3	6	7	9	15	26	34	38	11	12	14	17	18	19	21	27	35	39	0	1	106	109	3511	111	5209	0	0	2	0	0	0	
2	4	6	14	16	23	32	33	35	37	0	1	9	17	20	24	28	29	30	34	3	2	56	15	252	75	21	0	0	0	0	0	0	
0	9	11	15	18	23	29	30	31	36	1	7	8	10	12	17	20	22	25	28	3	3	35	38	34	39	0	113	1	0	0	0	0	
3	16	20	24	25	27	28	30	35	39	0	4	5	11	13	14	15	18	34	38	0	0	32	282	17	65	39	107	0	0	0	0	0	
1	2	6	14	20	24	26	27	28	34	13	18	19	21	29	30	32	35	36	37	3	1	62	113	29403	0	2464	0	19	0	0	0	0	
0	12	15	17	20	27	29	33	37	39	2	6	9	13	14	18	22	23	26	38	1	2	77	40	47	0	1012	334	2	0	0	0	0	
2	7	8	15	18	19	22	23	29	37	1	5	9	17	30	33	34	35	36	39	2	3	67	3	67	0	64	6	1	0	0	0	0	
1	14	15	18	19	23	24	29	31	34	3	6	8	17	20	22	25	28	32	36	0	0	56	283	305	338	0	68	4	0	0	0	0	
3	10	11	19	20	21	22	27	32	37	6	9	14	16	18	23	24	30	34	39	3	1	72	6	5	0	0	18	1	0	0	0	0	
