Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
0	3	5	9	19	28	30	33	34	36	4	7	8	10	11	14	16	21	24	39	2	0	74	209	20	0	6037	1	20	1	0	0	0	
17	20	22	23	24	31	32	35	37	39	2	3	10	11	12	13	18	26	34	38	3	1	93	53	219	170	174	0	3	7	0	0	0	
8	13	15	16	21	22	24	33	36	39	1	2	11	28	31	32	34	35	37	38	1	2	61	33	11	0	2651	45	3	0	0	0	0	
1	4	5	12	13	15	20	25	31	35	0	2	3	10	19	23	30	33	38	39	3	3	92	71	0	130	110	10	3	1	0	0	0	
1	9	11	13	24	27	28	29	35	38	0	2	4	5	8	22	25	33	34	36	3	0	89	183	22	0	16467	82	13	6	0	0	0	
0	1	5	8	14	18	30	31	32	36	3	6	10	11	15	17	22	27	35	39	0	1	67	91	707	17	195	0	0	1	0	0	0	
5	7	9	13	20	23	27	30	32	38	2	3	4	16	18	19	22	31	37	39	3	2	85	39	2605	0	4501	6	3	0	0	0	0	
1	5	7	8	9	11	15	33	36	38	6	14	16	17	19	23	28	32	34	39	0	3	83	85	40	0	7910	1	31	0	0	0	0	
4	8	10	11	13	14	19	25	27	38	1	2	12	16	20	21	23	29	31	37	3	0	29	46	0	963	0	0	6	0	0	0	0	
3	8	9	12	15	20	21	29	38	39	5	7	13	14	16	18	25	27	28	34	3	1	50	5	23	0	7147	0	5	0	0	0	0	
0	14	16	20	21	23	27	31	36	38	1	8	10	11	15	25	26	28	33	34	0	2	12	37	0	0	108	17	10	0	0	0	0	
0	4	8	11	14	24	30	33	36	39	1	6	7	9	12	18	22	32	34	35	0	3	81	0	7084	114	14381	0	7	6	0	0	0	
2	7	8	11	13	16	20	23	25	36	4	6	9	12	17	30	32	34	37	39	0	0	30	108	17	0	1042	14	3	0	0	0	0	
2	3	4	9	19	25	26	34	36	37	1	5	6	8	10	11	14	18	29	39	1	1	102	0	1901	468	8	353	2	0	0	0	0	
10	12	15	18	19	22	24	27	32	35	0	1	4	9	20	21	25	31	33	34	1	2	81	47	0	773	1374	2	63	1	0	0	0	
4	13	15	16	22	24	25	27	28	33	0	3	5	8	11	12	19	20	29	35	1	3	34	44	164	0	0	1	10	3	0	0	0	
1	3	12	13	19	24	25	36	38	39	0	6	9	11	17	22	30	32	35	37	3	0	90	100	0	6	0	28	1	0	0	0	0	
0	2	20	24	26	29	30	33	38	39	3	4	10	12	14	18	19	21	22	28	2	1	85	209	338	0	1268	2	8	3	0	0	0	
6	7	13	14	15	23	28	30	35	38	3	5	8	10	17	18	20	21	36	37	2	2	25	7	190	0	27	26	1	0	0	0	0	
3	4	11	12	14	15	26	27	33	37	0	8	10	17	18	25	30	34	35	36	3	3	73	10	0	25	24	0	9	0	0	0	0	
4	9	11	14	16	17	20	23	30	35	2	6	8	13	24	26	27	29	33	38	0	0	90	147	0	19545	0	74	0	0	0	0	0	
5	9	10	16	19	25	27	33	36	38	2	6	13	14	18	23	24	31	32	35	3	1	48	11	35	0	908	0	6	0	0	0	0	
0	1	12	16	22	25	27	33	34	35	2	4	6	8	9	11	21	28	29	32	2	2	34	40	20	0	0	29	1	0	0	0	0	
0	4	6	10	11	19	20	32	34	35	2	14	17	18	21	23	25	30	33	38	3	3	74	17	5	0	35	0	2	1	0	0	0	
2	6	12	13	14	16	18	25	36	38	4	7	8	9	26	31	34	35	37	39	2	0	28	51	0	64	40	1	0	0	0	0	0	
4	8	10	14	24	26	34	35	36	38	0	5	6	15	17	18	19	23	28	30	2	1	43	17	0	121	766	10	0	2	0	0	0	
0	2	6	10	12	18	26	27	30	36	5	7	11	13	14	16	23	35	38	39	2	2	20	4	28	4	15	0	0	0	0	0	0	
2	3	8	14	19	21	22	26	28	29	1	5	11	12	16	30	31	32	34	37	3	3	49	16	1	0	29	0	5	0	0	0	0	
1	8	9	10	12	15	19	24	35	36	2	3	7	11	17	25	27	29	38	39	3	0	74	186	0	68	288	0	5	0	0	0	0	
1	9	16	19	20	26	29	34	36	38	4	6	7	12	14	15	21	25	27	35	1	1	79	15	0	41	248	1	10	0	0	0	0	
1	2	4	14	17	19	25	27	33	35	0	3	6	12	13	18	22	23	30	31	2	2	44	21	0	401	17	0	4	0	0	0	0	
5	10	13	16	22	23	27	28	29	33	2	3	11	15	17	19	26	34	38	39	0	3	48	0	7676	80	92	20	0	1	0	0	0	
1	5	6	7	8	10	20	24	32	33	0	2	15	17	18	19	26	29	30	34	0	0	62	460	0	94	4926	0	11	3	0	0	0	
8	10	12	13	16	17	18	26	30	31	0	1	5	6	9	19	22	24	25	35	3	1	0	26	0	71	3	31	4	0	0	0	0	
1	4	13	21	29	32	34	35	36	37	0	6	9	11	14	19	20	26	27	33	0	2	92	101	0	93	192	80	2	0	0	0	0	
1	4	7	10	11	24	25	29	33	37	0	2	12	13	14	16	22	35	38	39	0	3	46	44	0	17	5	33	19	0	0	0	0	
1	3	5	7	10	15	20	27	29	37	0	4	6	9	13	18	22	28	30	33	2	0	56	201	12	0	103	40	4	1	0	0	0	
0	1	7	10	11	14	20	24	32	37	5	9	15	16	21	26	27	29	31	38	0	1	52	28	0	8	46	23	3	0	0	0	0	
9	16	18	21	30	31	32	34	35	38	1	4	7	14	24	28	29	33	36	37	2	2	106	51	56	0	11076	1	3	0	0	0	0	
6	7	13	15	21	22	25	29	32	35	0	3	12	14	26	30	31	34	36	38	2	3	71	29	0	77	0	1	1	0	0	0	0	
1	2	7	14	15	16	20	25	33	36	4	11	13	17	22	23	27	37	38	39	3	0	53	186	2	24	19	0	0	0	0	0	0	
1	5	8	11	14	17	21	22	30	38	0	3	13	15	16	18	26	29	35	37	2	1	39	0	0	16	0	1	3	1	0	0	0	
4	5	6	10	12	15	20	26	30	39	0	1	3	11	24	27	31	32	35	36	1	2	26	19	10	0	95	7	0	0	0	0	0	
4	10	16	19	31	32	33	34	35	39	2	6	7	11	20	21	25	29	30	38	2	3	44	0	922	15	12	137	3	0	0	0	0	
5	9	12	15	16	22	23	29	35	37	3	4	6	8	10	11	13	28	30	39	0	0	93	66	0	5218	0	9	1	0	0	0	0	
4	7	8	10	30	31	32	34	35	36	0	1	9	13	14	16	17	19	27	37	0	1	95	420	246	0	1340	115	0	8	0	0	0	
6	9	11	24	25	28	33	34	37	39	1	8	12	13	16	18	19	23	31	35	0	2	45	0	17	0	5858	0	0	0	0	0	0	
4	8	11	19	25	26	28	30	33	35	2	6	9	12	15	16	23	29	31	37	2	3	55	3	481	6	0	70	1	0	0	0	0	
6	9	10	11	16	20	22	23	26	32	1	2	4	12	27	30	34	35	36	39	3	0	65	468	0	23879	47	51	0	0	0	0	0	
4	9	10	13	24	27	31	34	36	38	0	1	5	12	19	20	22	25	28	39	1	1	46	294	71	0	20	48	0	10	0	0	0	
6	7	8	18	21	24	26	28	36	38	1	3	4	5	9	20	23	27	29	32	2	2	118	18	1	0	4210	10	4	0	0	0	0	
4	6	10	14	15	21	22	25	31	34	1	2	5	8	13	24	26	29	33	39	2	3	26	12	33	11	215	22	0	0	0	0	0	
0	7	9	11	13	26	27	36	37	38	1	2	5	6	15	22	29	31	34	35	2	0	55	17	118	100	51	0	3	0	0	0	0	
0	1	2	7	10	12	15	28	30	39	4	5	9	16	18	20	25	32	34	37	3	1	52	45	1	24	0	1	0	0	0	0	0	
2	10	13	18	23	30	32	36	37	39	4	7	8	11	15	19	20	24	26	33	0	2	32	40	0	589	400	86	4	0	0	0	0	
1	3	5	10	12	19	22	23	30	35	8	14	18	20	24	25	27	33	36	38	0	3	55	42	8	0	0	16	0	0	0	0	0	
3	8	10	11	19	29	35	36	37	38	5	9	14	15	17	21	25	26	32	34	2	0	37	228	0	40	47	40	17	3	0	0	0	
7	11	13	18	19	24	25	27	28	32	4	5	10	15	22	23	26	30	31	34	2	1	79	60	3416	2338	0	2	0	1	0	0	0	
6	7	13	15	16	21	24	30	31	39	4	12	18	19	25	26	27	29	35	37	1	2	76	22	8	0	123	0	48	0	0	0	0	
12	15	17	18	19	26	28	33	36	38	6	9	11	14	21	22	24	25	30	31	3	3	69	95	20035	170	107	0	24	0	0	0	0	
5	6	11	17	20	28	29	30	34	38	4	7	8	13	18	23	25	27	31	39	0	0	101	153	0	167	15	2	0	0	0	0	0	
3	10	12	13	19	27	28	31	32	34	2	4	9	11	18	22	29	30	37	38	1	1	88	28	36	0	67	1	2	0	0	0	0	
1	2	18	24	25	26	28	31	35	38	0	3	5	8	14	21	22	23	30	33	2	2	82	0	8664	19	59	90	4	1	0	0	0	
2	4	8	12	14	16	19	21	24	38	1	3	7	9	10	13	18	25	35	37	2	3	32	8	3	0	43	1	5	0	0	0	0	
0	8	9	14	21	22	23	29	35	39	5	6	7	12	20	24	26	32	34	37	2	0	81	199	3	0	890	10	0	0	0	0	0	
3	8	19	22	28	30	31	32	35	38	2	5	7	11	12	17	25	33	36	37	1	1	27	7	0	3195	13	0	36	0	0	0	0	
4	8	10	11	15	19	28	29	32	37	0	1	7	12	18	21	23	26	34	35	1	2	91	3	0	11	0	1	7	0	0	0	0	
4	6	8	11	12	14	17	18	29	39	1	2	7	10	21	28	30	32	35	36	1	3	64	164	1679	0	0	1	8	1	0	0	0	
0	16	18	24	25	27	29	30	31	37	1	6	10	11	12	14	21	26	33	34	2	0	36	297	20	230	0	117	1	1	0	0	0	
2	3	5	13	24	27	28	30	31	35	6	9	15	16	22	23	25	26	37	38	3	1	42	0	56	20	0	142	0	0	0	0	0	
5	9	11	14	15	19	21	24	25	31	0	1	2	7	13	23	26	35	36	39	1	2	74	49	0	504	4505	50	0	1	0	0	0	
1	2	11	15	16	19	23	24	32	34	0	8	10	13	18	27	28	31	35	39	1	3	61	0	0	204	50	0	0	0	0	0	0	
