Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
1	4	5	7	10	18	19	22	28	30	3	6	13	14	20	21	23	27	29	33	3	0	60	94	9	0	478	46	1	0	0	0	0	
1	4	10	11	15	18	19	32	37	39	2	6	8	13	16	24	27	31	33	36	0	1	62	54	132	6435	223	235	78	0	5	0	0	
1	4	8	9	15	16	21	28	29	32	3	6	10	12	17	18	22	33	34	35	3	2	58	5	0	69	17	0	45	0	0	0	0	
11	14	15	17	18	24	26	27	33	35	1	2	6	7	19	32	36	37	38	39	3	3	97	33	0	3667	477	226	7	1	0	0	0	
0	2	13	15	23	25	26	27	32	35	6	8	10	11	16	17	19	20	29	30	1	0	85	230	0	54	0	603	12	3	0	0	0	
4	6	7	16	21	22	23	25	26	36	0	5	9	11	13	15	27	28	34	35	3	1	41	0	3928	21	33	23	0	1	0	0	0	
5	13	15	21	23	32	33	34	37	39	1	2	3	16	17	22	26	27	28	38	3	2	102	96	6	0	0	42	1	2	0	0	0	
0	2	8	9	13	22	24	29	35	39	6	10	12	19	20	25	32	33	34	37	0	3	84	25	0	88	1978	0	33	0	0	0	0	
1	3	13	15	18	26	28	29	35	37	4	7	8	10	11	23	25	27	30	39	0	0	66	312	65	30	0	1	71	0	0	0	0	
0	1	2	3	7	9	18	31	37	39	10	12	14	15	19	20	21	28	30	38	3	1	89	65	53	0	1742	0	10	2	0	0	0	
4	6	8	13	14	22	28	29	30	39	1	3	5	7	15	18	19	31	36	38	1	2	79	30	0	948	1434	0	0	0	0	0	0	
8	9	22	28	31	32	33	35	36	38	7	12	13	14	15	16	17	19	29	30	2	3	50	235	0	6859	14	41	28	7	0	0	0	
4	12	13	18	26	28	30	31	33	34	2	8	9	10	11	17	21	22	23	27	2	0	74	26	1422	0	3241	320	4	0	0	0	0	
7	13	14	20	26	29	31	35	36	38	3	6	9	12	15	18	24	27	32	39	2	1	68	34	416	25	13	0	0	0	0	0	0	
0	4	5	11	14	19	31	37	38	39	7	9	10	15	17	20	25	26	28	30	2	2	76	50	203	937	7	0	0	1	0	0	0	
2	3	5	7	21	26	28	34	35	37	0	1	4	14	15	23	27	29	31	33	2	3	57	396	138	5680	511	110	1	0	0	0	0	
6	7	10	11	14	19	25	27	33	37	2	4	8	12	13	15	16	17	30	32	3	0	22	65	0	1871	67	39	0	10	0	0	0	
