Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
0	1	2	5	12	13	28	32	36	39	10	11	19	21	24	25	26	29	33	38	3	0	102	215	334	0	3188	192	2	0	0	0	0	
1	5	10	11	12	19	22	28	29	32	6	15	16	18	20	27	30	31	36	37	3	1	86	39	0	0	69	0	19	1	0	0	0	
7	12	13	15	18	25	27	35	36	37	4	8	9	10	17	22	23	26	28	38	3	2	34	0	1889	34	72	240	1	0	0	0	0	
2	4	7	12	21	23	25	28	35	37	1	10	13	15	16	26	31	33	38	39	2	3	61	34	0	9672	23	152	10	1	0	0	0	
4	10	12	16	17	19	20	23	34	36	11	15	24	26	29	30	33	35	37	38	1	0	90	266	0	19541	0	0	22	0	0	5	0	
1	2	16	17	20	23	26	28	31	33	7	14	18	19	21	22	25	30	32	36	0	1	35	30	0	246	444	0	35	2	0	0	0	
0	4	16	22	23	25	29	34	36	39	13	18	19	20	21	24	27	32	33	38	2	2	49	58	0	6517	1061	0	3	1	0	0	0	
2	16	18	20	25	27	30	33	34	36	0	4	5	11	13	15	29	31	32	37	2	3	31	34	0	127	0	199	42	0	0	0	0	
2	6	8	12	13	22	25	28	32	37	4	10	20	23	26	27	29	31	38	39	0	0	61	67	576	0	29	0	0	0	0	0	0	
0	6	15	19	21	25	27	28	29	38	3	5	8	9	16	17	18	20	24	30	2	1	115	0	5515	0	5	10	0	0	0	0	0	
2	11	12	18	19	23	28	30	32	36	5	8	9	15	20	27	29	33	38	39	1	2	107	52	8	0	15	0	0	0	0	0	0	
9	10	13	20	21	22	25	27	29	31	0	1	5	8	12	15	18	24	28	33	1	3	0	0	219	0	623	358	8	0	1	0	0	
5	6	7	8	21	22	27	31	36	38	1	3	14	20	23	24	25	26	33	34	0	0	27	176	2009	0	48	80	6	0	0	0	0	
2	4	10	11	13	14	15	22	32	39	0	1	5	6	23	29	33	34	35	37	3	1	38	0	57	0	34	43	0	13	0	0	0	
4	8	12	13	16	18	27	35	37	39	0	1	15	17	26	31	32	33	34	36	2	2	9	89	0	575	22	135	8	0	0	0	0	
1	3	9	11	18	19	22	29	34	36	6	10	16	25	26	27	30	31	32	35	0	3	69	15	16	0	57	29	0	1	0	0	0	
1	6	11	12	22	25	30	36	38	39	5	13	16	19	20	23	24	28	32	34	2	0	26	210	150	19	129	0	0	3	0	0	0	
2	3	12	13	14	24	25	31	34	36	5	10	11	16	17	20	26	29	33	35	3	1	42	0	12	0	0	0	0	3	0	0	0	
0	4	10	11	16	18	20	23	33	37	3	5	7	9	14	24	28	32	35	38	2	2	30	17	27	0	221	0	40	0	0	0	0	
2	3	7	13	16	19	30	31	33	37	0	6	11	17	23	26	27	28	29	38	2	3	44	13	65	684	240	80	5	1	0	0	0	
2	5	6	7	9	14	16	18	20	37	0	3	8	10	11	12	17	19	31	33	3	0	16	428	0	4363	24	0	0	3	0	0	0	
1	3	7	12	18	24	32	33	35	37	2	8	11	14	15	16	27	31	34	39	1	1	84	15	14	42	2	45	0	3	0	0	0	
2	5	13	19	20	21	25	28	29	39	3	7	12	15	16	17	23	31	33	36	0	2	44	8	0	12153	2819	36	0	0	0	0	0	
5	9	12	14	16	27	30	32	33	38	0	1	3	10	20	21	24	28	37	39	1	3	61	10	2	0	175	0	0	5	0	0	0	
3	5	7	11	14	16	25	28	29	33	0	2	19	22	26	27	30	31	34	36	0	0	68	383	44	19	39	0	0	1	0	0	0	
3	7	17	20	22	26	29	30	32	36	4	5	6	13	15	19	21	34	37	38	3	1	67	22	26	0	0	1	8	1	0	0	0	
0	2	4	13	22	24	26	29	32	37	3	10	11	14	15	16	18	25	31	38	1	2	87	0	114	0	207	580	2	0	0	0	0	
6	9	13	20	21	29	30	31	32	37	2	3	12	15	22	24	25	27	35	38	2	3	43	30	16	0	221	38	24	0	0	0	0	
2	4	6	11	14	15	20	24	31	32	3	5	8	9	10	19	25	28	30	35	2	0	48	51	3164	16	0	0	0	0	0	0	0	
3	8	9	10	11	12	17	22	30	37	1	2	7	14	15	16	21	24	33	34	1	1	14	0	148	19481	41	0	0	0	0	0	0	
1	2	10	13	23	28	32	35	38	39	0	3	6	8	12	14	15	20	26	30	3	2	44	15	0	0	108	10	0	1	0	0	0	
0	11	15	17	18	19	21	29	30	38	1	2	6	8	9	10	13	14	25	34	3	3	84	91	388	87	3989	1	6	0	0	0	0	
5	18	22	24	25	26	28	32	34	39	2	4	7	11	13	15	16	30	33	35	0	0	30	244	14056	0	260	295	6	2	0	0	0	
0	5	7	8	15	17	19	22	30	31	9	11	18	21	23	27	28	32	35	37	0	1	55	25	496	30	0	46	6	0	0	0	0	
2	3	16	17	22	24	27	35	38	39	8	9	11	13	14	15	20	23	29	37	3	2	80	14	0	0	12	0	5	0	0	0	0	
1	3	11	13	19	20	28	30	37	39	0	6	7	8	9	16	17	18	26	34	0	3	77	24	0	137	37	0	2	0	0	0	0	
3	12	13	15	17	18	21	23	25	32	1	8	9	10	20	29	30	31	38	39	3	0	99	194	6386	64	0	231	7	0	0	0	0	
2	6	9	17	23	26	32	34	37	39	0	12	14	15	18	20	22	24	28	33	2	1	90	80	10	0	41	432	12	1	0	0	0	
3	7	10	14	16	19	26	29	34	39	0	1	4	5	12	18	22	35	36	38	2	2	42	25	14	0	9796	95	3	0	0	0	0	
5	7	9	12	20	26	28	29	37	38	1	2	6	19	22	25	32	34	36	39	2	3	116	30	527	704	34	0	0	0	0	0	0	
7	9	15	18	20	23	24	26	34	37	0	1	2	6	12	16	17	21	32	39	2	0	43	65	1	0	23	0	0	1	0	0	0	
1	2	6	8	9	14	25	27	31	39	3	10	13	17	18	21	22	29	33	34	0	1	111	0	2955	207	2565	0	1	0	0	0	0	
2	3	7	9	11	14	16	25	36	37	4	5	13	15	19	21	27	30	32	35	0	2	54	80	170	0	22	1	7	0	0	0	0	
1	3	5	10	14	20	25	26	34	36	2	4	8	11	15	18	24	31	35	38	0	3	31	23	0	101	813	0	0	0	0	0	0	
0	3	6	19	21	23	25	28	31	34	2	4	7	9	15	20	22	29	30	36	1	0	41	261	4319	494	220	99	0	0	0	0	0	
0	3	4	8	16	22	28	29	31	36	6	7	9	10	12	14	25	26	30	37	1	1	30	12	0	180	286	15	0	0	0	0	0	
2	10	16	17	20	21	25	30	36	38	0	3	11	12	18	23	28	32	34	35	2	2	52	52	62	0	2574	36	4	0	0	0	0	
1	3	9	20	22	28	30	33	35	38	11	13	14	17	18	19	23	26	37	39	1	3	89	21	55	31	103	155	9	0	0	0	0	
0	2	6	14	17	20	22	29	35	36	7	10	11	15	16	25	30	31	34	39	3	0	48	83	26	0	167	0	22	0	0	0	0	
2	6	8	9	10	11	15	22	27	30	16	18	20	21	23	25	26	33	36	37	3	1	13	63	2012	439	27	0	0	0	0	0	0	
14	18	21	24	26	30	34	36	37	38	2	11	15	16	17	20	28	31	33	39	3	2	74	200	1787	85	103	344	4	0	0	0	0	
2	6	8	13	14	16	24	30	34	35	1	3	4	7	18	22	28	32	33	38	2	3	63	68	49	51	12	35	0	0	0	0	0	
4	9	13	14	20	21	22	34	38	39	2	10	17	18	19	29	30	31	32	33	3	0	120	123	0	1176	1786	0	7	0	0	0	0	
6	7	10	16	20	23	26	28	29	34	0	2	4	5	9	13	15	22	35	38	2	1	85	95	2476	33	788	0	9	0	0	0	0	
5	7	9	13	15	20	21	23	34	38	0	1	8	14	16	18	29	33	36	37	1	2	76	14	0	117	25	22	0	0	0	0	0	
1	7	8	12	13	15	16	21	23	27	2	5	10	17	28	30	31	35	37	39	3	3	77	729	1310	0	135	282	80	1	0	0	0	
1	3	7	21	25	26	28	29	33	38	0	2	4	8	14	16	17	18	27	34	1	0	64	363	768	141	0	466	17	3	0	0	0	
2	4	6	14	19	21	22	25	30	38	5	11	13	20	24	32	34	35	36	39	3	1	53	2	0	204	13	3	0	0	0	0	0	
0	1	3	4	14	17	19	25	36	38	7	12	20	22	24	28	29	32	33	39	2	2	80	3	1536	0	92	13	0	0	0	0	0	
0	9	12	13	17	25	27	28	29	34	11	14	15	16	18	21	23	32	37	39	3	3	43	7	0	572	20	85	0	6	0	0	0	
9	10	17	19	21	28	32	33	34	36	1	8	12	18	20	25	26	27	29	31	3	0	72	10	1641	23	59	0	0	0	0	0	0	
5	11	12	16	20	24	25	27	32	39	9	15	19	23	28	33	35	36	37	38	2	1	82	26	9	0	72	117	13	1	0	0	0	
0	1	9	12	23	27	32	35	37	38	5	8	10	14	22	25	28	31	33	39	3	2	110	0	119	1095	0	137	5	0	0	0	0	
6	13	16	17	19	26	32	33	37	39	2	7	8	9	12	14	21	24	31	35	0	3	80	278	482	0	6145	1	12	1	0	0	0	
2	3	15	18	19	24	25	27	32	38	1	6	7	10	13	20	29	30	34	37	0	0	54	61	31	0	2267	131	2	0	0	0	0	
1	9	10	11	23	31	32	33	34	39	0	5	6	8	13	14	20	24	27	36	2	1	26	9	0	0	21	39	0	0	0	0	0	
0	6	10	18	21	29	30	32	33	37	1	2	11	14	17	20	26	31	35	39	3	2	79	17	0	89	205	27	0	0	0	0	0	
1	3	10	13	14	21	23	28	29	38	2	5	6	8	9	12	18	20	22	37	0	3	86	0	5119	146	121	0	8	1	0	0	0	
