Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
3	6	7	19	22	24	27	33	36	37	1	2	8	9	10	11	13	17	21	26	2	0	53	171	319	1392	142	35	0	3	0	0	0	
4	9	17	18	19	22	33	34	36	39	1	6	10	14	15	25	26	29	30	38	1	1	77	17	222	0	185	55	6	0	0	0	0	
5	7	9	11	16	22	29	31	33	38	0	12	15	18	23	25	27	30	36	39	1	2	50	147	66	42	598	0	14	0	0	0	0	
1	4	14	16	23	28	30	31	36	39	3	7	11	12	15	17	19	20	29	34	1	3	103	13	0	8	0	206	9	0	3	3	0	
1	8	10	12	13	15	16	35	38	39	0	7	18	19	20	21	25	26	27	31	2	0	82	648	0	33	125	142	2	0	0	0	0	
3	6	7	11	14	15	17	27	38	39	0	1	9	10	18	19	21	29	30	36	2	1	60	70	27	0	0	1	33	1	0	0	0	
0	2	7	13	14	18	25	27	29	32	3	5	6	10	12	16	28	31	37	38	2	2	42	0	82	22	112	50	0	2	0	0	0	
0	2	8	10	15	20	25	30	35	37	5	16	17	19	23	27	29	33	36	38	0	3	65	4	0	26	29	0	14	0	0	0	0	
0	1	6	7	16	17	24	33	35	38	2	5	9	13	19	23	25	34	37	39	3	0	75	61	12	119	0	196	1	0	0	0	0	
0	4	26	27	29	30	32	33	37	38	3	7	8	9	13	17	20	21	24	35	0	1	70	69	1560	185	30898	71	3	0	0	0	0	
12	18	21	23	24	25	30	33	35	39	2	5	6	16	22	26	27	29	34	36	1	2	23	25	321	50566	76854	581	7	2	0	0	0	
2	9	17	21	26	29	31	35	36	37	0	3	8	15	20	22	25	28	32	33	3	3	52	20	0	2618	501	158	12	0	0	0	0	
0	3	7	8	19	21	28	32	37	38	1	2	6	12	17	22	23	24	33	34	0	0	52	229	27	532	0	1	11	0	0	0	0	
8	9	12	14	16	24	25	27	30	35	1	10	11	17	18	19	23	29	32	38	0	1	66	7	0	14072	402	756	5	0	0	0	0	
2	5	12	14	16	29	33	35	37	38	4	9	18	20	21	22	23	24	28	39	1	2	55	44	0	0	5285	5	12	0	0	0	0	
0	11	14	16	20	21	22	24	35	38	4	5	6	8	17	23	25	27	29	32	3	3	51	19	26	0	1529	145	7	0	0	0	0	
1	5	7	10	11	15	21	24	31	35	4	8	12	14	16	17	25	27	28	30	2	0	39	48	23	14	0	6	0	0	0	0	0	
2	3	5	12	13	19	23	34	35	39	9	10	15	16	20	22	24	25	36	38	0	1	46	6	0	94	6721	0	0	0	0	0	0	
0	3	9	12	17	24	26	29	33	35	5	6	8	11	13	19	20	34	36	37	3	2	43	29	0	148	57	81	0	1	0	0	0	
9	22	23	25	29	33	35	36	37	38	0	5	6	8	10	11	20	27	28	34	2	3	109	54	22751	135	134	1	1	0	0	0	0	
0	4	8	14	17	25	32	33	34	35	2	7	16	19	20	22	23	30	38	39	1	0	57	37	16	11	0	0	10	0	0	0	0	
1	7	12	15	20	23	31	36	38	39	2	4	6	9	16	21	25	26	29	33	2	1	37	53	0	133	374	82	3	0	0	0	0	
3	13	15	17	22	24	28	31	33	36	0	2	8	11	12	14	25	30	32	35	1	2	39	72	71	106	102	0	0	0	0	0	0	
