Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
10	11	12	22	25	34	36	37	38	39	3	7	8	14	17	18	21	27	30	32	1	0	44	278	0	778	298	1	33	4	310	0	0	
4	10	14	17	25	29	31	34	35	36	11	12	13	15	19	20	22	24	26	38	1	1	62	76	100	207	0	163	6	0	0	5	0	
0	3	12	19	20	21	26	28	32	34	2	5	7	14	16	29	33	36	38	39	3	2	92	54	0	9603	0	21	0	0	1	0	0	
2	6	10	12	13	14	20	24	27	30	0	1	16	18	23	26	35	36	38	39	3	3	23	13	4	0	0	73	25	0	0	0	0	
1	6	7	12	13	15	16	26	27	30	0	5	10	11	18	28	31	34	35	39	1	0	83	69	776	49	67	30	1	0	0	0	0	
1	2	8	9	10	11	15	21	23	24	3	5	6	13	14	18	26	28	30	36	2	1	39	268	1051	7	0	25	0	0	0	0	0	
2	11	12	16	17	20	22	28	37	38	6	7	21	24	25	26	27	29	30	31	3	2	87	23	18	0	5058	30	0	0	0	0	0	
5	13	14	16	17	18	21	23	27	38	3	7	15	22	24	25	28	32	35	36	0	3	17	248	8057	0	27600	1	4	1	0	0	0	
1	8	15	16	20	22	25	28	31	38	2	5	7	12	13	23	29	30	32	33	3	0	66	141	0	0	69	0	6	1	0	0	0	
3	4	6	13	15	25	26	29	32	34	2	5	7	10	12	22	28	30	35	36	2	1	47	20	0	40	11	0	0	0	0	0	0	
4	8	21	22	25	26	32	35	38	39	1	5	6	7	11	15	17	23	27	30	0	2	56	223	21	0	9761	3	1	0	0	0	0	
0	1	7	9	12	13	17	20	26	36	8	10	11	18	21	23	28	30	35	38	0	3	88	0	3042	44	0	15	24	4	0	0	0	
0	1	13	15	21	24	30	34	38	39	10	12	16	19	20	25	28	29	33	36	0	0	45	49	0	236	78	52	18	0	0	0	0	
7	12	13	14	15	30	31	33	36	37	1	3	5	10	16	24	27	28	35	39	2	1	35	61	36	0	3	7	2	3	0	0	0	
1	9	12	19	20	24	26	27	35	37	2	4	10	11	13	16	18	22	29	30	1	2	108	19	0	4357	0	203	1	0	0	0	0	
0	3	7	9	10	12	17	19	30	36	4	11	13	22	23	27	29	32	33	37	0	3	49	110	55	84	0	110	31	4	0	0	0	
0	4	7	13	14	21	27	29	33	37	1	6	9	10	11	16	18	23	30	32	2	0	58	68	0	40	0	13	0	0	0	0	0	
0	5	14	16	19	21	24	27	31	34	2	8	12	17	20	22	28	29	33	39	1	1	54	21	17	0	72	0	1	0	0	0	0	
