Mode: 18 #Games: 1000 Notes: u1-4Trick-5
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
18	42	33	27	3	0	10	17	3	0	4	3	0	2	1	1	1	1	2	0	0	4	3	4	4	0	0	1	0	58
33	22	25	40	2	13	0	15	3	2	3	2	1	0	2	1	1	1	0	2	0	4	4	4	4	1	0	0	0	77
31	29	27	33	0	14	14	2	1	4	2	3	1	1	2	0	1	1	0	2	1	4	4	4	4	1	0	0	0	59
22	40	29	29	4	12	0	14	3	2	1	4	0	1	2	1	1	2	0	1	0	4	4	4	4	0	1	0	0	58
51	32	17	20	14	11	3	2	4	1	3	2	2	2	0	0	2	0	1	1	0	4	4	4	4	0	0	0	1	93
34	29	24	33	28	2	0	0	4	3	2	1	1	0	2	1	1	2	0	1	1	4	4	4	4	0	1	0	0	60
19	17	53	31	9	0	11	10	3	1	1	5	0	1	2	1	0	0	2	2	1	4	4	4	4	0	0	1	0	64
33	19	17	51	13	11	6	0	5	3	2	0	0	1	0	3	3	0	0	1	0	4	4	4	3	0	0	1	0	28
27	19	38	36	4	5	11	10	2	4	2	2	0	0	3	1	1	1	0	2	1	4	3	4	4	0	0	0	1	45
45	25	25	25	21	4	2	3	3	2	2	3	2	1	1	0	2	1	0	1	1	4	4	4	3	0	0	0	1	54
26	32	29	33	0	16	14	0	1	3	4	2	2	0	2	0	0	2	0	2	1	4	4	4	4	0	0	1	0	86
29	30	31	30	13	14	0	3	4	3	1	2	2	0	0	2	0	2	2	0	1	4	4	4	4	1	0	0	0	76
14	43	44	19	0	17	0	13	1	3	2	4	0	1	2	1	0	2	2	0	0	4	3	4	3	0	1	0	0	62
33	38	26	23	5	11	0	14	5	2	1	2	1	2	1	0	1	1	1	1	0	4	4	4	4	0	0	0	1	69
13	43	36	28	11	2	4	13	3	2	2	3	1	2	1	0	0	1	1	2	1	4	4	4	4	1	0	0	0	30
27	38	26	29	2	14	10	4	3	3	2	2	0	2	1	1	1	1	1	1	0	4	4	4	4	1	0	0	0	34
42	29	25	24	15	2	10	3	3	2	3	2	1	1	1	1	2	1	1	0	1	3	4	4	3	0	0	1	0	105
49	25	21	25	4	10	14	2	2	3	3	2	1	1	1	1	3	1	0	0	1	4	4	4	4	0	1	0	0	65
42	31	16	31	10	2	0	18	3	1	1	5	1	2	0	1	2	0	1	1	0	4	4	4	4	1	0	0	0	36
24	32	33	31	5	10	0	15	3	2	1	4	0	1	1	2	1	1	2	0	0	4	4	4	4	0	0	1	0	34
23	26	43	28	2	11	3	14	2	3	1	4	0	2	1	1	1	0	2	1	0	4	4	4	4	0	0	0	1	48
15	28	51	26	0	7	21	2	1	3	3	3	0	1	2	1	1	0	2	1	1	4	4	3	4	0	1	0	0	71
42	25	29	24	13	2	0	15	3	3	2	2	1	0	2	1	2	2	0	0	0	3	4	4	4	0	1	0	0	81
34	28	33	25	0	13	13	4	0	3	4	3	1	2	1	0	2	0	1	1	0	3	4	4	4	0	0	0	1	69
