Mode: 18 #Games: 1000 Notes: u1-4Trick-5
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
4	54	21	41	0	26	0	4	1	4	3	2	0	2	0	2	0	2	1	1	0	4	4	3	4	0	0	1	0	12
32	28	8	52	11	17	2	0	3	3	3	1	2	0	0	2	1	1	0	2	1	4	4	4	4	1	0	0	0	59
31	24	20	45	14	0	10	6	2	4	2	2	1	0	0	3	1	1	2	0	1	4	4	4	4	0	0	1	0	30
31	5	31	53	15	0	15	0	2	2	5	1	2	0	0	2	0	0	2	2	1	4	4	4	4	0	1	0	0	71
28	20	53	19	6	0	10	14	3	2	2	3	0	0	3	1	2	1	1	0	0	4	4	4	4	0	0	0	1	93
39	29	43	9	10	15	0	5	1	5	0	4	1	1	2	0	2	1	1	0	0	4	4	3	4	0	0	0	1	82
41	19	34	26	13	4	3	10	2	2	2	4	1	1	1	1	2	0	1	1	1	4	4	4	4	1	0	0	0	88
16	26	49	29	10	6	14	0	3	4	3	0	0	1	3	0	1	0	1	2	1	4	4	4	3	0	0	1	0	48
30	38	24	28	4	11	5	10	2	1	3	4	1	2	0	1	1	1	1	1	0	4	4	4	4	1	0	0	0	61
24	34	21	41	0	12	7	11	1	4	4	1	0	1	0	3	2	1	1	0	0	4	4	4	4	0	1	0	0	53
25	33	35	27	18	12	0	0	3	3	2	2	1	0	1	2	0	2	2	0	1	4	4	4	4	0	1	0	0	45
34	22	34	30	0	13	17	0	1	3	5	1	2	0	1	1	1	1	1	1	1	4	3	4	4	1	0	0	0	84
23	33	30	34	3	12	0	15	2	4	1	3	1	1	1	1	0	2	1	1	0	4	4	4	4	0	0	0	1	40
44	25	22	29	14	2	14	0	3	4	3	0	3	0	0	1	0	2	1	1	1	4	4	4	3	0	0	1	0	86
26	39	23	32	12	4	11	3	3	3	3	1	0	2	1	1	1	1	1	1	1	4	4	4	4	0	1	0	0	52
46	29	30	15	0	20	0	10	2	6	1	1	3	1	0	0	1	0	2	1	0	4	4	4	4	0	0	1	0	65
26	34	47	13	15	3	12	0	3	2	3	2	1	2	1	0	0	0	3	1	1	4	4	4	4	1	0	0	0	75
14	29	44	33	10	3	17	0	2	2	5	1	0	1	2	1	1	1	1	1	1	4	4	4	4	0	1	0	0	104
31	16	28	45	3	2	11	14	1	3	3	3	1	1	2	0	1	0	0	3	1	4	4	4	4	0	0	1	0	49
25	43	37	15	4	2	14	10	2	2	2	4	1	2	1	0	0	1	2	1	1	4	4	4	4	0	0	0	1	27
25	38	17	40	0	14	0	16	2	4	0	4	1	2	0	1	1	1	0	2	0	4	4	3	3	0	0	1	0	11
52	32	18	18	10	5	4	11	2	3	3	2	2	0	1	1	2	2	0	0	0	4	4	4	4	0	0	0	1	106
35	24	23	38	0	0	3	27	1	2	2	5	1	1	0	2	2	0	1	1	0	4	4	4	4	0	0	0	1	16
41	13	17	49	0	2	10	18	1	2	3	4	2	0	0	2	1	0	1	2	0	4	4	4	4	0	0	0	1	73
35	60	17	8	4	24	2	0	1	5	3	1	1	3	0	0	1	2	1	0	0	4	4	4	4	1	0	0	0	46
17	18	38	47	4	5	0	21	3	4	1	2	0	0	2	2	1	0	1	2	0	3	4	4	4	0	1	0	0	51
20	39	42	19	3	10	2	15	3	3	1	3	1	1	1	1	0	2	2	0	0	4	4	4	4	0	0	1	0	69
43	27	29	21	10	2	18	0	2	4	3	1	1	1	1	1	3	1	0	0	1	4	4	4	4	0	0	0	1	82
33	51	19	17	5	15	10	0	2	2	1	5	0	4	0	0	2	0	1	1	0	4	4	4	4	1	0	0	0	13
14	31	36	39	0	0	20	10	1	2	5	2	1	1	1	1	0	1	1	2	1	4	4	3	4	1	0	0	0	77
20	47	32	21	2	21	4	3	1	3	4	2	1	3	0	0	0	1	2	1	0	4	4	4	4	0	1	0	0	46
31	45	34	10	0	21	9	0	1	3	5	1	1	2	1	0	1	2	1	0	0	4	4	4	4	1	0	0	0	53
32	26	29	33	13	3	0	14	2	5	1	2	2	0	1	1	0	2	1	1	1	4	4	4	4	0	1	0	0	54
33	30	27	30	17	0	10	3	4	2	2	2	2	1	1	0	0	1	1	2	1	4	4	4	4	0	0	1	0	92
27	28	34	31	3	2	25	0	4	1	4	1	0	2	1	1	2	0	1	1	1	4	4	4	4	0	0	1	0	53
20	33	18	49	2	11	4	13	3	2	2	3	0	2	0	2	1	0	1	2	0	4	4	4	4	0	0	0	1	32
9	51	25	35	0	23	7	0	1	5	3	1	0	2	1	1	0	2	0	2	0	4	4	4	4	0	1	0	0	35
60	23	14	23	18	0	2	10	3	2	1	4	3	1	0	0	2	0	0	2	1	4	4	4	3	1	0	0	0	62
24	28	20	48	16	10	4	0	6	1	2	1	1	1	0	2	0	1	1	2	1	3	4	4	4	0	0	0	1	60
31	38	41	10	21	0	3	6	4	2	1	3	1	2	1	0	1	1	2	0	1	4	4	4	4	0	0	1	0	49
41	40	16	23	11	0	3	16	1	1	4	4	2	1	1	0	1	2	0	1	1	4	4	4	4	0	0	0	1	46
28	42	11	39	10	11	9	0	5	1	3	1	1	3	0	0	1	0	0	3	0	3	4	4	4	1	0	0	0	75
21	39	28	32	0	11	4	15	2	3	2	3	0	2	2	0	1	1	0	2	0	4	4	4	4	1	0	0	0	54
33	36	32	19	11	10	2	7	1	3	3	3	2	1	1	0	0	2	1	1	1	4	4	4	4	0	1	0	0	68
37	38	24	21	13	0	17	0	4	1	4	1	2	2	0	0	1	1	1	1	1	4	4	4	4	0	0	1	0	109
28	20	35	37	0	0	16	14	0	2	4	4	1	0	1	2	1	1	1	1	0	3	4	3	3	0	1	0	0	83
33	11	36	40	24	6	0	0	4	4	2	0	1	0	1	2	1	0	2	1	1	4	4	4	3	0	0	0	1	76
26	22	31	41	7	2	11	10	3	2	3	2	1	0	1	2	0	2	1	1	1	4	4	4	4	0	0	1	0	36
36	22	27	35	0	4	16	10	0	3	5	2	1	1	2	0	1	0	0	3	1	3	4	3	4	1	0	0	0	74
40	41	20	19	28	2	0	0	5	2	2	1	1	2	0	1	2	1	1	0	1	4	4	3	4	0	0	0	1	69
31	21	47	21	16	3	11	0	3	4	2	1	0	1	3	0	2	0	1	1	1	4	3	4	3	1	0	0	0	77
39	33	28	20	11	16	0	3	3	3	1	3	2	0	1	1	1	2	1	0	1	4	4	4	4	1	0	0	0	82
35	21	22	42	10	9	0	11	2	5	1	2	2	0	0	2	1	1	0	2	0	4	4	4	4	0	1	0	0	61
53	14	32	21	10	6	11	3	3	3	1	3	3	0	1	0	2	0	1	1	1	4	4	4	4	0	1	0	0	77
26	36	8	50	2	4	0	24	1	2	3	4	1	2	0	1	0	1	0	3	0	4	4	4	4	0	1	0	0	0
18	20	45	37	11	7	2	10	1	4	2	3	1	1	1	1	0	0	2	2	1	4	3	4	4	0	0	1	0	40
17	12	38	53	2	3	15	10	2	2	3	3	0	0	1	3	1	0	1	2	1	4	4	4	4	0	0	1	0	46
50	13	24	33	0	0	3	27	0	3	2	5	2	0	1	1	2	1	0	1	0	3	4	4	3	0	1	0	0	42
29	29	39	23	13	10	3	4	5	2	2	1	1	1	1	1	1	1	2	0	1	4	4	4	4	0	0	0	1	79
31	19	35	35	4	5	0	21	3	3	1	3	0	0	2	2	2	1	0	1	0	4	4	4	4	0	0	1	0	72
45	16	22	37	5	14	0	11	3	5	1	1	1	0	1	2	2	1	0	1	0	3	3	4	4	0	0	1	0	62
9	41	50	20	0	20	10	0	3	5	1	1	0	2	2	0	0	1	2	1	0	4	4	4	4	0	0	0	1	53
42	37	29	12	0	11	14	5	0	3	4	3	3	1	0	0	0	2	2	0	0	3	4	4	4	0	0	0	1	82
48	30	15	27	13	7	0	10	3	3	2	2	3	0	1	0	1	1	0	2	1	4	4	4	4	1	0	0	0	107
31	21	30	38	0	17	0	13	0	6	1	3	1	1	1	1	1	0	1	2	0	3	3	4	4	0	0	0	1	67
40	32	31	17	15	12	0	3	2	4	2	2	2	0	1	1	1	2	1	0	1	4	4	4	4	0	1	0	0	51
39	36	22	23	3	25	0	2	3	5	0	2	1	1	1	1	2	1	0	1	0	4	3	3	4	1	0	0	0	36
32	31	31	26	4	13	11	2	2	3	2	3	1	1	1	1	1	1	1	1	1	4	3	4	4	1	0	0	0	43
23	22	41	34	0	0	3	27	2	1	1	6	0	1	2	1	2	0	1	1	0	4	4	4	3	0	1	0	0	65
31	17	31	41	13	13	4	0	4	3	1	2	1	0	0	3	1	1	2	0	1	4	4	4	4	0	1	0	0	58
9	52	23	36	3	4	11	12	3	2	3	2	0	2	1	1	0	2	0	2	1	3	4	4	4	0	0	1	0	55
46	17	18	39	11	7	10	2	3	2	2	3	1	0	0	3	3	0	1	0	1	4	4	4	4	0	0	1	0	54
35	10	16	59	4	2	3	21	1	3	2	4	2	0	0	2	0	0	1	3	0	4	4	4	4	0	0	0	1	18
23	29	35	33	3	17	0	10	1	4	3	2	0	1	2	1	1	1	0	2	0	4	4	4	4	0	0	1	0	54
33	27	37	23	0	3	13	14	3	1	3	3	2	1	1	0	0	1	2	1	1	4	4	4	4	0	0	0	1	98
21	43	8	48	3	0	0	27	3	0	3	4	1	1	0	2	0	2	0	2	0	4	3	4	4	0	0	0	1	34
29	39	22	30	12	4	3	11	4	1	2	3	0	3	0	1	2	0	1	1	0	4	4	4	3	1	0	0	0	42
37	17	33	33	11	0	12	7	2	1	3	4	1	0	1	2	2	1	1	0	1	4	4	4	4	1	0	0	0	55
47	19	31	23	14	6	10	0	3	2	3	2	1	1	1	1	2	0	2	0	1	4	4	3	4	0	1	0	0	77
23	17	27	53	0	2	4	24	2	4	1	3	1	0	1	2	1	1	0	2	0	4	4	4	4	0	0	1	0	54
33	31	13	43	5	4	0	21	3	3	1	3	0	2	0	2	2	0	1	1	0	4	4	4	4	0	0	0	1	25
16	54	20	30	3	13	4	10	2	2	3	3	1	2	1	0	0	2	0	2	0	4	4	3	3	0	1	0	0	20
