Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
3	5	8	11	17	18	19	21	24	28	12	13	14	15	20	26	34	36	37	39	1	2	105	307	126	50	9	2	3	0	2	1	0	
2	5	7	8	9	14	17	27	28	37	0	1	11	12	15	21	30	35	36	39	2	3	29	0	8159	76	0	3	33	7	2	1	0	
0	3	8	20	21	24	25	26	35	37	2	5	9	11	12	14	16	17	19	23	0	0	102	379	0	18874	796	127	0	12	2	1	0	
1	3	6	7	8	16	17	23	32	35	4	10	15	18	22	26	30	31	37	38	2	1	9	291	0	19677	0	343	24	2	2	1	0	
1	4	7	9	14	23	29	33	35	36	6	11	13	16	18	21	28	31	37	39	1	2	97	66	1128	0	0	42	0	11	1	1	0	
1	8	9	13	14	21	24	29	32	36	2	5	18	19	22	23	30	33	34	37	3	3	94	36	0	48	41	0	68	0	1	1	0	
0	4	5	17	22	24	28	35	36	38	7	11	12	13	15	18	21	25	31	34	3	0	33	400	16	53	363	0	231	10	1	1	0	
2	3	6	10	11	17	24	26	32	36	0	12	14	15	18	30	33	35	38	39	2	1	7	46	0	48	0	37	0	2	1	0	0	
1	5	8	11	12	26	29	32	34	37	3	9	20	21	24	25	30	31	36	39	1	2	82	43	0	15150	1136	0	28	3	0	1	0	
1	2	5	12	18	20	27	28	29	31	0	9	14	16	22	23	30	32	34	36	0	3	81	75	1325	671	0	36	0	2	0	0	0	
2	3	6	8	11	12	13	14	17	27	0	1	7	16	18	21	22	28	36	39	2	0	45	163	69	0	29	49	7	2	2	1	0	
12	15	22	28	29	30	32	33	37	39	1	4	5	14	18	19	23	24	26	38	0	1	53	283	264	0	151	174	16	3	1	1	0	
3	7	11	14	15	22	28	31	32	38	1	2	5	16	17	21	24	25	30	36	1	2	41	36	0	11559	59	101	8	0	1	1	0	
13	17	18	19	23	24	27	34	36	38	4	5	6	11	14	16	20	33	35	37	3	3	7	172	1261	0	139	29	10	0	2	1	0	
6	14	15	17	26	28	29	32	33	38	0	3	8	13	16	19	25	30	34	37	2	0	56	134	834	0	0	88	32	1	0	1	0	
6	8	9	15	16	19	28	29	31	38	2	4	13	14	20	25	27	30	32	36	1	1	79	8	0	5541	115	8	0	2	1	0	0	
2	4	5	7	11	13	16	23	25	37	1	6	8	9	10	20	22	28	31	38	0	2	60	68	0	355	1203	3	10	4	2	0	0	
2	5	6	20	21	22	23	27	33	37	3	10	11	12	25	28	29	30	36	38	0	3	19	30	426	0	80	34	7	2	1	1	0	
0	2	5	8	11	12	20	30	35	37	6	9	13	15	22	23	26	29	33	36	2	0	52	399	29	36	22	0	10	0	0	1	0	
0	13	21	22	25	28	32	34	36	39	2	5	6	7	9	10	11	18	23	37	0	1	87	96	106	0	185	286	18	4	1	1	0	
0	2	4	6	13	21	26	27	30	37	1	9	11	14	17	20	24	25	29	36	3	2	0	0	180	24	0	14	3	1	1	1	0	
12	13	15	18	21	22	30	31	34	35	0	2	6	8	20	25	26	27	36	39	2	3	59	0	0	197	95	210	62	3	1	0	0	
3	9	10	12	15	25	27	34	35	36	11	14	16	21	23	24	31	32	37	38	2	0	35	187	0	106	603	491	11	5	1	0	0	
0	2	3	11	13	14	23	37	38	39	12	15	16	18	22	26	29	33	35	36	3	1	56	31	113	0	805	0	8	2	0	0	0	
2	15	23	24	26	28	29	35	37	39	0	10	11	12	13	16	17	21	30	32	0	2	0	0	377	285	9540	33	21	2	1	1	0	
3	6	12	20	23	25	26	30	32	38	0	2	4	13	14	18	27	31	34	35	3	3	60	206	0	214	70	35	12	2	0	0	0	
0	6	9	18	19	21	23	24	25	28	2	10	13	26	30	31	34	37	38	39	2	0	74	237	1194	0	173	2	0	19	2	1	0	
4	5	6	14	16	21	22	29	31	35	1	11	13	17	19	23	25	32	36	39	3	1	69	68	16	0	32	0	33	2	1	0	0	
1	2	6	9	16	17	18	23	26	36	3	4	7	12	24	27	30	32	34	38	2	2	26	41	3817	0	74	0	0	5	3	1	0	
4	6	13	15	20	23	28	29	30	35	3	5	8	9	10	11	17	22	24	36	2	3	74	23	35	0	336	332	62	5	2	1	0	
1	4	8	12	19	21	22	26	28	34	2	6	7	9	10	23	30	32	35	37	3	0	54	336	1162	48	280	0	74	0	0	0	0	
8	9	11	15	16	19	26	27	29	31	1	4	5	6	12	13	17	33	36	39	2	1	62	56	1774	0	102	0	395	4	2	1	0	
11	13	15	16	20	25	29	30	35	37	2	3	4	5	7	19	21	22	24	31	0	2	64	52	26	0	451	201	98	6	0	1	0	
2	4	5	10	11	14	21	29	35	37	0	6	7	8	15	24	25	27	30	34	3	3	16	22	64	0	1925	0	5	0	1	1	0	
1	5	8	16	17	18	23	29	38	39	0	3	10	19	24	27	30	32	35	36	3	0	104	154	41	0	65	0	40	5	1	1	0	
0	3	4	6	8	20	21	24	29	33	1	5	11	13	14	17	23	35	37	38	0	1	79	0	224	16348	183	2	29	4	1	0	0	
7	10	11	12	14	24	26	29	34	38	1	2	8	9	17	20	21	22	36	39	3	2	79	0	4571	0	111	44	35	2	0	2	0	
0	1	13	16	18	24	28	31	35	36	3	6	8	15	22	23	26	37	38	39	3	3	35	23	32	0	0	0	34	3	0	1	0	
1	2	15	18	21	25	27	32	37	39	0	4	7	13	19	22	23	24	31	36	3	0	42	148	0	106	50	0	37	0	1	1	0	
0	5	6	12	19	23	26	29	34	36	1	2	3	14	15	20	22	30	31	35	2	1	43	38	79	25	0	18	0	3	1	0	0	
1	5	14	16	22	23	24	27	29	34	2	4	6	13	18	19	20	25	36	38	1	2	58	221	443	41	0	111	33	10	1	1	0	
4	6	10	16	17	22	32	34	37	39	1	3	7	12	13	19	24	30	31	35	1	3	47	78	0	0	201	94	270	2	0	2	0	
9	10	11	15	18	20	24	26	33	39	0	3	6	7	8	12	13	19	36	37	1	0	91	149	234	0	11992	437	22	13	2	1	0	
1	2	6	16	21	22	24	36	37	38	4	13	20	23	25	26	28	30	31	32	0	1	44	0	1853	0	146	50	15	5	0	1	0	
3	8	10	17	18	23	24	26	34	35	0	1	4	11	12	14	15	27	28	38	3	2	35	23	447	55	0	4	0	2	0	1	0	
7	9	12	15	19	23	24	25	38	39	2	3	4	5	16	17	26	28	29	36	2	3	58	62	0	6513	38	0	2	2	2	1	0	
6	7	8	9	11	23	26	27	37	39	5	13	15	16	20	22	28	29	35	38	1	0	83	136	0	3435	154	143	2	1	0	1	0	
4	11	14	25	28	29	32	34	36	37	0	1	8	13	17	19	23	26	31	33	1	1	96	44	742	0	0	148	114	3	3	1	0	
0	8	13	15	18	26	27	28	32	34	1	2	4	5	6	7	16	19	36	39	3	2	34	128	108	58	110	0	0	4	2	1	0	
6	7	8	10	16	18	19	27	30	35	14	21	23	24	25	28	32	34	36	39	1	3	94	28	690	0	0	2	0	6	2	1	0	
1	4	8	22	25	30	32	34	36	37	0	2	5	9	10	14	15	20	35	38	1	0	53	829	0	256	238	720	165	8	2	1	0	
5	11	16	22	26	27	28	33	34	37	4	8	12	14	17	18	23	24	25	38	1	1	82	0	2671	292	37	0	6	0	2	1	0	
0	6	11	12	15	19	20	30	31	33	2	3	5	9	14	16	18	22	25	28	0	2	77	48	0	29	44	0	89	9	1	2	0	
1	3	5	12	15	20	22	23	33	37	0	2	4	9	11	14	16	26	32	35	2	3	7	42	0	109	0	0	12	3	1	1	0	
0	5	6	8	20	22	31	35	36	38	1	2	10	12	19	21	29	32	33	39	1	0	45	381	139	259	0	202	10	0	1	1	0	
2	6	17	18	23	24	25	27	37	39	0	1	5	7	13	21	30	32	36	38	0	1	92	64	0	51	0	32	0	12	3	1	0	
1	10	11	13	14	18	23	27	35	36	3	7	8	12	15	16	17	21	24	30	2	2	16	37	116	0	220	0	28	2	1	1	0	
5	8	13	16	20	21	28	29	34	39	6	10	15	17	18	25	27	31	33	36	0	3	41	46	22	67	32	0	155	0	1	0	0	
3	4	6	9	10	15	21	30	34	39	0	2	7	12	18	28	29	32	36	37	1	0	77	309	0	0	178	10	0	3	2	1	0	
1	3	9	10	11	19	29	33	34	37	7	8	12	17	21	22	24	26	27	36	3	1	70	18	0	0	4790	115	117	6	1	1	0	
3	9	10	14	16	17	20	24	26	31	0	4	12	15	22	25	30	33	34	38	0	2	21	0	684	67	648	39	0	26	0	1	0	
0	7	13	19	23	24	26	28	34	38	2	5	6	8	9	12	16	17	29	39	0	3	110	60	0	81	79	111	7	3	2	1	0	
