Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
0	4	5	10	11	19	24	29	34	37	1	3	8	15	17	18	22	26	33	35	3	0	35	246	0	65	1165	4	129	9	0	1	0	
0	4	6	14	19	20	25	29	34	35	7	8	9	17	22	24	32	36	37	38	1	1	59	48	35	0	58	0	27	6	3	3	0	
0	8	15	16	21	23	24	28	32	35	2	10	11	14	22	26	27	29	33	36	0	2	0	65	34	0	74	40	17	4	1	1	0	
7	13	14	19	22	27	32	34	37	38	4	6	10	11	12	20	21	30	33	39	0	3	30	147	0	97	4884	3	21	4	2	1	0	
3	6	10	20	25	30	31	33	37	38	0	15	16	17	19	23	27	29	32	36	3	0	79	278	0	182	231	155	117	5	2	1	0	
1	8	12	16	17	19	21	26	28	29	0	2	4	10	18	20	22	23	24	27	0	1	60	107	75	0	16485	2	26	0	2	1	0	
10	11	16	19	22	24	25	27	28	33	2	3	5	13	18	23	26	30	31	37	3	2	40	113	158	419	134	99	2	0	3	0	0	
1	7	10	11	14	16	25	31	32	36	2	5	12	18	19	20	23	24	34	39	1	3	90	52	0	61	30	25	10	3	0	1	0	
3	6	13	18	19	25	27	29	34	38	0	1	2	8	10	11	22	23	32	39	2	0	73	138	0	138	4076	2	0	3	0	1	0	
0	18	19	20	22	28	29	33	35	36	3	4	9	11	12	30	31	32	38	39	2	1	108	101	31	285	65	2	0	1	0	2	0	
0	3	11	13	23	27	29	30	33	35	2	4	7	10	12	22	24	28	32	36	0	2	33	43	16	0	28	0	4	0	1	1	0	
0	1	5	9	10	12	18	22	28	29	6	13	15	17	26	27	30	34	37	38	0	3	76	90	23	258	92	158	93	10	2	1	0	
2	5	8	16	18	22	31	32	35	39	0	4	6	10	24	27	28	29	30	37	0	0	65	272	0	187	0	1	16	0	2	0	0	
2	5	6	20	21	22	23	27	33	37	3	10	11	12	25	28	29	30	36	38	2	1	96	51	812	0	87	3	8	3	2	1	0	
1	4	6	8	12	21	23	24	25	34	0	10	14	20	22	29	32	33	36	37	0	2	51	0	290	3788	71	0	0	2	2	1	0	
0	9	15	16	19	21	29	30	35	36	3	6	13	14	18	22	23	28	32	37	1	3	103	45	26	12	0	16	0	7	1	1	0	
2	8	9	11	13	15	23	25	28	32	1	7	12	17	19	21	31	33	36	38	2	0	68	299	1330	37	599	195	0	5	2	0	0	
3	5	7	12	19	22	24	34	35	36	0	10	11	16	25	26	28	30	31	32	0	1	18	75	735	64	0	41	4	2	0	1	0	
3	4	5	9	18	23	28	29	31	34	1	2	10	14	15	16	20	21	27	30	0	2	64	0	5117	769	0	0	40	3	1	0	0	
2	7	8	14	15	16	20	25	26	30	3	9	10	12	17	18	27	29	31	39	0	3	54	67	49	138	808	57	35	0	0	1	0	
7	10	14	16	21	23	25	27	29	33	2	12	19	22	26	34	35	36	38	39	0	0	40	319	7105	57	0	427	27	9	2	1	0	
2	7	11	15	16	17	19	23	35	38	4	8	9	14	18	25	30	31	32	34	3	1	104	160	0	312	196	0	0	5	1	1	0	
3	6	14	17	21	23	24	32	33	34	1	2	7	13	15	16	18	22	28	37	2	2	27	33	0	0	0	73	15	2	0	0	0	
0	1	11	28	29	30	32	33	36	37	2	4	7	9	16	20	22	26	35	39	2	3	68	63	87	0	0	0	40	43	3	1	0	
6	7	15	17	20	23	27	29	30	38	1	8	10	14	21	24	28	31	33	39	2	0	96	183	0	52	28	0	13	3	1	1	0	
2	7	8	10	13	14	16	24	31	36	5	6	11	12	19	21	23	25	30	32	0	1	17	0	102	2789	0	12	44	0	0	1	0	
1	5	7	8	13	14	19	20	35	36	2	10	11	15	18	25	29	30	33	37	3	2	71	120	0	79	966	3	0	3	1	0	0	
1	4	5	11	15	26	29	33	35	37	16	18	20	23	24	25	27	31	34	36	0	3	28	35	13	0	34	2	0	2	0	1	0	
2	8	10	12	17	21	22	27	29	37	4	5	13	15	23	25	31	32	33	35	2	0	65	164	31	891	0	3	68	7	0	1	0	
8	9	15	19	20	21	27	30	38	39	2	10	11	12	17	18	24	28	32	37	2	1	91	12	0	47	79	0	65	2	0	1	0	
3	4	5	20	21	25	27	32	36	39	1	6	10	11	13	19	26	33	37	38	1	2	61	153	61	42	74	0	0	10	1	0	0	
6	7	11	13	18	26	28	29	35	39	5	10	12	14	16	21	22	30	31	37	1	3	70	28	174	0	60	0	7	0	1	0	0	
5	6	7	10	12	13	15	21	31	37	0	3	11	17	18	23	26	28	34	36	2	0	27	192	995	0	45	20	4	0	0	1	0	
4	5	8	14	16	20	22	26	32	35	1	6	13	21	25	29	30	33	34	39	0	1	67	24	0	144	53	235	28	6	1	2	0	
1	2	4	7	8	17	24	31	34	38	0	5	10	12	15	22	25	35	37	39	3	2	104	113	1500	40	0	0	45	15	3	0	0	
2	3	4	5	8	21	22	29	33	39	0	11	13	15	18	19	30	34	36	37	2	3	48	69	1379	40	168	84	34	13	2	0	0	
1	2	5	11	14	15	16	22	27	36	0	3	8	17	26	29	30	31	32	38	3	0	25	284	13	0	190	79	5	1	2	0	0	
0	4	14	15	18	20	21	26	28	33	3	5	6	7	8	9	11	23	27	36	0	1	100	0	64	0	4568	173	47	4	1	1	0	
5	7	11	13	15	17	21	28	31	34	3	4	10	16	18	23	24	25	27	35	1	2	46	70	25	0	63	238	38	0	2	0	0	
2	10	12	20	25	26	29	30	36	39	1	3	19	21	22	27	31	33	34	37	3	3	78	0	371	0	236	1081	656	0	1	2	0	
5	6	13	14	17	23	26	28	34	36	1	3	4	8	9	16	19	22	25	39	3	0	39	252	34	15	33	0	327	3	2	0	0	
0	1	7	11	17	18	21	24	26	27	4	5	9	14	23	29	34	35	36	39	0	1	88	224	109	45	111	125	10	4	0	1	0	
11	13	14	15	20	21	23	24	27	32	6	8	9	10	12	18	25	26	37	38	3	2	36	42	25	34	168	153	0	2	1	0	0	
2	3	9	16	18	21	25	30	32	39	1	5	6	7	11	12	13	19	31	37	0	3	62	45	59	15	0	3	0	4	0	1	0	
0	6	10	20	22	25	29	30	32	38	2	4	8	12	13	14	21	26	36	37	2	0	70	270	161	0	64	0	13	5	2	1	0	
2	6	14	15	18	23	32	33	36	38	3	9	16	21	22	25	26	27	28	39	3	1	80	46	0	628	339	372	127	4	2	1	0	
15	17	18	24	25	29	31	33	36	39	1	3	5	8	19	22	23	27	28	35	1	2	80	246	54	32	127	298	221	6	2	2	0	
2	3	6	7	28	32	36	37	38	39	10	13	15	17	18	21	23	25	33	35	3	3	41	91	46	930	1084	0	88	8	2	1	0	
1	5	14	16	22	23	24	27	29	34	2	4	6	13	18	19	20	25	36	38	0	0	70	238	0	0	133	0	8	8	2	1	0	
6	8	14	18	21	23	31	34	35	37	1	2	12	16	22	24	25	27	29	33	3	1	38	85	260	0	17106	4	55	22	0	1	0	
2	6	11	15	16	24	25	27	32	39	0	7	8	9	10	17	22	29	34	37	0	2	68	52	0	4680	0	31	19	2	1	0	0	
0	3	4	7	9	16	19	25	31	37	5	6	8	17	21	22	26	28	33	35	0	3	84	104	39	846	63	0	5	0	0	2	0	
5	8	12	14	16	19	20	26	28	39	0	1	2	4	9	11	15	18	22	31	3	0	41	341	139	4343	106	0	384	22	1	1	0	
2	13	14	17	20	28	34	35	38	39	0	10	15	16	19	25	30	31	33	36	3	1	93	47	0	144	354	3	24	0	2	1	0	
1	4	6	7	11	18	24	30	35	37	8	12	16	22	25	32	33	34	36	38	0	2	57	75	91	0	0	216	95	11	2	1	0	
3	6	11	12	21	23	24	32	35	37	2	4	10	13	16	17	26	27	28	36	3	3	13	0	0	19	0	15	14	2	0	1	0	
3	7	11	12	15	16	22	24	25	28	2	4	6	8	18	27	29	30	36	37	1	0	49	345	61	110	130	653	196	24	0	1	0	
0	1	13	16	17	18	20	21	26	39	6	7	9	19	24	29	30	32	35	38	3	1	87	0	25430	0	666	581	20	0	2	2	0	
0	11	16	19	24	25	28	29	36	39	2	3	8	9	12	15	17	21	22	23	0	2	81	81	1437	224	2119	80	0	6	2	0	0	
2	3	8	10	14	16	19	34	35	37	5	6	11	13	15	17	18	23	24	36	2	3	10	54	84	348	157	121	5	1	1	0	0	
12	13	14	15	17	18	24	28	33	35	1	2	4	6	8	30	31	34	37	38	2	0	25	375	2984	179	228	114	38	2	0	1	0	
7	14	16	17	26	27	28	31	34	39	1	3	12	13	21	22	24	32	36	38	0	1	7	51	786	106	451	0	86	4	1	1	0	
