Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
0	4	8	10	17	24	25	34	36	38	3	14	18	20	21	22	26	29	33	37	0	0	74	195	36	35	0	0	455	7	1	0	0	
4	6	12	16	18	20	27	29	31	34	1	3	14	15	24	25	26	30	36	39	1	1	24	46	26	0	98	0	40	12	0	3	0	
1	2	6	8	14	15	20	22	25	37	4	5	7	9	11	12	17	18	29	34	3	2	0	44	62	66	0	0	12	2	1	6	0	
5	8	11	14	18	21	26	27	32	37	1	2	10	13	20	28	33	34	36	39	2	3	51	18	0	14755	476	34	0	3	1	1	0	
3	5	11	16	17	27	31	32	35	37	2	4	7	13	14	19	26	28	30	39	3	0	71	240	0	36	45	46	27	0	1	1	0	
1	4	6	7	22	24	25	32	33	37	0	2	3	16	17	18	20	30	36	39	1	1	35	59	60	89	87	20	11	3	1	1	0	
6	10	13	14	19	20	28	30	38	39	2	8	21	25	26	29	32	34	35	36	0	2	66	42	0	173	2573	92	115	15	2	1	0	
3	5	17	23	26	27	29	32	33	37	6	7	9	10	18	19	21	28	30	31	0	3	56	52	0	0	1811	0	0	4	0	1	0	
7	11	14	15	24	26	32	34	37	38	3	4	6	12	16	19	20	22	27	30	1	0	50	389	0	0	14185	399	475	0	1	1	0	
2	4	5	6	9	11	17	21	32	37	0	12	13	14	16	20	22	25	27	35	2	1	30	94	109	48	0	3	44	0	2	0	0	
2	6	9	11	17	18	30	37	38	39	7	13	15	16	19	23	24	25	32	34	3	2	86	48	385	415	347	482	57	19	3	0	0	
3	7	13	15	17	21	28	35	36	37	2	5	9	11	12	14	18	24	25	34	2	3	43	52	0	213	31	0	21	2	2	0	0	
3	7	11	16	17	24	27	28	30	36	9	10	12	13	19	20	23	25	29	32	2	0	94	186	0	76	72	0	13	1	1	0	0	
3	9	18	19	21	29	31	32	33	36	5	10	11	12	14	24	25	26	28	38	0	1	65	54	0	72	0	140	8	0	2	1	0	
13	14	15	18	21	26	28	34	35	38	0	4	6	17	24	27	31	32	33	37	0	2	2	59	47	165	13	52	0	1	1	1	0	
3	5	6	13	14	22	24	28	29	37	0	2	4	11	12	15	21	30	33	34	1	3	40	86	1294	34	0	0	0	10	1	1	0	
2	3	6	14	15	16	19	22	30	35	0	11	17	18	23	24	25	29	32	37	2	0	88	147	77	109	0	274	82	6	4	1	0	
6	9	15	17	19	26	28	29	30	37	0	2	4	7	11	14	20	21	24	39	0	1	84	27	34	0	1747	15	6	0	2	0	0	
3	9	11	14	19	20	23	30	35	36	1	5	6	8	15	16	17	22	33	34	2	2	79	55	0	183	95	17	17	0	2	1	0	
5	8	9	13	16	19	26	31	35	36	0	3	4	12	20	25	27	29	33	39	3	3	67	0	3190	661	0	66	42	0	2	1	0	
1	2	7	13	17	18	19	22	25	26	4	10	14	15	16	20	24	37	38	39	0	0	51	602	2433	680	0	35	8	2	1	0	0	
0	7	10	15	16	17	19	20	25	39	1	2	5	8	14	18	22	24	32	38	3	1	34	119	0	0	10972	3	39	0	1	1	0	
4	6	12	18	26	29	31	33	36	37	5	7	8	13	14	20	21	27	28	35	3	2	44	42	0	78	121	0	162	2	0	1	0	
4	8	14	16	17	23	29	31	34	35	0	15	18	19	28	32	33	36	38	39	1	3	90	66	65	35	0	3	2328	0	2	0	0	
2	4	5	6	9	29	32	34	38	39	8	11	12	14	15	17	21	22	25	30	0	0	95	261	163	2316	10453	1	26	4	2	1	0	
0	1	7	9	16	23	24	27	34	36	12	14	17	18	20	21	22	25	28	31	0	1	61	17	0	3920	156	3	0	17	0	0	0	
1	4	11	15	20	22	23	30	32	36	0	5	7	17	19	21	25	28	34	39	0	2	22	141	118	0	346	61	0	22	2	1	0	
3	4	6	16	23	32	35	37	38	39	8	12	13	14	19	20	24	26	28	31	0	3	65	70	0	464	25559	466	492	11	1	1	0	
1	3	7	20	22	25	26	27	34	36	0	2	4	5	13	19	21	28	29	38	1	0	31	498	69	69	192	157	19	0	2	1	0	
0	2	3	6	12	16	21	28	33	38	10	13	15	22	23	25	29	31	34	35	2	1	67	27	0	92	1089	56	11	3	0	1	0	
0	3	7	13	15	17	24	25	30	37	1	10	11	12	16	23	31	32	34	36	2	2	2	32	18	110	0	5	2	0	2	1	0	
0	1	8	21	23	24	29	31	32	34	3	6	7	14	18	19	22	27	33	38	2	3	93	67	662	54	159	0	32	4	1	1	0	
2	4	9	10	15	16	21	23	25	30	5	7	11	18	22	27	28	32	37	39	0	0	44	361	54	33	40	0	264	6	4	1	0	
2	5	6	21	25	27	28	30	36	38	1	12	13	15	18	20	22	29	34	39	0	1	41	88	64	114	1849	204	92	3	1	1	0	
9	25	28	29	30	31	32	34	35	36	3	4	8	16	17	19	23	26	27	37	2	2	93	67	571	0	1552	60	11	3	2	0	0	
8	12	18	21	23	28	29	34	35	39	5	7	9	10	11	19	20	27	30	38	3	3	103	49	0	18649	0	1	3	2	1	0	0	
3	4	5	11	21	25	26	29	36	37	8	9	10	13	14	16	27	31	35	39	0	0	108	184	45	0	177	3	0	1	1	0	0	
0	2	9	13	23	28	30	32	34	37	1	5	6	12	16	17	18	20	22	38	1	1	54	62	36	26	0	2	0	1	1	0	0	
0	2	3	6	11	12	13	29	35	36	4	7	9	14	20	21	27	31	37	39	0	2	82	37	0	54	1608	0	36	0	0	0	0	
1	17	20	22	26	29	31	35	36	38	2	3	4	6	8	11	12	13	16	27	2	3	83	82	119	2823	128	0	186	6	3	0	0	
3	12	15	18	21	23	28	30	33	38	4	5	7	9	10	13	14	25	27	37	2	0	55	251	854	164	55	0	85	5	1	1	0	
0	1	10	14	19	25	30	33	38	39	3	13	15	16	17	21	24	29	31	34	1	1	96	0	0	314	0	109	34	0	2	1	0	
0	2	11	12	18	20	26	29	36	37	8	9	10	19	24	25	28	33	35	39	0	2	95	34	0	108	1071	17	7	4	0	1	0	
4	7	10	17	19	26	31	33	36	38	0	5	9	14	18	20	22	23	27	34	0	3	71	163	1462	51	0	168	24	2	1	1	0	
0	3	4	8	9	11	12	15	24	35	7	18	19	20	22	26	31	33	34	38	1	0	57	332	1964	0	124	408	560	0	2	1	0	
1	5	8	11	19	26	27	29	35	38	0	6	9	14	16	18	21	31	32	36	3	1	88	57	38	38	0	33	0	5	1	0	0	
0	1	4	20	25	27	28	31	34	39	2	3	14	18	19	24	26	29	30	38	1	2	78	52	78	140	1239	802	0	13	2	1	0	
3	5	7	13	19	20	23	28	29	38	4	14	16	21	24	30	34	36	37	39	3	3	86	26	0	178	141	2	0	8	1	1	0	
0	1	4	15	17	18	27	31	36	38	2	7	13	14	19	23	24	32	33	34	1	0	30	184	335	0	39	53	0	6	0	1	0	
0	2	4	5	6	21	23	29	33	38	3	11	12	19	20	22	26	28	34	35	0	1	75	497	624	9314	0	2	76	7	1	0	0	
0	6	7	9	12	21	27	32	34	36	1	3	4	8	15	16	20	25	28	38	1	2	29	70	124	0	267	276	26	17	0	1	0	
3	5	7	13	15	17	21	26	27	39	0	6	8	12	20	23	25	29	31	35	1	3	54	62	3804	54	39	79	30	0	0	1	0	
2	5	7	11	17	19	24	26	29	39	0	9	13	14	20	27	30	31	35	37	2	0	69	234	33	52	143	0	0	0	2	1	0	
0	1	4	6	21	24	25	32	34	38	3	5	7	10	16	17	19	22	27	31	0	1	61	221	94	8907	1138	55	0	7	1	1	0	
0	2	4	8	12	15	17	19	21	35	9	11	13	14	20	22	31	33	37	38	2	2	33	0	390	154	0	4	121	6	2	1	0	
0	1	6	9	16	19	20	30	33	35	4	8	11	13	14	23	25	28	29	39	0	3	92	38	15	16	0	3	0	2	2	1	0	
1	3	7	10	15	23	29	31	33	39	5	6	13	18	19	21	22	25	27	30	3	0	90	192	66	0	17	0	6	0	2	2	0	
8	13	14	16	17	21	25	26	34	38	0	1	2	3	4	11	20	30	33	39	0	1	61	15	0	142	4081	78	18	2	1	0	0	
7	10	14	15	19	20	26	27	32	38	0	1	5	8	9	18	23	24	31	33	0	2	80	0	2625	1885	94	46	16	0	2	1	0	
5	7	8	14	17	22	25	28	30	38	0	2	4	16	19	21	26	32	33	37	0	3	66	44	0	17	0	1	22	0	1	0	0	
5	6	13	17	19	23	24	32	35	38	3	7	8	11	21	25	27	29	31	33	1	0	61	194	0	0	0	258	8	2	0	1	0	
7	8	10	11	13	15	21	28	31	36	9	12	16	17	19	24	27	29	37	38	2	1	85	29	32	0	203	416	2	0	1	1	0	
4	7	13	15	21	27	30	31	32	38	0	1	14	17	23	25	28	33	36	37	2	2	2	49	20	0	141	0	6	2	1	1	0	
0	1	3	12	13	15	18	25	32	34	7	17	19	22	23	27	29	30	37	38	3	3	43	38	66	55	0	0	8	3	2	0	0	
3	9	12	16	18	23	24	25	31	34	0	1	2	8	17	21	29	30	37	39	0	0	103	241	43	0	0	40	0	3	0	1	0	
5	9	10	13	15	18	23	26	31	34	6	8	12	16	22	24	32	33	35	36	2	1	53	20	0	21875	91	140	197	4	0	0	0	
0	10	13	15	17	20	22	30	35	36	1	3	6	7	12	23	24	26	31	33	2	2	5	0	258	31	0	75	10	2	0	1	0	
0	6	9	12	13	18	19	21	23	36	1	2	7	8	10	14	15	25	29	33	0	3	105	27	50	0	2751	144	42	0	7	2	0	
3	5	10	14	16	17	19	26	28	39	0	1	12	15	18	31	33	35	37	38	2	0	73	249	49	0	13804	426	136	18	0	1	0	
6	8	11	15	21	26	29	31	35	38	1	5	10	14	17	22	23	27	28	33	0	1	63	34	917	108	0	3	6	0	1	0	0	
5	15	17	19	21	23	32	35	37	39	0	3	7	9	11	13	16	22	25	33	0	2	69	38	0	56	10615	2	0	3	1	1	0	
0	3	6	16	18	23	25	31	37	39	1	4	10	14	15	17	20	22	28	33	3	3	35	36	587	0	37	0	98	0	1	1	0	
