Mode: 18 #Games: 1000 Notes: u1-3Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
24	28	23	45	10	11	2	7	4	2	1	3	0	1	1	2	2	1	0	1	0	4	4	4	4	0	0	1	0	53
12	45	45	18	10	11	4	5	3	4	1	2	0	2	2	0	1	2	1	0	0	4	4	4	4	0	0	1	0	76
41	33	28	18	2	13	11	4	2	3	3	2	1	0	2	1	2	2	0	0	1	4	4	4	4	0	0	0	1	66
45	15	34	26	2	4	24	0	2	3	4	1	1	1	1	1	2	0	2	0	1	4	4	3	4	1	0	0	0	107
32	18	38	32	9	0	11	10	4	2	3	1	1	0	2	1	1	1	1	1	1	4	4	4	3	0	1	0	0	97
27	23	35	35	4	10	16	0	3	3	3	1	0	1	1	2	2	1	1	0	1	4	4	4	4	1	0	0	0	69
54	24	26	16	4	0	13	13	3	1	3	3	3	0	1	0	1	2	0	1	1	4	3	4	4	0	0	1	0	91
11	66	11	32	6	21	3	0	4	2	2	2	0	2	0	2	0	3	0	1	0	3	4	4	4	0	1	0	0	38
20	12	37	51	0	3	21	6	2	1	4	3	1	0	2	1	0	0	1	3	1	4	4	4	4	1	0	0	0	67
16	37	17	50	0	10	5	15	2	1	3	4	0	1	0	3	1	2	0	1	0	4	4	4	4	0	0	1	0	32
26	23	26	45	0	3	6	21	0	4	3	3	1	1	0	2	1	0	1	2	0	3	4	4	3	0	0	0	1	16
44	44	21	11	21	0	4	5	3	2	2	3	1	2	1	0	2	2	0	0	1	3	4	4	4	0	0	0	1	82
17	42	18	43	0	6	11	13	2	2	2	4	0	1	1	2	1	2	0	1	1	4	4	4	3	0	1	0	0	59
22	43	19	36	2	15	3	10	3	2	3	2	1	2	0	1	0	1	1	2	0	4	4	4	4	0	0	1	0	44
22	30	23	45	2	14	3	11	4	4	1	1	1	0	1	2	0	2	0	2	0	4	4	4	4	0	0	0	1	48
42	25	36	17	16	0	10	4	3	2	3	2	2	0	2	0	1	2	1	0	1	4	4	4	4	1	0	0	0	92
30	24	23	43	3	0	10	17	3	1	2	4	1	0	1	2	0	2	1	1	0	3	4	4	4	0	0	0	1	52
51	30	15	24	16	11	3	0	3	2	2	3	2	1	0	1	2	1	0	1	0	4	4	4	3	0	1	0	0	86
18	6	28	68	13	0	13	4	2	2	5	1	0	0	1	3	1	0	1	2	1	4	4	4	4	1	0	0	0	79
14	36	44	26	2	4	10	14	1	3	2	4	0	2	1	1	1	1	2	0	0	4	4	4	4	1	0	0	0	46
28	26	45	21	0	0	25	5	1	2	4	3	1	0	2	1	1	2	1	0	1	4	4	4	3	0	0	1	0	88
17	25	48	30	14	10	4	2	4	4	1	1	1	0	1	2	0	2	2	0	1	4	4	4	4	1	0	0	0	80
23	7	45	45	0	2	3	25	0	3	2	5	1	0	2	1	1	0	1	2	0	3	4	4	4	0	1	0	0	69
37	54	14	15	10	15	3	2	3	2	3	2	1	2	0	1	2	2	0	0	0	4	4	4	4	0	1	0	0	76
43	29	35	13	14	10	4	2	3	2	4	1	3	0	1	0	0	2	2	0	1	4	4	4	4	0	0	0	1	103
45	27	21	27	17	3	0	10	4	1	1	4	2	1	0	1	1	1	1	1	1	3	4	4	4	0	1	0	0	87
36	19	33	32	16	0	3	11	3	3	2	2	1	0	1	2	1	1	1	1	0	4	4	4	4	0	0	1	0	79
45	9	29	37	25	2	0	3	4	2	1	3	1	0	1	2	2	0	1	1	1	4	4	4	4	0	0	1	0	57
32	37	36	15	0	15	11	4	2	3	2	3	2	0	2	0	1	2	1	0	1	4	4	4	4	0	0	0	1	103
44	11	19	46	25	2	3	0	4	3	3	0	2	0	0	2	1	0	1	2	1	3	4	4	3	0	0	1	0	92
33	20	37	30	10	15	2	3	2	4	2	2	0	1	2	1	3	0	0	1	0	4	4	4	4	1	0	0	0	100
21	31	49	19	15	4	11	0	4	1	2	3	0	1	3	0	1	1	1	1	1	4	4	4	4	0	1	0	0	90
28	60	7	25	10	7	0	13	2	2	1	5	0	3	0	1	2	2	0	0	0	4	4	4	4	1	0	0	0	33
10	26	42	42	2	21	4	3	4	4	1	1	0	1	0	3	0	1	3	0	0	4	4	4	4	0	0	0	1	26
33	26	13	48	11	16	0	3	2	5	1	2	2	0	0	2	0	2	0	2	1	4	4	4	3	0	0	1	0	35
24	18	55	23	0	0	25	5	2	1	4	3	0	1	2	1	2	0	2	0	1	3	4	3	3	0	0	0	1	78
38	22	40	20	11	0	16	3	2	1	5	2	2	1	0	1	1	0	3	0	1	4	3	4	3	0	1	0	0	88
42	19	17	42	11	0	12	7	4	2	2	2	2	0	0	2	2	1	1	0	1	4	4	4	4	0	0	0	1	73
25	53	36	6	4	26	0	0	1	5	3	1	1	2	1	0	0	2	2	0	0	4	4	4	4	1	0	0	0	42
46	27	27	20	0	24	2	4	0	6	2	2	1	1	2	0	2	1	0	1	0	3	4	4	3	0	0	1	0	64
14	30	43	33	10	14	0	6	3	3	0	4	0	1	2	1	1	1	1	1	0	4	4	3	4	0	1	0	0	70
54	24	25	17	18	10	0	2	3	1	3	3	2	1	0	1	1	1	2	0	1	4	4	4	4	0	0	1	0	95
35	28	38	19	13	2	0	15	3	2	2	3	1	1	1	1	1	1	2	0	0	3	4	4	4	1	0	0	0	67
36	31	28	25	14	14	0	2	4	3	1	2	2	1	1	0	1	1	1	1	0	4	4	4	4	1	0	0	0	86
30	20	21	49	13	0	14	3	2	2	4	2	2	0	0	2	0	2	1	1	1	3	4	4	4	0	0	0	1	76
53	18	42	7	14	4	10	2	2	3	2	3	2	1	1	0	2	0	2	0	1	4	4	4	4	0	1	0	0	92
29	31	47	13	0	11	12	7	2	1	3	4	1	2	1	0	1	0	3	0	0	4	4	4	4	0	0	1	0	77
22	38	37	23	2	4	14	10	2	3	3	2	1	1	1	1	0	2	1	1	1	4	3	4	4	0	0	0	1	27
15	40	23	42	10	11	2	7	2	2	2	4	0	3	0	1	1	0	1	2	0	4	4	4	4	0	1	0	0	55
30	32	32	26	0	15	15	0	1	3	5	1	1	0	2	1	1	2	0	1	1	4	4	4	4	1	0	0	0	81
41	31	15	33	24	4	0	2	4	3	2	1	1	1	1	1	2	1	0	1	1	3	4	4	4	0	0	1	0	61
16	31	47	26	10	3	17	0	3	1	4	2	0	0	2	2	1	2	1	0	1	4	4	4	4	0	0	0	1	82
37	14	34	35	15	0	13	2	2	2	5	1	1	0	1	2	1	1	2	0	1	4	4	4	4	0	1	0	0	85
45	29	27	19	10	0	11	9	2	0	3	5	2	1	1	0	2	1	1	0	1	3	3	4	3	0	0	0	1	75
17	19	47	37	3	2	14	11	3	2	3	2	0	1	1	2	1	0	2	1	0	4	4	4	4	0	0	1	0	61
30	20	31	39	0	5	11	14	1	5	2	2	0	1	2	1	2	0	0	2	1	4	3	4	4	1	0	0	0	63
26	25	35	34	4	10	16	0	3	1	3	3	1	0	2	1	0	2	0	2	1	4	4	4	4	0	0	0	1	89
