Mode: 18 #Games: 1000 Notes: u1-3Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
20	14	45	41	17	2	0	11	4	4	0	2	0	0	2	2	1	1	1	1	0	4	3	3	4	0	0	1	0	51
27	28	51	14	0	11	12	7	0	5	2	3	0	1	3	0	2	1	1	0	0	3	4	4	4	0	0	1	0	60
37	27	14	42	23	4	3	0	4	2	3	1	1	1	0	2	2	1	0	1	1	4	4	4	4	0	0	0	1	55
44	34	26	16	6	0	13	11	4	1	2	3	2	1	0	1	1	1	2	0	0	4	4	4	4	1	0	0	0	79
20	45	25	30	3	0	13	14	1	1	6	2	1	1	1	1	0	2	1	1	1	4	4	3	4	0	0	0	1	44
18	38	49	15	4	11	13	2	2	2	3	3	0	1	2	1	0	2	2	0	0	4	3	3	4	1	0	0	0	36
36	20	33	31	13	2	4	11	2	4	2	2	0	1	2	1	2	0	0	2	0	3	3	4	4	0	1	0	0	76
27	37	23	33	14	0	5	11	5	1	2	2	0	1	1	2	2	2	0	0	0	4	3	3	4	0	1	0	0	36
39	32	13	36	2	14	0	14	2	5	0	3	3	1	0	0	0	1	0	3	0	4	4	3	4	1	0	0	0	56
38	32	29	21	11	12	0	7	3	4	1	2	2	0	1	1	1	2	1	0	1	3	4	4	4	0	0	1	0	59
22	33	49	16	4	14	10	2	1	3	3	3	0	1	2	1	1	1	2	0	0	4	4	4	4	1	0	0	0	74
38	6	41	35	0	0	21	9	2	3	2	3	2	0	1	1	1	0	2	1	1	4	4	4	4	0	1	0	0	84
26	31	29	34	4	12	3	11	3	4	1	2	1	0	2	1	0	2	0	2	0	4	4	4	4	0	1	0	0	62
39	21	53	7	12	0	15	3	2	1	3	4	1	0	3	0	2	1	1	0	1	4	4	4	4	0	0	0	1	76
36	50	23	11	6	21	3	0	2	2	3	3	1	2	0	1	1	2	1	0	0	4	4	4	4	0	0	1	0	49
39	32	24	25	14	2	10	4	3	1	2	4	2	1	0	1	0	1	2	1	1	3	4	4	4	0	0	1	0	69
32	25	42	21	0	0	21	9	1	2	3	4	2	1	1	0	0	1	2	1	1	4	4	4	4	0	0	1	0	60
35	24	32	29	12	0	15	3	3	1	3	3	1	1	2	0	2	0	0	2	1	4	4	4	4	0	0	0	1	83
43	26	12	39	7	2	0	21	2	3	1	4	2	1	0	1	1	0	1	2	0	4	4	4	3	1	0	0	0	23
37	21	23	39	24	4	2	0	3	4	2	1	1	1	1	1	1	0	1	2	1	4	4	4	4	0	0	0	1	42
39	33	35	13	4	10	14	2	2	3	3	2	1	1	2	0	2	2	0	0	1	4	3	4	3	0	0	0	1	72
18	22	49	31	2	0	25	3	2	2	4	2	0	0	2	2	1	1	2	0	1	4	4	3	4	0	1	0	0	95
33	38	32	17	7	2	10	11	2	2	4	2	1	2	0	1	1	1	2	0	0	4	4	4	4	0	0	1	0	68
2	40	28	50	2	10	11	7	3	1	3	3	0	0	1	3	0	3	1	0	1	4	4	3	4	0	0	0	1	23
24	17	21	58	7	12	0	11	3	4	0	3	1	0	1	2	0	1	0	3	0	4	4	3	4	1	0	0	0	50
34	35	29	22	15	10	0	5	3	4	1	2	1	1	1	1	1	2	1	0	1	4	3	4	4	1	0	0	0	45
19	30	28	43	14	2	0	14	4	3	1	2	0	2	0	2	1	0	2	1	0	3	4	4	4	1	0	0	0	43
17	24	61	18	0	10	16	4	2	3	3	2	0	1	3	0	1	1	2	0	1	3	4	4	4	0	1	0	0	105
12	33	57	18	0	9	11	10	2	3	1	4	0	0	4	0	1	1	1	1	1	4	4	4	4	0	1	0	0	91
30	38	31	21	11	13	0	6	3	3	0	4	1	1	2	0	1	2	0	1	1	4	4	3	4	0	1	0	0	50
50	45	10	15	0	24	4	2	0	4	4	2	2	2	0	0	2	1	0	1	0	3	4	4	4	1	0	0	0	32
46	24	34	16	13	11	4	2	3	3	1	3	1	2	1	0	3	0	1	0	0	4	4	4	4	0	0	1	0	78
42	25	27	26	4	10	5	11	1	3	2	4	1	1	1	1	2	1	0	1	0	4	4	4	4	0	0	1	0	54
24	35	31	30	0	0	25	5	2	1	3	4	0	1	1	2	1	2	1	0	1	4	4	3	4	0	1	0	0	58
18	25	40	37	13	0	13	4	4	1	4	1	1	1	1	1	0	0	2	2	1	4	4	4	4	0	0	0	1	94
23	52	33	12	2	13	15	0	1	3	4	2	0	2	2	0	1	2	0	1	1	4	4	4	4	0	0	1	0	55
16	22	40	42	12	0	18	0	2	2	5	1	0	0	3	1	1	1	0	2	1	4	4	4	4	0	0	0	1	103
22	33	27	38	0	0	16	14	0	1	6	3	0	1	1	2	1	2	1	0	0	3	4	2	4	0	0	1	0	96
26	16	47	31	3	2	21	4	1	4	2	3	1	0	2	1	0	1	2	1	1	3	4	3	4	0	0	0	1	68
28	37	23	32	4	13	3	10	2	3	3	2	1	2	1	0	1	0	0	3	0	4	4	4	4	1	0	0	0	72
22	27	26	45	0	13	7	10	2	3	3	2	2	1	0	1	0	1	1	2	0	4	4	4	4	1	0	0	0	60
48	30	24	18	13	0	10	7	3	2	3	2	3	0	1	0	1	2	1	0	1	4	4	4	4	0	1	0	0	88
13	25	50	32	0	7	13	10	1	4	3	2	1	1	2	0	0	0	2	2	1	4	4	4	4	0	1	0	0	73
34	28	25	33	3	0	25	2	1	2	6	1	2	1	1	0	0	1	1	2	1	4	4	3	4	0	0	0	1	100
31	52	10	27	10	11	3	6	4	1	2	3	1	2	0	1	1	2	0	1	0	4	4	4	4	0	0	1	0	59
23	47	39	11	2	21	0	7	2	3	2	3	1	2	1	0	1	2	1	0	0	4	4	4	4	0	0	1	0	44
28	32	30	30	13	0	0	17	3	0	2	5	0	1	1	2	2	1	1	0	0	4	3	4	4	0	0	0	1	31
17	40	41	22	2	4	24	0	3	2	3	2	1	2	1	0	0	1	2	1	1	4	4	4	4	0	0	0	1	54
35	44	11	30	9	10	0	11	4	2	2	2	2	1	0	1	0	3	0	1	0	4	4	4	4	1	0	0	0	63
27	34	24	35	3	16	0	11	3	4	0	3	1	0	1	2	1	2	0	1	0	4	3	3	4	1	0	0	0	13
25	50	15	30	2	13	4	11	2	2	3	3	1	1	0	2	1	3	0	0	0	4	4	4	4	0	1	0	0	45
24	47	16	33	0	13	0	17	4	2	1	3	2	2	0	0	0	1	1	2	0	3	4	4	4	1	0	0	0	49
47	36	28	9	15	15	0	0	2	4	2	2	1	1	2	0	3	1	0	0	1	4	4	4	4	0	0	1	0	73
20	17	48	35	2	7	11	10	3	2	2	3	1	0	2	1	0	0	2	2	1	4	4	3	4	1	0	0	0	71
12	30	58	20	0	15	10	5	2	2	2	4	0	1	2	1	0	1	3	0	0	3	4	4	4	0	1	0	0	77
18	46	17	39	0	14	4	12	2	2	3	3	1	2	1	0	0	1	0	3	0	4	3	4	3	0	1	0	0	50
18	35	20	47	2	10	14	4	3	1	5	1	0	0	1	3	1	2	0	1	1	4	4	3	4	0	1	0	0	46
21	25	32	42	3	0	14	13	2	1	4	3	1	1	0	2	0	1	2	1	0	4	4	4	4	0	0	1	0	62
35	19	15	51	0	11	9	10	2	3	3	2	2	1	0	1	1	0	0	3	0	4	4	4	4	0	0	1	0	62
44	46	23	7	14	2	14	0	3	2	4	1	2	2	0	0	1	2	1	0	1	4	4	3	4	0	0	1	0	90
34	32	37	17	15	12	0	3	3	2	1	4	2	1	1	0	0	1	2	1	1	4	4	4	4	0	0	0	1	64
36	21	25	38	26	0	0	4	5	1	3	1	1	1	1	1	2	0	1	1	1	4	4	4	4	0	0	0	1	66
21	20	38	41	5	0	10	15	3	2	1	4	1	1	1	1	0	0	2	2	0	4	4	4	4	0	0	0	1	72
39	32	32	17	4	0	12	14	3	1	3	3	1	2	0	1	2	0	2	0	0	4	4	4	4	1	0	0	0	66
30	16	50	24	16	0	0	14	3	3	2	2	0	1	2	1	2	0	2	0	0	4	4	4	4	1	0	0	0	83
47	4	36	33	10	0	11	9	3	2	2	3	1	0	2	1	3	0	1	0	1	4	4	4	4	0	1	0	0	92
