Mode: 18 #Games: 1000 Notes: u1-3Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
22	34	36	28	13	0	10	7	3	1	4	2	1	1	1	1	0	1	2	1	1	4	4	4	4	0	0	1	0	82
30	47	31	12	2	11	13	4	2	1	3	4	2	2	0	0	0	2	2	0	0	4	4	4	4	0	0	0	1	57
43	31	22	24	4	2	14	10	3	1	3	3	1	1	1	1	2	1	0	1	1	4	4	4	4	1	0	0	0	58
35	19	39	27	5	4	21	0	4	4	2	0	2	0	2	0	0	1	1	2	1	4	4	4	3	0	1	0	0	93
45	14	33	28	14	6	10	0	3	3	2	2	2	0	1	1	1	0	2	1	1	4	4	4	4	0	0	1	0	87
30	29	23	38	4	10	2	14	1	3	3	3	1	1	0	2	1	1	1	1	0	4	4	4	4	1	0	0	0	59
21	59	20	20	7	11	10	2	3	1	2	4	0	3	0	1	1	2	1	0	0	4	4	4	4	0	0	0	1	47
42	24	17	37	0	5	0	25	1	3	3	3	2	1	0	1	1	0	1	2	0	4	4	4	3	0	0	1	0	64
29	41	13	37	13	0	7	10	4	1	2	3	1	3	0	0	1	0	0	3	1	4	4	4	4	1	0	0	0	16
6	16	65	33	0	9	11	10	0	5	2	3	0	0	3	1	0	0	2	2	1	3	3	4	4	0	1	0	0	46
23	22	42	33	0	3	11	16	2	3	1	4	1	0	3	0	1	1	0	2	1	4	3	4	4	1	0	0	0	40
25	43	14	38	10	17	0	3	2	3	2	3	1	2	0	1	1	0	1	2	0	4	4	4	4	0	0	1	0	46
22	39	16	43	0	14	0	16	3	3	1	3	2	1	0	1	0	2	0	2	0	4	4	4	4	0	1	0	0	28
25	29	49	17	17	0	13	0	5	1	2	2	0	0	3	1	1	2	1	0	1	4	4	4	4	0	0	1	0	107
13	37	43	27	2	4	24	0	3	3	4	0	1	1	2	0	0	1	1	2	1	4	4	4	3	0	1	0	0	74
46	24	18	32	14	11	2	3	2	3	3	2	1	2	0	1	2	0	1	1	0	4	4	4	3	0	0	0	1	45
29	35	27	29	0	17	2	11	0	4	3	3	0	1	2	1	2	1	0	1	0	3	3	3	4	0	0	0	1	65
29	24	22	45	5	15	10	0	4	4	2	0	2	1	0	1	0	0	2	2	0	3	4	4	3	0	0	0	1	72
30	23	41	26	13	2	15	0	4	2	3	1	1	0	2	1	1	1	1	1	1	3	4	4	4	0	0	1	0	86
46	14	33	27	28	0	2	0	4	2	2	2	2	0	1	1	1	1	2	0	1	4	4	4	4	1	0	0	0	62
37	30	29	24	23	4	3	0	5	4	1	0	1	1	1	1	2	1	1	0	1	4	3	4	3	1	0	0	0	68
7	35	50	28	0	0	26	4	2	2	4	2	0	2	2	0	0	1	2	1	1	4	4	4	4	0	1	0	0	68
43	8	37	32	30	0	0	0	6	1	2	1	1	0	2	1	2	0	1	1	1	4	4	4	4	0	0	0	1	109
30	26	40	24	3	10	13	4	2	3	3	2	0	1	2	1	2	1	1	0	1	4	4	4	4	0	1	0	0	72
21	24	28	47	7	10	2	11	4	3	2	1	1	0	1	2	0	2	0	2	0	4	4	4	4	1	0	0	0	60
44	18	34	24	14	3	11	2	3	2	3	2	1	1	1	1	2	0	2	0	1	3	4	3	4	0	0	1	0	100
44	15	46	15	11	2	10	7	2	2	3	3	1	0	3	0	3	0	1	0	1	4	4	4	4	0	0	1	0	110
43	30	24	23	11	2	3	14	2	4	1	3	3	1	0	0	1	1	1	1	1	3	3	4	4	0	1	0	0	76
16	24	34	46	2	10	4	14	3	1	4	2	1	0	1	2	0	2	1	1	0	4	4	3	4	0	0	0	1	78
51	23	40	6	14	16	0	0	3	4	2	1	1	1	2	0	3	0	1	0	0	4	4	4	4	0	0	0	1	74
7	52	40	21	7	10	11	2	3	1	3	3	0	1	3	0	0	3	0	1	1	4	4	4	4	0	0	1	0	65
15	23	41	41	3	2	14	11	2	1	4	3	0	1	1	2	1	0	2	1	0	4	4	4	4	0	0	0	1	68
18	18	55	29	2	4	14	10	3	2	2	3	0	1	3	0	1	0	1	2	1	3	4	4	3	1	0	0	0	70
15	19	40	46	11	0	9	10	1	5	3	1	1	1	1	1	0	0	1	3	1	4	4	4	4	0	1	0	0	78
2	25	50	43	0	3	25	2	3	1	4	2	0	1	1	2	0	0	3	1	1	4	4	4	4	1	0	0	0	63
21	17	43	39	14	4	2	10	3	4	1	2	1	1	1	1	0	0	2	2	1	4	3	4	3	0	0	1	0	84
31	22	26	41	0	16	0	14	1	5	2	2	1	0	0	3	1	1	2	0	0	4	4	4	4	1	0	0	0	30
24	37	38	21	6	13	11	0	2	5	1	2	0	1	2	1	1	2	1	0	1	4	4	4	3	0	1	0	0	31
40	20	28	32	7	0	0	23	3	1	2	4	0	1	2	1	3	0	0	1	0	4	4	4	4	0	1	0	0	80
33	43	29	15	10	13	0	7	2	4	2	2	1	2	1	0	2	1	1	0	0	3	4	4	4	0	0	0	1	41
48	26	30	16	25	5	0	0	4	3	1	2	2	1	0	1	2	0	2	0	1	3	4	4	3	1	0	0	0	89
49	28	22	21	21	5	0	4	3	5	1	1	2	1	0	1	2	1	1	0	1	4	4	4	4	0	1	0	0	56
15	55	34	16	2	10	15	3	1	2	3	4	0	1	2	1	0	4	0	0	1	4	4	3	4	0	0	1	0	41
