Mode: 18 #Games: 1000 Notes: u1-3Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
22	44	41	13	3	21	6	0	3	3	3	1	0	2	1	1	0	2	2	0	0	4	4	4	4	0	0	1	0	49
32	31	40	17	0	4	15	11	1	2	3	4	2	1	0	1	0	1	3	0	0	4	4	4	4	0	0	1	0	95
23	18	41	38	3	0	16	11	2	1	4	3	1	0	1	2	0	1	2	1	0	4	4	4	3	0	0	0	1	65
47	36	8	29	2	28	0	0	2	4	4	0	3	1	0	0	1	1	0	2	0	4	3	4	3	1	0	0	0	40
15	50	19	36	0	6	13	11	1	3	4	2	0	2	0	2	0	2	1	1	0	4	3	4	4	0	0	0	1	20
37	36	31	16	6	0	21	3	3	0	3	4	0	2	1	1	2	0	2	0	1	4	3	4	4	0	1	0	0	52
26	29	41	24	11	16	0	3	2	4	1	3	1	0	2	1	1	2	1	0	1	4	4	4	4	1	0	0	0	45
16	40	43	21	3	13	0	14	3	2	1	4	0	3	1	0	1	0	2	1	0	4	4	4	4	0	0	1	0	75
26	30	22	42	11	5	0	14	3	4	1	2	1	1	1	1	1	1	0	2	1	4	4	4	4	0	0	0	1	42
19	19	31	51	0	10	2	18	1	2	3	4	0	0	2	2	1	1	0	2	0	4	4	3	4	1	0	0	0	59
34	24	30	32	10	3	17	0	3	3	3	1	1	0	2	1	2	1	0	1	1	3	3	3	4	0	1	0	0	75
44	33	10	33	10	11	3	6	3	2	2	3	2	2	0	0	2	0	0	2	0	4	3	4	4	1	0	0	0	40
26	37	40	17	12	4	14	0	2	1	3	4	0	2	1	1	2	0	2	0	1	4	4	4	4	0	0	1	0	44
37	30	19	34	11	9	0	10	1	4	3	2	2	1	1	0	1	0	0	3	1	4	4	4	4	0	1	0	0	74
51	17	27	25	10	5	4	11	2	2	3	3	1	0	1	2	3	0	1	0	0	4	4	4	4	0	0	0	1	80
37	33	23	27	0	10	13	7	2	1	3	4	2	1	1	0	1	1	1	1	1	4	4	4	4	1	0	0	0	60
23	17	55	25	11	0	9	10	2	2	3	3	1	1	2	0	0	0	2	2	1	4	4	4	4	0	1	0	0	84
24	23	28	45	2	0	4	24	3	0	2	5	0	1	1	2	1	0	1	2	0	4	3	3	4	0	0	1	0	47
41	41	18	20	3	21	2	4	3	4	1	2	1	2	0	1	2	1	1	0	0	3	4	4	4	0	0	1	0	20
39	16	32	33	2	3	25	0	1	3	5	1	1	1	1	1	2	0	1	1	1	4	4	4	4	0	0	0	1	99
33	14	32	41	7	2	10	11	5	1	2	2	2	0	1	1	0	1	1	2	0	4	4	4	4	0	1	0	0	83
16	39	37	28	0	4	13	13	1	2	4	3	1	0	2	1	0	2	1	1	0	4	4	3	4	0	0	1	0	90
39	34	41	6	10	14	2	4	2	3	3	2	1	1	2	0	2	1	1	0	0	4	4	4	4	0	0	0	1	90
17	45	21	37	0	9	11	10	1	4	2	3	0	3	1	0	1	0	0	3	1	4	4	4	4	1	0	0	0	26
28	31	40	21	3	4	13	10	2	2	3	3	2	1	1	0	0	1	2	1	1	4	4	4	4	1	0	0	0	90
30	21	24	45	3	12	4	11	3	2	2	3	1	0	0	3	1	1	1	1	0	3	4	4	4	0	0	0	1	43
28	30	32	30	6	24	0	0	3	4	1	2	1	1	2	0	0	1	1	2	0	4	4	4	4	1	0	0	0	74
17	27	40	36	3	0	11	16	1	2	2	5	0	1	2	1	1	1	1	1	1	4	4	4	4	0	1	0	0	29
8	37	29	46	0	2	24	4	4	2	3	1	0	1	1	2	0	2	1	1	1	4	4	4	4	0	1	0	0	46
40	40	21	19	10	0	14	6	1	2	4	3	1	1	1	1	2	2	0	0	1	4	4	4	4	0	1	0	0	94
26	36	25	33	15	0	0	15	4	2	2	2	1	1	1	1	1	2	0	1	0	4	4	4	4	0	0	1	0	47
30	15	44	31	12	0	7	11	4	2	3	1	1	1	0	2	1	0	3	0	0	4	4	4	4	0	0	1	0	84
29	22	32	37	12	15	3	0	3	4	2	1	0	1	1	2	2	0	1	1	0	4	3	4	4	1	0	0	0	65
33	33	13	41	0	12	4	14	1	2	3	4	1	1	0	2	2	1	0	1	0	4	4	4	4	0	0	1	0	28
42	25	12	41	14	4	2	10	4	2	2	2	2	1	0	1	1	0	0	3	1	4	4	4	4	0	0	0	1	81
28	18	28	46	14	0	5	11	4	0	4	2	0	1	0	3	2	0	1	1	0	4	2	4	4	0	1	0	0	63
18	31	47	24	4	2	21	3	1	3	4	2	0	1	2	1	1	1	1	1	1	4	4	4	4	0	0	0	1	69
27	21	23	49	13	0	3	14	4	2	2	2	1	0	1	2	1	1	0	2	1	4	4	4	4	0	0	0	1	61
16	34	30	40	6	0	0	24	3	2	1	4	0	2	1	1	1	1	0	2	0	4	4	4	4	0	0	1	0	35
25	22	52	21	2	11	7	10	2	2	3	3	1	1	1	1	0	0	3	1	0	4	4	4	4	1	0	0	0	79
24	42	28	26	3	11	0	16	3	2	1	4	0	3	1	0	1	0	1	2	0	4	4	4	4	0	0	0	1	52
34	27	43	16	10	2	7	11	1	3	2	4	1	1	1	1	2	1	1	0	0	4	4	4	3	0	1	0	0	33
23	19	49	29	10	0	2	18	4	1	1	4	1	0	2	1	1	1	2	0	0	4	4	4	4	1	0	0	0	81
35	24	16	45	10	6	3	11	2	2	3	3	1	0	0	3	2	0	1	1	0	4	4	4	4	0	1	0	0	43
29	17	33	41	5	0	0	25	2	3	2	3	1	0	1	2	1	0	2	1	0	4	4	4	3	0	0	1	0	49
40	24	36	20	14	2	11	3	3	1	4	2	2	1	1	0	1	0	2	1	1	4	4	4	3	0	0	1	0	56
24	27	34	35	0	9	21	0	2	4	4	0	2	0	1	1	0	1	1	2	1	4	3	4	3	0	0	0	1	65
36	18	40	26	11	10	0	9	2	4	1	3	2	0	1	1	1	1	2	0	1	4	4	4	4	0	0	0	1	75
32	8	42	38	2	4	13	11	1	4	2	3	1	0	1	2	1	0	2	1	0	3	4	4	4	1	0	0	0	65
27	20	44	29	11	0	0	19	3	2	0	5	1	0	3	0	1	1	0	2	1	4	4	3	3	1	0	0	0	94
27	22	28	43	13	4	13	0	2	2	5	1	1	0	1	2	1	1	1	1	1	4	4	4	4	0	1	0	0	67
42	50	22	6	2	21	3	4	3	3	3	1	1	3	0	0	2	1	1	0	0	4	4	4	4	0	0	1	0	35
35	28	44	13	0	15	15	0	3	5	2	0	2	0	2	0	1	2	1	0	1	3	3	4	3	0	0	0	1	83
41	25	36	18	2	15	13	0	2	3	5	0	2	1	1	0	1	0	2	1	0	4	4	4	3	1	0	0	0	97
29	49	21	21	10	14	6	0	1	4	3	2	1	2	0	1	1	2	0	1	0	4	4	4	4	0	1	0	0	23
61	31	16	12	0	14	13	3	0	3	5	2	2	1	1	0	3	1	0	0	1	3	4	3	4	1	0	0	0	65
40	24	31	25	0	18	10	2	0	4	4	2	2	1	1	0	1	0	1	2	0	3	4	4	4	0	1	0	0	100
48	11	41	20	10	4	2	14	3	2	1	4	3	0	0	1	1	0	3	0	0	4	4	4	4	0	0	1	0	77
55	19	38	8	14	6	10	0	3	4	1	2	3	0	1	0	1	1	2	0	1	4	4	4	4	0	1	0	0	70
27	18	30	45	5	4	11	10	3	2	3	2	0	1	2	1	1	0	0	3	1	4	4	4	4	0	0	1	0	87
29	29	29	33	10	9	11	0	3	4	2	1	0	0	2	2	2	2	0	0	1	4	4	4	4	0	0	0	1	39
12	71	9	28	5	21	0	4	3	2	2	3	0	3	0	1	0	3	0	1	0	4	4	4	3	0	0	1	0	6
11	25	46	38	0	0	16	14	1	2	4	3	0	1	2	1	0	1	1	2	1	4	4	4	4	1	0	0	0	64
25	38	14	43	2	10	14	4	2	1	5	2	1	1	1	1	1	2	0	1	1	4	4	3	4	0	0	0	1	86
46	16	32	26	25	0	2	3	3	3	3	1	2	1	1	0	2	0	1	1	1	4	4	4	4	0	1	0	0	94
26	52	27	15	10	0	11	9	3	1	2	4	0	2	2	0	2	2	0	0	1	4	4	4	3	0	0	0	1	84
42	21	28	29	13	3	0	14	4	1	1	4	2	0	1	1	1	1	1	1	1	4	4	4	3	1	0	0	0	64
43	16	16	45	13	0	2	15	4	0	3	3	0	0	1	3	3	1	0	0	0	4	3	4	4	0	0	1	0	74
28	47	29	16	10	4	16	0	2	1	5	2	1	1	1	1	1	3	0	0	1	4	4	4	4	0	1	0	0	91
37	33	31	19	4	10	14	2	1	5	3	1	1	1	2	0	1	2	0	1	1	4	4	4	4	1	0	0	0	73
27	33	19	41	2	18	10	0	3	5	2	0	1	2	0	1	1	0	1	2	0	3	3	4	3	0	0	0	1	13
27	30	56	7	0	23	7	0	1	4	3	2	0	1	3	0	2	1	1	0	0	4	4	4	4	0	0	1	0	60
43	19	21	37	21	0	0	9	5	1	1	3	1	1	1	1	3	0	0	1	1	3	3	4	4	1	0	0	0	71
47	31	26	16	13	7	10	0	2	4	2	2	3	1	0	0	0	1	2	1	1	4	4	4	4	0	1	0	0	52
23	32	32	33	3	11	2	14	1	3	3	3	1	2	0	1	0	1	2	1	0	4	4	4	4	0	1	0	0	41
53	20	14	33	11	7	2	10	1	2	3	4	3	0	0	1	1	1	1	1	1	4	4	4	3	0	0	0	1	51
28	28	38	26	17	10	3	0	5	2	2	1	2	1	1	0	0	1	2	1	1	4	4	4	4	0	0	1	0	93
39	24	19	38	2	3	4	21	2	1	4	3	1	0	1	2	2	1	0	1	0	4	4	4	4	0	0	1	0	63
13	17	40	50	10	3	13	4	4	3	2	1	0	0	2	2	1	0	1	2	1	4	4	4	4	0	0	0	1	37
24	21	47	28	3	14	11	2	1	4	2	3	1	0	3	0	0	1	1	2	1	4	4	4	4	0	0	0	1	91
27	35	20	38	10	17	3	0	4	4	2	0	0	1	1	2	2	1	0	1	0	3	4	4	3	1	0	0	0	46
36	26	31	27	0	14	0	16	0	5	1	4	2	1	0	1	1	0	2	1	0	3	4	4	4	1	0	0	0	51
41	17	50	12	0	6	21	3	2	2	2	4	1	0	3	0	3	0	1	0	1	4	4	4	3	1	0	0	0	106
18	33	19	50	2	15	0	13	4	3	1	2	0	2	0	2	1	0	1	2	0	4	4	4	4	0	1	0	0	39
38	14	35	33	10	3	0	17	1	4	0	5	1	1	0	2	2	0	2	0	0	4	3	3	4	0	1	0	0	53
12	32	44	32	2	28	0	0	3	6	0	1	0	1	1	2	1	1	2	0	0	4	3	3	4	0	1	0	0	34
41	33	24	22	13	4	13	0	3	2	3	2	3	1	0	0	0	1	1	2	1	4	4	4	4	0	0	1	0	69
20	39	30	31	0	23	0	7	2	4	1	3	0	1	1	2	1	2	1	0	0	4	4	4	4	0	0	1	0	34
30	25	29	36	11	15	0	4	2	5	1	2	2	0	1	1	0	2	1	1	1	4	4	4	4	1	0	0	0	67
40	13	18	49	2	11	7	10	3	3	3	1	1	1	0	2	2	0	0	2	0	4	3	4	4	0	0	0	1	59
49	28	15	28	11	14	5	0	4	2	2	2	3	0	0	1	1	2	0	1	1	4	4	3	3	0	0	1	0	79
24	27	41	28	2	11	3	14	2	2	1	5	0	1	2	1	1	1	1	1	0	4	4	4	4	0	0	0	1	68
29	34	24	33	16	10	4	0	5	2	2	1	2	1	1	0	0	2	0	2	1	3	4	4	4	0	1	0	0	68
41	27	24	28	11	16	0	3	2	4	3	1	1	0	2	1	2	1	0	1	1	4	4	4	4	0	0	1	0	53
41	28	21	30	3	11	2	14	1	4	2	3	0	2	1	1	3	0	0	1	0	4	4	4	4	0	0	0	1	50
41	21	37	21	21	0	5	4	4	1	3	2	1	0	2	1	2	1	1	0	1	4	4	4	4	1	0	0	0	114
23	16	35	46	6	11	13	0	3	3	2	2	1	1	0	2	0	0	3	1	0	4	4	4	4	1	0	0	0	70
37	28	33	22	5	21	4	0	3	2	4	1	0	1	2	1	3	1	0	0	0	4	4	4	4	0	1	0	0	81
