Mode: 18 #Games: 1000 Notes: u1-3Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
29	43	21	27	4	10	11	5	2	2	3	3	1	1	1	1	0	3	1	0	1	4	4	4	3	0	0	1	0	26
24	44	28	24	5	4	11	10	3	2	3	2	1	1	2	0	0	2	0	2	1	4	4	4	3	0	0	1	0	76
48	34	14	24	10	4	2	14	3	2	2	3	2	1	0	1	2	1	1	0	0	4	4	4	4	0	0	0	1	79
27	28	25	40	0	12	15	3	1	3	4	2	1	0	1	2	1	2	0	1	1	4	4	3	4	1	0	0	0	57
7	29	51	33	0	10	0	20	1	3	2	4	0	1	2	1	0	1	2	1	0	4	4	4	4	0	0	0	1	48
8	30	33	49	0	2	14	14	1	2	5	2	0	1	1	2	0	1	1	2	1	4	4	4	4	1	0	0	0	39
24	41	19	36	11	15	4	0	2	4	3	1	2	1	1	0	0	2	0	2	1	4	4	4	4	0	1	0	0	59
23	34	30	33	2	10	18	0	2	3	4	1	0	2	1	1	1	1	0	2	1	4	4	4	4	0	1	0	0	51
23	30	18	49	15	13	2	0	3	4	3	0	1	0	0	3	0	2	1	1	1	4	3	4	3	1	0	0	0	17
45	18	14	43	24	4	0	2	4	3	2	1	2	0	0	2	1	1	1	1	1	4	4	4	4	0	0	1	0	57
15	33	24	48	6	0	3	21	5	1	1	3	0	1	1	2	0	2	0	2	0	4	4	4	4	0	1	0	0	72
26	47	20	27	0	17	3	10	1	4	2	3	1	1	1	1	1	2	0	1	0	4	4	4	4	0	0	1	0	57
17	42	32	29	3	0	12	15	4	1	2	3	0	1	1	2	1	2	1	0	0	4	4	4	4	0	0	1	0	46
35	40	30	15	0	11	16	3	2	1	3	4	2	2	0	0	1	0	2	1	0	4	4	4	4	0	0	0	1	83
51	17	30	22	14	3	0	13	2	3	0	5	1	1	1	1	3	0	1	0	0	4	4	3	3	0	0	0	1	35
26	29	22	43	4	0	12	14	3	1	3	3	0	2	0	2	1	0	2	1	0	4	4	4	4	0	0	0	1	37
32	36	18	34	16	14	0	0	4	2	2	2	1	1	1	1	1	1	0	2	1	3	4	4	4	1	0	0	0	99
17	39	33	31	2	13	11	4	2	3	3	2	1	1	1	1	0	2	1	1	1	4	3	3	4	0	1	0	0	63
35	24	28	33	11	0	14	5	3	1	4	2	1	0	1	2	2	1	1	0	1	4	4	4	4	1	0	0	0	94
21	35	36	28	4	3	10	13	2	3	2	3	0	2	0	2	1	1	2	0	0	3	4	4	4	1	0	0	0	41
16	49	26	29	4	0	2	24	3	2	1	4	0	2	1	1	0	2	1	1	0	4	4	4	4	1	0	0	0	22
29	29	32	30	10	4	0	16	2	2	1	5	0	0	2	2	2	2	0	0	0	4	4	4	4	0	1	0	0	33
62	14	13	31	14	0	10	6	2	1	2	5	3	0	0	1	2	0	1	1	1	4	4	4	4	0	1	0	0	71
26	21	31	42	3	0	4	23	2	1	2	5	1	0	1	2	1	1	1	1	0	4	4	4	4	0	0	1	0	32
22	41	24	33	0	10	13	7	1	1	5	3	1	0	2	1	0	3	0	1	1	4	4	4	4	0	0	1	0	84
32	35	29	24	13	2	15	0	2	2	3	3	0	2	1	1	2	0	1	1	1	3	4	4	4	0	1	0	0	71
29	31	34	26	17	0	0	13	4	1	0	5	0	1	1	2	2	1	1	0	0	4	4	3	4	0	0	0	1	54
42	27	19	32	10	9	0	11	3	4	2	1	0	1	1	2	4	0	0	0	0	4	3	3	4	0	0	1	0	77
52	19	13	36	10	3	13	4	2	3	3	2	2	0	1	1	2	1	0	1	1	4	4	4	3	0	0	0	1	104
43	12	29	36	11	0	3	16	2	3	2	3	3	0	1	0	1	0	1	2	1	4	4	4	4	0	0	1	0	78
28	27	37	28	15	3	12	0	3	2	3	2	1	1	2	0	1	0	1	2	1	4	4	4	4	0	0	0	1	100
15	49	19	37	0	13	6	11	0	3	4	3	0	2	0	2	1	2	1	0	0	3	4	3	4	0	0	0	1	22
15	39	18	48	7	12	0	11	2	3	1	4	0	0	0	4	0	3	1	0	0	4	3	4	4	1	0	0	0	0
33	34	28	25	0	15	11	4	3	4	2	1	1	1	1	1	2	1	1	0	1	4	3	4	4	0	1	0	0	58
27	45	28	20	10	3	4	13	3	1	2	4	0	2	1	1	2	1	1	0	0	4	4	4	4	1	0	0	0	68
34	44	16	26	11	0	14	5	3	0	4	3	2	2	0	0	1	1	1	1	1	4	3	4	4	1	0	0	0	77
26	25	31	38	7	2	21	0	3	2	3	2	0	1	1	2	1	0	2	1	1	4	4	4	4	0	0	1	0	86
30	16	60	14	11	12	4	3	1	3	2	4	1	0	3	0	1	1	2	0	1	4	3	4	4	0	1	0	0	99
17	51	31	21	13	3	10	4	4	1	2	3	1	1	1	1	0	3	1	0	1	3	4	4	4	0	1	0	0	88
42	13	41	24	12	4	3	11	3	2	2	3	1	0	1	2	2	0	2	0	0	4	4	4	4	1	0	0	0	75
32	30	26	32	15	10	3	2	3	3	2	2	2	0	1	1	0	2	1	1	1	4	4	4	4	0	0	1	0	76
16	28	48	28	0	6	11	13	2	2	4	2	0	1	2	1	1	0	2	1	1	4	4	3	4	0	1	0	0	89
15	4	51	50	0	2	18	10	2	4	3	1	0	0	4	0	0	0	0	4	1	4	4	4	4	0	0	1	0	82
50	29	24	17	23	3	4	0	5	2	3	0	1	1	1	1	3	1	0	0	1	3	4	4	3	0	0	1	0	106
