Mode: 18 #Games: 1000 Notes: u1-3Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
29	15	62	14	0	7	11	12	1	6	1	2	1	0	3	0	1	0	2	1	1	4	4	4	4	0	0	1	0	71
44	24	28	24	10	2	0	18	4	2	0	4	1	1	1	1	3	0	1	0	0	4	4	3	3	1	0	0	0	57
41	28	19	32	18	0	2	10	5	2	1	2	2	0	1	1	1	2	0	1	1	4	3	4	4	0	0	1	0	70
7	31	43	39	4	11	0	15	2	2	1	5	0	1	1	2	0	1	2	1	0	4	4	4	4	1	0	0	0	33
18	38	47	17	14	0	2	14	5	0	2	3	1	1	2	0	0	2	1	1	1	4	3	4	4	0	0	0	1	67
40	19	42	19	12	4	3	11	3	3	3	1	1	0	2	1	2	1	1	0	0	4	4	4	4	0	1	0	0	90
25	21	15	59	10	2	0	18	3	3	1	3	1	1	0	2	1	0	0	3	0	4	4	4	4	0	0	1	0	30
32	34	29	25	23	7	0	0	4	2	2	2	1	1	1	1	1	1	1	1	1	4	4	4	4	0	1	0	0	109
51	15	23	31	14	2	10	4	2	5	2	1	2	0	1	1	2	0	1	1	1	4	4	4	4	0	0	0	1	70
32	25	32	31	0	0	15	15	2	2	4	2	1	2	0	1	1	0	2	1	0	4	4	4	4	0	0	1	0	94
32	27	39	22	17	10	3	0	4	3	3	0	2	0	2	0	0	2	1	1	1	3	4	3	3	0	0	0	1	73
19	17	44	40	5	4	11	10	2	5	1	2	1	0	1	2	0	1	2	1	1	4	3	4	4	0	0	0	1	46
14	37	30	39	7	0	0	23	3	1	2	4	0	1	1	2	0	2	1	1	0	4	4	4	4	1	0	0	0	34
30	44	16	30	0	4	13	13	0	1	6	3	0	2	1	1	2	1	0	1	1	3	4	4	3	1	0	0	0	69
20	38	41	21	3	11	6	10	2	3	3	2	0	3	1	0	1	0	2	1	0	4	4	4	4	0	1	0	0	32
55	25	19	21	4	14	0	12	2	4	1	3	2	2	0	0	2	0	1	1	0	4	4	4	4	0	1	0	0	45
27	25	31	37	13	6	11	0	6	3	1	0	1	0	1	2	1	1	1	1	1	3	4	4	3	1	0	0	0	97
31	33	31	25	5	10	11	4	2	2	3	3	1	1	1	1	1	1	1	1	1	4	4	4	4	0	0	1	0	54
45	31	17	27	14	3	13	0	2	2	4	2	1	1	1	1	2	1	0	1	1	3	4	3	4	1	0	0	0	90
30	26	26	38	2	0	7	21	2	3	2	3	2	1	0	1	0	1	1	2	0	4	4	4	4	0	0	0	1	50
36	13	32	39	14	0	2	14	3	0	2	5	0	0	2	2	2	1	0	1	0	4	3	4	4	0	1	0	0	67
36	36	28	20	4	26	0	0	1	7	0	2	2	1	1	0	0	2	1	1	0	4	3	3	4	0	1	0	0	35
36	29	25	30	13	13	4	0	4	3	2	1	1	1	1	1	2	1	0	1	0	4	3	4	4	0	0	1	0	56
28	17	32	43	15	0	0	15	3	2	2	3	1	1	2	0	1	0	0	3	1	4	4	4	4	0	0	0	1	66
41	32	29	18	0	5	15	10	1	3	2	4	3	0	1	0	0	2	1	1	1	4	4	4	4	0	0	1	0	61
22	28	43	27	3	0	10	17	2	1	2	5	0	1	2	1	1	1	1	1	0	4	4	4	4	1	0	0	0	73
42	20	22	36	5	10	15	0	3	2	4	1	1	0	1	2	2	1	0	1	1	4	4	4	4	0	0	1	0	83
19	15	39	47	3	0	23	4	3	2	3	2	1	1	2	0	0	0	1	3	1	4	4	3	4	0	1	0	0	95
29	38	12	41	7	10	2	11	2	2	4	2	0	2	0	2	1	1	1	1	0	4	4	4	3	0	0	0	1	23
16	34	20	50	0	5	0	25	1	4	1	4	1	1	0	2	0	1	1	2	0	4	3	4	4	0	0	0	1	47
29	25	32	34	4	5	21	0	1	3	3	3	1	0	1	2	1	2	1	0	1	4	4	4	4	0	0	1	0	62
28	45	33	14	7	11	10	2	3	3	2	2	1	2	1	0	0	2	2	0	0	4	4	4	4	0	0	0	1	60
34	26	20	40	4	0	12	14	4	1	2	3	1	0	0	3	1	2	1	0	0	3	4	4	4	1	0	0	0	80
40	29	24	27	14	4	0	12	3	3	1	3	2	1	0	1	1	0	2	1	1	4	4	4	4	0	1	0	0	86
24	30	29	37	4	14	12	0	2	2	4	2	1	2	0	1	0	0	2	2	0	4	4	4	4	0	0	1	0	43
25	36	26	33	3	4	2	21	3	1	4	2	1	1	1	1	0	1	1	2	0	4	4	4	3	1	0	0	0	71
36	39	29	16	10	15	3	2	1	5	1	3	1	1	1	1	1	2	1	0	0	4	4	4	4	1	0	0	0	58
43	27	25	25	10	4	3	13	2	1	3	4	1	1	1	1	3	0	0	1	0	4	4	4	3	0	0	0	1	58
22	46	42	10	14	0	14	2	4	1	2	3	1	2	1	0	0	2	2	0	1	4	4	4	4	1	0	0	0	64
40	16	43	21	13	0	15	2	3	2	3	2	1	1	2	0	2	0	1	1	1	4	4	4	4	0	1	0	0	100
31	38	29	22	4	23	0	3	2	5	1	2	1	2	1	0	1	1	1	1	0	4	3	4	4	0	1	0	0	43
36	35	22	27	6	21	0	3	4	4	1	1	1	2	0	1	1	1	1	1	0	4	4	4	4	0	0	1	0	55
15	35	21	49	2	11	3	14	2	3	1	4	1	2	0	1	0	0	1	3	0	4	4	4	4	0	0	0	1	44
15	45	32	28	0	21	7	2	0	4	2	4	0	1	2	1	0	3	0	1	0	3	4	4	4	0	1	0	0	24
42	33	29	16	21	4	0	5	5	2	1	2	2	0	2	0	2	2	0	0	1	3	4	4	4	1	0	0	0	120
22	24	48	26	17	0	3	10	4	2	2	2	1	1	2	0	0	0	2	2	1	3	3	4	4	0	0	1	0	30
15	38	44	23	3	13	0	14	2	4	1	3	0	2	2	0	0	1	2	1	0	4	4	4	4	0	1	0	0	59
11	44	6	59	0	13	0	17	4	2	0	4	0	2	0	2	0	2	0	2	0	4	4	3	4	0	0	0	1	0
42	24	26	28	10	3	17	0	2	3	4	1	1	1	1	1	2	1	0	1	1	4	4	4	4	0	0	1	0	70
19	28	40	33	2	14	11	3	1	4	2	3	1	0	2	1	0	2	1	1	1	4	4	4	4	0	0	1	0	79
29	23	37	31	2	14	11	3	2	2	3	3	1	0	2	1	1	1	1	1	1	4	3	3	4	0	0	0	1	66
31	26	43	20	10	0	5	15	3	2	2	3	1	0	2	1	1	2	1	0	0	3	4	4	4	0	0	0	1	91
53	31	33	3	17	2	11	0	4	3	1	2	1	1	2	0	3	1	0	0	1	4	3	4	4	1	0	0	0	99
54	18	8	40	16	0	0	14	3	3	1	3	2	0	0	2	2	1	0	1	0	4	4	4	4	0	1	0	0	62
22	26	28	44	0	14	2	14	1	3	3	3	0	0	2	2	1	2	0	1	0	4	4	4	4	1	0	0	0	76
44	27	26	23	21	4	2	3	3	2	3	2	1	1	2	0	3	0	0	1	1	4	4	3	4	0	1	0	0	51
36	15	30	39	23	0	4	3	5	2	1	2	1	1	0	2	2	0	1	1	1	4	4	4	4	0	0	1	0	67
31	25	38	26	15	12	3	0	2	5	3	0	1	1	1	1	1	1	2	0	1	4	3	4	3	1	0	0	0	40
31	42	12	35	14	11	0	5	2	1	3	4	0	2	0	2	2	1	1	0	0	4	4	4	4	0	0	1	0	15
30	29	26	35	15	0	13	2	2	1	4	3	1	1	1	1	0	1	1	2	1	4	4	4	4	0	1	0	0	83
42	22	29	27	10	0	15	5	2	1	5	2	2	0	2	0	2	1	0	1	1	4	4	4	4	1	0	0	0	96
23	47	21	29	3	21	0	6	3	3	2	2	1	2	0	1	0	2	1	1	0	4	3	4	4	0	0	0	1	62
54	16	9	41	2	3	0	25	1	3	2	4	2	1	0	1	2	0	0	2	0	4	4	4	4	0	0	0	1	57
39	2	41	38	7	0	21	2	2	4	2	2	2	0	1	1	0	0	2	2	1	4	4	3	4	0	1	0	0	75
37	29	18	36	13	13	4	0	4	2	2	2	0	2	1	1	3	0	0	1	0	4	4	4	4	0	0	1	0	64
16	39	39	26	10	5	0	15	4	4	0	2	0	2	1	1	1	1	2	0	0	4	4	3	4	1	0	0	0	43
12	61	24	23	6	0	11	13	3	1	3	3	0	3	1	0	0	2	1	1	1	4	4	4	3	0	0	0	1	17
47	20	30	23	10	20	0	0	4	4	1	1	2	1	1	0	2	0	1	1	0	4	4	4	4	1	0	0	0	60
38	24	32	26	14	0	14	2	3	2	3	2	2	1	1	0	1	1	1	1	1	4	4	4	4	0	1	0	0	76
31	29	46	14	0	2	17	11	0	4	3	3	1	1	1	1	1	1	2	0	0	3	3	3	4	0	1	0	0	59
24	43	37	16	11	0	16	3	1	1	4	4	1	2	0	1	1	1	2	0	1	4	4	4	3	0	0	1	0	69
33	38	30	19	7	11	2	10	3	3	2	2	1	2	1	0	1	1	1	1	0	4	4	4	4	0	0	1	0	61
20	31	38	31	13	10	4	3	3	4	1	2	1	1	0	2	0	1	3	0	1	4	4	4	4	0	0	0	1	67
48	5	38	29	3	0	11	16	2	2	2	4	2	0	2	0	1	0	1	2	1	4	4	4	4	0	0	0	1	73
37	18	21	44	11	4	3	12	3	3	2	2	3	0	0	1	0	1	1	2	1	3	4	4	4	1	0	0	0	55
25	36	28	31	11	6	13	0	3	3	3	1	2	0	1	1	0	3	1	0	1	4	4	4	4	0	1	0	0	74
23	54	26	17	0	27	3	0	1	4	2	3	1	2	1	0	1	2	0	1	0	4	4	4	4	1	0	0	0	61
50	27	9	34	0	13	0	17	0	5	1	4	1	2	0	1	3	0	0	1	0	3	4	4	4	0	0	1	0	23
35	40	27	18	7	12	11	0	2	4	3	1	2	1	1	0	0	2	1	1	1	4	3	4	4	1	0	0	0	56
39	34	29	18	15	3	10	2	3	3	2	2	2	1	0	1	1	1	2	0	1	3	4	4	4	0	1	0	0	88
34	17	42	27	12	15	0	3	2	4	2	2	0	1	2	1	2	0	1	1	0	4	4	4	4	0	0	0	1	66
29	17	33	41	12	4	3	11	4	3	2	1	1	0	1	2	1	1	1	1	0	4	4	4	4	0	1	0	0	52
16	31	60	13	3	14	13	0	4	3	3	0	1	0	3	0	0	2	2	0	1	4	4	4	3	0	0	1	0	85
31	26	30	33	11	12	4	3	4	2	2	2	2	0	0	2	0	2	2	0	1	4	4	4	4	0	0	1	0	51
31	17	46	26	14	0	14	2	2	2	3	3	1	0	3	0	1	1	1	1	1	4	4	4	4	0	0	0	1	96
31	26	29	34	11	9	10	0	4	3	3	0	2	0	0	2	0	1	2	1	1	4	4	4	3	1	0	0	0	86
30	12	38	40	14	0	5	11	4	1	3	2	0	0	1	3	2	0	2	0	0	4	4	4	4	0	0	0	1	61
25	47	15	33	0	0	15	15	1	0	6	3	0	2	0	2	1	2	1	0	0	4	3	4	4	0	0	1	0	31
29	26	24	41	16	3	0	11	5	2	1	2	1	0	1	2	1	1	1	1	0	4	4	4	4	0	0	0	1	80
24	41	20	35	10	6	0	14	2	2	0	6	0	2	0	2	1	1	1	1	0	4	4	3	4	0	1	0	0	20
41	18	26	35	10	14	2	4	3	4	2	1	1	1	1	1	2	0	1	1	0	4	4	4	4	1	0	0	0	81
36	20	36	28	14	2	11	3	4	3	1	2	2	0	1	1	1	1	1	1	1	3	4	4	4	0	0	1	0	76
31	24	26	39	6	0	0	24	4	0	2	4	1	0	2	1	1	2	0	1	0	3	3	4	4	0	1	0	0	49
42	38	38	2	3	11	16	0	2	2	4	2	2	2	0	0	1	1	2	0	0	4	4	3	4	0	0	0	1	77
36	32	12	40	12	11	3	4	4	2	2	2	1	1	0	2	2	1	0	1	0	4	4	4	4	0	0	1	0	66
26	24	40	30	10	0	14	6	3	2	3	2	1	0	2	1	1	1	1	1	1	3	4	4	4	1	0	0	0	75
19	23	31	47	0	3	12	15	2	2	2	4	1	0	0	3	0	1	2	1	0	4	4	4	3	1	0	0	0	38
8	29	56	27	6	10	14	0	3	2	2	3	0	0	2	2	0	2	2	0	1	4	4	4	4	0	1	0	0	57
41	34	33	12	2	10	15	3	1	2	4	3	1	1	2	0	2	2	0	0	1	4	4	4	4	0	0	0	1	81
62	27	20	11	14	14	2	0	3	4	3	0	4	0	0	0	1	2	1	0	1	4	3	4	3	0	0	1	0	49
9	32	35	44	2	0	25	3	4	1	3	2	0	2	1	1	0	0	2	2	1	4	4	4	4	1	0	0	0	30
35	34	16	35	13	13	4	0	2	3	4	1	0	2	0	2	2	1	1	0	0	4	4	3	4	0	0	0	1	76
34	34	27	25	3	2	10	15	3	2	1	4	2	0	1	1	0	3	1	0	0	4	4	4	4	0	1	0	0	44
19	41	27	33	2	11	7	10	2	1	4	3	0	3	0	1	1	0	1	2	0	3	4	3	4	0	1	0	0	31
36	21	40	23	21	0	3	6	3	3	2	2	1	1	2	0	2	0	1	1	1	4	4	4	4	0	0	1	0	93
48	23	20	29	23	0	0	7	4	1	3	2	2	1	1	0	2	1	0	1	1	4	4	4	4	0	0	1	0	96
38	36	18	28	7	13	0	10	3	3	1	3	1	2	0	1	1	1	1	1	0	4	4	4	4	1	0	0	0	41
