Mode: 18 #Games: 1000 Notes: u1-3Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
21	49	31	19	0	13	15	2	2	4	2	2	0	2	1	1	1	2	1	0	1	4	4	4	4	0	0	1	0	27
33	36	27	24	2	18	10	0	2	3	3	2	0	1	1	2	2	1	1	0	0	4	4	4	4	0	0	1	0	47
26	33	33	28	0	15	0	15	2	2	3	3	2	1	1	0	0	1	2	1	0	4	4	3	4	0	0	0	1	53
20	25	53	22	7	2	11	10	3	1	4	2	0	1	3	0	1	1	1	1	1	4	4	4	4	0	0	0	1	93
29	7	38	46	15	0	10	5	5	1	2	2	1	0	1	2	1	0	2	1	1	3	4	4	4	1	0	0	0	92
20	19	26	55	0	6	14	10	1	3	3	3	0	0	1	3	1	1	1	1	1	4	4	4	4	1	0	0	0	86
26	47	14	33	0	13	7	10	1	3	5	1	1	3	0	0	1	1	0	2	0	4	4	4	4	0	1	0	0	72
27	31	35	27	14	2	0	14	6	1	1	2	0	1	1	2	2	1	1	0	0	4	4	4	4	1	0	0	0	93
45	44	20	11	10	17	0	3	1	6	1	2	2	2	0	0	2	1	1	0	0	4	3	4	4	1	0	0	0	31
52	11	10	47	10	4	0	16	2	3	1	4	2	0	0	2	2	0	0	2	0	4	4	4	4	0	0	1	0	47
43	8	29	40	0	3	23	4	1	3	3	3	1	0	1	2	3	0	1	0	1	4	4	4	4	0	1	0	0	73
17	28	40	35	3	11	12	4	2	3	3	2	0	1	2	1	1	1	1	1	0	4	4	4	4	0	1	0	0	54
28	37	21	34	0	16	3	11	2	4	3	1	1	1	1	1	1	2	0	1	0	4	4	4	4	0	0	0	1	27
39	27	26	28	11	13	4	2	2	3	3	2	1	0	2	1	1	2	0	1	1	4	4	4	4	0	1	0	0	69
36	30	25	29	12	3	11	4	3	2	2	3	2	1	1	0	1	1	0	2	1	4	4	4	4	0	0	1	0	87
30	21	28	41	14	11	3	2	2	2	4	2	0	1	1	2	2	0	1	1	0	4	4	4	4	0	0	1	0	41
30	9	38	43	11	6	0	13	2	3	2	3	1	0	1	2	1	0	2	1	1	4	4	4	4	0	0	0	1	69
38	18	40	24	3	0	23	4	4	1	4	1	1	1	1	1	2	0	2	0	1	4	4	3	4	0	0	0	1	88
25	28	33	34	2	10	0	18	1	4	1	4	1	1	1	1	1	1	1	1	0	4	3	4	4	0	0	1	0	41
38	22	31	29	4	3	12	11	3	3	2	2	2	0	1	1	1	1	1	1	0	4	4	4	4	1	0	0	0	81
37	24	22	37	2	18	0	10	3	4	1	2	2	1	1	0	1	0	0	3	0	4	4	4	4	0	0	0	1	41
38	12	49	21	15	0	13	2	3	1	3	3	2	0	2	0	1	0	2	1	1	4	4	4	4	0	1	0	0	117
34	17	39	30	10	5	0	15	3	2	1	4	1	0	1	2	2	1	1	0	0	4	4	4	4	0	0	1	0	85
43	18	36	23	10	14	0	6	2	6	0	2	1	1	1	1	2	0	2	0	0	4	3	3	4	1	0	0	0	42
26	45	12	37	10	13	3	4	2	3	2	3	0	3	0	1	1	1	0	2	0	4	4	4	4	0	0	0	1	16
29	31	23	37	10	6	0	14	3	3	0	4	1	1	1	1	1	0	1	2	0	4	4	3	4	1	0	0	0	34
46	30	25	19	15	2	3	10	2	4	2	2	3	1	0	0	0	1	2	1	1	4	4	4	4	1	0	0	0	65
27	34	31	28	2	11	7	10	2	4	3	1	0	2	1	1	2	1	0	1	0	3	4	4	4	0	1	0	0	60
50	8	32	30	2	0	25	3	1	1	5	3	2	0	1	1	2	0	1	1	1	4	4	3	4	0	1	0	0	106
31	38	31	20	4	0	12	14	2	3	2	3	1	2	0	1	1	1	2	0	0	4	3	4	4	0	0	1	0	65
18	47	23	32	4	13	0	13	1	3	3	3	0	2	1	1	0	2	1	1	0	4	4	4	4	0	1	0	0	28
35	34	25	26	6	14	0	10	3	2	2	3	2	1	1	0	0	1	1	2	0	4	4	4	4	1	0	0	0	49
26	51	20	23	2	11	13	4	3	1	5	1	2	2	0	0	0	2	1	1	0	4	4	4	4	0	0	1	0	98
34	26	24	36	15	10	0	5	4	1	2	3	2	0	1	1	0	2	1	1	1	4	4	4	4	0	0	0	1	84
27	31	39	23	2	4	24	0	2	2	4	2	1	0	2	1	1	2	1	0	1	4	4	4	4	0	1	0	0	92
33	18	28	41	0	3	10	17	0	3	1	6	0	1	0	3	2	0	2	0	0	3	4	4	4	0	0	1	0	5
28	28	27	37	3	13	0	14	3	3	1	3	1	2	0	1	1	0	2	1	0	4	4	4	4	0	0	0	1	49
21	36	37	26	0	5	10	15	1	5	1	3	1	1	1	1	0	2	2	0	0	4	4	4	4	0	0	1	0	46
26	32	38	24	3	2	21	4	2	3	3	2	1	0	2	1	1	2	1	0	1	4	4	4	4	0	0	0	1	82
21	20	44	35	2	7	10	11	2	4	1	3	0	1	1	2	1	0	3	0	0	4	4	4	4	0	0	0	1	17
34	34	12	40	10	18	0	2	3	5	1	1	1	1	0	2	2	1	0	1	0	4	3	4	4	1	0	0	0	29
31	32	21	36	16	4	0	10	3	2	3	2	2	0	0	2	0	2	1	1	1	4	4	4	3	0	1	0	0	68
16	50	23	31	2	10	3	15	3	1	3	3	0	1	1	2	1	3	0	0	0	4	4	4	4	0	0	1	0	56
24	41	19	36	0	15	0	15	4	3	1	2	1	1	1	1	1	2	0	1	0	4	4	4	3	1	0	0	0	25
29	38	27	26	11	4	5	10	1	3	3	3	2	2	0	0	0	1	1	2	1	4	4	4	4	1	0	0	0	81
32	18	36	34	15	10	0	5	4	2	1	3	1	0	1	2	1	1	2	0	1	4	3	3	4	0	0	0	1	54
31	21	40	28	10	0	18	2	2	1	4	3	0	1	2	1	2	1	0	1	1	4	4	4	4	0	1	0	0	105
43	40	32	5	15	12	0	3	2	3	1	4	2	1	1	0	1	2	1	0	1	4	4	4	4	0	0	1	0	72
32	21	27	40	13	0	17	0	2	1	5	2	2	1	0	1	0	0	2	2	1	4	4	3	3	0	1	0	0	98
29	40	17	34	11	15	4	0	1	5	4	0	2	1	1	0	0	2	0	2	1	4	3	2	3	1	0	0	0	67
41	47	23	9	12	14	4	0	3	3	2	2	2	2	0	0	1	2	1	0	0	4	3	4	4	1	0	0	0	81
18	29	29	44	10	13	4	3	4	3	1	2	0	1	2	1	1	1	0	2	0	4	4	4	4	0	1	0	0	54
38	25	23	34	2	11	3	14	3	3	1	3	1	2	0	1	2	0	1	1	0	4	4	4	4	0	1	0	0	54
36	20	30	34	15	12	3	0	3	3	3	1	2	0	1	1	0	1	1	2	1	4	4	4	4	0	0	1	0	82
41	16	45	18	4	10	14	2	3	3	2	2	2	0	2	0	1	1	1	1	1	3	4	3	4	0	0	1	0	99
45	11	39	25	7	2	10	11	3	3	2	2	1	0	2	1	2	0	1	1	0	4	4	4	4	0	0	1	0	91
29	42	29	20	24	0	4	2	3	1	3	3	1	1	1	1	1	2	1	0	1	3	4	4	4	0	0	0	1	79
27	50	26	17	0	21	5	4	2	3	2	3	1	2	1	0	1	2	1	0	0	4	4	4	4	0	0	0	1	48
25	13	48	34	15	3	10	2	4	2	1	3	1	0	2	1	1	0	2	1	1	4	4	4	4	0	0	0	1	84
36	39	7	38	16	14	0	0	3	2	3	2	1	2	0	1	1	1	0	2	0	4	4	4	4	0	0	0	1	71
