Mode: 18 #Games: 1000 Notes: u1-3Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
22	28	32	38	15	5	10	0	3	4	2	1	1	1	1	1	0	1	1	2	1	4	3	4	4	0	0	1	0	41
18	22	53	27	2	15	13	0	2	4	3	1	0	1	2	1	1	0	2	1	0	4	4	4	4	1	0	0	0	84
38	19	35	28	17	11	0	2	5	1	0	4	1	1	2	0	2	0	0	2	0	3	4	3	3	0	0	1	0	78
41	12	37	30	14	0	2	14	2	2	2	4	1	0	1	2	2	0	2	0	0	4	4	3	4	1	0	0	0	60
25	43	13	39	11	6	0	13	1	3	3	3	1	1	1	1	0	2	0	2	1	4	4	4	3	0	0	0	1	44
23	21	30	46	11	13	6	0	3	2	4	1	1	0	0	3	1	1	2	0	1	4	4	4	4	0	0	0	1	86
26	36	37	21	10	11	4	5	3	2	3	2	0	2	1	1	2	1	1	0	0	4	4	4	3	0	1	0	0	69
35	33	21	31	11	0	7	12	2	1	4	3	1	2	1	0	2	0	0	2	1	4	4	4	3	0	0	1	0	62
41	25	17	37	5	11	4	10	2	2	3	3	1	1	1	1	2	0	0	2	0	4	4	4	4	0	1	0	0	77
44	34	26	16	15	11	4	0	4	3	2	1	2	2	0	0	1	1	1	1	0	4	3	4	4	0	0	0	1	99
35	22	37	26	4	13	11	2	2	3	3	2	1	0	3	0	1	1	0	2	1	3	3	4	4	1	0	0	0	89
31	38	24	27	0	16	4	10	3	3	2	2	1	1	1	1	1	2	0	1	0	4	3	4	4	1	0	0	0	43
35	30	20	35	0	11	5	14	0	3	2	5	2	1	0	1	0	1	1	2	0	3	4	3	4	0	0	1	0	56
30	39	11	40	16	0	0	14	3	1	2	4	1	2	0	1	1	1	0	2	0	4	4	4	4	0	1	0	0	25
27	28	30	35	7	12	0	11	2	5	2	1	0	0	2	2	1	2	0	1	0	4	3	4	4	0	1	0	0	46
30	41	40	9	2	10	14	4	3	1	3	3	1	2	1	0	1	1	2	0	1	4	4	4	4	0	0	1	0	94
