Mode: 18 #Games: 10000 Notes: u2-2Trick-50
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
30	26	23	41	0	6	3	21	2	4	2	2	1	0	1	2	1	2	0	1	0	4	4	4	3	1	0	0	0	26
7	41	43	29	0	16	14	0	1	5	3	1	0	2	2	0	0	1	1	2	0	4	3	4	4	1	0	0	0	28
22	37	26	35	4	10	3	13	2	2	3	3	1	0	1	2	0	3	1	0	0	4	4	4	3	1	0	0	0	54
47	19	40	14	10	13	4	3	3	4	1	2	1	1	2	0	3	0	1	0	0	3	4	4	4	1	0	0	0	56
39	25	17	39	11	0	4	15	3	0	3	4	2	1	1	0	1	0	0	3	1	4	3	4	4	0	1	0	0	63
57	13	15	35	2	4	3	21	3	3	1	3	3	0	0	1	2	0	0	2	0	4	4	4	4	0	1	0	0	79
36	17	37	30	6	10	14	0	2	2	5	1	1	0	2	1	1	1	1	1	1	4	4	3	4	0	1	0	0	88
24	41	25	30	0	11	13	6	3	1	3	3	1	2	0	1	1	1	2	0	0	4	4	3	4	0	1	0	0	54
16	51	19	34	0	15	0	15	4	3	1	2	1	1	1	1	0	3	0	1	0	4	3	4	4	0	0	1	0	53
36	18	27	39	10	3	2	15	2	2	4	2	1	1	1	1	2	0	1	1	0	4	4	4	4	0	0	1	0	80
36	11	36	37	23	0	7	0	5	0	3	2	2	0	1	1	1	0	1	2	1	4	3	4	4	0	0	1	0	105
40	19	17	44	0	2	10	18	2	1	3	4	1	0	0	3	2	1	1	0	0	4	4	3	4	0	0	1	0	36
18	39	29	34	0	12	0	18	2	3	2	3	1	1	1	1	0	2	1	1	0	4	3	4	4	0	0	0	1	26
51	19	38	12	14	4	0	12	4	2	0	4	2	0	2	0	2	0	1	1	1	3	4	3	4	0	0	0	1	100
31	14	23	52	11	4	3	12	3	1	4	2	2	0	0	2	0	0	2	2	1	4	4	4	4	0	0	0	1	71
44	18	37	21	23	0	3	4	3	2	2	3	2	0	1	1	1	1	2	0	1	3	4	4	4	1	0	0	0	75
33	42	22	23	7	12	11	0	4	2	3	1	0	1	2	1	2	2	0	0	1	4	4	4	4	1	0	0	0	76
12	39	39	30	2	4	11	13	2	2	2	4	0	1	3	0	0	2	0	2	1	4	4	4	4	0	0	0	1	39
45	17	24	34	14	0	10	6	3	1	3	3	2	0	1	1	1	1	1	1	1	4	3	4	3	0	1	0	0	87
44	18	23	35	4	3	12	11	1	3	4	2	2	1	0	1	1	0	1	2	0	4	4	3	4	0	1	0	0	75
8	46	20	46	3	13	14	0	3	2	5	0	0	2	0	2	0	2	1	1	0	4	4	4	3	1	0	0	0	27
17	51	30	22	4	12	11	3	2	2	2	4	0	2	2	0	1	2	0	1	1	4	3	4	4	0	0	1	0	35
7	55	43	15	0	26	4	0	2	4	1	3	0	2	2	0	0	2	1	1	0	4	3	4	4	0	0	1	0	33
49	27	38	6	15	0	15	0	4	0	4	2	2	0	2	0	2	1	1	0	1	4	3	4	4	0	0	0	1	87
34	13	37	36	14	5	11	0	2	2	3	3	0	0	3	1	2	0	0	2	1	4	4	4	4	1	0	0	0	60
30	11	43	36	5	0	10	15	3	0	4	3	2	0	0	2	0	0	3	1	0	4	3	3	4	0	1	0	0	71
19	41	41	19	0	13	15	2	1	2	4	3	1	1	2	0	0	2	1	1	1	4	4	4	4	0	0	0	1	75
29	38	31	22	4	3	11	12	2	3	2	3	0	2	2	0	2	1	0	1	1	4	4	4	4	0	1	0	0	63
43	40	18	19	19	0	11	0	4	1	3	2	1	1	1	1	2	2	0	0	1	3	4	4	4	1	0	0	0	103
17	32	26	45	6	13	0	11	4	4	1	1	0	0	1	3	0	2	1	1	0	4	4	4	4	0	0	1	0	33
36	29	30	25	11	4	15	0	2	1	5	2	2	2	0	0	0	0	2	2	1	4	4	3	4	0	0	1	0	73
42	41	5	32	16	14	0	0	4	3	1	2	1	2	0	1	2	1	0	1	0	4	4	4	4	1	0	0	0	35
43	20	21	36	11	0	6	13	1	1	4	4	2	0	1	1	1	1	0	2	1	4	4	4	4	0	1	0	0	56
37	47	17	19	16	11	3	0	4	2	2	2	0	3	0	1	2	1	1	0	0	4	4	4	4	0	0	1	0	65
49	15	27	29	4	2	21	3	2	2	3	3	1	0	1	2	3	0	1	0	1	4	4	3	3	0	0	0	1	80
20	40	20	40	16	14	0	0	4	3	3	0	1	2	0	1	0	1	1	2	1	3	4	4	3	0	0	0	1	77
31	21	20	48	0	15	5	10	0	4	3	3	1	1	1	1	1	0	0	3	0	3	4	4	4	0	1	0	0	48
35	15	48	22	4	5	21	0	3	3	3	1	1	0	2	1	2	0	2	0	1	4	4	4	4	0	0	0	1	92
25	19	42	34	10	14	0	6	2	4	1	3	1	1	1	1	1	0	2	1	0	4	4	4	3	1	0	0	0	62
22	17	45	36	13	0	7	10	4	0	2	4	1	1	1	1	0	0	2	2	1	4	3	4	4	1	0	0	0	51
