Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
0	1	13	14	16	17	23	29	33	34	4	7	8	9	18	24	30	31	35	39	1	0	95	146	0	100	363	1	0	2	0	0	0	
1	7	8	17	18	22	26	28	31	38	4	10	14	15	19	20	23	25	32	39	1	1	106	15	64	182	168	182	0	4	0	0	0	
0	2	8	9	17	21	23	28	36	38	5	15	16	24	25	26	31	32	35	37	3	2	82	33	0	21	778	163	1	0	0	0	0	
5	9	16	18	19	23	26	29	30	35	1	3	8	12	15	17	20	27	34	37	3	3	57	9	298	0	485	0	1	0	0	0	0	
3	5	12	17	20	29	34	37	38	39	0	1	4	6	9	21	22	26	31	32	3	0	103	138	63	37	0	0	8	1	0	0	0	
4	6	7	14	15	20	22	29	30	34	0	2	8	11	13	19	23	25	33	37	1	1	44	30	0	244	556	0	15	0	0	0	0	
2	5	15	16	17	18	21	25	28	31	4	10	11	20	22	23	30	34	38	39	2	2	76	0	52	182	1603	0	3	1	0	0	0	
1	7	10	11	13	21	22	23	29	36	8	14	15	17	19	20	25	26	28	31	1	3	64	45	34	20	0	74	10	0	6	0	0	
0	2	4	8	14	17	19	22	29	33	5	9	12	13	21	23	24	30	32	34	0	0	96	28	29	201	0	2	3	1	0	0	0	
0	2	3	6	7	16	20	26	33	36	1	11	17	21	22	30	31	32	35	39	3	1	52	0	60213	68	165	176	0	3	0	0	0	
1	3	11	16	21	22	23	27	33	37	0	4	5	15	17	20	24	29	32	34	0	2	18	66	25	14	0	1	0	0	0	0	0	
4	17	19	21	23	24	26	31	34	38	1	7	8	10	15	20	33	35	36	39	2	3	48	0	1718	0	543	245	10	2	0	0	0	
0	1	8	11	14	18	20	28	32	37	4	5	12	22	26	27	30	31	33	39	0	0	41	298	0	345	66	65	22	3	0	0	0	
0	5	8	9	22	25	26	27	34	37	2	3	4	13	15	16	28	31	33	36	1	1	10	427	120	262	6	0	6	0	0	0	0	
4	6	7	10	11	12	18	25	26	39	3	5	8	9	19	22	27	29	30	32	1	2	80	157	527	0	66	0	0	1	0	0	0	
6	10	12	19	20	21	33	34	35	37	0	4	14	16	17	23	24	25	32	39	2	3	41	118	86	0	16	83	0	0	0	0	0	
7	10	14	17	19	23	32	34	36	39	0	1	13	18	20	22	24	25	26	31	2	0	56	471	71	108	0	0	8	0	0	0	0	
