Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
5	8	12	19	21	24	28	31	33	39	3	4	10	11	14	15	32	34	35	38	3	0	77	213	0	8586	7359	0	8	0	0	7	0	
2	3	7	13	16	17	18	22	33	34	0	5	6	10	11	14	15	20	31	39	2	1	40	20	3876	55	35	0	0	0	0	0	0	
3	6	8	10	11	12	14	19	20	29	5	16	21	24	31	33	34	37	38	39	1	2	66	97	45	0	134	480	36	4	0	0	0	
3	14	20	22	23	25	26	29	31	36	2	5	6	8	11	16	21	30	32	33	3	3	46	0	34120	242	52121	17	0	0	0	0	0	
0	1	7	13	15	19	21	32	34	36	3	5	6	9	10	11	12	14	24	29	3	0	15	200	0	381	92	0	2	0	0	0	0	
0	4	7	8	13	19	24	29	30	34	3	5	12	17	21	23	25	27	28	36	2	1	104	150	81	35	0	45	0	0	0	0	0	
1	3	4	6	21	23	32	33	34	37	0	2	7	8	9	14	16	22	31	36	0	2	87	153	306	4173	0	180	55	1	0	0	0	
1	3	8	9	11	16	23	29	31	36	0	4	5	14	17	26	28	30	32	34	2	3	33	96	0	59728	0	721	10	1	0	0	0	
0	5	9	12	13	15	18	21	25	32	2	3	8	11	14	24	31	34	37	39	3	0	45	1247	181	42	77	55	1	0	0	0	0	
0	2	4	13	18	30	31	33	35	38	7	8	11	16	22	24	29	34	36	37	0	1	43	1050	604	22491	334	2	0	0	0	1	0	
5	6	7	13	14	22	24	27	29	30	2	3	11	16	18	20	28	32	34	36	0	2	46	0	166	3040	0	0	0	1	0	0	0	
3	8	9	12	17	23	29	33	36	37	0	2	10	16	18	19	21	26	28	32	3	3	74	11	86	19	49	0	33	1	0	0	0	
7	14	16	18	28	30	32	33	36	37	2	4	6	11	20	21	22	27	29	39	0	0	60	192	0	38319	12322	159	47	0	0	0	0	
6	11	12	16	19	25	26	30	33	35	0	4	5	10	17	18	27	29	31	39	2	1	42	85	0	0	38	59	22	3	0	0	0	
1	7	16	17	19	30	31	33	34	35	4	5	8	12	13	22	24	26	32	38	3	2	100	59	319	195	1111	2	0	0	0	0	0	
0	5	7	9	11	20	23	28	29	33	4	10	19	21	24	25	26	34	36	37	2	3	80	0	0	413	133	156	3	0	0	0	0	
3	4	7	13	19	27	29	31	32	38	2	5	9	12	15	28	33	35	37	39	0	0	53	100	1019	0	29	0	5	2	0	0	0	
3	4	11	18	25	27	30	31	32	35	0	2	5	7	8	10	15	22	26	39	0	1	86	151	0	0	63	2	0	0	0	0	0	
1	3	7	10	15	25	33	34	36	38	0	4	5	13	17	24	26	29	35	37	3	2	65	156	65	26	78	0	5	2	0	0	0	
6	10	12	15	16	18	25	32	33	37	0	7	11	14	19	20	21	22	28	30	2	3	28	109	21	0	39	276	6	0	0	0	0	
1	9	14	15	18	19	23	28	33	36	4	6	8	13	21	30	32	37	38	39	2	0	43	319	0	455	2	8	0	0	0	0	0	
