Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
2	7	15	16	18	23	25	31	32	37	0	3	4	5	6	10	17	24	26	27	2	0	71	203	0	422	913	338	4	2	0	0	0	
3	5	7	9	19	22	24	26	38	39	2	8	10	15	20	21	28	32	36	37	3	1	109	35	0	17659	296	1	8	0	0	0	0	
4	5	7	9	10	16	20	23	35	39	3	8	12	15	17	26	27	30	32	34	1	2	66	17	303	2118	22	0	12	0	0	0	0	
3	4	5	13	23	24	26	33	37	38	0	1	2	7	9	15	19	22	25	30	2	3	37	67	729	0	574	146	1	1	0	0	0	
0	1	12	16	26	27	29	31	35	37	8	14	17	18	20	23	30	33	36	38	2	0	81	249	135	63	0	87	10	0	0	0	0	
8	9	19	20	21	23	26	36	37	39	0	3	4	5	6	10	11	22	28	38	1	1	54	2	9	20	0	1	0	0	0	0	0	
1	6	7	8	16	22	25	28	34	37	5	9	11	13	15	17	20	31	33	36	3	2	41	0	5936	64	2240	173	1	0	0	0	0	
0	2	3	10	15	16	20	24	30	36	5	13	17	22	25	27	32	33	34	38	0	3	10	70	91	0	57	205	0	0	0	0	0	
1	10	12	20	23	25	26	28	29	36	0	2	4	9	13	16	19	27	32	39	2	0	102	752	83	0	399	0	14	1	0	0	0	
1	3	4	5	7	13	21	27	32	33	0	2	6	17	18	20	23	24	31	35	3	1	18	0	352	0	701	0	27	0	0	0	0	
2	6	7	8	14	19	20	22	24	32	0	3	5	10	15	18	25	28	34	35	0	2	47	193	0	601	257	1	0	1	0	0	0	
4	10	12	17	18	21	24	30	32	33	3	5	16	19	20	23	28	31	35	37	2	3	52	55	0	7606	1170	0	0	0	0	0	0	
2	11	14	18	19	26	27	32	33	35	3	4	8	9	15	22	29	34	36	37	2	0	71	399	470	1281	0	2	12	0	0	0	0	
2	4	7	10	13	17	19	33	37	38	5	6	11	14	24	25	30	34	36	39	1	1	105	148	40	23	370	260	29	0	0	0	0	
1	7	9	12	16	27	28	31	32	35	0	3	17	19	22	23	25	29	36	39	2	2	103	24	11	0	40	0	0	0	0	0	0	
3	6	12	28	31	32	34	36	37	39	1	4	9	15	16	19	21	23	24	27	1	3	74	434	111	5531	0	128	0	2	0	5	0	
0	1	8	9	12	15	17	28	35	36	3	4	13	14	25	26	27	31	33	34	0	0	82	332	6	0	244	2	0	1	0	0	0	
7	8	23	27	28	32	33	34	37	39	2	4	9	13	15	20	22	26	29	35	0	1	101	36	187	0	9447	1	4	0	0	0	0	
5	13	14	16	17	23	24	25	28	34	1	6	7	9	10	12	18	19	20	39	1	2	46	5	2470	0	104	1	14	2	0	0	0	
0	1	3	4	6	8	15	22	24	32	9	12	14	16	17	18	29	31	34	35	2	3	47	182	0	13564	296	1927	23	0	0	0	0	
2	9	17	18	21	23	26	28	29	31	3	4	13	20	24	30	32	34	36	38	1	0	48	1138	0	18205	242	2	0	7	1	0	0	
0	1	8	16	18	20	24	27	34	39	2	4	5	12	13	14	23	26	28	30	1	1	49	26	0	7838	0	602	3	0	0	0	0	
0	3	10	11	12	17	18	26	32	38	2	4	8	14	19	21	25	28	36	39	1	2	86	16	0	168	4463	0	40	0	0	0	0	
0	13	15	17	19	23	26	35	37	39	9	10	11	22	24	27	28	31	33	34	1	3	84	47	62	0	122	0	1	1	0	0	0	
2	4	6	12	15	22	24	32	35	39	0	3	5	7	13	17	27	31	34	36	1	0	28	158	9	187	20	0	3	0	0	0	0	
3	4	14	21	22	24	25	29	30	32	1	7	9	13	17	20	27	34	35	36	1	1	42	0	4804	0	103	81	2	0	0	0	0	
3	5	9	10	11	12	13	19	26	37	0	1	4	8	14	20	22	23	25	28	0	2	92	204	31	0	14967	74	9	4	0	0	0	
3	6	7	10	16	18	24	30	31	36	0	1	2	12	13	15	25	26	33	35	2	3	2	8	64	32	0	0	0	0	0	0	0	
0	1	2	4	6	17	24	25	28	39	11	12	13	16	18	23	30	31	32	34	1	0	65	316	96	0	87456	3	15	1	0	0	0	
3	5	6	16	19	20	23	27	28	37	0	1	10	12	18	21	24	26	30	31	3	1	19	46	0	66904	3427	0	4	0	0	0	0	
0	7	17	18	19	25	27	28	29	35	3	6	9	12	20	31	32	33	34	37	3	2	58	0	2	1885	2726	310	0	4	0	0	0	
0	1	2	13	17	21	24	25	27	32	3	4	5	15	16	20	23	28	29	38	2	3	64	109	36	0	2055	89	2	0	0	0	0	
0	5	10	14	17	21	25	31	33	35	1	4	6	12	13	15	20	24	27	28	3	0	24	172	0	162	2	9	0	0	0	0	0	
13	14	18	21	22	24	27	29	30	38	2	4	8	9	12	15	25	31	33	39	1	1	88	109	826	101	0	0	2	1	0	0	0	
0	5	12	13	16	18	25	28	29	36	1	8	14	15	24	27	32	33	34	37	2	2	70	20	142	54	0	290	6	0	0	0	0	
8	20	21	24	25	26	29	30	35	39	1	2	3	4	14	16	23	27	31	36	3	3	71	289	11937	1118	477	490	16	0	0	0	0	
