Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
3	5	6	7	10	12	14	16	29	39	1	4	11	19	20	21	22	24	31	37	0	0	92	187	11	15	18	622	0	11	0	0	0	
8	9	10	11	22	25	32	34	36	37	6	13	15	20	28	29	31	33	38	39	3	1	118	9	3	0	96	20	3	0	0	0	0	
0	2	4	6	12	21	24	34	35	37	5	8	13	18	19	22	27	28	31	32	2	2	49	0	23	17	4	12	1	0	0	0	0	
3	6	9	12	15	16	19	21	36	39	7	8	14	24	25	29	32	34	35	38	1	3	69	3	0	865	0	6	3	0	0	0	0	
1	8	11	14	15	17	18	21	27	39	0	2	4	5	7	9	23	33	36	38	2	0	72	75	0	45228	0	129	2	0	0	0	0	
0	1	3	8	21	22	26	27	36	39	6	7	9	15	19	20	25	29	31	37	3	1	80	96	20	8	36	0	18	0	0	0	0	
3	7	17	20	21	24	28	29	31	34	4	5	9	14	15	18	19	22	25	32	2	2	47	0	1949	0	83	0	25	1	0	0	0	
0	3	4	17	18	28	31	34	37	39	6	7	19	20	21	22	24	27	32	36	3	3	77	6	0	1	0	0	2	0	0	0	0	
1	4	10	16	18	19	20	28	31	33	3	6	8	9	12	25	29	32	34	35	3	0	86	32	0	41	58	0	0	0	0	0	0	
9	10	14	23	27	30	31	37	38	39	2	8	13	19	20	22	28	32	33	34	3	1	82	25	0	6	12	0	40	1	0	0	0	
4	6	13	15	17	20	26	35	36	37	2	5	16	18	23	28	29	30	33	34	1	2	46	1	0	57	0	14	5	0	0	5	0	
0	2	3	4	7	9	14	18	33	36	1	6	12	17	23	24	26	28	30	32	1	3	14	27	0	3586	20	118	16	2	0	0	0	
1	3	5	9	17	24	28	33	34	36	4	7	8	11	21	23	25	32	37	39	2	0	50	26	38	0	2030	12	2	0	0	0	0	
1	3	9	17	18	23	26	32	33	38	0	4	7	10	12	16	29	31	34	35	3	1	34	9	9	0	1	3	0	0	0	0	0	
1	4	9	17	21	24	33	34	37	38	2	5	7	8	12	18	20	22	30	31	0	2	54	3	10	0	423	0	0	0	0	0	0	
0	3	6	7	13	18	20	21	23	31	1	2	4	14	19	27	29	34	35	37	2	3	60	11	6	3	0	0	11	0	0	0	0	
0	9	13	15	18	21	22	25	30	31	1	3	5	6	10	16	32	36	38	39	1	0	77	24	5	0	28	14	0	0	0	0	0	
0	5	6	9	11	12	18	23	25	30	14	15	17	21	22	24	26	31	35	38	1	1	56	7	32	3	0	0	0	1	0	0	0	
4	17	19	23	27	29	31	32	33	37	10	13	14	15	21	22	24	25	30	35	3	2	19	4	6	0	30	158	2	0	0	0	0	
0	7	14	18	19	23	24	30	35	37	3	4	5	13	15	21	22	28	31	34	3	3	46	11	1	0	4	0	0	0	0	0	0	
6	7	8	9	10	14	25	29	32	37	4	5	13	15	21	23	24	27	28	31	0	0	30	29	154	180	0	0	0	2	0	0	0	
0	1	7	9	10	13	21	23	25	37	5	6	12	16	17	18	19	22	26	27	1	1	45	7	0	76	0	64	1	0	0	0	0	
0	3	13	18	19	21	29	30	34	36	2	4	7	8	15	16	25	31	37	39	1	2	102	1	6	0	3	2	0	0	0	0	0	
5	9	12	13	19	20	26	28	31	39	6	10	17	21	22	27	29	35	36	38	0	3	75	1	0	4	11	0	36	1	0	0	0	
0	1	6	19	20	22	24	25	35	39	7	13	14	15	17	21	23	26	28	30	3	0	27	7	6	8	0	0	0	0	0	0	0	
4	6	7	8	19	20	22	25	35	38	0	1	2	9	13	14	17	28	32	33	3	1	73	3	0	493	8	1	0	0	0	0	0	
6	13	20	26	27	31	35	36	37	39	3	4	5	7	14	17	19	28	33	34	0	2	62	4	0	0	30	0	43	0	0	0	0	
4	6	16	20	22	27	28	29	34	37	5	7	8	9	10	11	17	18	23	36	0	3	74	20	23	11	0	0	42	6	0	0	0	
5	12	22	24	27	30	31	35	38	39	1	4	6	7	9	15	23	29	36	37	0	0	115	95	0	452	115	0	9	0	0	0	0	
1	4	6	15	16	18	20	32	36	39	7	12	14	24	25	27	28	30	33	37	0	1	35	40	9	233	4	0	12	1	0	0	0	
