Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
1	9	14	15	21	23	24	25	27	38	3	5	6	7	8	12	13	17	26	32	0	0	79	113	0	13	0	0	24	602	1	5	0	
2	6	8	10	21	22	28	30	32	35	7	9	12	16	24	29	31	33	34	37	1	1	47	0	34	8	9	15	1	0	0	0	0	
0	1	11	16	17	18	21	28	35	39	4	8	10	13	15	20	23	24	25	27	3	2	55	18	35	0	6218	42	0	8	0	1	0	
3	6	9	10	19	22	23	24	38	39	1	12	13	14	17	20	26	30	31	35	2	3	58	4	0	0	96	0	2	0	0	0	0	
4	6	11	17	21	22	26	27	31	34	10	12	18	28	29	30	32	35	38	39	2	0	58	49	0	8	78	0	0	0	0	0	0	
0	6	14	15	22	25	26	34	36	37	2	11	12	16	19	23	27	28	31	38	0	1	44	1	8	0	0	21	1	0	0	0	0	
1	10	11	14	16	19	27	30	31	34	0	2	13	17	21	22	23	32	37	39	2	2	54	0	50	3	11	9	1	1	0	0	0	
3	15	16	20	21	22	24	27	28	33	0	7	9	11	17	23	25	26	30	34	3	3	2	12	0	0	0	1	3	0	0	0	0	
0	1	4	11	17	18	24	32	34	35	2	3	8	9	13	14	16	27	33	36	3	0	37	72	9	0	37	22	3	0	0	0	0	
0	2	15	22	24	29	30	33	35	39	1	5	7	8	10	19	27	28	36	38	3	1	102	3	0	1905	7	52	11	0	0	0	0	
1	7	10	18	19	24	32	34	37	39	2	3	6	13	14	15	20	25	26	38	1	2	71	5	7	0	21	0	5	1	0	0	0	
1	9	11	16	17	19	20	26	28	34	7	8	13	18	23	27	30	31	36	37	0	3	83	18	531	0	29	0	2	0	0	0	0	
0	6	8	9	10	12	17	18	26	28	1	16	22	23	24	27	30	32	35	38	1	0	29	170	1923	1127	9	63	18	0	0	0	0	
5	8	10	17	18	23	26	29	33	37	0	2	6	11	21	27	34	35	36	39	0	1	69	1	0	65	999	0	1	0	0	0	0	
1	2	5	7	9	18	20	21	30	35	4	6	8	14	17	26	28	32	33	38	0	2	51	17	15	10	6	0	0	4	0	0	0	
2	5	6	8	10	12	20	22	30	37	1	9	13	15	21	25	26	27	33	38	1	3	27	3	1	2	0	36	8	0	0	0	0	
0	2	3	7	13	28	29	33	36	37	5	6	12	22	23	26	31	32	34	35	0	0	44	70	3	5	0	0	0	0	0	0	0	
0	1	3	6	11	22	25	28	34	39	4	7	9	15	16	17	21	23	26	36	2	1	70	6	0	20	6	31	9	0	0	0	0	
1	3	4	10	11	12	23	27	31	33	2	5	9	14	15	17	28	34	35	36	1	2	28	3	0	0	0	0	3	0	0	0	0	
0	1	5	9	13	19	20	21	29	38	2	3	10	15	22	23	25	28	32	39	2	3	91	4	8	19	0	0	1	0	0	0	0	
1	3	7	9	14	15	25	27	34	36	0	4	6	10	12	13	20	22	29	32	3	0	46	103	9	3	0	3	1	0	0	0	0	
0	11	13	15	20	21	23	31	34	39	3	5	6	18	25	29	32	33	35	36	0	1	42	2	4	0	3	1	8	0	0	0	0	
0	11	15	16	19	28	33	35	38	39	1	2	7	8	13	18	23	25	29	30	3	2	87	25	116	0	56	0	47	0	0	0	0	
2	10	11	15	21	22	28	31	36	39	0	1	4	5	18	19	25	29	37	38	0	3	86	2	3	0	47	22	2	1	0	0	0	
3	8	12	17	18	21	24	29	37	38	2	6	13	20	25	27	28	30	32	36	3	0	44	2	0	146	0	2	8	0	0	0	0	
0	2	8	9	14	17	18	21	28	30	3	5	10	12	22	23	29	31	33	35	0	1	69	15	3	15	0	0	0	0	0	0	0	
1	8	10	11	14	18	19	20	22	31	7	9	12	13	15	16	23	24	28	34	1	2	96	0	0	0	340	39	11	0	0	0	0	
