Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
0	7	11	17	18	26	27	28	29	34	4	6	8	19	23	24	25	31	32	33	3	0	49	154	49	3	319	572	0	0	0	2	0	
3	4	7	11	18	23	33	35	36	37	2	6	8	10	13	15	16	25	31	39	2	1	25	0	10	28	0	3	4	0	0	0	0	
4	9	15	20	22	26	27	34	36	39	10	13	17	23	24	29	30	33	37	38	1	2	74	12	187	46	0	9	4	1	0	0	0	
2	4	6	7	11	18	20	24	31	35	3	9	13	14	22	26	29	30	34	39	1	3	76	18	0	7444	18	10	4	0	0	0	0	
0	1	2	3	13	18	22	34	36	37	8	9	11	14	15	16	24	25	31	33	2	0	40	86	0	0	11	3	0	13	0	6	0	
4	12	14	22	26	27	28	29	30	38	1	6	13	17	19	20	24	31	35	36	1	1	52	13	0	0	6	0	10	0	0	0	0	
2	3	7	8	11	12	27	32	33	37	1	9	14	17	19	21	23	25	31	38	1	2	32	15	3	0	0	0	2	0	0	0	0	
0	6	7	8	12	14	21	29	37	38	3	5	15	16	18	19	27	30	34	39	3	3	66	7	0	25	36	55	0	0	0	0	0	
3	6	17	19	21	22	24	25	26	30	0	9	10	15	16	20	28	34	35	36	3	0	37	58	0	2	0	5	0	7	0	0	0	
2	3	5	8	13	14	25	26	33	38	0	10	18	22	24	27	29	31	32	36	0	1	78	2	23	3	0	0	0	0	0	0	0	
4	7	9	22	23	26	27	28	32	34	1	13	14	15	16	17	25	31	35	36	1	2	35	92	22	129	0	0	0	0	0	0	0	
0	3	9	12	17	24	25	32	34	37	2	14	15	18	19	21	22	26	36	38	3	3	57	0	2	3	10	0	10	0	0	0	0	
