Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
2	3	5	6	7	23	28	34	35	37	1	8	10	12	17	20	24	29	33	38	3	0	75	111	45	709	27	64	0	14	0	0	0	
1	4	6	11	12	13	20	22	34	36	5	7	8	10	14	18	28	29	31	38	0	1	89	3	6	0	0	0	4	0	0	0	0	
1	4	6	11	12	13	20	22	34	36	5	7	8	10	14	18	28	29	31	38	1	2	57	0	0	0	27	0	3	0	0	0	0	
5	7	9	14	15	16	21	22	29	34	1	12	17	18	24	30	31	32	33	39	3	3	76	13	170	0	2107	5	0	0	0	0	0	
0	1	6	8	13	18	20	25	35	37	5	16	21	23	26	27	31	32	33	36	2	0	46	55	2	13	0	10	1	0	0	0	0	
0	1	8	10	16	26	31	34	35	37	2	15	18	19	20	24	25	27	28	33	1	1	63	5	0	97	17	0	40	0	3	0	0	
5	9	10	13	20	21	26	30	37	38	1	4	7	8	11	22	23	24	29	35	1	2	37	7	0	367	2	3	0	0	0	0	0	
6	8	9	11	12	19	20	21	25	39	2	3	7	10	13	22	23	27	34	36	3	3	63	0	1381	121	0	4	2	0	0	0	0	
5	8	12	14	15	17	19	21	36	37	1	3	6	11	20	28	31	34	38	39	1	0	82	73	0	15	0	51	39	0	0	0	0	
3	5	7	15	20	25	32	34	37	38	4	10	12	13	19	21	24	28	36	39	1	1	72	15	0	18	10	4	0	0	0	0	0	
1	3	7	12	15	17	20	23	30	31	8	10	18	19	21	25	26	29	34	38	1	2	103	3	3	0	4	0	0	0	0	0	0	
0	11	12	13	15	17	21	30	33	38	3	6	7	9	14	19	20	24	36	39	1	3	112	10	4	6	0	37	37	0	0	0	0	
3	5	10	11	17	23	26	28	33	39	0	9	13	14	21	29	34	35	37	38	2	0	71	72	0	2	0	3	0	2	0	3	0	
1	13	14	16	17	19	20	21	24	35	0	2	3	4	5	11	18	37	38	39	1	1	90	0	18	40	251	133	4	0	0	0	0	
0	1	2	5	14	15	20	21	23	33	4	9	10	13	17	18	24	25	30	37	2	2	26	0	0	0	0	0	2	0	0	0	0	
0	1	2	5	14	15	20	21	23	33	4	9	10	13	17	18	24	25	30	37	3	3	18	0	52	5	19	12	0	0	0	0	0	
1	2	5	6	18	23	26	28	31	36	13	16	17	19	21	25	30	32	35	39	3	0	90	32	21	0	0	0	12	0	0	0	0	
