Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
0	1	2	7	12	16	25	31	32	37	3	4	5	9	11	13	15	17	20	24	0	0	50	91	2	624	37	157	0	0	0	0	0	
0	1	2	7	8	10	14	22	36	38	3	9	16	24	25	26	27	29	30	33	1	1	38	30	0	4095	20	37	0	1	0	0	0	
0	1	8	10	18	21	23	29	32	34	7	13	22	24	25	28	30	33	35	38	2	2	72	3	64	28	42	0	16	1	0	0	0	
3	4	10	12	20	22	23	30	32	35	1	2	8	14	18	24	29	33	34	36	2	3	18	3	0	0	0	0	0	0	0	0	0	
3	4	10	12	20	22	23	30	32	35	1	2	8	14	18	24	29	33	34	36	2	0	38	18	0	3	2	0	0	0	0	0	0	
6	9	10	13	16	18	20	36	38	39	3	5	12	17	22	24	28	30	32	37	3	1	58	29	1	40	0	0	0	1	0	0	0	
1	4	10	14	17	19	28	30	32	38	3	6	11	12	15	21	23	27	35	39	0	2	46	29	6	0	1218	0	2	1	0	0	0	
6	10	11	16	21	24	27	32	37	38	1	12	13	14	15	28	29	33	34	35	0	3	41	8	18	16	18	0	6	0	0	0	0	
2	4	5	6	7	23	27	28	34	39	0	9	16	17	19	22	29	30	33	35	3	0	67	86	64	3	20	0	1	0	0	0	0	
3	4	13	14	16	30	33	34	35	38	1	2	6	10	11	15	20	22	24	36	2	1	3	5	22	1	12	0	0	0	0	0	0	
1	5	8	9	16	19	21	23	28	36	2	4	7	12	20	25	26	33	34	35	3	2	42	3	0	8313	34	0	31	2	0	0	0	
3	5	6	8	9	20	23	24	30	36	2	4	13	14	22	28	31	34	35	39	0	3	86	7	17	1610	25	0	10	0	0	0	0	
0	2	17	19	20	22	26	32	34	37	7	13	14	16	18	24	25	30	33	36	2	0	45	32	2	0	213	10	0	2	0	0	0	
4	6	10	12	13	19	20	23	25	34	0	5	9	22	27	29	31	33	35	37	1	1	48	4	0	1215	195	0	2	0	7	0	0	
6	8	10	12	13	16	17	18	19	30	1	2	3	4	20	23	25	29	35	37	0	2	55	8	0	11547	8	12	0	1	0	0	0	
0	1	9	13	14	15	19	26	27	39	2	4	6	11	18	21	24	28	34	37	3	3	62	6	0	11	0	0	8	0	0	0	0	
1	11	14	15	24	29	30	32	33	38	3	9	16	17	20	25	26	31	35	36	2	0	27	21	17	76	20	3	0	0	0	0	0	
0	4	5	10	17	22	25	26	30	39	6	9	12	13	19	23	24	27	34	36	3	1	50	17	5	11	4	4	0	0	0	0	0	
0	3	8	9	11	14	20	22	34	35	6	16	17	21	24	28	29	31	33	36	3	2	69	0	0	10	0	13	0	1	0	0	0	
0	6	10	11	13	14	19	23	30	38	1	4	8	12	15	21	22	24	36	37	3	3	17	45	0	5	9	0	17	0	0	0	0	
1	2	7	9	10	13	15	25	36	39	3	5	14	18	20	21	22	26	27	32	3	0	34	46	2	0	20	2	0	3	0	0	0	
0	2	8	10	17	20	23	26	33	39	6	9	11	16	24	29	31	34	36	37	2	1	42	8	0	12	14	15	0	0	0	0	0	
4	9	10	15	17	21	23	24	26	34	3	7	11	12	14	20	31	32	33	38	0	2	42	2	17	3	1	0	3	3	0	0	0	
4	5	7	11	21	24	25	29	35	38	0	1	2	17	22	23	27	28	31	32	2	3	86	15	0	652	0	23	0	0	0	0	0	
3	4	11	16	19	22	27	28	31	37	2	6	7	9	14	23	26	29	36	39	3	0	48	24	37	0	106	0	0	0	0	0	0	
1	10	13	15	17	19	20	26	32	35	3	4	5	8	18	22	24	27	29	38	3	1	34	7	14	0	417	71	1	1	0	0	0	
0	4	15	16	20	21	23	30	31	39	5	9	10	11	12	14	25	27	29	38	3	2	66	7	0	5	6	0	2	0	0	0	0	
8	9	11	18	19	21	23	25	36	38	1	4	13	15	22	24	26	30	31	35	2	3	53	8	36	10	0	0	0	0	0	0	0	
1	4	5	16	19	21	22	27	31	39	7	15	20	24	29	30	34	36	37	38	2	0	64	11	18	11	0	0	0	1	0	0	0	
2	7	9	15	22	23	27	28	31	35	0	1	5	6	8	16	30	32	37	38	1	1	18	0	6	0	44	54	0	4	0	0	0	
1	2	7	13	14	15	16	22	25	39	0	3	4	8	27	29	31	35	36	37	3	2	71	6	13	40	1270	0	0	0	0	0	0	
0	3	4	9	14	15	18	22	26	32	1	10	13	16	17	20	30	31	35	37	2	3	12	4	0	1612	4	26	0	2	0	0	0	
4	6	10	13	16	22	24	33	35	37	1	3	12	18	29	31	32	34	36	38	1	0	57	31	37	1	2	54	11	0	0	0	0	
1	2	9	12	15	22	23	24	26	27	3	16	17	18	28	29	31	33	34	39	0	1	73	15	18	123	575	26	1	6	0	0	0	
7	9	12	16	21	24	29	32	36	39	1	4	5	8	10	17	26	30	33	34	0	2	90	2	320	0	5	0	11	0	0	0	0	
0	7	11	17	22	28	33	37	38	39	4	5	8	9	10	23	24	27	29	34	2	3	96	2	3	0	3332	0	8	1	0	0	0	
0	3	4	5	7	10	12	16	17	36	2	11	14	15	22	24	25	32	37	39	2	0	14	345	1	20	0	18	0	0	0	0	0	
2	5	13	16	18	25	29	30	32	35	0	4	6	7	9	10	17	26	28	37	0	1	102	0	11	5	10	0	14	0	0	0	0	
5	6	7	12	15	19	22	24	27	33	2	8	10	11	14	16	21	28	30	34	0	2	52	15	21	71	0	4	5	2	0	0	0	
0	2	3	14	15	22	25	30	31	35	4	10	13	17	24	27	28	29	34	36	0	3	40	6	3	0	0	0	3	0	0	0	0	
5	9	15	19	21	25	29	31	35	39	0	1	3	7	8	12	20	32	33	37	0	0	105	52	0	299	20	0	39	0	0	0	0	
1	6	8	12	19	24	27	31	34	38	5	7	15	17	18	22	23	25	32	36	0	1	47	2	6	0	7	0	0	0	0	0	0	
0	2	3	10	21	22	27	28	32	37	4	5	8	9	12	20	30	35	38	39	1	2	67	0	0	26	3	0	15	2	0	0	0	
4	5	9	11	15	16	17	22	25	32	2	3	12	14	19	20	27	28	34	35	0	3	27	11	287	0	537	23	5	0	0	0	0	
0	11	16	19	21	22	23	30	33	37	3	4	5	8	12	17	32	34	36	39	0	0	38	8	2	10	7	7	3	0	0	0	0	
0	1	4	5	6	14	16	18	19	31	3	17	21	22	24	25	27	28	30	35	3	1	17	22	56	0	34	2	0	0	0	0	0	
