Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
4	7	13	16	24	25	31	33	37	38	0	3	5	6	8	15	17	20	27	28	3	0	59	212	0	2515	0	116	5	1	0	0	0	
5	9	14	16	19	20	25	33	36	39	1	2	3	7	8	10	11	24	27	29	1	1	94	3	4	0	447	0	0	0	0	0	0	
5	6	11	15	24	27	28	29	35	39	0	3	4	10	12	13	16	17	18	36	1	2	66	6	0	59	456	0	20	2	0	0	0	
0	2	6	9	10	14	19	22	29	35	1	12	23	24	27	32	34	37	38	39	0	3	103	11	5	0	698	5	0	2	0	0	0	
4	6	15	16	17	22	25	26	33	34	5	12	14	19	20	24	27	28	32	37	3	0	5	16	16	89	0	0	0	0	0	0	0	
0	3	4	11	18	23	30	33	35	36	1	8	12	15	22	29	32	34	37	38	1	1	15	7	0	0	11	1	0	0	0	0	0	
4	25	26	29	30	32	33	37	38	39	3	8	9	10	11	16	21	24	31	34	1	2	2	14	21	2229	35	5	4	1	0	0	0	
1	3	7	13	20	23	30	32	35	39	2	6	9	19	22	25	28	31	33	34	0	3	35	0	44	112	0	124	18	0	0	0	0	
1	5	7	11	13	17	27	29	32	37	0	3	9	15	16	28	30	34	35	38	2	0	27	24	1	0	15	1	0	0	5	0	0	
4	5	6	11	14	21	35	36	37	38	2	8	10	15	17	20	23	29	33	34	1	1	44	10	288	0	28	5	0	1	0	0	0	
5	7	15	18	19	23	26	35	38	39	1	3	9	21	24	29	31	34	36	37	0	2	70	0	0	15	5	0	10	0	0	1	0	
2	9	10	14	22	24	26	27	32	39	3	4	6	15	17	20	21	30	35	37	3	3	68	10	0	597	78	8	1	0	0	0	0	
