Mode: 18 #Games: 1000 Notes: u1-3Trick-50
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
37	37	17	29	18	2	10	0	4	2	3	1	2	2	0	0	0	1	1	2	1	4	4	3	4	0	0	1	0	57
28	45	35	12	7	10	13	0	3	2	2	3	0	2	2	0	1	2	0	1	1	4	4	4	4	0	0	1	0	85
32	29	33	26	11	10	3	6	3	1	2	4	2	1	0	1	1	1	2	0	1	4	4	4	4	1	0	0	0	69
23	14	48	35	3	4	23	0	1	4	4	1	1	0	2	1	0	0	2	2	1	4	4	4	4	1	0	0	0	106
28	24	30	38	17	2	11	0	5	1	4	0	1	0	2	1	1	1	0	2	1	4	4	4	2	0	0	0	1	80
29	40	24	27	0	17	13	0	1	3	2	4	1	1	1	1	1	2	0	1	1	4	4	4	4	0	1	0	0	60
13	32	59	16	6	0	24	0	5	1	3	1	0	0	4	0	0	3	1	0	1	3	4	4	4	0	1	0	0	86
28	9	40	43	0	4	13	13	2	1	4	3	1	0	0	3	1	0	3	0	0	4	4	3	4	0	0	1	0	68
32	13	44	31	0	6	14	10	1	4	3	2	2	0	1	1	1	0	2	1	1	4	4	4	4	0	0	1	0	67
45	34	26	15	4	3	21	2	1	3	4	2	2	1	1	0	1	2	1	0	1	4	3	3	4	0	0	0	1	66
39	26	39	16	11	0	12	7	2	2	4	2	2	1	1	0	1	1	2	0	1	4	3	4	4	1	0	0	0	97
30	41	16	33	2	4	0	24	2	3	2	3	2	1	0	1	0	2	1	1	0	4	3	4	4	0	0	0	1	60
50	28	16	26	11	4	5	10	1	3	3	3	2	1	0	1	2	1	0	1	1	4	4	4	4	0	1	0	0	55
35	39	20	26	10	2	14	4	1	2	4	3	1	1	1	1	2	2	0	0	1	3	4	4	4	0	0	0	1	65
48	22	8	42	12	3	0	15	3	2	3	2	2	1	0	1	2	0	0	2	0	4	4	4	4	1	0	0	0	86
13	36	32	39	4	5	11	10	2	2	3	3	0	1	2	1	0	1	1	2	1	4	4	4	4	0	0	1	0	33
40	18	17	45	11	9	10	0	1	5	3	1	2	0	0	2	1	0	1	2	1	4	3	4	4	1	0	0	0	38
29	36	29	26	7	21	0	2	4	4	1	1	2	1	1	0	0	2	1	1	0	4	4	4	4	0	1	0	0	77
36	38	14	32	11	17	0	2	2	4	2	2	1	1	0	2	1	2	1	0	1	4	4	4	4	0	0	0	1	43
29	28	37	26	3	15	12	0	3	5	2	0	1	1	1	1	1	1	2	0	0	4	4	4	3	0	1	0	0	62
32	19	29	40	11	3	16	0	3	4	3	0	2	1	0	1	0	0	2	2	1	4	4	4	3	1	0	0	0	40
27	26	48	19	0	14	16	0	1	4	4	1	1	1	2	0	1	0	2	1	0	4	4	4	4	0	0	1	0	100
39	24	19	38	15	10	5	0	3	1	5	1	3	0	0	1	0	1	1	2	1	4	4	4	4	0	1	0	0	95
25	25	39	31	6	0	14	10	3	1	4	2	1	1	2	0	0	1	1	2	1	4	4	4	4	0	0	1	0	94
17	47	9	47	0	21	4	5	3	3	2	2	0	1	0	3	1	3	0	0	0	4	4	4	4	0	0	0	1	13
48	36	19	17	0	21	3	6	1	2	3	4	2	2	0	0	2	1	1	0	0	4	4	3	3	0	0	0	1	36
38	23	38	21	9	0	0	21	4	1	0	5	1	0	2	1	1	1	1	1	0	4	4	3	4	0	0	1	0	78
29	34	38	19	16	10	4	0	5	4	1	0	2	2	0	0	0	1	2	1	1	3	3	4	3	1	0	0	0	40
35	16	30	39	6	0	24	0	2	1	6	1	1	0	1	2	1	1	1	1	1	4	4	3	4	0	1	0	0	93
29	22	23	46	0	2	13	15	1	3	3	3	1	0	0	3	1	1	2	0	0	4	4	4	4	0	0	0	1	51
32	20	43	25	25	5	0	0	5	3	0	2	1	0	2	1	1	1	1	1	1	4	4	3	4	0	0	1	0	103
7	35	57	21	0	5	14	11	2	3	3	2	0	1	2	1	0	1	2	1	0	4	4	4	4	1	0	0	0	60
20	27	36	37	2	0	21	7	2	1	3	4	0	1	2	1	1	1	1	1	1	4	4	4	4	1	0	0	0	48
37	31	7	45	2	4	0	24	2	1	3	4	1	2	0	1	2	0	0	2	0	4	4	4	4	0	1	0	0	40
40	23	21	36	0	12	11	7	1	2	4	3	1	0	1	2	2	1	1	0	1	4	4	4	4	0	1	0	0	57
26	49	14	31	16	10	4	0	7	1	1	1	1	1	0	2	1	3	0	0	1	4	4	4	4	0	0	0	1	55
54	17	29	20	14	10	0	6	3	4	0	3	4	0	0	0	0	1	2	1	1	4	3	3	4	0	0	1	0	45
