Mode: 18 #Games: 1000 Notes: u1-3Trick-50
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
38	50	19	13	10	7	2	11	3	2	4	1	1	1	1	1	2	2	0	0	0	4	4	4	4	0	0	1	0	78
19	9	41	51	2	0	4	24	3	1	1	5	1	0	1	2	0	0	2	2	0	4	4	4	3	0	0	1	0	14
9	42	26	43	2	24	0	4	5	3	1	1	0	2	0	2	0	1	2	1	0	3	4	4	4	0	0	0	1	59
41	21	39	19	4	0	23	3	1	3	3	3	2	0	2	0	1	1	1	1	1	4	4	4	4	1	0	0	0	87
22	46	17	35	13	13	4	0	2	4	3	1	0	3	1	0	1	0	0	3	0	4	4	4	4	1	0	0	0	37
13	31	46	30	0	3	23	4	1	1	3	5	1	1	1	1	0	0	3	1	1	4	4	4	4	0	1	0	0	71
37	19	17	47	24	2	4	0	4	3	3	0	1	1	0	2	2	0	0	2	1	4	4	4	3	0	1	0	0	32
26	25	42	27	11	2	13	4	3	2	2	3	2	0	2	0	0	1	1	2	1	4	4	4	4	0	0	1	0	54
49	21	38	12	15	5	10	0	2	3	2	3	1	1	2	0	3	0	1	0	1	4	4	4	4	0	0	1	0	71
20	18	38	44	4	12	0	14	2	4	2	2	1	0	1	2	0	1	2	1	0	4	4	4	4	0	0	0	1	62
24	34	36	26	6	0	10	14	3	1	2	4	1	1	1	1	0	1	2	1	0	4	4	4	4	1	0	0	0	52
27	35	15	43	13	13	0	4	4	3	1	2	1	1	1	1	1	1	0	2	0	4	4	4	4	0	1	0	0	58
36	27	17	40	0	15	5	10	0	6	2	2	2	1	0	1	0	1	1	2	0	3	3	4	4	0	0	0	1	79
24	30	43	23	3	14	11	2	3	4	1	2	1	1	1	1	1	1	2	0	1	3	4	4	4	0	0	1	0	70
41	6	36	37	13	0	0	17	3	0	3	4	1	0	2	1	2	0	1	1	0	3	3	4	4	0	0	0	1	100
