Mode: 18 #Games: 1000 Notes: u1-3Trick-50
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
39	31	17	33	13	11	6	0	3	4	3	0	0	1	1	2	2	2	0	0	0	4	4	4	3	0	0	1	0	55
48	21	27	24	11	10	2	7	1	2	2	5	3	0	1	0	1	1	1	1	1	4	3	4	4	0	0	1	0	38
46	13	30	31	0	3	14	13	2	2	4	2	2	0	0	2	2	0	2	0	0	4	4	4	4	1	0	0	0	76
31	27	41	21	3	0	27	0	2	2	4	2	1	1	2	0	1	1	1	1	1	4	4	4	4	0	1	0	0	92
58	22	28	12	25	3	2	0	4	3	2	1	3	0	1	0	1	1	1	1	1	4	4	4	4	0	0	0	1	108
29	38	32	21	11	4	15	0	4	2	4	0	1	1	1	1	1	1	1	1	1	4	4	3	3	0	0	1	0	96
34	30	40	16	2	4	11	13	2	2	2	4	1	1	2	0	1	1	1	1	1	4	4	4	4	0	0	0	1	61
26	38	42	14	11	2	14	3	2	2	4	2	2	1	1	0	0	2	2	0	1	3	4	4	4	0	0	0	1	96
25	44	34	17	10	20	0	0	3	4	1	2	0	2	1	1	2	1	1	0	0	4	4	4	4	1	0	0	0	28
40	11	6	63	10	3	6	11	3	2	4	1	1	0	0	3	2	0	0	2	0	4	4	4	4	1	0	0	0	56
10	14	46	50	2	0	21	7	2	2	3	3	0	0	2	2	0	1	2	1	1	4	4	4	3	0	1	0	0	71
33	29	31	27	4	10	2	14	3	4	1	2	1	1	1	1	1	1	1	1	0	4	4	4	4	0	1	0	0	59
5	34	47	34	0	10	4	16	2	3	1	4	0	1	2	1	0	2	1	1	0	4	4	4	4	0	0	1	0	18
53	20	23	24	14	0	6	10	3	1	4	2	3	1	0	0	1	0	1	2	1	4	4	4	4	1	0	0	0	83
41	11	39	29	0	3	21	6	0	3	3	4	2	0	1	1	1	0	2	1	1	3	3	4	4	1	0	0	0	57
17	32	45	26	3	6	21	0	3	3	3	1	0	2	1	1	1	0	3	0	1	4	4	3	4	0	0	0	1	71
25	40	33	22	3	0	23	4	1	1	5	3	1	2	1	0	0	1	2	1	1	4	4	3	3	0	1	0	0	109
21	35	37	27	0	3	4	23	1	2	2	5	1	2	0	1	0	1	2	1	0	4	4	4	4	0	1	0	0	38
45	39	10	26	13	4	2	11	2	3	1	4	1	1	0	2	2	2	0	0	0	4	4	4	4	1	0	0	0	52
31	60	19	10	0	23	3	4	1	3	4	2	1	3	0	0	1	2	1	0	0	4	4	4	4	0	0	1	0	20
3	46	26	45	0	11	3	16	3	2	2	3	0	2	1	1	0	2	0	2	0	4	4	4	4	0	0	0	1	14
47	23	20	30	11	4	5	10	2	1	3	4	2	1	1	0	2	0	0	2	1	4	4	4	4	0	0	1	0	82
17	26	37	40	14	0	3	13	2	3	1	4	0	0	2	2	1	2	0	1	0	4	4	4	4	0	0	0	1	34
44	32	22	22	13	0	3	14	3	2	3	2	2	2	0	0	2	0	1	1	1	3	4	3	4	0	0	1	0	75
31	19	39	31	4	15	11	0	3	4	3	0	1	0	2	1	1	1	1	1	1	4	3	4	3	0	1	0	0	58
19	36	33	32	5	15	0	10	5	3	1	1	1	1	1	1	0	1	2	1	0	3	4	4	4	0	0	0	1	81
33	16	38	33	4	0	5	21	2	3	2	3	2	1	0	1	0	0	3	1	0	4	3	4	4	1	0	0	0	43
20	28	32	40	4	10	5	11	3	2	3	2	0	1	1	2	1	1	1	1	0	4	4	4	4	1	0	0	0	48
30	39	33	18	13	2	15	0	2	2	4	2	0	1	2	1	2	2	0	0	1	4	3	3	4	0	0	1	0	83
34	16	39	31	4	3	2	21	1	3	3	3	1	1	1	1	1	0	2	1	0	4	4	4	4	0	1	0	0	65
46	40	23	11	0	10	20	0	2	2	5	1	2	1	1	0	2	2	0	0	1	4	4	4	4	0	0	0	1	86
33	33	24	30	10	11	6	3	3	1	4	2	1	1	0	2	1	2	1	0	0	4	4	4	4	1	0	0	0	46
40	26	35	19	10	14	0	6	3	2	1	4	2	1	0	1	1	0	3	0	0	4	4	4	4	0	1	0	0	90
20	24	36	40	4	10	0	16	1	4	2	3	0	0	2	2	1	2	0	1	0	4	4	4	4	0	0	1	0	67
10	26	48	36	0	3	2	25	4	1	1	4	0	1	2	1	1	1	1	1	0	4	4	4	4	0	1	0	0	37
4	34	21	61	2	3	10	15	3	3	2	2	0	2	0	2	0	0	1	3	0	4	4	4	4	0	0	1	0	25
31	22	43	24	15	12	0	3	3	2	1	4	1	0	2	1	1	1	1	1	1	4	4	4	4	0	0	0	1	95
35	49	23	13	14	12	0	4	2	4	3	1	2	1	1	0	0	3	1	0	1	4	4	4	4	0	0	1	0	63
47	26	38	9	4	2	24	0	1	2	5	2	2	0	2	0	1	2	1	0	1	4	4	4	4	0	0	0	1	103
63	16	24	17	13	0	14	3	2	0	3	5	4	0	0	0	1	1	1	1	1	4	3	4	3	0	0	0	1	64
39	11	43	27	11	0	16	3	3	1	4	2	3	0	1	0	0	0	2	2	1	4	4	3	4	1	0	0	0	120
20	34	46	20	11	0	9	10	3	1	4	2	1	1	2	0	0	1	1	2	1	4	4	3	4	0	1	0	0	86
40	33	29	18	12	18	0	0	2	5	2	1	1	2	0	1	2	0	2	0	0	4	4	4	3	1	0	0	0	47
31	15	39	35	23	0	4	3	4	2	1	3	1	0	1	2	1	1	2	0	1	4	4	4	4	1	0	0	0	93
37	31	15	37	25	0	2	3	4	1	3	2	1	1	0	2	2	1	0	1	1	4	4	4	4	1	0	0	0	46
44	17	20	39	10	7	0	13	3	4	0	3	1	0	0	3	3	0	1	0	0	4	3	3	4	0	0	1	0	21
46	25	22	27	10	2	7	11	3	2	3	2	2	0	1	1	2	1	0	1	0	4	4	3	4	0	1	0	0	95
29	32	22	37	0	10	18	2	0	1	5	4	0	1	1	2	2	1	0	1	1	3	4	3	3	0	1	0	0	91
31	27	41	21	13	0	17	0	4	0	5	1	2	0	1	1	0	1	2	1	1	3	3	4	4	0	1	0	0	89
28	29	30	33	15	12	3	0	3	3	2	2	2	1	1	0	0	1	1	2	1	3	3	4	4	0	0	1	0	62
21	50	16	33	13	4	0	13	3	1	2	4	0	2	0	2	1	2	1	0	0	4	4	4	4	0	0	0	1	13
23	37	20	40	0	13	2	15	1	4	2	3	0	1	1	2	1	2	0	1	0	4	4	4	4	0	0	1	0	40
20	26	22	52	9	11	0	10	4	1	3	2	1	1	1	1	0	1	0	3	0	4	4	3	4	0	0	1	0	65
31	46	18	25	0	12	7	11	0	2	5	3	1	1	1	1	1	2	0	1	0	3	4	4	4	0	0	0	1	79
22	30	33	35	2	3	15	10	1	2	5	2	0	0	2	2	1	2	0	1	1	4	4	4	3	0	0	0	1	44
35	39	23	23	11	2	10	7	3	1	3	3	3	1	0	0	0	2	1	1	1	4	4	4	4	0	0	0	1	71
22	31	32	35	0	13	7	10	2	3	3	2	1	1	1	1	0	1	1	2	0	4	4	4	4	1	0	0	0	43
27	27	44	22	3	12	11	4	4	4	1	1	2	1	1	0	0	1	2	1	1	4	4	4	4	1	0	0	0	72
34	47	18	21	14	16	0	0	4	4	1	1	2	1	0	1	0	2	1	1	1	4	3	4	4	1	0	0	0	77
38	13	40	29	4	11	13	2	3	3	3	1	1	1	1	1	1	0	2	1	0	3	4	4	4	0	1	0	0	64
21	26	25	48	4	0	10	16	3	1	2	4	1	0	1	2	0	2	1	1	0	3	4	4	4	1	0	0	0	59
9	54	8	49	2	3	4	21	3	2	2	3	0	1	0	3	0	3	0	1	0	4	4	4	4	0	1	0	0	12
51	20	31	18	11	0	5	14	2	2	3	3	2	1	1	0	2	0	1	1	1	4	4	4	4	0	0	1	0	87
37	51	20	12	20	10	0	0	5	2	3	0	2	2	0	0	0	2	2	0	1	3	4	4	3	0	0	1	0	74
44	31	17	28	2	17	0	11	4	4	1	1	2	0	1	1	2	2	0	0	0	4	4	4	4	0	0	0	1	56
46	43	10	21	4	21	5	0	3	2	3	2	1	2	0	1	2	1	0	1	0	4	4	3	4	0	0	0	1	28
9	57	22	32	0	21	4	5	0	3	3	4	0	4	0	0	0	1	1	2	0	3	4	4	4	0	1	0	0	5
15	37	30	38	2	11	14	3	1	2	5	2	0	1	1	2	0	2	1	1	0	4	4	3	4	0	1	0	0	43
23	39	23	35	10	13	3	4	2	4	2	2	1	1	1	1	1	2	0	1	0	4	3	4	4	0	0	1	0	38
