Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
2	4	7	10	13	14	19	31	33	38	3	15	20	21	22	25	27	28	29	35	2	3	72	371	9985	7034	2632	3256	26	1	0	0	0	
3	5	7	9	11	18	21	27	37	38	2	12	16	19	25	29	32	34	35	36	3	0	92	763	0	40691	0	801	5	0	1	0	0	
0	1	3	4	5	11	17	20	23	32	12	14	16	19	25	26	30	31	36	38	1	1	38	242	92	0	782	5	19	2	1	0	0	
9	11	13	14	15	17	18	24	31	32	0	2	3	7	10	16	20	27	35	38	1	2	82	0	87036	0	1100	5	0	1	1	1	0	
8	9	10	11	15	20	28	30	34	36	2	4	14	17	19	25	26	27	31	33	1	3	76	132	43	0	131	119	0	1	0	0	0	
8	16	18	21	23	24	26	29	34	35	0	9	11	12	17	20	27	30	32	39	1	0	99	1043	147	0	34319	633	393	11	0	0	0	
7	8	12	14	20	23	31	32	33	34	5	6	9	10	13	15	21	25	26	29	0	1	62	85	0	6398	0	0	1	0	0	0	0	
0	2	16	18	20	25	27	29	36	39	5	6	11	17	19	24	28	32	33	34	0	2	84	130	0	35529	0	407	0	2	1	0	0	
1	7	8	27	28	29	30	31	33	38	0	2	3	4	5	12	21	25	26	32	3	3	80	390	13303	8337	0	7	5	0	1	1	0	
0	2	3	4	12	16	17	19	29	36	5	7	8	10	11	18	24	25	34	35	2	0	29	1277	241	6282	0	5	0	5	1	1	0	
1	6	7	16	24	28	31	32	34	39	2	3	9	12	14	17	21	22	26	36	1	1	45	0	18477	399	0	4	17	4	0	0	0	
2	4	7	8	18	30	33	35	37	39	3	10	15	19	21	26	28	31	32	38	2	2	59	532	28900	34034	1812	380	34	1	1	0	0	
0	2	7	11	16	20	25	26	30	35	1	9	10	13	14	22	28	31	34	37	3	3	42	83	129	109	324	555	0	1	0	0	0	
4	7	16	21	22	23	24	32	38	39	0	1	12	15	19	20	25	33	34	36	0	0	64	1384	0	26676	800	553	30	10	1	0	0	
1	3	9	15	17	20	24	28	29	34	7	11	12	16	22	23	33	36	37	38	1	1	93	169	18971	4615	0	1152	11	3	0	0	0	
0	5	7	13	18	20	21	24	26	33	2	6	9	10	12	15	25	28	30	31	3	2	18	135	12715	0	580	459	4	0	0	0	0	
0	8	10	12	19	24	25	27	28	34	5	14	15	18	20	22	23	29	31	33	1	3	71	665	8431	4975	176	0	0	0	1	0	0	
