Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
1	3	8	11	12	21	28	29	34	38	0	2	7	10	16	18	25	26	30	32	1	0	59	960	0	1532	216	0	23	0	1	0	0	
0	5	6	8	14	17	20	24	27	36	3	4	7	9	12	26	30	32	34	39	2	1	11	244	394	6998	249	0	55	3	0	1	0	
6	9	13	15	17	29	31	34	36	38	5	8	11	19	20	21	22	24	27	33	0	2	73	0	60273	577	434	59	0	4	1	0	0	
6	10	14	21	26	27	31	33	35	37	2	3	8	12	13	15	19	28	32	36	1	3	55	491	294	0	1764	525	17	3	0	0	0	
5	7	11	12	19	26	27	34	35	39	2	3	6	8	20	24	25	28	36	37	1	0	65	361	301	0	597	1155	0	0	1	0	0	
0	2	6	10	13	14	16	19	23	32	4	15	17	21	22	28	29	33	37	39	0	1	54	273	165	859	43806	0	14	5	0	0	0	
9	11	12	17	18	24	27	31	33	34	0	3	6	10	13	15	16	23	28	36	2	2	60	244	0	43104	1795	561	42	1	0	1	0	
8	10	13	15	17	18	20	22	26	33	1	3	5	9	12	14	27	29	31	37	2	3	81	614	132	0	978	5	29	0	0	0	0	
1	12	15	19	21	27	28	29	32	38	0	4	9	10	14	18	20	22	23	24	3	0	92	1309	0	2955	552	0	21	7	0	0	0	
4	8	12	20	23	32	33	34	36	37	0	5	15	19	25	28	30	31	38	39	1	1	36	129	0	246	0	172	2	0	1	0	0	
3	6	13	16	19	20	21	23	25	26	2	7	12	14	22	24	29	30	31	37	2	2	80	265	1323	1867	528	6	0	2	1	0	0	
1	9	11	14	20	25	26	31	36	38	2	6	7	10	17	21	24	28	35	39	3	3	46	112	2397	0	189	0	8	1	0	0	0	
0	3	6	9	13	20	23	24	34	38	1	2	5	11	16	28	32	35	37	39	3	0	95	623	0	457	264	0	87	2	1	0	0	
0	2	7	12	21	24	25	31	34	36	4	13	14	16	17	20	26	27	28	32	3	1	21	234	84	2666	165	0	0	0	1	0	0	
1	5	8	18	22	25	26	28	30	35	0	9	13	14	15	16	19	20	23	34	1	2	103	110	1093	0	896	614	34	0	1	6	0	
0	4	5	7	11	12	14	25	30	33	2	6	10	15	17	20	27	32	35	39	1	3	53	123	5735	120	0	5	0	5	0	0	0	
5	9	13	16	17	19	21	24	34	38	3	7	10	12	18	27	28	29	30	31	2	0	110	882	0	279	135	0	34	5	0	0	0	
3	9	12	14	18	21	23	24	32	38	1	4	5	6	8	15	28	30	33	37	1	1	63	186	250	0	636	320	37	0	0	0	0	
0	1	6	15	18	20	21	25	28	35	3	11	13	14	16	17	29	34	36	39	2	2	45	509	491	106	179	0	46	2	1	0	0	
1	7	8	12	17	19	24	30	31	33	0	4	5	6	11	15	20	25	29	36	2	3	76	233	3330	0	0	477	3	0	1	0	0	
1	4	5	11	17	23	28	32	33	35	3	7	12	14	16	20	25	26	29	39	1	0	34	323	0	306	119	507	3	0	1	0	0	
2	8	11	12	13	14	16	17	25	29	1	21	22	23	26	31	33	34	36	39	3	1	48	215	222	0	638	803	21	2	0	0	0	
0	4	5	15	18	25	26	36	38	39	2	6	11	12	24	27	28	30	33	34	1	2	34	109	2312	0	22852	35	3	0	1	0	0	
1	10	15	18	19	20	23	24	30	35	3	4	11	12	14	16	22	25	33	39	1	3	66	204	0	78	0	400	17	0	1	0	0	
3	6	11	19	22	24	25	30	34	36	1	2	4	9	15	17	28	29	33	35	2	0	57	969	330	68	243	315	4	0	0	0	0	
0	1	7	9	15	16	20	29	38	39	2	4	6	8	14	17	25	31	32	36	0	1	76	42	0	120	0	5	120	1	0	0	0	
2	9	13	16	17	25	31	32	36	38	4	5	8	14	15	19	21	28	29	37	0	2	76	0	27777	1571	890	485	11	0	2	0	0	
3	5	6	12	14	15	27	30	32	38	8	9	10	16	26	28	29	31	34	37	3	3	62	0	1388	64100	82	296	1	0	0	0	0	
7	8	11	12	16	21	23	26	29	36	0	1	15	18	19	20	28	31	37	39	2	0	75	804	0	1703	20505	443	4	3	0	0	0	
4	9	11	14	17	27	31	36	37	38	2	6	7	13	15	16	18	22	32	39	1	1	73	229	14248	0	25504	213	0	3	1	0	0	
3	9	16	17	19	22	27	31	35	37	4	8	13	15	23	24	26	28	33	39	2	2	109	79	0	92	65	238	1	1	0	0	0	
1	8	9	10	18	22	25	27	29	32	0	4	6	11	15	16	23	24	28	39	0	3	82	621	0	55	0	8	125	2	1	0	0	
0	4	6	7	10	16	17	24	31	33	3	5	12	19	20	21	25	30	32	35	2	0	29	2713	0	17165	139	173	13	1	0	1	0	
3	5	6	8	10	21	22	30	32	36	1	11	14	19	23	31	34	37	38	39	2	1	2	632	0	0	131635	4	10	1	1	1	0	
4	5	9	12	18	20	26	29	37	38	0	8	10	11	17	19	23	24	28	34	0	2	69	155	0	31091	0	1058	9	0	2	0	0	
2	10	11	13	15	16	18	20	21	38	0	8	9	17	22	24	25	30	33	39	2	3	72	0	1106	459	0	5	16	1	1	0	0	
0	2	5	6	7	10	14	18	27	33	4	8	9	15	20	22	32	34	38	39	2	0	52	2901	83433	0	5281	1320	16	5	2	0	0	
1	13	18	24	25	26	28	31	35	38	0	5	6	8	14	17	34	36	37	39	1	1	47	223	14726	325	28605	0	0	3	1	0	0	
0	4	5	9	15	18	19	29	37	39	1	6	12	20	22	26	28	33	36	38	1	2	80	118	4051	0	41049	8	8	1	1	0	0	
0	4	5	11	14	16	25	27	34	38	1	3	6	9	10	19	22	28	36	39	3	3	86	180	9228	0	1203	238	3	0	1	0	0	
9	11	17	19	20	23	24	25	27	36	0	3	4	5	6	8	15	16	35	37	1	0	64	702	633	46564	0	7	14	11	0	0	0	
2	4	7	8	9	15	20	28	32	36	3	5	10	12	14	18	22	27	35	39	1	1	62	883	0	435	403	0	0	4	1	0	0	
0	1	11	14	18	20	28	30	33	36	2	5	7	19	22	27	29	32	34	37	0	2	60	0	0	75	316	431	0	2	0	0	0	
4	8	9	10	14	15	21	27	31	32	1	2	11	12	13	16	19	23	35	36	3	3	7	0	0	91	0	1084	34	4	0	0	0	
2	4	8	12	19	21	25	29	31	37	5	6	11	15	17	20	32	35	36	38	0	0	60	1719	0	717	853	235	0	6	1	1	0	
1	5	9	10	13	14	18	19	27	36	0	7	11	12	17	23	26	29	31	38	0	1	45	0	29291	30276	58580	559	84	2	1	0	0	
