Mode: 21 #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
2	6	12	14	16	21	24	25	33	34	7	10	13	15	27	28	29	35	36	39	0	0	34	630	407	411	0	186	0	4	0	0	0	
5	6	9	10	12	17	19	26	34	35	0	11	14	16	18	20	23	24	36	39	2	1	36	338	2011	167	0	0	0	7	5	0	0	
2	3	14	16	18	22	30	31	32	38	7	8	10	11	13	15	19	23	27	28	2	2	73	195	34630	0	0	0	0	1	0	0	0	
0	3	4	5	9	10	20	23	24	32	13	14	15	17	18	21	25	26	28	33	2	3	63	673	3580	80	52	0	0	0	1	3	0	
4	5	12	14	16	17	22	28	32	36	0	2	7	8	9	13	18	19	27	37	1	0	96	977	96	0	0	1083	15	2	1	0	0	
0	7	11	15	19	27	31	35	36	38	1	3	9	10	17	20	26	33	37	39	2	1	33	221	362	0	245	235	0	8	0	0	0	
4	9	10	15	20	25	26	29	34	36	1	3	13	14	16	17	19	27	31	38	1	2	57	141	0	697	1253	1121	21	2	1	0	0	
2	5	7	13	14	17	23	25	33	38	0	1	6	8	9	11	22	26	32	35	3	3	14	118	0	52	83	579	0	1	1	0	0	
6	15	18	23	27	29	30	32	33	36	2	7	12	16	17	21	22	26	38	39	3	0	87	539	0	56284	13874	315	3	3	1	0	0	
0	3	5	6	14	17	26	33	34	39	1	7	11	13	15	16	18	19	24	36	0	1	76	115	0	30136	47712	3933	10	3	3	0	0	
6	7	10	19	23	24	29	31	36	39	5	9	11	12	17	20	28	32	35	38	2	2	59	143	0	44	0	107	0	5	0	0	0	
4	5	23	24	27	30	31	32	38	39	0	3	6	11	12	18	19	21	22	28	1	3	92	223	0	430	341	0	8	2	1	0	0	
3	4	6	12	15	17	22	28	34	35	10	14	20	23	29	30	31	32	33	38	3	0	69	1068	0	0	202	0	54	0	0	0	0	
2	3	6	11	14	16	17	24	28	36	5	10	18	20	25	26	30	35	37	39	2	1	29	0	36353	173	0	2508	14	5	1	0	0	
0	3	4	7	9	15	20	28	37	39	2	10	17	21	24	25	27	31	33	34	3	2	53	532	24795	185	0	0	117	0	2	0	0	
1	3	15	19	23	24	31	32	33	36	0	6	10	11	13	18	27	28	35	39	1	3	74	172	0	6742	111	199	5	1	0	0	0	
1	4	10	14	15	21	26	28	32	35	2	7	11	13	16	24	25	29	36	39	3	0	71	1266	0	319	21365	560	14	2	0	0	0	
1	2	14	16	20	21	22	28	30	38	0	4	8	11	12	17	19	29	31	36	1	1	59	105	183	0	18122	0	9	0	1	0	0	
8	11	14	15	16	19	28	33	36	39	0	1	2	6	9	10	12	17	20	24	2	2	75	0	37858	2068	2482	2052	0	14	2	0	0	
1	2	3	9	12	15	25	30	31	38	0	5	6	7	8	17	18	27	28	34	0	3	73	64	199	0	239	235	0	2	0	0	0	
2	5	7	10	15	17	23	24	31	33	0	6	8	14	16	21	27	30	34	39	1	0	38	1259	0	43	55	0	3	1	0	0	0	
0	5	6	8	13	21	23	31	34	35	2	10	11	14	19	22	28	32	36	38	3	1	21	139	0	656	99	49	10	0	1	0	0	
0	2	3	7	8	17	19	28	29	37	1	5	11	13	14	18	32	35	36	39	2	2	59	70	0	11817	0	4	27	1	0	0	0	
2	9	12	13	16	23	27	35	38	39	0	7	8	19	20	21	24	25	29	30	3	3	95	85	1384	0	11965	170	0	5	0	0	0	
1	3	4	8	12	21	30	35	36	38	2	6	11	14	17	20	23	24	28	39	2	0	76	2254	1033	305	839	0	3	2	1	0	0	
6	12	16	17	18	21	30	34	36	38	0	1	2	4	8	9	14	22	28	31	3	1	71	792	9321	0	2415	7	136	5	0	0	0	
2	5	13	14	22	23	27	29	31	34	1	7	12	15	20	21	24	25	28	32	3	2	20	116	595	0	0	0	45	1	0	0	0	
2	5	16	17	18	19	24	25	28	32	4	7	8	9	27	30	33	34	36	39	3	3	104	530	0	747	1440	0	14	2	0	0	0	
1	5	8	9	10	22	25	32	33	35	6	7	11	15	18	20	23	26	34	37	0	0	68	981	0	1324	6596	307	2	1	1	0	0	
1	15	19	20	26	28	29	32	34	38	0	8	12	13	16	24	27	31	33	35	3	1	85	630	320	2302	141	0	6	0	2	0	0	
5	8	16	20	22	26	27	31	32	39	3	9	10	13	19	21	25	28	30	34	2	2	87	236	136	0	237	0	0	1	1	0	0	
0	2	6	7	12	18	22	33	35	38	5	8	9	11	13	16	25	27	28	31	1	3	57	593	113	2725	797	1124	11	0	0	1	0	
2	8	12	13	14	17	28	34	35	39	1	4	7	11	15	21	22	23	29	36	1	0	57	534	2377	0	352	182	11	0	1	0	0	
