Mode: 21 #Games: 1000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
1	5	6	9	13	15	27	30	37	39	0	7	10	11	12	17	23	24	28	31	0	2	69	130	0	251	7052	0	64	1	1	0	0	
3	7	15	19	21	23	26	27	35	38	1	2	4	9	20	25	29	30	31	32	2	3	60	275	0	515	3876	0	4	3	0	0	0	
0	2	5	10	12	21	23	30	34	37	3	4	6	7	9	14	15	20	25	33	3	0	0	1124	0	225	122	51	0	1	0	0	0	
0	1	5	6	17	24	26	30	31	37	7	9	10	11	12	14	16	27	35	36	3	1	18	200	282	0	411	83	7	0	0	0	0	
2	11	13	17	22	23	29	35	38	39	4	5	10	19	24	27	28	31	34	37	3	2	94	147	0	0	0	452	5	3	0	0	0	
1	2	6	12	19	23	24	28	29	33	3	4	14	16	17	25	27	30	31	32	0	3	74	192	287	237	0	0	10	0	0	0	0	
2	6	9	10	11	16	20	22	23	35	3	5	12	13	21	24	28	30	32	39	0	0	63	2976	0	433	0	0	153	1	0	0	0	
1	4	7	11	14	21	25	27	31	37	2	3	6	10	16	19	24	28	33	36	3	1	30	132	0	262	0	562	5	2	0	0	0	
5	6	8	14	18	19	24	26	37	39	0	7	9	11	15	16	22	28	29	33	1	2	106	47	0	329	0	86	1	0	0	0	0	
5	12	15	17	18	29	30	33	37	39	2	7	9	10	14	16	21	22	26	34	1	3	85	308	13458	290	643	864	0	2	1	0	0	
2	4	9	13	22	26	28	33	38	39	0	1	11	15	21	23	27	31	32	36	3	0	90	583	840	24538	376	416	0	3	0	0	0	
1	3	11	13	14	18	27	30	36	38	0	4	7	8	12	17	19	21	24	33	0	1	69	125	0	0	33393	329	16	2	0	0	0	
1	10	13	18	22	23	31	33	34	38	5	8	11	15	17	26	27	29	32	36	0	2	27	291	143	0	0	0	10	0	1	0	0	
0	1	2	5	15	18	31	32	35	36	10	11	12	17	19	22	23	24	27	33	0	3	20	144	241	374	0	5	0	1	1	0	0	
0	2	3	5	14	15	16	22	24	37	1	8	10	12	17	21	33	34	35	38	2	0	23	1084	183	61	351	0	3	0	0	0	0	
1	2	3	5	6	10	17	28	34	35	8	16	18	19	23	24	27	31	37	39	1	1	63	454	88	0	176	1	0	1	0	1	0	
4	9	12	15	21	23	27	29	33	39	2	5	6	8	10	11	17	36	37	38	1	2	82	157	0	1414	0	464	34	0	1	0	0	
7	10	11	15	16	17	18	20	23	39	0	1	6	8	24	25	27	30	31	35	1	3	79	1037	72953	32608	1046	0	222	3	1	0	0	
3	4	5	7	9	12	19	22	24	29	10	11	16	21	25	26	32	34	36	38	0	0	74	897	7791	9047	1269	7	26	0	1	0	0	
5	11	13	20	21	23	29	31	33	34	2	4	6	10	18	22	27	28	30	38	2	1	64	213	119	97	232	0	34	0	1	0	0	
1	3	11	14	18	23	25	31	32	33	7	13	19	21	22	24	28	29	30	38	3	2	33	86	114	55	0	0	0	3	0	0	0	
5	7	10	12	15	16	17	22	28	33	1	11	14	21	25	26	30	31	37	38	3	3	45	399	281	80	0	22	0	0	0	0	0	
1	8	11	18	20	23	26	28	32	36	2	7	9	10	13	14	17	31	34	38	2	0	55	733	579	0	3325	9	0	5	1	0	0	
0	1	9	10	13	17	20	30	31	39	4	8	11	16	23	27	28	34	35	38	3	1	86	115	62	0	208	76	4	0	1	1	0	
2	6	10	14	22	23	30	31	32	37	0	3	4	7	13	20	26	27	28	36	3	2	9	0	127	0	0	0	7	0	0	0	0	
0	3	6	9	11	12	13	25	35	38	1	17	18	19	21	30	31	33	36	37	1	3	95	241	0	0	0	224	18	9	0	0	0	
0	2	5	6	15	23	29	32	35	37	4	8	9	19	24	25	27	34	36	39	0	0	120	786	182	0	1190	132	5	1	0	0	0	
3	5	7	8	11	13	14	21	32	36	0	1	4	16	17	19	20	26	29	35	2	1	69	248	0	188	4335	513	0	20	1	0	0	
0	1	2	6	16	18	31	37	38	39	7	10	12	19	20	21	28	29	34	36	0	2	80	244	0	80273	2329	4	27	8	2	0	0	
3	6	8	9	10	12	14	18	35	39	1	5	11	13	16	19	20	21	24	28	2	3	87	495	19108	6553	688	1967	30	3	1	0	0	
0	1	6	12	15	16	19	33	37	38	2	4	7	8	9	14	22	23	30	32	1	0	66	957	1399	525	889	0	18	5	0	0	0	
0	5	8	11	17	28	29	30	36	39	1	7	9	15	20	21	24	25	26	34	1	1	74	75	0	215	7515	0	14	0	1	1	0	
1	2	11	13	17	18	19	24	32	39	4	5	10	12	16	20	26	27	30	34	2	2	54	0	0	407	11413	0	28	2	1	0	0	
2	10	14	15	16	19	30	31	35	36	0	4	13	18	21	22	23	28	29	38	1	3	85	521	1041	965	8904	0	0	0	1	0	0	
1	8	11	18	21	24	25	30	33	35	6	7	9	16	17	27	28	29	34	36	1	0	72	1258	151	0	493	0	26	0	1	0	0	
0	1	5	7	26	28	31	33	36	37	4	9	11	13	14	15	17	23	27	35	2	1	57	1002	702	48992	201	2	9	4	1	4	0	
4	5	6	10	15	17	22	23	27	39	0	7	8	11	13	14	16	21	33	37	1	2	86	144	185	372	282	0	10	0	1	0	0	
0	1	5	11	12	16	27	28	30	33	2	7	13	20	21	24	29	31	34	35	2	3	40	107	53	0	23734	98	10	1	0	0	0	
6	8	9	11	12	14	24	32	33	39	1	2	4	16	21	23	30	31	37	38	0	0	90	424	110	0	0	2204	26	0	1	0	0	
0	3	6	10	21	27	33	34	36	39	4	7	14	16	17	20	26	30	31	38	2	1	22	634	144	0	3486	236	17	1	1	0	0	
2	5	8	18	20	21	23	26	30	38	0	4	9	14	17	28	29	36	37	39	1	2	76	196	164	86	41	0	0	2	0	0	0	
3	5	9	17	28	30	33	37	38	39	1	6	8	13	21	25	26	27	29	31	1	3	36	131	3953	0	614	263	0	7	4	1	0	
1	3	4	5	11	12	17	26	32	36	0	10	16	18	22	25	30	35	38	39	0	0	52	1056	57	263	0	39	3	0	1	0	0	
6	16	19	20	22	25	26	27	30	31	2	17	18	24	29	32	34	35	37	38	0	1	35	446	4458	0	0	3212	297	13	1	0	0	
8	11	21	23	30	31	32	35	37	38	5	6	7	12	13	16	18	19	24	28	3	2	50	515	0	834	1597	3755	0	1	0	0	0	
0	5	14	16	17	20	29	31	33	39	1	8	13	18	25	27	30	34	35	36	3	3	93	55	0	595	19342	0	14	0	1	0	0	
0	1	12	13	14	18	23	34	38	39	2	3	9	10	11	19	31	32	33	37	2	0	76	914	1412	478	874	249	26	2	0	0	0	
0	3	7	8	16	22	26	29	34	39	4	9	11	14	17	18	19	21	30	36	3	1	112	199	299	0	12592	475	2	0	0	0	0	
1	2	3	10	15	16	25	26	30	31	4	8	9	13	17	18	32	35	38	39	0	2	103	0	0	0	1045	287	0	0	0	1	0	
0	2	6	12	16	23	24	28	31	32	3	4	8	20	21	27	30	33	35	36	1	3	3	0	234	0	7036	102	2	0	1	0	0	
1	7	10	15	22	23	26	27	30	37	3	8	9	11	12	16	21	31	35	36	1	0	28	922	0	769	149	0	1	0	0	0	0	
13	16	18	19	24	30	32	36	38	39	7	9	10	11	15	26	27	34	35	37	1	1	44	699	492	11968	0	6	63	7	1	0	0	
3	11	12	17	19	22	23	26	27	28	4	9	13	18	21	25	33	36	37	39	0	2	72	481	1349	22882	615	581	9	4	0	0	0	
2	6	8	10	12	19	21	22	26	34	3	15	16	24	28	29	32	33	36	39	2	3	75	263	16253	194	0	0	8	2	0	0	0	
0	2	5	11	14	16	21	34	36	37	6	15	17	20	26	29	32	35	38	39	1	0	29	658	154	0	782	1830	38	0	1	0	0	
3	7	12	14	20	21	22	27	30	32	1	2	5	9	16	17	25	34	35	37	1	1	4	132	159	0	1271	1703	5	1	0	0	0	
5	6	7	9	17	23	29	31	33	39	0	8	10	14	15	18	20	26	27	32	3	2	56	124	123	0	13996	0	212	5	0	0	0	
1	2	5	9	11	14	18	26	30	35	0	13	15	16	17	20	21	22	24	38	0	3	65	125	167	248	0	7	0	6	1	0	0	
2	11	15	16	19	21	28	31	34	39	1	3	20	22	24	25	27	29	30	32	0	0	30	2272	0	89596	6858	2087	10	3	0	0	0	
0	7	9	12	13	14	20	27	31	36	2	6	8	17	18	22	24	29	32	38	1	1	69	208	8946	0	3248	0	3	0	1	0	0	
3	6	9	10	12	14	19	22	31	34	0	4	18	23	27	28	33	35	37	38	0	2	94	555	133	0	0	371	4	2	0	1	0	
1	8	17	18	19	21	22	26	31	32	0	3	7	11	15	28	29	35	37	39	2	3	61	187	2930	0	169	78	0	0	0	0	0	
2	4	7	8	10	15	18	19	22	25	0	5	6	11	14	24	27	31	33	39	1	0	69	961	198	0	1386	519	56	2	1	0	0	
1	4	9	10	18	20	27	29	31	38	5	6	8	15	22	25	32	33	34	37	3	1	86	180	72	0	9410	0	10	1	1	0	0	
3	4	10	11	12	16	29	32	34	37	0	1	7	8	15	25	26	27	31	35	0	2	51	61	9128	0	0	0	7	3	1	0	0	
2	13	17	20	24	25	29	30	32	33	1	5	7	8	11	14	15	16	22	36	3	3	5	0	441	15852	0	846	9	1	0	0	0	
4	5	10	12	13	18	22	23	25	28	2	7	9	11	14	20	33	34	35	36	3	0	47	1763	0	488	397	1098	29	3	1	0	0	
0	1	2	6	11	16	27	32	33	38	3	5	9	10	13	17	19	20	23	36	2	1	29	76	0	0	582	927	16	3	1	0	0	
3	6	9	11	14	20	22	23	24	30	1	2	12	18	21	25	28	32	33	38	2	2	76	109	0	708	1814	0	7	1	0	0	0	
1	9	12	19	21	23	25	26	27	36	2	4	5	10	14	16	17	18	31	34	0	3	72	342	228	0	21174	731	0	11	1	1	0	
1	9	11	13	17	20	25	26	27	34	3	10	19	22	23	30	32	35	37	38	1	0	73	1453	776	243	0	6	32	0	2	0	0	
8	10	14	18	22	30	31	35	36	39	3	5	13	16	21	23	24	29	37	38	1	1	25	580	250	0	0	1887	18	1	1	0	0	
3	5	11	13	20	23	24	26	31	37	0	1	6	8	10	12	14	17	18	36	1	2	39	124	487	0	19266	1426	18	4	1	0	0	
2	5	10	13	14	18	19	23	29	38	3	6	7	16	17	26	27	28	30	33	1	3	95	219	0	1125	7156	0	2	1	0	0	0	
3	6	7	13	14	18	21	22	28	31	4	10	15	24	26	27	30	33	37	38	3	0	43	421	0	0	290	79	0	3	1	0	0	
2	3	5	10	13	16	18	23	24	30	0	6	8	14	22	25	27	32	34	38	0	1	29	180	15573	117	93	135	0	0	0	0	0	
4	9	10	11	30	31	33	37	38	39	0	5	15	16	17	19	21	24	27	29	2	2	65	3063	1770	1650	1059	0	202	14	1	0	0	
4	6	7	8	9	12	22	26	32	38	1	10	11	14	17	18	23	27	30	39	1	3	94	224	0	192	19706	0	53	1	0	0	0	
6	13	20	25	26	28	33	34	36	38	3	5	9	15	16	17	27	29	32	35	0	0	45	1822	327	0	1760	2228	12	3	0	0	0	
3	5	9	17	22	23	25	27	38	39	13	14	16	19	24	29	30	31	34	36	1	1	65	169	0	0	60614	1157	50	2	0	0	0	
1	10	17	18	19	20	28	34	35	37	0	5	6	16	21	22	24	26	27	31	2	2	72	173	0	0	1339	1104	80	2	1	0	0	
6	15	18	19	22	23	24	34	38	39	0	4	9	10	13	20	21	28	32	36	0	3	59	608	4432	0	0	411	15	0	1	1	0	
6	7	10	12	14	16	28	29	34	36	1	2	4	5	9	21	25	26	27	31	3	0	39	1833	328	0	33394	0	11	1	1	0	0	
5	8	17	24	26	28	31	33	35	39	0	1	11	18	27	29	34	36	37	38	3	1	99	58	77	108	0	395	17	2	0	0	0	
3	9	11	13	20	22	26	29	33	37	8	21	23	24	25	28	30	34	36	38	0	2	29	433	294	0	515	4108	84	0	3	0	0	
0	1	6	10	14	18	29	34	36	37	3	7	12	19	20	23	24	28	30	39	2	3	90	206	109	0	335	235	0	5	1	0	0	
2	4	7	9	17	21	27	34	37	38	5	11	14	20	22	23	25	29	30	32	2	0	69	1453	33504	534	312	0	0	2	0	0	0	
5	6	7	10	23	25	30	32	36	37	0	2	4	19	20	21	22	33	34	35	1	1	16	272	2332	0	89	0	8	0	1	1	0	
6	8	9	12	15	21	23	29	35	37	2	4	7	14	16	18	25	26	33	34	1	2	40	348	2275	0	550	0	7	1	0	0	0	
5	7	10	11	12	16	20	22	33	37	1	2	6	18	19	21	30	32	34	36	0	3	60	383	123	0	96	0	7	1	0	0	0	
2	9	13	14	18	21	22	24	27	36	0	3	4	12	19	20	29	30	35	39	0	0	99	870	0	11112	765	483	42	0	1	0	0	
11	12	14	19	20	25	32	35	36	39	0	1	8	10	15	22	24	27	30	37	0	1	90	224	0	1469	2018	966	5	2	0	0	0	
8	9	12	20	22	26	29	32	33	37	0	1	2	6	11	14	24	28	30	39	2	2	77	0	1007	15952	0	7	51	6	1	0	0	
5	8	12	13	18	26	30	37	38	39	1	2	3	6	10	11	16	17	20	31	0	3	46	241	6260	3965	287	0	109	0	1	0	0	
7	8	9	18	24	25	30	34	37	39	0	3	12	14	20	27	28	32	36	38	2	0	83	916	19845	3946	0	285	0	2	1	0	0	
1	7	13	15	18	20	21	23	26	27	2	3	10	11	14	19	22	30	33	37	0	1	35	825	7098	1140	499	147	0	45	1	0	0	
2	19	21	24	27	28	31	32	36	39	1	7	12	15	18	20	22	25	26	30	1	2	49	293	974	0	19633	1265	63	5	1	0	0	
0	2	3	8	11	20	24	27	30	36	5	7	12	15	18	19	32	34	35	39	2	3	37	0	646	21189	341	0	8	1	0	0	0	
0	6	10	11	14	15	18	21	23	27	2	4	5	7	8	12	17	22	28	29	3	0	24	2761	16868	0	687	523	159	21	0	0	0	
3	10	17	22	23	27	32	34	36	38	0	1	2	6	12	20	24	31	33	37	0	1	24	123	0	723	253	471	8	1	0	0	0	
6	11	12	13	18	21	26	30	31	39	0	2	4	10	19	29	33	36	37	38	0	2	90	0	10512	0	797	1694	0	4	1	0	0	
0	5	9	11	12	18	19	22	27	36	3	4	10	14	15	16	32	33	35	37	3	3	56	53	0	1625	24305	4	13	2	1	1	0	
6	8	9	14	19	21	26	28	29	39	2	7	11	12	13	17	23	30	35	37	2	0	115	417	1664	0	2069	0	2	0	1	0	0	
0	1	5	7	9	11	12	14	27	34	15	18	19	22	23	25	28	30	33	39	0	1	118	170	148	0	0	6	14	12	1	0	0	
12	14	16	18	20	22	23	27	33	35	3	7	11	15	26	28	31	34	37	38	2	2	16	590	6581	406	504	2457	27	6	1	0	0	
0	1	2	6	8	25	28	29	35	38	3	4	5	13	14	17	18	21	30	32	2	3	52	451	701	0	795	1866	12	1	1	0	0	
4	9	12	18	21	23	28	30	32	33	1	2	7	8	11	14	16	35	37	39	0	0	91	1691	0	0	202	0	13	3	0	1	0	
4	7	9	10	15	16	25	31	37	39	0	2	3	6	8	13	20	21	28	38	1	1	90	128	87	0	0	240	22	0	1	0	0	
3	4	5	17	20	23	28	29	32	37	2	6	11	12	15	19	22	24	27	34	1	2	73	120	0	1182	87	0	86	0	1	0	0	
1	3	10	13	17	22	25	32	33	34	2	4	5	11	12	16	21	24	26	36	1	3	3	59	0	49	624	0	0	0	0	0	0	
4	7	9	11	13	14	17	19	20	24	5	6	12	18	22	25	26	28	29	36	3	0	69	1762	293	0	1349	9928	10	3	1	0	0	
7	15	17	22	25	26	27	29	32	34	1	4	6	8	10	11	21	33	35	38	0	1	70	619	7021	140	0	0	176	0	1	0	0	
3	6	8	10	14	19	22	25	28	38	1	2	12	20	24	27	30	32	35	39	0	2	35	468	3031	0	443	0	36	2	1	0	0	
1	7	12	14	15	23	26	29	30	37	4	10	11	16	18	20	21	32	34	35	3	3	23	180	3825	0	130	79	0	0	1	1	0	
2	5	9	19	20	23	25	26	27	33	0	3	7	11	14	16	24	29	32	37	1	0	56	1348	1972	546	206	0	135	5	1	0	0	
4	8	11	15	19	24	28	32	34	38	1	6	7	13	21	25	27	29	30	33	0	1	75	202	0	1129	144	0	6	1	0	0	0	
2	4	12	14	19	24	29	33	34	37	0	1	5	6	9	11	16	27	31	39	0	2	113	107	1433	0	43	0	1	1	0	0	0	
0	2	7	15	18	26	28	30	32	33	1	5	6	11	12	14	16	17	23	34	1	3	68	94	69	0	261	5	0	0	1	0	0	
14	16	19	20	21	22	23	30	33	39	8	9	11	15	18	28	29	31	35	38	0	0	79	859	814	1715	192	2	0	1	0	0	0	
5	6	11	12	13	16	20	26	28	35	0	2	7	8	14	15	22	25	27	39	2	1	25	51	29	303	0	7	37	0	0	1	0	
2	3	9	11	12	13	14	30	38	39	0	5	10	19	21	23	25	27	29	36	3	2	80	350	187	5381	0	4	1	0	0	0	0	
6	9	11	14	15	18	21	25	27	37	0	3	12	19	22	24	30	36	38	39	3	3	104	234	10309	282	3450	474	0	0	1	0	0	
4	5	11	14	18	25	26	34	36	39	0	2	3	15	17	30	31	32	33	35	2	0	61	1094	0	65788	20916	0	374	9	0	0	0	
6	10	11	13	18	19	21	24	30	38	1	3	4	15	17	28	29	31	35	39	3	1	87	157	0	0	62492	0	4	2	1	0	0	
2	6	7	13	16	21	29	37	38	39	14	15	20	23	25	26	27	28	33	35	2	2	105	120	65	5290	0	49	0	1	0	0	0	
1	10	17	18	22	26	29	32	36	38	3	4	5	6	19	21	27	34	37	39	1	3	97	439	3379	0	149	2	1	0	0	0	0	
4	8	18	21	22	23	27	29	34	39	7	9	13	17	26	28	31	32	33	37	2	0	98	669	0	10131	0	85	3	1	0	0	0	
3	7	9	17	20	23	24	25	27	28	1	2	8	11	16	30	33	36	38	39	0	1	67	1039	1917	105022	0	9930	94	10	2	1	0	
0	2	10	15	16	23	25	26	28	29	5	12	14	17	18	27	32	33	38	39	2	2	86	415	26523	0	1004	0	84	6	2	0	0	
3	4	5	9	14	25	31	32	33	39	2	6	12	13	19	20	24	28	35	38	3	3	81	74	131	373	0	599	0	1	0	0	0	
3	4	6	11	16	22	30	33	36	39	0	8	10	12	17	18	21	25	27	28	3	0	58	988	274	0	0	902	139	2	1	0	0	
1	5	12	14	20	23	24	27	37	38	0	4	9	16	19	22	28	31	34	39	0	1	89	107	0	109	164	542	0	3	1	0	0	
2	7	14	24	26	27	29	35	36	38	5	6	12	19	22	25	31	32	37	39	1	2	68	244	14328	520	0	7	37	7	1	0	0	
5	14	16	19	22	23	27	29	30	35	0	3	7	10	12	15	21	25	33	34	0	3	29	0	407	0	37616	463	97	1	1	0	0	
