Mode: 16 #Games: 1000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp
7	8	14	22	24	26	30	32	38	39	1	2	5	9	13	15	16	25	33	34	2	3	43
3	5	6	8	11	12	18	27	30	37	2	17	21	23	25	26	31	32	36	38	1	1	61
3	4	5	9	11	17	19	20	21	36	0	6	7	16	18	28	31	33	34	37	2	3	9
0	2	6	7	8	13	17	26	27	34	1	9	10	12	18	21	28	30	31	38	0	3	83
5	11	17	19	29	30	35	36	37	39	0	2	10	12	13	21	23	25	26	27	1	0	82
0	14	19	20	22	26	29	33	35	39	1	2	4	6	7	18	25	27	31	36	2	2	93
5	7	17	18	22	23	26	27	38	39	4	9	10	12	16	19	28	31	32	33	2	0	95
0	4	5	14	19	23	26	30	34	37	1	7	11	15	16	17	27	29	32	39	1	0	50
1	6	7	12	16	18	20	22	29	31	0	3	4	5	10	17	26	27	28	37	1	1	83
1	2	18	20	24	30	31	33	35	37	8	9	13	15	19	22	23	29	38	39	3	1	107
6	11	15	17	19	24	31	34	35	36	0	4	8	10	16	18	29	37	38	39	0	3	104
4	6	7	10	11	12	15	27	28	29	2	14	17	20	22	24	25	32	35	37	1	1	74
0	1	8	11	14	26	27	28	33	38	3	5	9	13	15	16	18	29	35	37	1	2	90
0	5	12	15	21	22	23	32	35	39	2	8	9	18	24	25	26	28	33	36	0	2	37
3	6	12	14	17	19	29	31	33	34	2	4	9	10	18	20	21	26	30	39	0	3	79
3	5	10	13	16	23	26	27	32	36	0	15	17	22	24	30	31	34	35	38	1	2	30
0	3	8	10	21	23	24	25	31	35	2	9	11	17	18	20	30	32	34	37	3	0	55
2	6	7	8	14	19	25	26	34	37	0	21	24	27	28	29	32	36	38	39	1	3	60
5	7	13	15	20	25	26	31	33	36	8	11	14	16	19	22	23	29	37	39	0	3	72
2	3	5	11	12	21	26	28	36	37	1	7	10	14	18	20	27	29	30	35	2	0	66
0	5	13	17	19	21	23	30	33	37	1	6	10	12	14	15	22	24	28	38	1	1	55
0	2	6	8	14	21	25	32	33	39	3	11	12	17	26	28	31	34	35	38	3	0	91
5	10	12	13	18	20	30	35	36	38	4	7	9	11	14	17	21	24	34	39	1	0	85
0	2	4	5	12	13	16	21	30	36	7	9	14	17	18	19	25	27	35	38	0	1	93
2	6	10	13	14	20	26	34	35	36	0	3	12	16	17	21	22	24	27	33	2	1	35
4	5	8	11	12	14	24	27	29	31	2	6	13	15	20	22	25	33	36	37	3	2	23
1	2	6	16	18	20	21	27	32	37	3	4	7	9	14	19	24	25	26	34	2	1	82
3	8	12	16	25	26	27	30	35	38	0	4	11	17	21	24	31	32	33	34	1	2	32
5	7	15	19	21	24	29	30	32	38	0	1	2	3	8	22	23	27	31	37	2	2	74
10	14	21	22	23	26	28	33	35	37	4	6	7	12	19	20	24	31	36	38	2	3	82
0	3	7	8	11	14	15	21	37	39	2	6	10	12	17	19	25	27	34	38	0	2	74
1	3	5	9	12	19	23	25	28	36	2	4	10	11	16	29	30	32	35	38	3	3	71
0	1	9	17	18	21	24	31	33	38	3	4	5	7	12	16	19	35	36	39	2	3	30
1	8	12	13	15	18	22	27	31	38	4	6	9	10	11	17	20	24	25	36	2	0	65
1	2	5	12	16	17	19	20	25	27	7	9	13	18	26	29	30	32	34	35	0	3	61
0	2	9	10	15	18	20	24	25	35	1	3	4	13	14	19	30	33	36	38	3	0	52
0	1	10	16	25	26	29	32	33	35	4	7	13	17	18	20	21	30	31	36	3	0	40
6	7	9	13	17	27	28	29	35	39	14	15	22	23	24	25	30	32	33	34	3	0	93
0	5	7	10	14	17	18	24	29	37	1	2	3	11	15	19	28	31	34	35	3	1	53
0	6	12	15	16	19	20	23	34	35	2	4	9	10	13	17	21	25	28	38	1	1	62
1	3	22	25	26	34	35	36	37	38	0	2	6	8	10	17	19	20	29	32	3	1	82
7	8	9	10	16	18	20	25	34	36	3	5	19	24	27	28	31	35	37	38	2	1	89
3	4	7	13	14	15	27	29	35	36	1	5	12	17	20	21	30	31	32	34	0	2	38
1	8	13	18	22	24	26	27	31	33	3	4	15	16	17	19	20	23	25	30	0	2	53
0	1	2	3	6	10	12	18	35	37	15	16	21	22	24	27	28	29	33	39	1	2	46
5	7	8	16	19	23	26	28	29	30	1	3	14	17	18	31	33	36	37	38	1	2	79
0	3	14	15	16	18	21	26	28	38	4	6	7	8	9	17	20	22	29	39	1	3	105
0	1	2	15	20	21	24	26	33	34	4	7	10	12	13	18	19	25	35	36	0	3	23
10	13	21	22	25	30	35	37	38	39	0	1	4	6	15	16	18	19	27	33	0	3	57
12	18	23	27	29	30	32	33	34	35	1	3	11	13	15	16	21	22	28	31	1	3	52
0	2	9	10	11	19	20	29	33	38	1	5	8	13	17	23	25	27	32	37	2	0	66
4	9	11	12	19	20	23	29	30	35	7	13	14	15	17	24	25	27	28	31	2	0	58
0	3	5	11	12	26	29	31	34	36	2	7	9	15	17	21	22	30	37	38	2	0	28
3	5	9	12	13	19	20	24	30	35	0	1	2	8	11	23	27	28	38	39	0	1	103
6	7	14	18	23	25	27	28	30	39	0	3	4	5	8	9	16	21	34	38	1	0	76
4	7	12	14	18	21	25	34	35	37	2	6	15	16	20	22	23	27	30	38	2	1	56
1	2	4	6	8	10	15	23	27	31	5	7	9	11	14	17	22	28	29	37	1	1	58
2	5	13	14	22	24	28	34	36	39	0	6	7	8	9	12	19	25	29	31	1	1	63
6	8	9	10	13	15	17	31	32	39	0	4	7	11	16	18	23	25	26	29	2	2	78
3	10	22	23	24	26	27	31	32	34	1	8	12	16	18	20	25	28	29	36	0	2	39
1	2	6	10	11	15	23	24	30	38	3	4	8	13	19	21	26	27	36	37	0	2	36
1	4	9	12	16	22	27	32	35	37	2	3	5	13	17	20	23	28	30	36	3	3	24
3	6	10	15	19	21	30	31	32	36	0	4	5	18	22	25	29	33	34	38	3	2	73
1	7	12	18	21	22	30	31	38	39	0	8	14	16	23	26	32	33	34	35	0	3	49
1	2	7	21	24	29	31	32	36	38	6	8	9	11	13	17	23	30	33	37	2	3	66
2	3	4	6	19	21	22	28	33	37	7	9	11	12	16	18	24	27	29	32	0	0	57
6	13	15	20	21	22	30	35	36	38	12	14	16	19	26	28	29	31	37	39	2	3	76
10	12	19	23	26	27	28	32	35	39	1	5	7	13	18	24	25	30	37	38	2	0	104
8	9	15	16	18	20	27	30	37	39	0	5	6	11	12	22	24	29	31	38	1	1	89
0	4	7	10	23	30	33	36	37	38	2	5	15	18	24	26	27	28	34	35	1	0	20
1	7	8	11	15	25	26	34	37	38	0	2	5	9	18	23	24	32	36	39	3	2	62
0	1	4	8	12	14	16	31	35	38	6	7	13	15	17	24	26	28	36	39	0	0	71
7	11	12	13	15	23	28	34	37	39	0	2	8	9	14	16	22	33	35	36	0	1	48
4	8	11	12	13	14	20	25	33	35	2	5	6	10	19	21	22	24	36	37	0	1	45
1	10	11	14	15	19	25	27	28	38	0	2	6	12	26	30	31	33	34	37	0	1	35
0	5	6	7	9	15	25	30	32	35	3	4	11	17	19	23	24	31	36	38	1	3	63
1	3	6	16	19	26	30	33	35	37	7	10	11	18	20	24	29	32	36	38	0	2	68
1	4	7	8	13	16	20	21	31	37	3	5	6	11	14	18	27	33	38	39	2	2	35
4	6	7	11	12	20	21	24	29	36	0	3	9	14	15	17	30	33	38	39	3	2	57
1	3	5	8	18	20	23	24	32	39	9	10	14	17	22	25	26	30	33	35	0	3	45
3	4	7	8	9	12	13	15	26	28	5	6	10	16	20	23	30	31	37	38	2	0	59
4	5	6	13	15	19	29	31	33	38	0	1	3	10	18	23	27	28	32	39	3	3	69
3	4	5	11	12	13	19	23	25	28	1	6	17	18	29	30	33	34	36	38	2	3	63
2	4	6	9	10	11	13	23	31	37	5	8	19	21	24	29	30	32	33	38	1	1	80
0	6	11	12	23	28	29	32	33	34	2	3	4	5	14	25	26	27	30	31	0	0	46
4	10	11	12	20	27	28	31	32	37	0	1	2	9	13	14	26	29	30	38	0	0	60
6	7	10	12	14	23	25	29	30	38	2	3	8	9	15	16	18	24	28	32	1	0	96
3	4	12	16	24	27	30	32	35	37	1	5	6	7	8	13	14	17	23	29	0	1	71
1	8	10	16	19	20	22	31	37	38	4	7	11	15	18	23	25	32	35	36	0	1	37
6	9	10	15	17	23	24	27	30	32	2	5	14	18	19	20	28	33	34	37	3	2	62
2	3	11	15	19	23	28	30	36	37	0	1	6	17	18	20	24	27	33	38	1	2	56
2	11	16	20	22	26	29	30	34	39	4	5	8	9	10	23	24	31	36	37	3	1	81
1	2	23	27	28	29	32	34	35	38	5	7	9	11	13	17	21	26	30	39	2	2	101
2	11	14	16	18	22	25	29	36	38	1	8	10	12	17	19	20	24	28	32	2	3	73
5	6	8	12	15	16	18	22	24	32	1	10	11	13	23	27	29	34	37	39	0	3	66
0	7	8	14	20	27	28	34	36	38	3	4	5	13	16	22	23	25	29	33	1	2	38
10	15	16	17	19	24	26	29	30	38	1	3	6	8	13	14	21	22	31	37	2	3	67
2	9	11	12	14	15	19	20	26	31	0	5	7	10	17	21	24	27	32	37	1	0	73
5	6	10	12	14	22	30	31	32	38	1	8	11	13	15	17	18	20	28	29	0	3	78
1	5	9	12	17	25	27	28	36	37	4	7	8	11	14	19	23	30	33	38	0	0	86
2	9	16	18	24	30	34	35	37	39	3	6	8	11	13	15	22	23	28	29	1	0	89
0	7	9	11	14	29	30	31	33	39	1	5	19	21	24	26	28	34	35	37	0	1	73
1	4	5	14	15	19	22	28	32	34	8	9	10	16	18	27	30	37	38	39	1	1	101
4	7	8	9	12	18	23	24	28	33	2	6	10	15	19	20	22	26	29	38	2	1	93
0	3	4	24	25	27	28	29	31	34	1	2	5	8	11	13	14	15	35	39	3	0	53
1	2	5	7	12	15	18	20	22	38	0	9	23	26	28	29	31	32	34	39	0	2	73
1	6	21	23	24	32	33	35	37	39	2	4	7	10	17	20	31	34	36	38	0	2	58
7	9	13	15	20	25	26	28	31	36	1	3	11	12	22	24	27	35	37	39	1	1	70
1	14	18	26	27	28	34	35	36	38	2	5	12	13	19	21	23	25	32	33	3	2	68
1	2	4	7	16	17	18	27	30	32	0	3	5	6	10	12	13	20	21	39	3	2	34
1	6	13	21	22	23	24	29	30	37	10	11	14	15	18	20	25	26	31	33	2	3	65
5	6	7	10	14	15	31	34	35	37	8	11	12	16	21	25	27	32	33	38	2	3	14
2	3	4	7	12	19	30	33	35	37	5	6	8	11	22	23	27	31	34	38	1	3	41
3	4	5	7	11	13	15	23	30	34	17	19	21	22	25	26	32	33	37	39	2	3	65
3	4	7	8	17	18	24	30	31	38	0	9	13	19	21	22	26	34	35	36	0	0	94
0	2	8	11	16	18	19	20	32	36	1	5	6	9	10	22	24	25	29	33	3	0	54
1	21	24	26	28	31	34	35	37	38	0	10	11	13	14	22	27	32	36	39	3	0	96
3	5	14	15	18	20	21	30	37	38	7	8	11	12	16	24	29	31	33	34	0	0	52
0	1	3	9	12	13	18	19	26	27	2	5	10	17	29	30	32	34	37	39	1	1	74
3	9	10	26	29	30	32	36	37	39	7	8	11	17	19	22	27	31	35	38	1	1	95
3	13	17	20	24	25	28	30	33	34	2	5	7	9	12	18	23	29	32	39	0	1	75
0	1	2	7	8	11	13	31	33	39	12	17	18	19	25	27	30	34	36	38	1	1	50
0	10	11	12	18	25	26	28	31	36	4	7	13	14	15	16	22	23	27	37	2	2	71
6	7	8	11	22	24	25	28	35	36	0	5	13	16	21	26	29	30	32	34	3	2	55
1	3	7	14	17	21	24	25	27	30	0	8	12	16	18	19	22	26	34	35	0	2	32
1	9	11	13	14	19	21	23	24	25	2	5	16	18	20	22	27	36	37	38	1	2	90
4	8	9	14	15	16	22	27	31	35	0	3	5	13	21	24	25	32	36	39	2	3	51
1	3	10	14	15	18	20	26	34	38	9	17	24	25	27	28	31	32	36	39	3	3	70
0	2	8	9	12	14	17	19	25	37	4	5	6	11	13	18	23	31	32	34	3	3	54
0	4	12	13	15	16	19	26	36	39	2	9	11	14	27	29	30	35	37	38	0	3	64
4	7	11	12	13	15	27	28	34	35	2	5	8	14	17	21	23	24	32	36	1	0	47
4	5	8	9	19	21	23	32	35	39	0	3	6	13	14	20	24	27	31	33	0	0	71
0	6	7	8	10	20	21	27	31	37	3	5	9	17	18	23	28	33	35	39	0	0	71
0	2	3	8	13	14	20	23	36	39	1	5	12	15	16	17	22	28	31	32	3	0	39
7	15	20	22	23	24	25	30	31	35	1	6	9	10	12	18	21	26	29	34	3	1	48
3	4	15	16	17	19	23	31	33	34	1	12	18	20	22	24	25	28	29	36	2	1	75
1	2	9	12	14	23	27	29	35	39	0	11	17	19	20	24	28	32	34	36	3	1	87
1	3	7	12	14	17	21	23	24	33	4	9	10	18	20	27	28	32	35	39	1	2	60
0	10	15	20	25	29	31	33	35	37	1	7	16	17	21	22	32	34	38	39	0	1	49
0	9	11	12	15	23	25	32	33	34	1	3	8	16	21	22	29	36	37	39	0	2	36
0	6	8	11	13	20	22	24	29	30	3	7	9	15	16	27	28	34	35	38	3	2	72
2	8	14	18	19	21	24	25	26	32	1	5	6	9	16	23	27	28	31	38	0	3	94
0	1	5	7	10	17	29	35	36	39	3	4	13	16	20	25	33	34	37	38	3	3	64
1	2	7	13	19	27	29	31	35	36	14	15	17	20	24	25	33	34	37	39	1	2	84
4	11	12	14	27	30	34	35	36	38	6	8	9	17	18	19	22	25	26	29	1	3	93
0	1	2	15	16	19	22	24	29	39	9	10	11	12	20	26	27	30	33	34	0	3	82
0	3	8	13	16	20	28	33	35	39	7	9	11	12	17	21	24	26	29	32	1	0	88
0	6	11	12	13	18	24	26	28	39	1	2	7	21	23	30	31	32	34	38	0	0	66
0	1	6	8	12	13	17	24	30	36	3	5	9	16	19	23	25	26	27	33	0	0	90
0	2	3	7	9	17	18	22	38	39	4	6	8	10	25	31	33	35	36	37	0	1	92
0	5	8	9	10	13	16	35	36	38	2	14	19	21	22	26	29	32	33	39	2	0	71
0	7	14	18	19	23	24	27	32	35	3	6	10	11	26	28	29	30	31	34	1	1	59
2	4	10	12	13	24	31	33	34	35	3	7	8	9	15	19	26	27	29	37	0	1	46
1	6	10	11	15	17	25	28	36	39	3	4	5	12	14	16	20	21	29	33	2	1	54
0	2	3	5	6	8	10	16	21	31	4	9	12	17	20	25	26	36	38	39	2	2	70
4	6	10	13	16	17	23	27	30	31	0	1	3	5	8	11	15	22	35	39	2	3	18
1	12	13	16	17	21	22	23	29	36	0	8	10	11	14	18	26	27	33	37	3	2	41
4	10	11	21	22	24	27	29	33	36	1	12	13	16	19	20	25	32	35	38	1	2	61
4	9	14	17	18	23	24	26	31	37	0	3	6	7	8	12	22	25	34	35	0	2	58
0	3	9	10	12	18	20	28	29	34	1	2	4	7	17	21	23	25	26	39	1	3	58
3	8	13	16	18	21	28	29	33	38	7	9	10	17	20	22	25	27	32	36	2	0	106
12	14	17	19	28	30	32	36	37	38	8	11	18	20	22	23	24	33	35	39	2	3	69
1	3	4	7	9	13	26	27	29	37	6	11	17	18	20	22	23	25	28	33	0	3	75
6	13	17	20	22	26	27	34	35	38	1	7	16	19	23	24	25	29	31	37	1	0	72
3	7	9	17	22	23	24	26	32	35	1	2	8	21	28	30	33	36	38	39	2	0	65
1	2	9	12	16	23	26	28	35	38	3	14	15	20	21	22	27	29	31	39	2	1	69
4	6	10	12	14	23	29	32	37	39	0	11	13	15	20	27	30	31	33	35	2	0	15
0	2	3	10	16	22	25	28	29	38	6	11	13	14	19	20	23	24	35	37	2	1	76
2	7	8	15	27	28	32	36	37	38	0	6	10	12	18	20	25	29	35	39	3	2	69
5	11	13	14	17	20	28	32	35	39	0	2	6	12	18	19	22	24	27	37	1	1	64
1	5	6	16	24	25	32	33	36	37	2	7	8	9	10	13	21	28	29	31	0	1	49
1	2	9	10	13	20	23	28	30	36	0	3	5	11	14	15	27	34	35	37	1	2	35
0	4	7	8	17	27	28	32	35	38	1	5	6	11	18	19	20	21	30	36	1	2	57
0	2	5	11	12	14	16	18	24	39	7	10	15	25	27	28	32	34	35	37	3	3	43
4	5	10	13	15	20	21	24	28	32	2	3	16	26	29	30	31	34	36	39	2	3	87
5	10	15	16	19	20	24	28	32	38	2	6	7	8	9	13	23	25	26	30	0	2	53
1	3	5	6	12	14	23	32	36	38	8	10	13	15	25	26	28	31	37	39	3	0	46
0	4	8	13	17	18	20	22	26	37	2	7	10	14	15	19	24	27	29	31	0	3	48
4	9	13	14	17	22	28	30	38	39	3	10	12	16	18	19	25	31	32	36	2	1	66
3	8	18	21	25	29	31	32	35	38	4	9	10	12	14	26	33	34	36	39	2	3	45
1	3	7	15	23	24	27	28	30	36	2	12	20	21	25	31	33	34	37	39	0	0	0
4	5	9	11	14	16	21	22	28	34	3	8	13	15	18	20	26	31	36	39	1	0	76
2	4	15	20	23	25	31	32	36	38	14	16	18	21	22	27	30	33	35	39	3	2	63
2	8	11	13	16	17	22	29	31	39	6	12	14	15	23	25	32	34	37	38	3	0	41
0	2	3	20	21	29	32	36	37	39	5	9	10	13	16	19	28	34	35	38	2	1	80
2	3	8	10	12	17	25	29	32	36	14	16	18	20	22	23	31	33	38	39	0	1	77
2	5	8	13	19	22	25	26	30	37	6	7	11	12	20	21	31	33	36	38	2	1	56
3	4	8	12	19	20	22	24	37	38	5	6	7	15	16	17	26	31	34	39	2	2	69
3	7	11	21	25	26	30	33	34	39	2	4	8	10	15	18	22	23	29	32	3	3	55
4	8	13	14	19	21	25	28	36	37	0	1	9	16	17	20	23	24	34	39	3	2	64
9	10	15	19	24	26	30	33	35	37	0	2	17	18	21	23	25	27	38	39	0	2	63
3	7	13	14	20	21	22	25	26	30	2	4	5	6	8	12	19	31	33	34	0	3	65
4	7	13	16	18	20	23	25	30	39	0	3	6	12	17	21	22	29	31	37	1	0	48
1	2	11	15	22	23	28	30	33	35	4	6	9	17	19	21	26	27	29	34	3	3	59
0	4	5	9	18	23	24	27	29	39	6	7	10	11	12	17	19	20	30	31	1	0	88
13	16	17	18	20	22	23	30	35	37	0	2	4	6	12	25	26	33	34	39	2	3	61
1	7	18	19	27	29	31	35	38	39	4	9	12	14	17	22	26	28	30	32	2	1	89
4	7	8	14	15	23	25	31	35	37	6	11	12	16	20	21	22	26	27	33	1	0	24
5	9	11	14	20	22	25	29	33	37	0	1	4	8	23	26	28	31	34	36	3	1	76
0	2	8	13	17	29	33	34	38	39	3	5	6	11	15	18	19	30	31	37	1	0	68
5	7	14	16	17	19	21	28	33	35	2	4	8	9	10	20	22	27	30	36	2	2	53
1	2	4	13	14	16	19	24	29	32	0	6	10	11	21	22	28	34	36	39	3	1	64
0	1	3	7	15	27	28	30	31	34	4	5	6	8	14	21	23	26	32	36	0	1	19
2	6	7	14	20	22	31	34	37	39	4	5	8	9	13	15	16	24	25	32	2	2	60
4	5	11	12	13	23	25	26	28	31	3	9	10	14	15	16	17	27	29	34	2	3	64
4	5	6	8	9	15	16	17	31	33	1	7	13	14	25	26	27	29	30	36	3	2	57
3	6	10	12	14	19	24	36	37	39	1	2	5	7	16	18	20	21	25	28	0	2	73
1	2	3	5	10	12	13	16	22	25	4	7	9	14	15	21	28	30	37	39	3	3	46
1	4	8	12	14	18	24	25	34	38	2	5	11	19	20	26	28	31	36	39	0	3	86
5	13	16	19	21	23	28	30	36	37	1	2	7	8	10	20	22	24	25	39	2	0	80
11	12	13	24	25	29	31	34	37	39	2	7	9	15	22	26	27	30	36	38	2	0	37
11	14	17	19	20	23	30	36	37	39	1	5	8	13	15	16	27	31	33	35	2	3	47
1	4	8	13	17	20	21	37	38	39	6	7	10	16	19	22	25	28	31	33	0	0	67
1	5	6	10	18	19	23	32	33	35	0	2	4	7	8	14	15	24	37	39	3	1	60
1	4	12	22	23	25	26	31	32	33	2	6	11	14	15	16	20	28	35	36	0	0	16
3	4	5	7	8	11	13	25	29	37	2	18	19	21	24	28	32	34	35	36	0	1	75
0	6	13	18	21	22	26	27	30	38	1	2	5	8	9	11	12	15	37	39	0	1	70
0	2	15	18	22	30	31	32	33	36	1	4	6	7	8	25	26	29	34	35	3	2	65
0	1	3	6	9	20	24	25	30	39	7	10	11	14	15	21	32	33	35	38	3	1	65
7	8	9	14	16	24	26	27	31	34	0	2	3	17	21	23	25	30	35	36	3	3	39
5	10	18	21	22	24	25	27	38	39	0	2	4	8	13	14	15	28	30	36	3	2	47
0	3	4	9	10	12	15	19	24	33	8	11	14	16	18	30	31	34	36	38	2	2	56
2	6	12	13	21	24	26	34	35	39	1	3	5	8	9	14	15	18	28	37	0	2	64
0	4	7	14	15	19	22	23	33	34	8	11	13	16	17	21	24	28	35	39	0	3	61
2	12	14	15	17	20	21	23	28	37	0	4	9	11	18	22	26	32	33	36	0	0	67
0	2	9	10	21	25	31	32	33	39	3	5	7	11	15	20	23	24	26	37	1	3	46
5	9	15	26	31	32	34	35	36	38	1	2	6	19	22	24	25	29	37	39	2	3	87
3	5	9	10	11	19	25	28	36	38	2	4	12	13	14	20	26	27	34	39	0	0	77
3	11	13	19	23	27	29	31	32	33	2	6	8	10	16	24	28	34	35	36	1	0	58
11	15	18	19	21	26	31	32	36	38	4	6	8	10	12	16	20	23	28	29	2	0	84
0	4	12	13	21	27	30	32	33	35	3	11	14	16	17	22	26	29	34	36	1	1	29
3	4	7	16	19	23	26	30	33	34	8	11	15	20	22	24	27	28	31	37	2	1	58
4	6	7	15	19	20	27	32	35	36	5	10	14	16	21	22	24	26	30	38	0	1	50
3	4	5	8	17	21	29	31	35	39	0	1	2	10	11	20	23	28	32	37	2	2	68
1	3	5	8	9	15	20	34	35	37	0	13	14	18	26	28	29	31	32	38	0	2	86
7	8	13	18	19	21	28	31	33	38	2	5	9	10	11	15	16	24	29	34	1	1	95
1	2	13	21	27	28	30	31	38	39	0	8	10	11	24	26	29	35	36	37	1	3	41
0	2	7	11	13	15	24	27	31	37	3	4	12	17	20	21	23	29	33	36	3	2	29
7	13	17	18	23	26	27	34	38	39	1	6	9	11	12	16	20	21	30	31	3	3	67
2	3	7	9	24	27	28	34	36	38	5	8	16	17	18	21	22	25	29	35	1	2	75
5	6	22	25	29	34	36	37	38	39	4	7	14	16	19	20	28	30	33	35	2	0	70
0	8	9	11	14	16	18	27	30	33	10	13	15	20	22	23	24	26	34	35	1	3	60
1	2	8	10	15	17	25	29	32	36	0	3	5	9	14	18	26	30	33	38	3	0	63
1	7	9	13	18	21	23	28	31	32	2	3	6	10	17	27	30	33	34	37	3	1	81
5	6	8	12	14	15	19	21	23	35	4	7	11	13	16	27	30	32	38	39	2	3	54
7	9	17	18	19	25	32	33	37	39	1	8	10	12	20	22	24	28	31	34	1	0	65
5	15	20	21	26	27	30	31	38	39	2	13	22	24	29	32	33	34	35	37	1	0	55
0	5	7	11	12	24	25	33	35	39	3	16	18	19	20	22	26	30	36	38	3	2	82
6	7	13	17	19	20	22	29	31	32	0	1	4	5	8	10	11	18	24	35	2	1	21
0	1	2	7	12	22	26	28	35	36	3	5	13	17	18	19	24	25	31	38	2	1	60
4	12	13	14	20	27	30	35	37	38	2	3	9	16	17	22	31	32	33	34	3	2	61
0	2	8	13	18	23	29	31	35	38	1	3	9	15	17	24	25	28	30	37	1	1	68
0	3	9	11	17	21	24	25	32	37	1	5	14	16	22	29	30	35	36	39	0	3	49
6	9	13	14	16	18	24	34	35	37	0	2	10	11	19	29	31	33	36	39	1	2	77
6	9	12	14	17	19	21	29	31	38	0	1	8	16	27	28	33	34	36	39	3	3	101
2	15	16	19	24	26	29	33	35	36	0	1	4	5	6	10	11	21	32	38	2	3	62
0	4	8	10	15	19	24	31	36	37	5	7	11	13	16	22	25	26	28	35	3	2	45
6	9	12	15	17	20	21	22	27	31	1	3	13	14	18	25	29	30	32	39	3	0	50
2	6	7	18	23	25	33	34	37	39	4	9	11	12	16	17	26	29	32	35	0	0	72
0	2	3	9	16	22	28	32	35	37	1	6	8	12	15	21	24	27	33	36	3	0	64
3	4	5	17	18	21	32	33	34	35	7	8	10	11	13	14	16	25	28	36	3	3	59
1	6	15	17	19	25	27	29	34	39	0	4	9	10	12	23	32	33	35	38	3	1	82
2	5	9	13	18	20	21	27	31	39	0	1	4	10	12	16	25	30	32	35	0	1	44
11	14	15	16	21	27	28	33	35	37	0	2	6	9	12	18	22	23	29	30	2	1	48
3	7	8	10	11	13	21	25	28	38	4	12	16	18	23	30	31	33	36	37	2	0	53
10	14	15	20	22	23	24	26	28	34	2	4	5	7	9	11	12	16	29	36	2	2	70
1	4	10	13	19	20	22	27	33	34	9	17	23	24	25	26	30	36	37	39	3	2	78
0	1	2	3	15	18	19	35	36	39	4	5	7	8	9	13	16	27	30	34	0	2	61
0	2	7	9	10	15	23	24	26	28	4	5	8	14	25	29	31	35	36	39	1	1	84
7	8	10	14	16	19	22	23	32	37	4	5	11	18	20	25	26	28	30	34	1	3	76
1	10	11	15	17	28	31	33	36	39	6	19	20	22	23	25	26	27	30	37	3	3	66
0	5	12	14	16	18	22	27	28	38	2	8	10	15	24	30	32	35	36	37	0	3	42
4	13	15	17	20	22	24	28	29	30	1	3	5	7	10	12	25	31	33	35	1	2	20
3	8	9	11	15	21	25	26	31	34	6	10	12	13	16	22	24	35	36	37	0	0	34
4	8	9	13	15	18	20	34	37	38	1	2	3	11	16	19	22	23	28	31	2	0	86
3	5	12	13	16	17	24	29	30	33	6	7	8	21	23	25	32	35	38	39	3	0	90
6	7	12	17	18	25	26	29	33	39	1	2	3	4	10	27	30	36	37	38	3	1	79
0	1	12	19	26	27	34	35	36	37	4	9	10	11	13	16	24	25	28	39	2	3	75
4	6	7	10	16	17	18	26	32	35	0	9	12	15	19	22	25	30	38	39	3	1	88
2	3	4	13	18	19	21	25	28	35	0	1	9	16	17	20	24	31	33	36	2	0	47
1	5	10	11	13	21	26	30	31	37	2	6	7	12	17	18	20	23	25	32	3	2	10
1	3	4	9	21	23	29	31	32	39	2	7	13	15	19	20	22	36	37	38	2	2	64
3	12	15	17	19	20	25	27	33	35	1	6	7	13	14	21	23	30	37	38	1	1	29
2	3	4	17	22	29	30	33	34	36	0	1	5	7	9	11	15	16	18	26	2	1	13
1	3	4	5	11	12	17	34	38	39	10	14	18	20	21	23	27	29	36	37	0	3	77
0	3	5	6	9	14	16	32	37	39	7	11	12	15	24	25	26	30	35	36	0	3	59
4	6	11	13	17	18	27	34	35	36	0	3	8	9	14	15	21	32	33	39	0	2	48
0	4	8	12	19	26	27	29	30	37	1	5	10	11	13	16	22	34	35	39	0	2	68
2	9	10	16	19	31	34	36	37	39	0	6	18	21	22	24	25	27	35	38	3	0	98
2	7	9	15	17	20	28	29	36	37	1	8	12	18	22	26	30	31	32	39	2	0	81
3	6	7	11	21	22	26	28	37	38	0	1	2	5	13	17	19	27	31	39	1	3	51
4	9	14	15	21	24	27	31	32	38	1	2	7	16	17	20	25	28	30	39	2	3	76
1	9	15	17	18	19	29	32	35	38	6	12	13	16	20	21	23	24	25	37	2	1	96
0	17	19	21	22	23	26	28	29	37	5	11	15	20	24	30	32	33	34	39	1	1	39
0	4	9	16	21	22	27	30	34	35	1	7	8	13	17	19	23	25	29	33	3	0	64
3	4	5	12	19	22	26	28	29	30	7	11	13	14	17	18	25	34	35	39	0	1	78
0	1	2	8	13	22	25	27	32	38	12	15	17	18	19	23	24	33	35	36	3	0	66
3	4	10	18	23	25	32	34	35	39	0	7	12	14	17	24	27	28	36	38	2	2	73
2	10	14	17	33	35	36	37	38	39	4	5	6	7	18	20	24	25	30	34	1	2	24
1	2	6	9	16	17	18	25	27	30	0	4	11	12	15	20	22	36	38	39	2	2	30
4	6	11	13	15	18	27	33	35	36	7	9	17	21	23	24	30	31	37	38	1	3	38
