Mode: 17 #Games: 1000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp
2	4	13	16	18	28	32	33	34	36	0	1	5	11	14	22	24	26	31	35	3	2	37
2	9	11	14	15	26	31	32	33	36	1	5	6	10	13	22	28	29	30	38	2	2	53
0	1	2	8	12	15	19	20	21	38	6	7	9	13	16	22	23	25	33	37	2	3	53
0	1	7	13	16	20	23	30	34	39	2	4	5	6	10	15	17	19	26	28	0	2	71
0	2	6	8	13	14	19	24	26	39	1	3	5	9	11	16	18	20	21	29	0	0	116
7	8	17	20	22	26	33	35	36	39	2	3	6	9	11	12	21	28	34	38	3	3	61
2	8	16	18	20	23	27	29	32	39	0	14	17	19	24	25	28	30	31	36	0	0	65
0	3	6	7	18	20	22	27	29	37	2	8	9	12	14	21	23	26	28	35	0	3	100
5	6	9	13	19	25	28	29	35	37	1	2	3	7	14	17	32	34	36	39	1	0	72
2	6	12	17	19	24	33	34	35	36	11	15	18	20	22	26	27	32	38	39	2	1	24
11	12	14	15	18	26	27	30	37	38	0	6	7	16	17	19	20	23	25	34	1	1	105
0	5	7	10	11	14	23	30	31	37	6	13	16	17	18	21	26	34	35	39	3	0	40
1	2	9	13	14	15	17	20	23	26	8	10	11	12	18	19	22	25	30	35	2	1	39
6	7	10	12	13	18	20	31	37	38	1	2	5	11	21	22	29	30	35	36	2	2	24
1	2	8	9	10	18	27	35	36	39	0	11	13	14	17	21	25	26	28	29	0	2	84
7	8	9	11	12	16	19	22	25	29	2	14	15	21	23	24	28	30	34	36	2	1	103
2	5	8	10	17	23	28	31	32	38	1	3	6	7	9	18	20	36	37	39	2	3	25
1	2	6	14	18	20	25	33	34	39	4	10	12	16	17	27	30	32	37	38	1	2	57
1	10	12	14	17	20	22	28	35	36	5	6	9	11	16	24	25	30	33	38	1	2	61
1	4	10	12	17	20	29	32	33	35	0	5	6	14	22	23	30	31	37	39	2	3	20
0	5	7	11	21	24	29	30	33	38	9	13	16	17	20	22	23	25	35	37	1	0	59
2	3	9	14	16	17	20	32	37	39	6	11	12	18	23	24	25	29	30	35	1	3	64
2	5	21	22	23	24	30	35	37	38	0	8	10	11	15	16	17	18	36	39	3	0	40
1	7	8	11	13	14	21	27	31	32	3	4	6	9	16	19	23	25	29	36	1	3	67
1	7	9	21	31	33	35	36	37	38	0	2	6	11	16	24	25	26	29	34	1	0	36
0	3	4	7	15	22	27	30	34	39	1	5	6	8	12	14	17	19	32	37	2	1	64
4	5	7	15	20	24	25	26	34	36	0	1	6	10	12	19	29	35	37	39	0	1	62
0	6	12	19	23	25	26	29	32	35	2	5	7	8	13	17	21	31	34	38	2	0	62
11	13	18	21	26	27	30	31	32	33	0	1	5	15	19	29	35	37	38	39	3	2	88
1	6	9	13	14	20	21	22	29	33	4	10	15	19	27	28	34	36	38	39	0	1	72
13	16	21	23	25	26	27	33	34	35	1	4	5	6	7	12	20	30	32	37	1	2	30
4	7	14	18	28	30	34	35	38	39	0	11	12	13	22	23	24	32	36	37	3	3	66
5	6	10	14	18	21	25	31	32	39	1	9	15	17	19	22	23	24	37	38	2	2	72
3	5	11	12	17	19	22	27	32	34	7	14	18	20	25	28	29	31	33	35	2	1	43
0	2	4	7	8	14	25	35	36	39	9	11	15	16	22	23	26	30	32	37	3	3	48
0	2	3	11	19	21	25	33	35	36	4	5	10	22	23	24	26	28	29	32	3	0	43
3	11	14	16	17	19	21	34	38	39	1	5	6	8	15	24	26	29	35	36	2	2	73
2	3	8	11	13	16	20	24	26	29	0	4	6	7	19	21	22	23	27	35	2	3	87
0	5	7	12	14	16	21	29	30	38	9	15	17	18	25	27	33	34	37	39	1	0	84
10	12	17	21	25	27	29	33	35	38	2	3	4	5	19	20	23	26	31	34	1	1	52
5	10	14	20	21	25	29	32	33	37	1	4	6	7	9	15	16	28	36	38	0	3	67
5	10	12	15	22	27	29	32	35	36	2	8	9	13	19	26	28	30	31	38	2	1	70
4	12	16	17	25	31	32	34	37	39	1	5	8	10	11	13	20	22	30	36	2	0	39
0	3	6	11	18	22	27	28	30	35	1	5	9	14	24	26	33	37	38	39	2	2	43
2	3	8	10	14	16	23	32	34	36	4	5	6	12	15	19	24	33	35	38	1	2	45
2	3	6	7	15	17	21	24	27	30	1	9	14	18	19	22	31	34	35	39	2	0	75
0	10	11	13	16	19	26	32	34	35	4	6	7	12	18	20	24	27	30	37	1	1	45
1	9	16	21	22	23	25	29	33	34	0	3	4	11	13	14	15	27	28	38	0	3	64
7	8	13	17	19	22	23	32	35	39	0	2	3	5	6	12	26	27	30	38	1	1	59
6	9	14	17	20	22	23	25	33	34	2	4	5	8	16	30	31	35	37	39	0	3	61
4	5	12	16	19	22	23	31	36	38	0	1	2	7	13	15	17	21	29	34	1	2	64
5	6	19	24	25	28	31	33	35	39	0	3	11	21	23	29	30	32	36	37	2	0	53
7	8	10	15	17	23	25	26	33	34	2	12	18	19	21	28	29	31	32	38	2	0	56
4	7	8	9	10	16	20	21	25	31	5	6	11	22	27	28	33	34	36	39	1	2	46
3	11	12	15	21	22	29	32	33	37	0	1	9	17	20	24	27	28	34	38	1	1	53
3	4	7	16	18	20	28	32	33	35	2	10	12	14	22	23	25	26	29	39	3	3	35
6	7	9	10	13	14	20	21	22	30	0	1	5	8	24	25	26	35	36	37	0	3	40
0	1	2	5	6	12	14	19	25	37	4	9	10	20	23	24	26	30	31	36	2	1	43
1	4	5	14	17	18	19	25	33	35	2	6	8	10	11	27	28	31	34	39	0	0	57
2	3	7	11	16	20	27	31	32	34	1	10	15	18	23	28	30	33	37	38	3	0	48
4	9	18	20	22	24	26	30	38	39	1	5	10	13	14	16	28	34	36	37	0	2	45
2	3	9	10	19	28	29	31	33	38	4	5	7	11	12	18	21	22	23	26	1	2	65
0	3	7	9	10	14	15	18	21	29	8	16	17	23	27	28	35	36	37	39	3	1	87
8	10	20	22	26	29	30	31	34	35	2	5	9	13	15	17	24	27	33	37	2	1	35
7	8	20	21	24	25	26	29	32	38	4	5	10	12	13	17	27	30	35	39	3	3	59
4	7	9	11	25	26	30	33	37	38	0	1	8	12	15	18	23	24	27	28	2	3	90
1	5	6	7	15	16	19	33	35	38	3	11	12	14	20	21	22	24	26	29	3	0	56
2	4	7	11	13	14	15	16	20	29	1	5	10	17	19	21	22	24	27	30	0	2	44
11	13	14	18	19	24	28	29	36	37	3	4	6	7	8	10	12	26	30	38	1	2	111
2	8	12	14	16	19	25	32	33	35	4	7	10	17	20	21	22	24	26	29	0	0	63
3	14	16	17	20	25	28	30	33	36	1	2	6	12	13	19	32	35	38	39	3	3	73
0	5	7	8	12	14	18	26	28	37	1	2	15	16	20	21	29	30	31	33	1	1	57
1	7	9	12	14	17	21	30	34	37	3	4	5	13	19	20	25	26	32	35	2	1	49
4	6	9	11	13	18	21	25	29	35	1	8	12	23	27	28	30	31	32	39	1	3	79
3	6	9	14	15	16	21	22	33	39	1	5	19	23	24	30	31	32	36	38	0	0	47
5	12	14	20	21	23	24	25	28	35	0	4	7	19	22	30	32	34	37	38	2	2	76
2	7	9	15	16	27	28	35	36	39	0	1	3	11	12	18	19	24	32	34	2	2	42
6	16	29	30	31	33	34	35	37	39	5	10	11	12	17	19	20	23	24	36	1	0	49
2	7	13	15	24	28	29	36	38	39	0	9	10	12	18	20	23	30	31	33	1	3	75
1	3	7	10	12	28	30	34	37	39	0	5	9	21	25	26	27	29	32	38	3	1	86
8	12	17	21	22	23	24	36	38	39	1	2	10	13	16	18	25	26	28	34	2	3	92
2	4	8	9	12	18	21	29	35	36	0	6	11	20	23	24	28	33	34	38	1	1	66
4	7	9	11	24	26	27	31	33	38	0	3	13	20	21	23	29	34	35	36	3	0	65
6	9	12	16	21	26	27	32	34	38	0	2	3	8	13	17	23	29	30	37	2	0	36
2	5	12	17	19	22	23	28	32	35	3	6	16	18	20	26	31	33	34	37	0	2	46
0	1	2	9	11	14	21	27	33	39	6	8	13	16	19	22	23	25	32	35	3	2	67
7	13	15	20	21	25	28	30	34	39	0	1	2	3	16	17	22	23	27	38	3	1	62
4	6	11	20	23	24	25	26	33	36	1	2	8	9	12	19	27	30	32	38	1	1	64
3	6	8	10	24	26	27	29	32	35	5	7	15	17	19	21	28	30	37	38	3	3	89
0	5	7	9	12	18	26	29	33	35	3	10	15	22	23	24	27	28	34	39	2	2	76
1	2	3	5	13	15	20	21	26	38	0	6	9	14	18	24	27	33	34	39	1	2	65
1	7	8	11	20	21	27	28	30	36	0	3	4	6	9	18	23	24	32	38	2	3	61
0	1	4	21	24	28	30	35	38	39	2	7	11	15	16	20	23	27	29	31	2	0	69
5	6	10	11	13	16	17	19	28	32	2	4	7	14	18	26	27	36	38	39	0	3	64
7	8	14	19	23	24	28	30	35	38	3	10	11	12	20	22	26	32	36	39	3	3	101
1	2	3	9	10	12	17	20	34	37	5	6	11	14	21	24	26	27	29	36	1	0	64
0	2	6	10	11	15	16	17	27	29	3	7	13	18	21	22	24	31	32	34	1	0	62
0	1	6	7	13	23	24	28	33	39	2	3	5	10	19	21	22	26	29	31	1	1	69
4	6	8	12	16	20	22	29	32	39	9	13	14	15	23	24	26	28	34	37	0	0	80
1	5	9	12	23	24	27	34	35	37	0	6	7	14	17	26	28	30	31	32	0	1	60
0	2	4	12	13	16	30	31	36	39	6	11	21	25	26	27	33	35	37	38	3	1	96
2	7	8	13	18	27	29	32	34	38	1	3	4	9	11	15	21	25	28	37	0	1	97
4	6	12	13	14	20	22	25	30	36	0	3	8	15	16	18	32	33	34	38	3	2	56
1	3	12	17	19	24	27	30	35	39	7	9	10	14	15	18	25	28	29	38	1	2	103
1	3	6	8	11	22	24	27	29	30	17	19	20	23	25	31	32	33	34	36	1	2	30
4	10	17	18	19	20	24	26	27	33	6	8	11	12	21	28	31	35	38	39	2	3	90
5	12	13	17	18	21	29	34	35	36	8	14	15	22	23	24	28	30	33	38	2	2	42
2	4	7	13	22	23	26	35	36	39	0	8	11	16	17	19	25	32	37	38	3	0	64
1	5	6	10	11	12	15	21	22	36	4	13	14	18	19	23	30	35	37	38	3	3	58
1	3	5	6	7	21	24	29	31	39	4	12	14	15	16	30	32	34	35	38	3	3	90
1	7	10	13	15	21	22	29	35	38	4	5	6	12	17	19	28	33	36	37	1	3	65
7	10	17	20	23	25	27	29	33	38	2	6	9	13	19	24	26	28	34	35	2	1	88
8	14	17	20	22	23	26	30	32	35	1	3	9	11	18	21	25	27	34	39	0	0	55
1	7	11	15	19	20	27	31	33	34	2	6	9	10	16	22	23	32	36	38	3	0	48
0	2	3	5	6	7	8	11	15	20	4	24	25	27	29	32	33	35	37	39	1	0	74
3	4	7	8	9	14	15	23	28	36	6	10	12	16	17	18	21	26	27	37	0	1	65
4	5	13	14	20	22	28	30	34	38	0	8	9	11	17	25	31	32	33	39	2	1	95
2	7	13	14	17	22	28	29	34	36	3	9	12	18	23	26	27	30	33	35	2	2	78
7	8	13	15	16	19	22	26	32	37	0	1	4	6	11	20	25	34	35	38	0	1	64
0	1	5	8	13	14	19	23	33	37	2	6	7	16	18	24	29	30	35	38	1	3	68
7	8	9	11	12	14	19	20	24	28	0	2	4	15	21	23	27	32	33	34	3	2	40
7	9	12	14	16	21	22	23	30	37	2	5	8	11	13	15	18	19	20	29	3	2	57
0	18	20	22	23	26	27	32	36	39	13	14	15	21	24	25	33	34	37	38	2	2	93
1	9	15	16	19	21	25	29	37	38	7	8	10	11	26	27	28	31	34	35	3	3	85
0	7	10	15	18	20	26	29	31	39	1	3	5	6	12	23	25	27	28	36	1	3	40
4	7	9	10	12	15	28	30	37	39	0	1	2	6	11	19	21	25	31	34	3	0	52
1	7	13	16	24	26	28	29	31	35	2	9	10	11	14	15	22	33	38	39	1	3	67
5	8	9	13	14	19	30	32	34	38	1	4	6	12	18	22	23	35	36	39	0	0	94
4	10	13	16	17	23	24	25	36	37	0	8	11	18	20	28	30	32	33	34	3	1	55
4	7	9	10	14	21	24	28	31	34	2	3	6	8	13	15	17	25	30	36	3	0	54
0	1	9	10	12	13	14	18	27	38	2	3	7	16	22	32	33	35	37	39	0	1	84
0	3	5	9	15	20	22	25	30	31	1	2	4	13	16	18	21	23	27	35	2	0	79
2	5	8	16	18	20	22	30	31	32	3	4	7	12	14	21	23	26	27	34	3	2	26
0	2	11	12	20	23	25	26	28	35	1	9	13	14	18	24	27	31	32	33	1	1	40
2	13	16	17	19	20	23	28	31	37	0	7	8	14	22	24	27	30	32	36	3	2	61
5	11	18	23	25	26	27	30	37	38	1	4	7	17	24	29	31	35	36	39	2	1	81
7	8	9	13	17	20	22	27	33	37	4	10	12	14	15	19	23	24	26	35	3	2	40
0	1	4	12	14	18	22	25	30	31	5	10	11	13	17	27	29	32	36	39	0	2	40
3	5	7	9	13	15	18	21	22	26	6	11	17	20	25	27	28	29	30	36	1	3	87
0	8	11	13	15	18	19	25	33	38	2	10	12	14	17	20	23	30	36	37	1	3	60
1	5	6	12	17	26	28	33	34	39	0	7	8	14	15	21	24	30	35	36	0	3	37
0	1	3	4	5	16	24	26	27	29	6	10	13	19	20	23	30	31	32	38	3	3	21
0	6	15	19	21	29	31	32	33	38	2	8	11	20	22	24	34	36	37	39	2	0	70
5	7	13	15	18	23	26	28	33	35	2	10	12	14	17	19	24	34	38	39	3	0	86
0	12	13	14	16	18	21	31	35	38	6	9	15	19	22	24	25	29	33	37	1	0	82
2	5	9	13	14	18	21	23	25	39	0	4	12	17	26	29	31	34	36	38	3	1	78
0	3	8	9	13	15	16	17	18	37	4	6	7	11	20	24	26	29	34	39	2	1	81
11	12	15	16	17	20	24	28	29	35	0	1	3	5	13	19	23	25	27	32	0	0	56
2	10	15	17	23	25	28	33	36	38	4	5	6	7	11	16	19	22	34	35	0	2	56
0	5	6	8	9	10	16	19	33	38	3	4	7	18	21	22	23	24	35	39	1	2	73
4	6	7	10	11	19	20	26	28	38	3	13	17	22	25	27	29	31	34	36	0	1	39
0	6	8	20	22	26	33	34	36	38	2	3	5	7	9	11	13	16	28	32	1	1	54
1	4	6	9	10	19	21	23	25	27	3	7	11	12	17	20	24	26	28	32	2	3	66
7	14	16	22	24	29	31	33	34	38	0	3	8	12	17	18	19	20	27	32	3	3	59
0	3	4	15	21	22	23	25	27	30	2	5	8	9	10	12	17	20	32	39	0	2	67
2	8	9	22	23	28	29	33	34	36	0	1	11	15	18	20	26	31	32	35	0	2	52
0	4	6	14	18	19	25	30	33	39	3	9	11	13	16	21	23	31	32	36	1	0	77
14	18	19	24	25	29	31	32	33	34	0	1	2	3	4	6	8	10	13	16	0	0	67
7	12	13	16	19	23	28	35	36	38	0	4	10	15	17	21	22	26	27	39	1	3	62
3	4	5	6	9	11	15	18	19	23	2	7	10	14	24	26	31	34	35	36	2	1	52
5	8	17	18	19	20	22	33	35	38	1	6	7	11	16	25	26	27	28	37	3	3	72
2	5	7	15	16	17	24	25	29	33	0	1	4	11	12	26	31	36	37	38	1	0	38
2	7	8	17	21	25	28	29	37	38	0	4	10	11	12	13	14	18	31	33	3	1	34
1	2	3	9	10	11	12	17	19	28	5	6	7	14	22	23	30	32	33	36	2	2	42
6	11	12	14	17	18	19	28	30	37	0	3	7	9	13	25	27	32	33	38	1	0	62
7	11	12	16	17	20	26	28	34	37	2	4	6	8	19	29	30	31	36	38	0	1	80
8	12	22	25	26	28	29	31	36	38	2	3	6	10	11	15	19	23	33	35	0	2	65
0	4	18	21	26	27	34	36	37	38	2	5	6	10	15	19	20	24	25	39	3	2	61
1	6	8	19	24	26	28	29	33	35	0	5	10	13	15	20	34	36	37	38	2	1	60
4	9	13	21	22	23	33	34	37	38	0	3	7	8	10	17	19	29	31	35	0	3	117
1	8	9	19	20	22	24	27	32	39	3	4	6	11	14	18	21	31	33	37	3	3	86
0	4	8	10	12	15	25	33	36	37	5	7	13	17	18	22	28	30	31	34	0	3	56
3	6	13	23	26	27	29	32	35	39	1	4	7	16	17	20	21	25	33	36	0	2	64
6	10	11	12	17	25	26	28	36	38	4	9	13	18	19	20	21	27	32	35	2	0	62
0	4	10	12	18	19	24	30	33	38	2	5	7	9	16	22	26	27	28	39	2	0	88
0	4	8	15	16	17	21	22	29	30	1	2	3	5	7	12	18	24	33	36	2	0	40
0	1	2	8	21	23	26	34	35	38	3	6	7	18	22	25	28	29	31	39	3	3	63
3	10	16	18	30	32	33	34	37	38	8	9	17	19	20	21	22	24	29	39	2	0	84
7	10	11	13	25	26	27	30	34	39	5	8	14	18	21	23	28	31	33	36	2	1	57
10	18	19	23	24	26	28	30	34	36	5	7	11	17	22	25	27	29	35	37	0	1	61
2	4	8	11	20	27	30	33	35	39	0	3	7	13	14	25	26	28	29	38	3	1	67
6	10	11	14	17	21	22	27	34	35	2	3	9	15	16	18	24	25	28	37	1	2	33
0	6	18	22	27	28	29	31	32	38	4	5	11	13	16	20	25	26	30	39	0	2	56
3	4	5	9	16	17	21	23	27	35	2	7	10	13	15	18	24	30	32	33	1	1	49
1	2	3	11	17	22	32	33	36	38	6	9	10	12	15	23	27	28	29	37	3	3	50
1	8	10	19	22	24	27	29	34	36	2	5	7	11	12	23	30	32	33	38	0	2	49
2	9	12	13	15	17	28	32	36	38	3	4	10	11	16	20	24	30	31	39	2	3	20
7	20	23	24	26	29	30	33	37	38	1	3	6	15	17	22	28	31	32	39	2	2	91
1	2	7	11	13	16	17	21	32	37	6	8	9	15	18	19	29	30	35	39	2	0	58
4	7	8	9	11	17	21	24	27	32	2	3	12	16	22	26	28	29	33	36	0	0	57
3	9	11	14	16	17	22	23	31	38	2	4	5	8	10	15	20	28	33	34	0	3	56
0	1	2	8	10	21	28	31	35	36	4	5	6	9	11	14	22	23	33	39	3	3	25
0	2	3	8	15	19	25	29	30	32	5	6	9	12	18	20	24	36	37	38	3	1	79
0	5	12	19	21	23	24	30	32	37	3	8	14	18	26	27	29	31	36	39	2	1	89
0	9	11	12	13	19	20	24	32	35	2	3	4	14	15	16	21	27	30	38	3	0	63
5	10	13	14	17	20	22	28	34	39	6	16	18	21	27	31	32	33	35	36	0	0	46
0	4	8	9	19	23	24	28	30	39	1	3	7	12	13	15	16	26	27	37	3	1	68
2	3	7	22	23	24	26	32	35	39	0	6	9	11	16	19	21	25	34	38	3	2	66
2	3	4	8	9	26	28	29	34	37	0	5	11	12	19	20	22	31	35	36	2	2	50
5	12	14	18	19	23	27	29	32	37	0	2	8	9	15	17	21	22	31	36	3	1	41
0	7	17	18	20	22	23	37	38	39	5	8	9	12	14	15	16	24	28	35	0	3	67
0	9	10	20	21	22	25	27	35	39	2	3	4	6	11	17	23	24	29	36	1	2	92
6	8	9	10	18	24	27	28	31	39	3	4	5	7	13	17	21	35	36	37	3	3	64
3	7	10	15	17	19	21	27	38	39	8	13	14	20	22	25	28	29	30	35	0	2	70
6	7	9	11	19	23	27	28	32	34	0	2	12	13	14	21	29	35	37	38	1	0	76
0	2	8	16	25	32	33	36	38	39	3	4	10	11	18	21	22	26	35	37	2	3	41
1	7	13	14	22	25	30	32	36	38	3	5	12	17	21	23	26	31	35	39	2	0	35
4	5	6	8	10	12	28	34	35	38	3	14	16	17	19	20	23	24	25	33	3	3	66
0	1	4	8	10	11	15	18	20	24	2	5	21	25	26	27	31	34	35	36	0	1	64
7	8	16	19	23	25	28	29	38	39	3	5	9	12	13	21	27	30	36	37	3	0	107
6	14	17	18	26	28	33	34	36	38	3	8	11	13	16	19	24	25	29	35	1	0	100
7	8	17	20	21	25	30	31	33	34	1	4	6	12	16	19	22	27	28	29	1	2	39
0	2	5	6	7	8	10	12	16	23	1	17	19	20	29	30	31	32	34	37	1	1	59
6	8	10	14	21	23	24	28	30	31	0	4	16	17	18	19	25	32	35	39	2	1	51
2	4	7	9	16	17	19	26	32	35	1	6	10	12	24	25	30	33	34	38	0	1	95
1	3	11	12	19	26	30	32	35	39	2	5	6	8	9	10	15	22	23	25	1	3	44
1	8	16	17	23	25	26	29	31	33	2	4	10	12	13	14	15	21	28	30	2	2	47
2	6	9	12	13	16	17	18	27	29	0	1	8	11	14	15	31	33	35	39	0	2	45
0	5	10	11	22	26	31	32	38	39	1	2	8	19	21	23	24	28	35	36	3	0	69
2	17	23	24	26	27	28	32	33	37	4	11	15	18	21	22	29	30	31	38	1	2	31
1	6	7	16	21	29	30	31	37	39	4	5	8	9	15	23	24	28	35	36	2	3	68
3	12	14	20	25	26	27	32	33	36	4	8	11	15	17	24	30	35	38	39	1	3	56
5	7	12	13	22	29	31	33	35	38	0	3	6	10	15	16	17	26	34	39	2	1	16
4	6	10	11	13	25	26	28	31	35	0	2	8	12	15	19	22	30	36	39	0	0	51
1	2	5	12	14	20	21	33	35	37	8	13	15	22	23	27	30	31	32	36	2	3	16
2	5	15	16	20	25	29	30	35	37	0	1	7	9	14	19	21	22	31	36	2	2	49
0	3	4	5	13	14	18	22	24	27	1	9	12	17	21	23	26	30	36	37	2	1	44
4	11	12	16	22	25	32	33	35	38	1	3	8	10	13	17	18	19	36	39	2	0	59
0	1	4	5	7	8	10	18	24	29	3	11	12	20	21	26	27	28	37	39	1	0	44
4	11	13	16	21	22	23	24	31	35	1	3	5	8	10	15	17	27	33	39	2	3	39
3	5	7	15	20	22	23	26	28	35	0	1	6	8	9	11	16	27	30	38	0	2	67
3	9	10	18	19	21	27	29	37	38	0	6	11	12	16	24	25	31	34	39	0	1	95
0	3	9	10	19	22	25	31	37	38	14	17	21	24	26	29	32	34	35	39	1	1	82
10	11	13	17	19	24	28	33	35	38	0	2	3	20	21	26	27	30	32	39	1	0	60
8	10	11	12	13	14	15	20	23	25	2	3	5	9	16	21	24	27	28	34	1	3	58
3	4	6	11	14	18	19	22	29	39	8	12	13	26	27	30	31	34	35	36	3	2	57
4	5	6	18	21	22	23	25	32	37	2	8	15	16	19	28	30	34	35	38	0	1	64
2	7	10	12	16	30	32	34	35	39	3	5	6	8	13	14	18	21	22	26	0	2	43
5	8	13	14	22	24	34	35	36	37	7	10	11	16	17	23	25	26	29	32	1	0	24
1	4	5	6	8	11	14	25	31	38	3	9	19	22	23	26	28	30	34	39	1	2	59
2	4	7	13	19	26	27	29	37	38	3	5	20	21	22	25	28	30	32	39	0	1	78
9	12	13	18	20	23	25	33	35	39	2	3	4	10	11	24	26	29	30	32	3	3	41
11	12	16	19	21	23	28	35	36	38	3	5	8	9	13	14	20	24	30	39	3	3	66
1	5	10	17	27	28	34	37	38	39	0	6	8	11	12	14	24	26	32	35	0	0	36
0	1	9	14	16	25	29	32	37	38	2	3	4	7	19	20	22	24	31	36	0	3	68
1	4	5	7	14	15	17	20	24	30	0	10	11	13	25	26	28	36	37	38	2	2	39
0	4	7	15	18	20	26	30	32	38	1	3	8	10	16	24	25	28	34	35	0	0	29
5	7	10	12	14	21	25	28	30	39	0	2	11	13	16	20	29	31	33	37	2	3	56
4	5	6	16	22	23	25	28	36	37	3	7	8	9	10	15	19	20	21	29	0	1	84
0	9	10	15	18	21	24	25	31	35	3	11	13	17	27	28	29	33	37	38	3	1	94
2	7	15	16	18	20	21	22	25	29	0	8	12	19	23	24	26	28	32	37	2	0	106
2	6	8	17	20	21	24	25	30	35	1	10	11	12	14	22	32	34	36	38	3	2	29
0	2	6	14	20	23	24	29	33	37	5	11	13	16	17	25	28	31	32	39	3	2	46
4	6	12	15	16	19	21	22	35	36	11	17	18	20	23	25	28	29	32	37	0	3	32
4	8	9	13	16	17	19	22	27	31	1	2	3	5	6	25	26	29	30	39	3	1	51
4	9	10	11	15	30	33	35	37	38	2	6	13	19	20	23	26	28	29	32	2	3	68
1	2	4	11	16	18	22	24	36	38	9	15	19	21	23	28	30	31	33	37	3	2	89
0	1	2	6	14	15	18	34	37	38	8	9	10	12	17	20	25	27	35	39	3	0	76
4	6	8	9	14	16	17	19	29	31	3	10	11	12	18	20	23	25	26	34	3	3	77
0	3	6	10	12	17	23	27	29	36	2	8	9	16	18	21	30	32	34	39	0	0	78
10	11	20	21	23	25	28	30	36	38	1	2	4	5	7	16	22	26	29	39	2	1	98
2	4	6	16	20	28	29	34	35	39	5	8	13	15	23	25	27	31	33	38	2	0	69
4	9	15	16	21	22	25	30	32	39	5	8	11	14	19	24	28	31	33	38	0	1	76
5	6	9	15	16	17	20	22	28	38	0	1	2	7	12	13	24	25	31	34	1	2	47
3	4	8	12	25	27	29	30	36	38	0	10	11	14	18	22	24	33	35	37	2	1	61
0	15	16	18	24	27	30	31	32	37	4	6	7	8	19	22	28	33	36	38	2	2	70
1	7	14	16	18	19	23	25	34	39	3	9	10	13	15	17	20	21	29	35	3	3	62
8	14	15	16	19	25	28	36	37	38	5	12	17	18	20	21	23	27	29	33	3	3	50
0	1	4	8	17	20	21	31	33	38	3	6	7	19	23	25	26	28	35	39	0	2	69
0	1	4	12	15	26	27	34	36	38	5	13	16	17	18	21	22	24	29	30	3	3	45
5	7	13	15	19	31	32	35	38	39	1	4	6	12	16	18	24	26	28	37	0	0	61
2	6	11	15	17	20	21	29	36	38	4	5	9	10	14	18	22	26	33	34	3	0	35
0	3	4	11	15	22	23	26	29	39	1	2	7	9	17	19	24	27	31	36	2	0	88
5	11	15	24	29	31	33	34	35	39	1	9	12	17	18	19	21	25	27	32	1	1	115
2	3	8	11	14	17	19	26	35	36	1	5	6	12	24	25	28	29	32	38	3	1	47
2	3	6	21	23	32	35	37	38	39	0	5	13	18	20	22	24	28	33	36	3	1	78
3	5	6	10	14	24	27	28	31	32	1	9	11	12	20	22	26	35	37	39	1	2	45
