Mode: 15 #Games: 1000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp
8	17	18	23	25	28	32	33	35	38	0	1	7	11	12	20	24	29	36	39	3	1	82
7	12	15	17	22	31	33	34	36	38	3	6	9	11	14	19	24	27	29	35	3	3	89
3	4	5	10	27	30	31	32	38	39	7	9	14	17	20	22	28	33	35	36	0	2	27
0	1	2	10	13	14	19	30	33	39	9	16	20	22	23	24	25	26	29	37	0	0	32
12	15	17	22	24	25	27	30	31	32	0	4	6	10	16	18	21	26	33	37	0	0	14
14	16	18	21	26	28	33	34	38	39	1	3	11	13	15	25	27	30	31	32	2	3	73
0	6	8	10	11	13	25	26	29	30	9	12	15	16	17	19	23	28	35	36	1	1	91
1	4	9	10	14	16	19	22	28	39	7	8	11	20	21	26	27	30	33	38	0	3	79
5	6	9	10	19	24	26	29	36	37	4	13	14	16	17	18	27	31	32	34	1	1	75
0	4	6	10	12	17	19	25	26	35	3	5	8	14	22	23	28	37	38	39	2	0	58
2	4	6	10	11	13	20	25	27	39	7	12	14	15	17	21	26	28	29	30	1	2	59
0	7	8	21	25	26	27	29	34	37	3	5	10	11	16	20	33	36	38	39	0	0	99
3	13	18	22	25	26	27	28	35	36	4	5	12	20	21	23	30	31	34	37	1	2	22
5	13	18	24	25	26	31	32	36	37	1	8	10	11	15	19	33	34	35	39	2	1	64
1	2	4	14	16	21	24	27	30	35	5	8	9	12	15	23	25	28	34	36	3	3	32
0	12	13	14	17	19	23	27	32	33	3	4	7	9	22	24	25	28	34	39	3	1	68
3	4	11	12	13	16	19	27	33	39	14	17	21	22	23	28	29	31	37	38	1	2	87
10	11	13	17	18	21	22	26	32	34	0	2	4	6	8	15	16	25	29	36	0	3	54
0	4	7	9	10	15	20	21	24	28	1	3	5	8	18	25	26	35	38	39	1	0	69
7	10	14	16	19	21	26	30	32	38	9	20	22	23	24	25	27	29	35	36	1	2	73
0	1	4	10	11	17	18	26	28	38	2	9	13	19	20	21	31	32	33	34	0	3	66
7	8	10	11	12	13	26	30	31	34	1	15	17	18	19	21	22	25	28	29	0	0	81
1	2	5	21	24	27	28	31	37	39	3	4	10	12	13	15	23	25	30	35	2	3	56
0	2	7	9	12	15	20	23	32	33	5	13	14	18	19	26	36	37	38	39	2	0	66
2	7	13	18	19	23	29	31	35	36	0	1	4	10	16	24	25	26	27	30	2	1	82
0	4	6	10	15	20	22	26	30	31	1	16	18	21	24	27	29	35	37	38	2	0	47
1	4	14	16	18	21	23	24	27	36	5	8	11	13	17	19	29	31	35	37	1	1	93
4	5	8	9	15	16	21	26	34	39	0	1	3	11	12	14	18	30	31	38	1	1	79
0	6	13	20	23	29	31	34	35	36	3	7	8	11	12	16	21	24	25	33	2	1	42
0	10	12	16	18	19	21	28	32	39	2	6	9	20	23	25	29	33	35	37	3	2	73
3	4	5	11	13	15	17	26	31	32	0	6	7	8	12	25	33	34	36	38	1	3	36
0	3	9	14	15	20	22	29	36	38	4	6	13	16	19	23	27	32	34	35	0	2	76
2	5	9	12	21	22	28	29	33	35	3	8	14	17	19	23	27	36	38	39	0	2	108
0	3	7	15	21	22	27	31	34	35	2	6	8	16	20	25	26	29	33	39	3	2	61
7	12	17	19	26	27	29	32	35	39	2	4	5	11	13	15	20	23	25	33	2	3	47
1	3	7	8	13	19	21	22	25	39	0	9	10	17	24	28	30	31	33	37	2	3	70
6	7	9	10	11	16	22	24	30	36	0	12	18	20	21	27	31	35	38	39	2	0	44
6	11	17	18	20	31	32	34	38	39	9	10	14	16	21	27	28	29	30	36	0	3	67
0	8	20	23	24	30	32	35	36	39	2	6	9	12	16	19	21	22	25	34	2	1	60
5	7	11	16	17	21	26	31	32	37	1	2	10	13	14	23	29	33	35	36	1	0	25
6	12	18	21	22	25	26	29	35	36	0	3	4	10	11	17	20	23	27	34	1	0	30
3	8	11	13	19	26	27	32	36	38	7	12	14	20	22	25	30	34	35	37	0	0	47
0	4	14	19	20	24	25	34	35	36	2	6	11	17	26	27	28	29	38	39	3	1	85
4	10	13	14	22	26	29	35	36	37	1	3	9	11	17	18	25	28	32	33	1	2	65
2	5	9	10	18	20	27	31	32	35	3	4	6	13	16	17	24	30	36	38	0	2	14
1	3	5	7	10	16	17	19	32	36	2	9	11	13	14	18	20	22	24	35	3	1	51
9	11	16	17	18	20	22	26	28	35	2	4	5	6	13	14	31	36	37	38	3	1	38
6	7	10	12	13	18	22	28	29	39	5	11	20	23	25	32	33	34	37	38	0	3	76
5	11	13	14	15	17	25	27	33	38	2	3	9	19	22	23	26	29	32	35	0	0	92
0	7	8	13	22	25	26	30	37	39	6	9	11	16	18	19	21	28	29	36	2	3	102
3	4	6	10	15	16	18	25	32	33	1	2	8	13	19	26	31	34	35	38	3	2	71
3	7	13	16	19	21	25	34	37	39	5	9	11	17	20	24	31	33	36	38	3	2	91
1	2	10	17	19	25	28	33	35	38	5	7	8	13	23	30	32	34	36	39	2	0	54
2	7	9	10	11	13	19	20	21	24	3	5	8	12	14	15	22	33	34	38	0	3	77
4	7	11	14	16	17	19	22	36	39	2	8	18	23	25	28	29	31	33	38	3	3	90
8	9	10	12	23	25	26	33	37	39	3	6	7	14	15	20	29	30	35	36	1	1	59
2	6	8	9	12	18	29	33	36	37	3	7	13	17	19	21	24	25	26	28	2	1	113
0	10	14	16	22	23	24	25	26	37	3	7	9	11	15	18	27	30	32	35	2	0	79
0	2	5	16	20	24	25	32	38	39	6	12	14	15	19	23	27	28	36	37	1	2	58
10	11	12	15	21	23	24	25	28	31	0	1	4	16	17	18	19	32	33	39	3	0	75
4	5	9	12	17	22	26	27	28	33	6	7	10	14	23	31	34	35	36	37	2	2	37
2	9	11	13	17	25	33	34	35	38	3	8	12	14	16	19	23	26	31	36	1	3	80
0	7	19	26	31	32	33	34	36	38	1	9	10	12	14	21	22	24	27	39	1	1	28
0	4	11	15	19	23	25	29	30	37	2	13	18	24	26	27	31	32	35	36	3	3	59
1	2	6	8	9	13	16	19	27	39	3	7	12	22	26	28	29	31	36	38	0	2	100
2	3	8	9	17	23	27	32	34	38	0	10	15	22	24	26	30	35	37	39	3	1	78
0	5	11	18	23	25	27	28	32	35	8	9	10	13	16	20	21	22	34	39	2	0	85
4	8	18	23	24	27	30	32	34	35	11	16	17	22	25	28	33	36	37	38	1	1	29
0	4	8	13	15	17	20	25	29	38	2	3	6	7	18	19	21	22	26	27	0	0	97
10	16	17	29	31	32	34	36	37	38	1	4	7	8	12	18	19	22	30	33	3	3	88
3	4	15	18	21	25	31	34	35	37	0	5	6	8	22	26	27	28	30	33	2	2	67
3	4	10	11	14	17	18	19	28	36	0	5	6	9	16	20	21	22	26	35	2	2	63
0	1	2	3	7	9	12	26	32	36	5	11	21	23	29	30	31	34	35	38	1	3	63
7	13	17	18	20	22	23	26	31	37	0	3	4	5	8	11	12	19	25	32	1	1	50
3	4	6	7	8	12	13	14	15	30	11	17	18	19	20	27	32	36	37	38	3	0	72
0	10	18	19	20	21	27	28	29	31	2	4	8	15	16	17	23	30	37	38	0	3	79
0	6	10	12	23	26	32	35	36	39	18	19	21	25	27	29	30	33	34	37	0	2	66
3	4	5	9	12	20	24	31	32	39	0	6	7	11	19	22	23	25	34	38	3	0	44
0	2	5	9	19	24	36	37	38	39	8	11	21	22	26	27	29	30	32	34	0	1	113
5	7	9	10	12	13	23	33	34	37	2	14	19	20	21	22	27	30	36	38	3	1	53
5	10	16	18	22	23	24	26	27	34	2	4	6	8	11	17	20	28	31	38	3	0	28
3	7	10	12	16	20	25	29	30	36	5	8	11	13	15	24	31	32	37	38	2	3	28
2	9	11	14	16	23	24	33	36	37	1	6	7	8	12	17	26	29	32	39	3	1	85
2	5	9	11	19	20	25	28	31	37	3	10	12	18	22	23	27	33	34	39	1	2	73
0	1	5	9	13	16	19	24	25	39	3	7	8	12	17	18	27	29	31	32	1	2	81
0	1	7	9	14	18	23	30	31	36	8	16	17	19	20	21	28	33	35	37	3	0	82
2	8	12	13	25	26	30	32	34	36	1	3	6	9	10	14	20	24	28	39	3	2	79
8	16	21	24	26	28	35	36	37	39	0	4	6	7	11	13	14	19	33	38	1	3	77
6	7	11	16	25	26	29	31	38	39	0	4	5	12	17	19	21	23	30	33	3	3	57
0	2	6	10	14	15	16	26	27	36	5	9	13	17	18	29	32	33	35	38	0	1	58
1	2	4	11	19	21	26	28	32	34	0	3	5	6	8	10	12	14	23	38	1	3	52
3	7	8	11	12	15	17	19	22	31	0	4	6	10	14	16	21	27	36	39	1	2	78
1	6	9	14	15	28	32	34	36	38	7	8	11	12	13	23	25	30	31	39	3	0	76
3	11	15	18	21	24	26	33	34	37	1	4	5	6	8	19	20	27	35	38	0	0	45
6	13	21	23	24	25	32	35	37	39	0	3	5	9	14	18	19	22	29	34	2	0	90
4	5	7	8	11	14	17	33	34	38	0	6	12	15	18	19	23	26	37	39	0	1	100
0	3	10	14	23	25	29	34	38	39	5	6	13	16	17	19	20	30	31	32	3	1	74
0	2	4	6	12	13	16	19	25	31	1	7	8	10	22	23	26	33	37	39	1	3	50
12	14	17	19	26	27	29	30	35	36	0	1	9	18	21	23	25	31	33	38	1	1	65
2	4	14	19	21	29	33	34	38	39	8	9	12	13	17	23	24	26	31	36	2	2	81
7	9	10	15	16	20	27	32	33	34	3	13	14	22	23	25	29	30	35	37	0	2	26
1	4	11	12	21	26	29	33	34	36	2	5	8	15	16	20	25	32	37	39	0	2	51
2	6	10	11	12	20	25	27	28	34	0	1	9	18	23	29	30	31	33	37	3	3	41
4	5	16	21	23	25	26	31	35	38	3	9	11	13	17	32	33	34	36	39	0	0	38
0	3	6	8	14	15	16	23	27	35	12	13	19	26	28	30	31	33	34	39	1	3	83
0	4	6	12	15	17	26	27	31	33	7	9	16	19	21	24	28	32	36	38	2	3	47
2	7	11	13	15	19	30	31	36	39	4	5	10	14	16	20	23	24	25	26	3	0	74
5	6	8	9	16	17	18	20	22	32	1	10	11	13	19	25	28	29	33	35	2	0	89
5	7	13	16	17	21	22	28	30	32	1	4	9	12	15	23	24	25	26	27	0	0	28
3	4	14	15	17	26	28	30	35	36	11	12	20	21	22	24	25	32	34	38	2	1	70
0	5	7	9	27	32	33	34	36	37	1	4	6	18	20	28	30	35	38	39	1	1	88
1	2	3	6	7	13	18	25	29	31	4	8	11	12	16	19	21	26	27	39	3	1	59
1	4	14	16	20	24	26	34	37	39	0	5	11	12	13	17	18	28	30	36	1	1	72
2	7	11	18	22	28	29	30	34	36	1	6	14	15	16	23	24	25	26	33	2	2	57
4	6	9	11	15	20	22	24	31	39	0	7	10	12	13	14	21	23	25	26	1	2	44
2	4	5	12	18	19	20	35	37	38	1	6	7	15	17	25	27	30	32	39	3	2	83
0	1	2	4	6	12	19	21	26	38	7	9	10	14	15	18	20	22	28	37	3	2	60
6	15	16	17	18	23	30	35	37	38	1	3	4	9	10	21	24	25	28	31	0	3	60
3	5	12	14	18	22	23	31	33	39	0	7	10	11	17	20	24	27	29	34	0	3	38
0	1	4	5	8	15	18	31	37	38	6	16	21	24	25	28	30	33	36	39	0	3	50
4	8	10	21	22	28	29	30	33	34	0	2	9	13	16	17	25	26	32	38	0	3	37
0	1	7	8	16	17	24	27	29	37	2	4	5	10	11	21	30	32	38	39	2	0	76
0	1	6	7	12	16	26	34	37	38	2	4	8	9	15	17	20	24	28	35	1	0	57
3	7	8	10	14	15	28	31	35	36	0	6	11	13	16	20	27	30	34	37	3	1	14
6	8	9	16	18	19	22	24	26	38	3	4	5	7	10	21	28	30	37	39	3	1	97
1	5	6	7	9	17	21	27	28	38	0	4	8	10	12	13	20	23	32	34	2	0	88
12	18	19	20	21	23	26	29	36	39	3	5	6	7	13	22	25	28	30	33	1	0	48
2	8	12	19	22	25	27	32	35	37	0	3	6	9	13	17	30	33	34	36	2	2	35
3	8	9	10	16	19	21	23	30	32	0	1	12	13	20	24	29	33	34	39	3	1	79
2	4	7	13	15	17	24	25	30	37	0	8	9	14	16	18	20	27	29	34	0	2	71
3	18	20	23	24	26	32	33	36	38	2	4	5	9	10	13	14	17	22	28	3	1	60
6	13	20	24	25	26	27	28	34	36	3	7	9	11	16	22	31	33	35	39	1	2	45
2	4	11	15	18	19	22	24	30	39	0	1	9	17	25	27	32	33	36	38	1	3	78
9	10	12	18	22	24	25	27	28	35	3	4	5	7	11	14	16	30	34	39	3	3	77
2	6	10	12	13	23	26	28	29	34	3	11	17	25	30	32	33	35	36	38	3	3	83
5	11	15	17	19	21	23	27	28	35	0	1	4	6	14	18	20	24	26	33	3	2	13
0	1	3	10	14	18	19	21	25	29	4	17	20	23	28	32	33	35	36	38	1	0	51
0	2	3	13	16	19	26	27	35	38	5	6	11	12	14	23	29	33	34	39	2	0	48
0	1	7	15	17	18	20	30	35	38	3	8	12	13	16	19	22	23	32	39	1	3	73
2	3	8	13	16	17	25	31	34	36	1	11	15	18	21	22	27	32	35	39	2	0	46
1	4	5	15	16	25	29	31	37	38	8	9	19	21	24	32	33	35	36	39	3	0	108
6	8	11	16	20	30	34	36	37	39	1	2	4	14	19	27	28	31	35	38	3	1	78
0	1	5	7	15	20	23	24	29	36	4	9	16	19	21	25	27	28	34	38	2	1	87
1	3	5	8	9	12	14	16	22	35	2	6	10	18	23	28	32	34	37	39	0	2	46
0	4	6	9	10	14	22	28	36	37	3	5	12	17	19	21	25	30	32	34	3	1	41
0	3	4	10	11	18	20	28	29	35	2	9	15	17	22	24	25	32	37	39	2	2	75
1	7	12	13	18	23	24	25	33	34	4	10	15	17	20	22	26	29	32	36	0	2	67
13	14	15	20	26	27	30	36	37	38	0	1	2	5	10	17	18	25	33	34	1	1	27
2	8	13	16	17	23	25	30	31	37	0	9	11	12	14	19	20	22	34	35	3	3	51
0	5	16	19	22	24	29	32	36	38	1	4	9	11	15	21	26	31	33	35	1	3	43
4	12	14	18	20	21	22	30	37	38	3	8	10	11	13	15	16	17	19	23	3	2	33
0	9	12	14	19	23	24	26	29	38	3	10	13	15	21	27	32	33	37	39	0	3	65
1	2	3	6	10	24	27	30	33	34	13	15	16	18	20	21	22	28	29	32	1	0	94
5	9	10	11	15	17	19	25	32	36	1	7	12	20	28	29	30	34	35	38	0	3	79
0	5	8	11	12	17	21	23	27	36	2	7	16	20	24	25	29	32	33	37	2	0	68
5	11	12	14	16	18	24	27	30	34	2	4	6	22	23	28	29	33	36	37	2	1	76
6	8	13	15	18	23	25	32	34	35	0	1	4	7	9	19	27	30	38	39	1	0	47
3	13	17	18	20	23	25	28	33	35	0	6	12	16	22	27	30	36	37	38	2	1	69
17	19	20	25	26	27	32	34	35	37	0	1	2	5	6	7	10	14	28	31	3	2	53
2	5	7	11	15	17	21	23	26	33	10	13	18	22	27	28	30	34	35	36	3	1	29
0	4	7	10	11	12	15	22	26	38	17	20	23	24	28	30	32	35	36	39	2	0	77
0	8	20	21	25	27	29	32	37	38	2	3	5	6	9	13	23	28	33	34	0	2	101
1	7	16	17	19	23	24	25	28	31	2	4	5	10	14	22	27	29	33	34	3	3	17
12	18	20	25	26	29	30	33	34	37	6	8	14	15	16	21	22	24	31	36	3	2	67
0	2	7	13	14	17	21	23	27	30	5	6	12	22	25	32	35	36	38	39	0	1	41
0	6	9	11	18	19	22	25	34	37	1	4	5	15	16	27	29	30	31	38	0	0	61
0	5	6	13	15	19	20	27	29	38	1	2	11	14	17	24	25	28	34	35	2	2	57
2	5	9	14	20	23	26	27	32	34	1	10	11	16	24	25	29	30	33	37	2	3	64
4	7	10	17	21	24	29	30	34	39	5	6	9	14	20	23	25	27	28	31	1	3	60
1	8	14	15	19	26	31	32	33	38	4	5	6	9	11	12	22	24	30	39	1	3	87
5	7	9	19	21	27	32	34	38	39	3	13	14	17	18	22	23	28	30	35	0	1	67
1	9	12	13	20	21	25	32	34	39	5	6	14	15	18	19	29	31	37	38	0	0	100
7	9	13	14	19	25	27	29	33	37	1	6	16	17	21	23	26	28	32	39	2	2	96
1	11	12	17	19	20	24	27	30	39	2	3	5	6	9	23	25	32	34	38	3	0	45
0	6	11	12	16	21	23	29	30	34	3	5	7	10	13	15	20	22	28	37	1	3	48
5	6	8	17	20	21	22	25	35	37	0	3	7	13	14	18	26	27	32	39	0	0	68
2	4	10	19	24	29	33	35	37	38	11	12	15	18	20	22	25	27	30	32	2	1	80
3	7	8	10	11	13	14	19	28	34	1	2	12	18	20	24	27	29	33	35	0	1	104
0	3	6	16	18	26	30	33	34	35	8	12	13	15	24	28	31	36	37	39	3	0	44
2	5	9	15	17	27	34	35	38	39	0	8	19	21	22	23	26	29	31	32	1	2	83
1	2	7	8	28	31	32	36	37	38	4	11	17	18	23	27	29	33	34	39	2	1	67
0	3	6	9	12	14	17	21	22	28	1	2	10	11	15	19	24	25	32	36	2	1	47
8	9	11	16	17	18	20	26	31	33	0	2	4	6	10	21	24	30	35	38	3	3	63
0	1	3	4	11	13	17	20	22	25	5	8	10	15	16	23	24	28	29	36	1	2	64
0	2	6	12	13	16	27	29	31	35	3	5	7	23	24	25	26	32	36	39	3	2	36
0	5	13	15	19	21	26	31	32	34	2	3	4	6	8	9	30	33	36	38	1	2	30
0	6	8	9	14	16	17	28	29	34	2	4	12	19	20	23	25	27	36	39	3	3	73
0	8	11	16	24	25	27	29	35	39	4	6	9	13	14	15	20	26	28	38	0	0	78
0	3	7	8	14	22	25	30	31	37	2	4	17	19	20	21	24	26	35	39	0	3	70
3	7	12	13	19	25	26	31	38	39	0	9	15	18	20	21	24	27	34	36	0	1	55
6	8	12	13	14	26	27	33	34	36	3	10	15	18	19	20	21	28	32	39	2	0	76
0	7	12	14	18	25	30	31	34	36	3	4	10	13	20	23	26	29	37	38	0	3	56
1	3	5	8	12	16	18	32	34	39	7	9	14	17	19	22	24	25	31	36	2	0	62
3	5	7	12	17	23	25	28	32	33	0	10	18	19	21	22	31	37	38	39	0	0	77
9	10	14	15	16	17	21	29	35	38	3	4	7	12	18	23	24	25	33	36	1	1	86
4	5	15	20	21	23	31	33	35	37	2	10	12	16	18	19	22	25	27	34	3	2	47
3	4	7	13	16	26	27	29	30	35	0	8	11	12	24	31	32	33	34	38	2	1	62
3	4	5	7	11	20	23	28	30	36	2	9	15	17	18	24	26	27	32	34	2	3	75
1	2	4	9	10	15	16	17	25	32	0	5	13	23	26	27	28	30	35	38	0	2	66
5	11	13	14	15	18	23	24	25	27	0	4	8	9	12	16	29	34	36	39	2	1	109
9	12	15	16	19	21	31	33	34	38	2	5	10	14	17	18	22	25	29	32	3	3	103
3	10	11	13	18	29	32	34	37	39	0	5	7	14	15	22	24	30	31	33	1	2	39
1	7	9	16	18	21	22	30	37	39	0	2	3	5	6	14	23	26	27	31	2	2	63
0	2	9	15	16	29	32	33	34	39	5	17	21	22	23	25	27	30	31	35	2	3	60
1	5	12	14	21	24	26	32	34	37	2	9	16	18	22	23	28	33	35	38	3	0	52
0	2	4	5	9	25	33	36	37	39	1	3	6	7	16	20	22	27	29	32	3	0	63
5	8	13	15	16	21	27	30	34	36	0	11	17	19	23	24	25	31	32	38	3	3	46
1	4	12	18	22	23	26	29	31	32	0	2	10	15	21	28	35	36	38	39	1	1	78
4	10	12	14	15	16	21	23	25	35	0	1	18	28	29	32	33	34	36	37	1	0	58
0	5	9	10	11	24	34	35	36	38	2	7	12	13	15	20	23	26	37	39	0	1	54
4	9	10	14	16	20	21	27	33	39	0	2	8	13	22	24	28	32	36	38	3	1	64
0	1	9	13	19	26	28	30	33	39	2	5	7	8	12	15	20	32	34	35	1	2	68
1	2	4	5	15	21	32	34	37	38	14	17	19	20	22	24	28	29	30	36	0	2	74
3	5	7	17	26	28	31	33	36	39	9	11	12	13	14	25	29	30	34	35	3	0	93
1	2	4	8	10	21	26	30	31	36	0	3	11	15	18	25	32	34	37	38	2	3	33
0	1	7	10	17	18	24	33	35	37	2	4	14	16	19	25	31	32	38	39	1	2	62
5	9	10	11	19	23	28	30	31	36	0	2	7	12	20	22	26	27	37	38	2	3	76
6	8	11	12	16	22	24	28	29	35	3	4	7	19	26	30	34	37	38	39	2	1	72
2	3	8	16	18	20	25	26	30	37	0	1	5	6	11	21	28	29	32	33	3	3	51
3	6	7	12	13	17	21	25	29	32	0	8	14	16	18	19	26	27	30	33	0	2	87
2	6	12	15	17	23	29	33	35	37	1	5	7	8	10	14	18	24	31	38	0	0	43
12	13	16	18	19	28	30	31	34	36	2	3	8	10	14	17	20	21	32	38	0	0	14
3	4	5	10	14	20	21	33	36	39	1	6	13	15	18	19	24	25	30	34	1	3	53
9	12	13	15	16	22	24	31	32	33	2	6	10	11	18	21	25	26	30	36	0	0	23
1	3	10	12	19	21	22	25	37	38	5	7	8	9	18	26	27	30	35	39	1	0	78
1	2	4	9	10	11	21	28	33	35	3	5	16	20	26	27	31	32	36	39	2	1	67
2	3	4	5	12	24	26	33	36	39	6	7	10	11	14	23	25	29	31	32	3	1	48
3	4	6	13	14	15	22	29	37	39	0	2	5	10	11	17	18	20	30	33	0	1	45
0	1	5	12	14	19	24	25	26	38	2	8	11	21	22	27	28	32	33	35	2	2	64
9	11	13	16	19	21	28	30	33	38	0	2	3	6	7	8	22	26	27	29	2	1	118
6	10	12	13	18	21	27	34	36	38	0	1	5	8	15	20	24	25	26	35	2	2	53
3	6	7	13	15	24	26	32	34	35	4	8	10	11	16	17	18	22	28	36	3	2	43
0	4	11	12	13	14	20	23	30	32	1	3	8	10	18	24	27	29	36	37	3	3	41
7	10	12	13	14	16	17	18	30	32	2	15	19	24	28	31	33	34	36	37	1	2	43
3	4	5	12	13	20	22	23	25	34	0	2	7	9	15	16	24	27	28	33	1	3	0
4	6	19	21	23	26	27	30	31	32	1	2	5	8	14	15	16	17	29	34	0	3	85
2	3	9	11	17	22	25	28	29	37	1	6	12	14	23	24	31	35	38	39	1	0	40
1	4	8	10	14	22	25	26	27	33	11	13	18	21	23	24	30	31	32	37	3	3	41
6	7	8	10	19	20	31	32	36	38	1	2	5	16	17	25	26	28	30	34	3	0	67
0	1	6	7	8	11	35	37	38	39	2	3	9	12	18	22	24	27	31	36	1	0	56
0	8	11	14	21	23	26	32	36	38	3	4	6	7	17	20	29	33	37	39	1	1	59
1	9	10	11	13	22	23	35	37	39	6	12	21	24	25	26	27	32	36	38	2	0	69
0	2	5	7	9	10	11	13	17	20	19	22	23	24	25	32	33	34	38	39	0	2	59
0	4	8	10	14	20	21	29	31	32	3	11	12	15	23	25	27	28	37	39	3	1	39
2	4	6	11	18	21	23	35	36	39	7	8	13	22	26	27	32	33	37	38	0	2	47
2	4	7	15	16	17	20	22	27	32	1	8	12	13	18	26	31	33	37	39	3	1	84
4	5	11	14	18	25	30	34	38	39	2	6	8	9	17	19	21	22	35	36	3	3	95
2	8	12	14	19	28	31	33	37	38	1	9	10	20	21	22	24	25	26	34	0	1	80
1	2	3	8	16	17	19	20	25	35	0	9	10	12	14	18	24	26	32	38	3	2	64
3	6	11	12	13	19	22	23	27	28	0	4	5	7	17	24	25	26	31	35	1	3	30
5	15	16	17	21	29	30	31	32	33	6	8	9	11	18	20	23	24	25	36	1	3	33
1	3	9	13	15	17	23	24	27	37	2	4	8	12	20	21	28	31	34	35	0	0	27
0	11	15	16	22	23	31	32	33	37	1	2	6	14	17	18	19	20	34	39	3	0	66
0	12	19	21	23	25	26	30	35	36	3	6	8	9	17	28	29	33	37	38	1	2	68
0	1	2	3	11	12	23	24	26	36	8	9	18	20	22	27	32	35	38	39	0	0	59
2	12	16	23	24	29	34	35	36	38	6	7	9	10	11	14	15	21	28	33	3	1	79
1	4	12	14	18	21	30	33	34	37	5	7	9	11	13	22	24	25	27	38	0	3	55
6	14	16	19	22	27	32	36	37	39	0	3	7	8	11	17	21	30	31	33	2	1	43
1	4	14	15	18	19	20	22	25	39	0	2	6	9	10	12	13	33	35	38	2	1	64
2	4	11	13	20	24	26	27	28	38	7	8	10	17	18	19	22	35	37	39	1	2	88
0	8	10	14	21	22	23	26	27	31	2	3	6	12	13	15	17	30	33	39	1	0	59
2	8	10	17	18	19	20	22	26	29	9	12	13	15	21	25	28	31	33	36	3	2	60
2	4	10	25	28	29	32	35	36	38	0	3	5	7	14	17	19	20	34	39	0	3	80
0	2	3	9	12	19	24	32	34	39	1	10	14	17	18	22	26	30	31	38	1	2	69
0	4	15	18	21	24	27	29	33	34	1	3	8	11	16	17	26	30	35	39	1	1	60
0	1	2	7	12	18	19	27	34	38	5	8	9	10	14	21	25	28	31	32	3	0	50
6	9	13	14	20	22	26	32	33	35	0	2	3	4	10	17	18	36	38	39	0	3	79
0	2	3	15	19	21	24	32	34	39	5	17	25	26	27	28	31	33	36	38	0	3	38
1	3	4	6	7	9	19	20	26	30	5	15	16	17	22	25	29	36	37	39	2	1	47
5	12	16	17	18	19	28	32	34	37	0	1	3	6	22	24	26	30	33	35	2	2	31
4	7	11	18	21	32	33	36	37	39	8	9	10	15	17	23	25	26	29	38	1	2	86
2	3	4	10	19	21	22	33	34	37	0	6	11	13	14	15	17	20	23	39	1	0	44
2	6	11	18	21	23	25	29	30	37	0	4	13	20	26	31	35	36	38	39	2	0	72
0	8	11	13	16	20	21	22	30	33	1	4	6	7	9	14	18	34	35	39	2	3	55
2	5	7	8	12	15	25	29	35	38	1	9	13	17	18	19	24	31	33	36	1	3	75
2	9	13	18	22	25	26	30	34	37	8	10	11	12	14	20	23	24	27	29	3	1	46
4	8	9	10	14	15	17	26	28	33	1	2	6	11	12	25	27	31	32	35	2	1	21
0	4	7	8	12	19	22	29	32	36	2	6	16	20	23	25	31	34	37	38	2	0	67
6	8	10	11	13	20	28	31	32	34	19	21	24	26	27	30	33	35	38	39	1	0	61
0	12	17	19	22	26	32	34	35	37	6	10	14	16	18	24	27	29	33	38	1	2	85
