Mode: 5 #Games: 1000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp
4	6	7	8	10	16	18	22	28	31	0	9	14	23	24	25	26	30	32	39	3	0	75
4	5	8	9	10	19	23	31	33	38	3	11	15	17	20	24	27	34	35	37	0	1	70
0	3	4	8	15	18	23	29	30	36	5	10	17	19	22	25	26	32	34	35	0	2	50
4	7	10	11	15	25	28	30	33	39	1	8	9	17	19	21	24	27	32	38	2	2	78
3	11	14	15	17	18	24	28	33	37	1	2	8	19	26	31	32	34	35	36	0	1	34
3	6	9	11	14	17	20	31	32	35	0	2	7	13	16	21	23	24	29	38	3	3	69
2	10	13	20	22	26	30	33	35	36	3	5	8	12	14	18	19	25	28	39	1	1	89
1	4	8	9	11	23	24	27	38	39	0	6	13	16	17	18	20	25	28	34	0	3	77
10	15	16	19	22	24	29	30	31	37	0	5	9	14	28	32	34	35	36	39	0	2	66
2	12	13	14	28	31	33	34	36	38	3	5	8	16	19	21	22	26	35	39	3	2	89
7	11	18	26	27	28	32	33	36	39	0	2	5	8	15	23	24	30	31	38	0	0	71
3	7	8	19	20	27	29	32	33	37	10	12	17	18	22	25	34	35	38	39	0	2	64
2	5	10	17	21	24	25	26	35	39	1	6	8	9	11	16	18	19	20	36	1	3	109
1	3	5	6	22	25	27	34	36	38	0	2	14	20	21	23	24	28	29	30	3	0	43
6	15	24	28	29	30	32	34	35	37	5	12	13	16	22	25	26	31	33	38	3	3	79
0	3	7	8	10	17	21	30	36	37	1	2	5	12	13	18	19	25	26	29	2	1	30
3	13	14	18	22	25	28	33	34	38	0	1	5	8	10	11	17	32	35	37	2	3	32
2	9	10	11	20	24	26	28	37	39	1	3	7	13	16	21	25	31	33	34	3	1	55
1	6	11	13	15	26	27	29	30	34	3	8	20	22	23	24	31	33	36	39	1	0	68
7	9	12	19	22	24	27	30	36	39	1	3	6	15	16	17	28	32	35	38	3	0	76
2	3	5	13	22	26	27	30	35	39	1	4	8	10	12	17	19	33	36	38	2	2	62
8	9	13	15	16	18	23	27	30	34	4	5	7	10	21	28	35	36	37	39	2	0	40
1	3	12	15	17	22	28	37	38	39	0	2	6	13	18	24	27	31	33	35	0	1	41
0	4	7	8	21	24	32	33	35	37	2	6	10	11	13	20	25	27	30	31	3	2	37
4	8	12	14	18	24	30	33	34	36	3	6	11	13	17	22	25	27	29	38	0	1	26
4	6	18	19	25	27	31	35	37	38	2	7	8	9	12	16	20	22	30	39	2	3	54
3	8	12	20	21	30	32	34	35	39	5	6	10	16	18	23	24	27	29	31	2	1	57
4	8	10	12	16	18	27	34	35	36	2	5	7	20	23	25	29	31	37	38	3	3	70
7	8	21	24	27	28	32	36	38	39	0	2	12	16	17	19	25	29	31	37	2	2	103
4	7	15	16	23	24	32	36	37	38	2	5	9	10	12	13	14	21	31	35	3	0	39
2	3	4	14	18	19	25	27	31	34	0	5	8	9	10	11	12	13	16	24	3	1	43
6	10	15	17	19	22	24	27	37	39	1	7	8	12	13	14	20	26	33	35	0	0	65
3	4	5	6	8	15	17	24	38	39	1	11	14	16	28	29	30	34	36	37	3	2	109
3	7	8	9	17	18	24	27	29	30	2	4	6	10	12	13	20	23	25	34	2	2	60
2	15	19	24	25	29	32	35	37	39	0	1	10	11	13	14	17	23	31	36	2	3	49
0	10	15	17	18	24	25	30	35	38	2	7	13	19	21	27	28	31	34	37	2	3	71
8	9	12	15	19	20	25	28	30	39	0	1	6	16	17	22	26	29	34	38	0	1	101
7	14	17	18	21	25	27	29	30	34	1	6	13	16	20	24	26	31	32	39	3	2	45
7	10	14	17	19	21	23	24	28	37	0	2	8	11	12	15	16	32	34	35	1	2	91
5	7	17	22	31	32	33	37	38	39	3	8	9	13	14	23	25	28	34	36	3	3	87
3	5	8	9	10	24	27	29	31	34	6	11	16	18	19	22	25	28	37	38	1	0	120
0	5	10	14	15	18	20	27	35	38	1	6	13	23	24	25	26	28	29	33	0	0	40
0	9	10	18	26	27	28	32	35	39	5	6	11	14	15	17	23	24	37	38	1	3	84
0	5	10	13	14	22	29	30	32	35	3	4	8	15	19	23	25	26	28	39	2	3	89
3	12	13	14	20	21	25	34	36	37	1	5	9	15	22	24	28	31	33	39	3	1	39
3	4	7	14	16	19	27	28	36	37	8	10	12	13	15	22	25	30	33	35	2	1	23
3	10	12	13	24	25	29	30	35	38	0	1	4	9	16	17	18	27	28	31	0	0	77
0	1	7	9	14	15	23	29	31	36	4	5	8	11	17	27	28	30	37	39	0	0	91
3	5	8	12	20	27	31	33	34	37	4	7	11	15	21	23	26	28	30	38	0	0	47
1	3	8	10	22	28	32	33	35	36	4	12	13	14	17	23	24	25	27	37	0	2	30
1	5	8	10	18	24	28	30	31	38	0	3	9	11	14	15	25	29	37	39	3	2	82
0	7	8	12	13	15	26	27	34	35	5	14	17	20	23	24	28	31	32	37	2	1	35
1	3	17	18	19	28	29	30	36	38	2	11	13	14	20	23	26	33	34	39	3	1	94
0	1	10	19	21	25	27	33	34	38	2	4	6	12	14	16	24	30	36	37	3	3	82
2	7	8	13	16	18	24	27	29	32	5	6	12	20	25	28	30	34	36	38	0	3	71
0	1	5	6	7	9	15	27	29	35	2	14	17	20	22	25	30	31	32	38	0	1	97
1	2	3	5	8	10	12	23	26	30	4	7	9	13	22	25	31	33	35	37	0	2	41
0	4	7	11	15	19	25	26	32	36	3	5	14	16	20	23	24	29	34	35	3	0	37
0	1	6	7	16	18	21	28	33	34	4	5	11	12	22	23	24	25	26	39	0	0	48
0	4	8	22	23	24	25	28	32	36	1	3	5	7	9	15	16	18	38	39	0	1	117
3	9	13	17	21	23	26	33	35	36	6	8	11	12	19	24	27	28	29	37	0	3	79
5	9	13	17	18	22	29	30	33	37	2	6	12	14	16	19	31	34	36	38	0	2	66
4	8	11	12	16	19	22	27	32	33	1	6	7	9	21	25	34	36	37	38	0	2	66
6	7	8	14	26	29	32	33	36	38	2	9	12	23	24	28	31	34	35	37	2	1	83
1	2	4	8	9	12	15	22	31	36	0	13	16	17	18	20	29	30	32	39	2	3	63
0	4	10	12	14	16	21	24	29	33	8	13	19	20	22	25	28	34	35	38	0	0	67
2	13	20	21	24	29	30	32	36	37	4	6	7	8	15	19	22	23	25	26	3	2	47
12	16	18	19	21	22	28	31	32	35	6	8	11	15	20	26	27	36	37	38	1	3	85
2	13	15	16	18	19	23	25	28	30	1	6	7	8	9	11	14	20	21	33	1	3	93
0	7	9	13	20	23	27	28	33	38	2	3	6	11	12	14	15	22	25	37	1	0	50
0	2	7	11	16	18	19	20	26	34	14	15	17	21	23	24	27	28	29	38	0	1	31
4	5	10	12	15	18	20	21	26	27	1	9	14	17	25	29	31	32	36	38	1	2	52
2	7	13	15	22	23	28	30	36	38	4	6	9	12	19	20	25	26	33	34	2	3	98
1	3	8	10	15	22	26	29	31	35	7	11	12	14	17	20	23	25	32	34	0	2	33
0	7	11	12	15	20	22	28	33	35	1	3	13	16	21	25	31	32	37	38	3	0	35
0	3	4	11	13	22	24	31	37	39	1	6	7	9	10	12	16	18	25	38	1	1	64
1	4	7	8	20	22	27	28	32	36	3	6	10	13	18	24	30	31	33	39	2	0	94
4	5	8	10	11	12	15	36	37	39	0	1	2	6	7	19	20	23	26	33	2	3	48
3	4	9	16	20	23	30	35	36	37	0	1	10	11	13	21	26	27	31	38	3	0	67
2	9	10	13	17	23	24	26	30	35	3	4	14	15	16	19	21	22	25	33	3	1	73
0	5	12	14	22	23	26	29	34	39	2	3	6	7	9	10	15	24	28	32	0	1	91
2	8	11	14	15	24	30	35	37	38	10	12	16	17	19	22	26	28	29	36	1	2	96
5	6	8	14	15	22	28	34	35	36	0	1	13	18	23	25	27	31	32	38	3	2	57
7	10	11	17	21	27	30	33	35	37	2	3	4	8	9	13	22	28	29	38	2	1	51
4	12	17	19	21	22	24	29	33	37	2	3	5	6	10	23	25	31	34	35	1	0	44
1	3	7	11	13	21	24	29	38	39	4	5	8	18	20	22	23	25	26	36	0	3	79
1	8	10	11	17	25	26	29	32	38	3	5	6	12	16	22	27	28	35	37	3	2	44
5	6	11	12	23	27	28	36	37	39	4	8	9	13	14	15	17	19	24	29	3	3	94
1	11	17	19	20	21	22	23	30	39	0	3	4	9	14	16	18	24	32	33	2	2	48
5	9	10	16	20	25	27	28	35	39	2	3	6	11	15	23	24	29	34	36	3	0	88
7	8	11	27	30	34	36	37	38	39	1	2	10	14	15	18	21	26	28	35	3	1	65
1	2	3	4	10	14	16	20	27	34	0	6	7	18	21	25	26	32	36	38	2	0	22
2	4	10	18	19	22	23	30	32	39	0	1	5	7	8	12	20	24	25	36	2	3	55
2	9	15	18	19	24	26	30	32	33	3	8	11	17	23	25	29	36	37	38	3	1	94
2	3	6	7	8	11	22	23	25	36	0	5	10	12	15	17	20	30	33	34	1	3	39
0	7	10	12	15	16	20	32	33	36	8	11	14	21	22	24	25	27	28	37	1	2	6
5	12	17	23	24	26	28	35	37	38	0	1	6	7	8	10	15	21	32	33	3	2	48
0	6	12	15	19	21	24	28	33	39	2	3	4	10	16	20	30	32	34	35	0	0	42
4	10	17	23	25	26	32	35	38	39	1	2	6	11	20	21	22	24	28	33	2	1	66
2	7	12	21	22	24	25	26	29	30	4	6	11	13	18	19	28	31	35	36	1	3	62
1	6	7	12	16	28	30	31	33	39	0	11	14	15	20	21	24	27	29	32	0	0	66
3	6	8	9	17	22	23	29	33	35	1	5	7	13	15	16	18	20	31	37	0	1	74
1	6	9	13	17	19	24	31	32	33	0	2	16	20	22	26	29	30	36	38	3	3	61
4	10	11	14	17	21	23	29	34	36	0	1	2	3	8	16	20	26	30	33	3	0	35
0	7	8	12	16	17	26	29	34	38	2	4	6	10	15	19	25	31	33	35	1	0	65
2	9	12	15	20	22	24	29	32	38	0	8	13	17	18	19	26	34	36	39	1	1	106
0	2	6	11	17	22	30	33	36	37	1	5	10	13	14	20	23	26	31	34	3	2	42
2	3	4	16	20	23	28	31	32	38	5	7	9	11	13	14	15	24	29	33	1	1	65
4	9	10	14	16	19	20	26	27	29	1	15	23	25	28	30	31	36	37	39	1	2	54
3	4	14	20	21	29	30	35	37	38	5	9	11	13	15	17	18	27	28	34	2	1	81
0	3	6	14	15	26	28	29	31	32	2	10	11	13	17	20	24	27	37	38	1	2	68
0	1	4	8	13	15	17	27	35	36	5	7	11	16	18	21	26	33	34	39	2	3	37
0	1	3	6	10	12	17	20	26	34	4	9	14	15	16	21	22	25	32	33	0	2	30
5	15	21	24	28	32	33	36	37	38	1	3	4	7	9	11	12	27	31	39	0	3	72
5	8	12	15	19	22	24	29	30	35	3	4	6	7	10	18	25	32	37	39	1	2	79
6	11	12	13	16	22	24	27	29	31	1	2	4	8	9	10	14	18	32	35	1	3	107
1	4	5	6	8	14	15	28	30	31	7	9	10	12	17	19	25	29	34	38	0	0	86
2	8	10	14	17	19	21	25	35	37	4	5	9	11	12	13	24	26	36	39	3	0	68
0	6	9	10	12	24	26	33	36	37	3	11	13	19	20	21	23	27	34	39	1	3	77
9	10	15	20	23	26	28	29	32	37	2	4	6	13	19	25	33	34	35	36	3	0	87
3	4	8	18	19	21	30	34	36	39	5	10	13	14	16	25	26	27	31	38	0	3	66
1	4	8	13	16	19	21	29	33	34	0	3	5	6	10	11	17	18	20	27	3	1	77
2	5	6	8	16	19	25	27	38	39	0	4	10	11	12	13	14	18	24	33	3	0	46
7	8	9	11	13	22	24	27	32	35	0	1	5	10	12	19	25	30	36	39	0	1	69
0	2	3	6	13	20	24	30	32	34	5	10	11	15	18	21	22	31	33	38	0	1	7
4	5	8	10	22	23	24	25	31	37	0	13	18	20	21	26	27	29	30	35	0	2	31
1	7	13	15	18	20	30	32	35	36	0	5	11	14	21	25	31	33	34	38	1	1	18
2	3	11	21	22	23	25	26	28	36	1	4	7	8	10	19	20	27	34	37	0	2	70
0	3	7	8	17	19	21	27	29	30	6	11	12	16	22	26	28	31	35	38	2	2	95
3	4	5	6	14	24	29	31	34	35	2	10	12	13	16	19	22	28	37	38	2	0	66
6	11	15	19	24	28	29	35	36	37	4	5	8	9	12	14	20	22	32	34	1	3	52
0	1	3	4	9	12	17	23	30	35	2	5	11	14	15	18	29	33	36	37	1	3	94
5	8	9	10	11	12	14	27	31	38	7	13	16	18	20	22	32	35	36	37	1	2	62
1	2	15	18	20	22	26	33	34	36	4	6	9	10	11	13	28	32	38	39	2	0	44
0	6	9	14	15	19	23	32	37	38	2	3	11	13	17	21	22	25	26	31	0	1	75
0	3	10	11	15	17	18	26	29	33	2	9	14	16	24	25	32	34	35	37	3	1	66
3	9	10	14	16	21	27	31	33	36	2	4	8	11	12	17	19	25	32	39	1	3	93
2	4	9	12	13	21	22	33	34	39	0	1	7	15	17	19	25	28	32	37	1	0	71
1	3	4	10	13	14	20	28	32	35	0	5	7	15	21	23	31	34	36	38	2	1	13
5	7	9	15	18	20	22	25	26	27	12	16	17	19	21	29	31	34	35	36	1	3	80
3	12	13	17	18	24	26	31	34	37	1	11	14	15	16	20	21	22	30	39	1	2	51
0	5	8	10	13	16	18	21	31	36	2	4	15	19	22	27	28	34	35	38	1	2	67
8	10	14	15	17	18	27	28	38	39	1	5	13	19	21	24	29	31	32	34	2	2	88
3	7	8	11	18	25	27	28	32	38	1	5	10	13	15	24	29	30	31	35	2	3	87
1	5	10	11	13	15	17	25	36	38	4	7	12	16	19	23	24	32	34	35	1	0	33
4	6	7	12	16	18	26	28	31	32	2	9	11	15	21	24	30	34	36	37	1	0	17
17	20	21	26	29	30	32	34	35	36	2	3	5	7	14	15	16	27	28	37	0	3	55
0	3	6	9	15	16	21	27	30	34	4	5	10	17	25	28	29	32	33	36	1	3	54
1	4	9	13	16	18	21	24	26	34	2	5	6	14	17	29	30	32	37	38	0	0	58
0	4	12	17	27	29	32	33	34	35	2	3	11	13	15	19	20	24	25	31	2	1	73
2	5	6	7	9	10	12	18	32	39	0	15	16	21	24	25	27	29	31	33	3	1	82
2	3	4	10	14	15	20	24	25	28	0	6	7	11	12	18	29	31	37	39	0	0	66
0	6	7	8	10	12	17	19	28	32	1	14	16	18	22	25	29	30	34	39	1	2	89
0	8	10	11	13	17	19	25	28	39	1	5	15	18	22	23	32	34	37	38	0	0	59
1	9	13	14	22	23	24	27	28	31	3	12	20	25	26	32	33	34	37	38	2	1	85
0	5	13	15	20	21	25	27	28	38	1	3	7	9	11	16	17	22	24	33	3	1	26
3	8	10	14	26	28	30	35	37	38	1	4	5	6	19	22	25	31	32	34	3	2	77
1	2	7	11	12	18	25	28	31	36	4	6	8	19	24	30	32	34	37	39	3	3	82
7	8	11	12	17	23	25	31	35	39	0	2	4	22	26	29	30	34	36	37	1	1	41
0	6	9	11	12	16	17	21	25	36	4	14	23	24	29	30	34	35	37	38	1	2	33
2	8	10	18	20	23	31	35	37	39	1	6	13	17	19	24	25	28	29	30	0	2	90
3	5	14	16	25	27	32	33	34	38	0	4	8	10	12	13	20	28	29	35	0	0	46
2	6	7	18	19	28	29	35	37	38	5	12	13	20	21	24	27	32	33	34	3	2	80
4	5	7	8	10	12	13	14	34	35	3	18	20	25	26	28	30	32	36	38	1	3	42
3	4	6	9	16	20	22	30	35	36	0	2	7	8	10	14	17	23	31	39	1	3	52
5	6	9	16	20	21	30	31	37	38	14	15	18	19	22	23	26	27	28	34	2	3	106
0	13	17	18	26	28	29	35	38	39	2	4	6	10	19	20	27	32	33	36	1	0	93
1	3	4	5	10	13	14	28	29	35	6	8	11	17	20	21	25	30	36	39	0	0	56
1	4	12	14	21	23	26	28	30	38	0	3	6	9	29	31	34	35	36	39	0	1	114
2	9	10	12	17	18	25	28	31	36	1	4	7	11	19	23	24	33	34	35	2	1	29
5	7	10	16	23	25	26	28	29	35	2	13	14	15	18	19	20	21	24	33	0	3	53
6	11	12	13	14	15	16	19	25	33	0	7	9	21	26	28	32	34	36	39	2	0	93
4	5	12	13	18	23	24	25	28	30	1	3	8	15	16	20	21	34	35	36	3	1	33
10	13	15	17	20	22	25	26	30	36	0	5	7	12	14	19	21	29	34	37	1	2	61
0	5	9	11	14	18	29	34	36	37	3	4	6	13	15	16	17	24	25	38	2	0	46
7	12	14	18	19	24	27	30	37	39	2	4	6	9	13	22	25	31	32	38	0	1	77
0	9	16	17	21	22	23	32	35	39	7	20	24	28	30	31	33	34	36	37	2	2	73
6	9	13	14	18	19	23	34	37	39	0	8	12	17	21	24	25	30	32	38	2	3	69
0	6	8	9	12	13	19	35	36	37	1	3	5	10	16	17	20	25	33	39	3	2	48
1	3	4	5	9	27	31	33	34	35	0	8	12	14	19	20	22	24	36	39	2	3	69
5	13	15	23	26	27	32	33	36	37	0	3	8	10	22	24	29	34	35	38	2	1	64
1	8	11	20	22	29	30	37	38	39	4	10	13	19	25	26	28	31	34	36	0	3	74
0	2	6	9	13	22	24	28	29	38	1	3	10	14	15	16	25	31	33	39	3	0	64
1	3	6	10	11	14	16	23	29	34	4	5	7	9	12	22	24	30	31	37	2	0	29
1	5	13	15	16	17	18	24	32	35	0	3	6	12	19	20	23	30	31	38	0	2	45
0	4	7	12	13	14	15	19	20	27	2	3	5	6	11	18	22	30	31	38	3	1	64
1	2	11	14	18	22	27	29	34	36	3	4	5	8	9	23	25	37	38	39	2	1	80
4	5	6	15	20	21	23	25	31	37	7	9	10	13	14	17	24	26	27	36	3	0	28
3	5	11	14	18	24	26	29	34	38	4	7	13	27	28	30	31	32	33	36	0	3	46
0	9	19	22	25	29	30	33	36	38	1	7	10	11	13	17	23	24	31	34	0	2	73
1	14	16	17	23	26	30	32	33	34	0	3	5	7	9	10	18	19	29	36	2	2	86
0	8	11	13	19	21	23	24	30	31	1	5	6	7	16	17	22	28	32	39	3	0	57
2	8	11	14	17	20	29	32	33	38	0	3	4	5	7	21	23	27	34	37	1	3	54
11	13	18	25	27	30	35	37	38	39	3	4	5	6	9	12	15	21	23	24	3	1	78
0	5	6	7	15	26	29	35	36	39	8	10	12	16	17	18	19	21	24	25	3	2	62
3	8	11	13	20	23	25	26	35	37	0	2	5	6	7	14	15	28	30	38	3	1	22
0	7	9	23	29	30	31	35	37	39	2	4	5	6	8	16	18	24	26	28	3	3	79
2	4	5	6	8	11	20	30	38	39	1	3	9	13	16	17	18	22	23	24	1	3	81
3	6	7	16	18	20	23	28	37	38	8	9	10	12	19	25	27	32	33	39	0	0	83
0	2	3	7	8	10	11	13	27	37	5	6	9	18	19	25	29	34	36	38	2	2	64
1	7	18	21	27	32	35	36	37	38	0	8	10	11	12	14	16	22	25	31	1	2	27
2	3	7	9	10	13	15	19	28	39	1	4	6	11	12	23	26	30	35	38	3	1	65
4	8	9	15	17	21	23	25	29	35	10	12	14	16	18	20	24	33	36	38	0	0	72
0	2	3	6	9	12	18	19	24	28	1	4	5	10	13	15	22	27	29	32	2	0	74
0	8	9	10	11	15	20	23	26	36	14	17	18	24	25	27	28	33	38	39	3	3	63
1	4	6	8	11	21	24	25	33	38	9	14	15	17	20	22	23	30	32	37	1	3	56
1	7	9	13	16	21	30	35	37	39	0	3	10	11	18	20	24	25	32	34	1	1	57
1	4	6	7	11	13	15	34	37	38	2	5	10	12	16	19	23	25	28	39	0	2	66
6	11	15	19	22	24	29	32	33	39	1	2	4	9	16	21	26	28	35	36	2	1	99
0	8	10	11	12	20	24	31	33	38	9	13	15	17	19	27	28	32	35	37	0	0	65
0	9	11	12	19	29	32	34	35	36	5	7	8	13	15	16	20	22	23	30	2	0	66
0	1	3	14	15	23	24	26	37	39	2	4	6	8	18	20	28	29	31	36	2	2	80
5	8	9	10	19	22	24	29	34	38	0	6	15	20	26	27	30	32	36	39	0	3	95
4	5	6	10	15	25	28	32	35	36	1	3	13	20	23	26	29	34	38	39	0	1	30
4	6	10	11	13	26	32	36	37	39	2	8	14	15	18	19	22	25	27	33	0	3	49
4	14	16	17	18	24	32	33	36	39	1	2	7	8	10	13	21	22	23	34	1	1	57
0	5	11	16	17	18	28	29	32	35	3	8	9	14	22	33	36	37	38	39	2	2	80
7	8	18	20	22	23	24	25	35	38	1	5	9	11	13	14	26	27	33	39	0	2	63
0	9	11	13	19	20	21	23	32	35	2	4	7	10	14	16	30	36	38	39	1	0	82
3	8	17	28	31	32	34	37	38	39	0	2	6	7	10	14	21	26	29	36	0	0	74
9	10	13	17	21	27	28	30	37	39	3	5	6	11	16	18	23	25	29	38	1	3	109
0	3	7	9	12	13	14	21	23	30	6	10	16	24	27	32	33	34	38	39	2	3	53
7	12	21	24	28	30	33	36	37	39	0	8	9	11	13	14	18	22	25	31	0	2	71
0	11	18	23	26	29	31	33	37	38	5	8	12	16	25	27	30	34	35	36	0	1	63
1	7	9	11	18	21	27	32	33	39	0	2	6	10	14	15	20	25	29	31	1	1	79
7	11	12	18	19	28	29	30	31	34	0	2	3	4	15	16	21	32	33	39	3	2	67
4	7	8	10	11	12	16	21	27	31	0	6	15	17	20	26	28	29	36	39	0	3	62
0	7	11	13	16	23	25	31	32	34	1	3	5	6	10	12	17	20	29	36	0	0	62
0	2	4	5	9	18	21	31	35	38	8	10	11	15	24	28	29	30	36	39	0	0	111
0	2	8	9	11	15	18	29	31	36	1	6	13	16	20	22	28	30	34	39	2	2	94
7	8	10	11	16	25	26	29	33	34	0	12	15	20	21	27	31	32	35	39	2	0	53
2	5	14	16	19	22	25	26	33	34	4	7	8	9	10	11	12	35	36	37	3	3	93
3	5	6	10	12	14	16	21	29	30	1	2	11	15	23	26	28	31	36	37	2	1	73
1	3	7	9	10	11	23	26	29	36	6	8	13	14	19	21	24	33	37	38	3	3	66
0	4	5	6	10	11	24	27	30	31	1	8	12	17	21	22	29	32	34	39	0	1	67
3	7	11	12	14	22	26	28	32	34	2	4	5	6	8	16	20	21	37	39	2	1	50
0	11	13	17	19	20	22	23	28	32	2	7	12	14	18	24	29	30	37	39	3	0	63
6	7	8	10	15	20	24	32	35	36	3	12	17	21	23	26	27	28	37	38	1	0	27
3	6	11	13	15	17	24	29	37	38	1	8	14	19	20	25	27	30	33	39	1	2	106
0	2	5	12	15	25	26	28	35	37	8	9	11	17	19	20	21	23	30	31	1	1	79
14	15	18	19	22	24	29	33	34	37	4	5	7	13	17	21	26	27	32	39	3	2	59
1	2	11	12	13	15	19	27	30	33	3	4	6	7	17	23	24	28	37	38	0	1	84
5	6	7	9	17	18	19	25	28	38	2	3	12	20	23	24	26	33	36	37	3	3	48
1	6	10	14	22	30	31	36	37	38	4	7	8	15	21	23	24	25	28	34	0	2	63
2	7	8	11	21	26	29	32	37	38	3	14	15	17	18	19	20	23	27	35	3	3	87
4	7	11	12	14	15	27	30	34	37	2	5	9	21	22	25	31	32	33	39	1	2	42
0	15	16	17	18	23	24	25	30	38	2	3	4	6	8	11	19	27	32	36	0	2	75
0	5	6	8	10	12	14	22	26	35	1	3	4	13	17	18	21	29	32	39	1	0	73
3	5	13	18	22	23	27	29	34	36	2	8	9	10	19	25	26	28	31	32	3	3	72
0	3	17	18	26	27	28	30	35	36	2	6	7	13	14	16	22	31	34	37	2	3	39
0	4	14	21	23	26	32	33	37	39	1	7	8	9	15	19	24	25	27	35	0	0	73
9	12	14	15	16	18	20	21	32	36	2	5	6	10	13	19	23	27	30	37	2	3	60
0	5	13	14	16	19	20	21	24	32	3	4	6	12	15	23	25	27	34	35	2	0	31
2	4	6	8	15	18	28	30	32	34	0	3	11	12	14	16	17	20	22	38	3	1	61
5	7	9	14	15	18	19	23	24	34	0	1	2	16	17	20	29	33	38	39	1	1	110
5	15	16	17	25	28	29	30	32	38	1	4	9	11	21	22	24	31	35	36	2	1	80
2	7	10	11	17	18	24	27	31	38	0	5	12	14	16	20	28	30	33	39	0	0	39
2	3	4	6	14	21	23	26	28	38	7	9	11	17	22	27	31	35	36	37	2	0	32
5	6	10	11	15	19	22	28	36	38	2	12	13	21	26	27	31	34	37	39	3	2	80
4	8	10	12	15	17	19	25	33	34	0	7	9	11	13	22	28	35	36	37	0	2	44
0	5	9	10	22	24	26	28	34	38	1	3	12	15	18	23	25	32	33	39	0	1	55
0	2	4	12	17	20	29	35	36	39	5	9	11	14	16	21	23	25	32	37	2	1	55
1	4	12	15	17	21	26	35	36	39	0	5	7	9	20	23	28	31	32	34	3	2	59
3	4	14	17	19	23	25	28	34	38	5	7	10	11	12	15	18	26	32	33	2	3	61
1	5	7	23	24	26	32	34	35	38	3	6	13	17	19	27	28	29	31	39	3	3	82
4	11	12	15	16	17	26	31	34	38	0	3	5	13	18	22	23	33	35	37	1	2	36
7	9	18	19	20	26	29	32	34	39	1	2	3	5	8	10	17	22	25	36	3	2	94
5	7	17	18	21	23	28	30	35	38	2	4	6	12	15	22	25	27	33	36	2	3	64
2	6	11	18	23	25	28	32	33	34	0	1	3	15	16	19	21	22	24	31	1	0	41
2	3	6	13	15	18	24	25	27	33	7	16	21	26	30	31	34	35	37	39	3	3	69
3	4	12	13	19	22	28	33	34	39	1	5	11	16	17	20	32	35	36	38	3	3	100
2	3	5	16	20	22	30	32	35	36	6	9	17	21	24	25	28	33	37	38	3	0	40
0	2	4	9	16	26	27	28	29	33	5	6	7	13	25	30	31	32	35	36	3	0	66
7	9	12	22	23	27	29	32	36	38	2	3	4	13	20	21	25	31	37	39	3	1	95
3	7	9	12	16	20	31	33	34	37	4	5	8	15	17	18	28	30	35	39	2	1	45
0	3	6	11	12	17	19	28	35	37	1	7	9	14	15	16	20	25	34	36	2	0	67
2	10	16	20	23	25	27	29	32	33	0	4	6	9	13	18	22	24	26	28	3	0	45
0	1	5	7	11	20	23	29	33	37	2	9	10	12	19	22	28	30	36	39	0	1	104
0	2	7	11	13	14	19	24	36	38	3	6	8	15	20	22	25	26	28	39	0	2	69
3	11	15	18	20	21	22	29	33	37	0	4	6	8	10	12	17	19	38	39	1	1	104
1	2	8	13	18	21	22	27	31	35	3	4	6	9	12	20	24	32	33	34	2	3	53
0	5	10	14	17	20	24	28	32	38	8	9	11	19	23	26	27	29	35	36	0	2	76
0	1	14	19	22	23	25	26	30	32	3	10	11	12	15	18	29	34	35	38	3	2	69
2	6	8	15	19	20	27	31	34	38	4	9	10	17	24	25	28	29	32	33	1	0	71
10	13	18	19	22	25	26	27	30	35	0	2	6	11	15	21	29	32	37	39	3	1	108
1	5	8	12	15	16	18	32	33	36	7	10	21	23	26	28	29	30	31	35	3	2	72
0	6	8	10	11	16	23	32	36	38	2	3	4	17	18	20	22	31	34	35	2	3	35
5	6	12	13	18	22	25	31	33	37	3	4	15	17	24	26	29	32	35	38	2	3	49
7	8	12	14	15	17	20	21	25	28	2	5	10	11	16	22	27	29	38	39	0	1	71
1	10	19	22	23	27	28	37	38	39	4	6	7	9	11	12	16	17	24	35	2	0	96
1	3	7	22	26	27	31	33	34	38	0	8	15	18	20	25	30	35	36	39	3	2	52
0	1	3	8	15	18	22	23	31	35	5	6	9	10	14	16	24	25	26	34	3	2	30
5	9	10	17	18	19	20	23	27	33	0	1	6	12	13	14	15	34	37	38	3	1	81
0	4	9	12	18	19	23	28	30	32	3	6	8	11	15	27	34	35	37	39	3	3	92
2	6	10	13	16	17	23	26	28	33	0	4	5	11	12	14	20	24	36	39	1	0	45
1	8	12	13	15	21	23	25	26	37	0	9	11	16	18	19	22	24	35	39	2	3	75
0	2	3	6	7	15	21	27	35	36	4	9	10	11	13	28	29	32	34	38	2	2	45
4	10	17	18	21	22	29	31	32	36	3	7	8	9	11	16	19	26	27	33	3	3	47
0	14	15	16	21	22	23	24	25	32	3	5	9	10	11	19	20	31	34	39	2	0	80
3	4	6	14	21	23	29	32	33	38	2	8	12	13	17	22	25	34	35	39	3	1	64
6	11	12	15	20	24	29	30	31	37	0	2	5	14	16	22	25	27	28	33	1	0	63
