Mode: 5 #Games: 1000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp
3	5	8	13	18	26	31	34	35	36	2	9	15	16	20	23	28	30	32	38	2	1	58
1	3	4	6	10	11	24	34	36	37	2	7	8	9	15	20	25	31	33	39	3	2	59
7	11	16	17	18	19	31	35	36	39	3	4	10	12	22	24	28	30	33	37	3	0	85
0	1	5	6	7	11	22	28	31	35	4	12	15	17	18	19	20	30	37	38	2	2	37
2	15	16	18	24	26	27	28	31	37	1	3	6	13	20	30	32	34	38	39	3	3	93
4	6	9	10	11	12	19	34	35	37	2	7	17	18	21	23	24	28	30	33	2	3	90
0	4	6	18	25	27	28	31	35	36	2	8	11	12	17	19	22	23	34	37	2	0	61
0	10	11	15	16	21	23	26	27	39	6	9	17	19	24	25	31	35	36	37	0	2	54
1	8	9	10	12	14	18	33	34	39	0	13	15	17	19	20	25	30	32	35	0	1	88
0	3	8	11	15	18	21	23	30	31	1	5	6	13	16	20	22	35	36	39	3	3	50
0	1	16	20	22	30	32	33	36	39	4	6	8	9	10	13	19	26	27	28	2	0	96
2	5	10	13	14	17	18	25	33	35	1	4	11	15	20	23	24	26	28	31	3	2	14
6	15	19	24	25	26	30	31	32	34	2	3	4	9	12	17	22	29	37	39	3	1	91
4	6	9	16	17	23	33	34	37	38	8	10	12	15	19	22	28	32	36	39	3	0	96
1	4	9	10	14	17	20	23	31	36	0	2	6	11	12	22	27	28	29	34	2	3	70
1	7	14	16	18	19	28	29	31	36	0	2	5	10	13	17	22	25	32	38	2	1	74
8	9	14	19	20	22	30	31	33	39	6	7	10	11	24	25	28	35	36	37	1	2	68
2	7	11	23	26	29	33	34	38	39	1	5	6	16	18	19	22	24	25	27	0	1	62
3	15	16	20	21	22	30	31	35	38	0	4	10	11	17	23	24	27	32	39	0	2	36
3	5	9	11	21	26	28	33	37	39	4	6	10	14	15	22	24	25	31	36	1	3	34
3	5	8	11	16	17	26	32	33	36	4	13	18	19	21	22	23	25	29	38	3	0	80
0	2	3	5	10	24	26	28	35	36	6	7	8	12	13	16	19	29	30	39	1	2	91
3	4	5	6	21	25	26	29	32	36	8	9	13	22	23	27	30	34	37	38	3	3	97
0	1	8	10	15	23	26	31	36	39	3	9	17	18	20	21	24	25	32	35	0	1	60
0	4	15	21	24	26	30	31	37	39	5	6	7	8	9	11	25	27	34	36	1	3	72
9	12	15	16	21	22	25	30	34	37	5	8	10	14	18	31	32	35	38	39	0	0	48
10	11	13	14	18	24	28	36	37	39	1	2	4	16	17	23	25	26	32	34	3	0	52
8	14	16	17	18	25	26	30	36	39	9	10	12	22	23	27	29	34	37	38	3	2	97
0	5	6	8	9	28	30	31	32	36	3	12	14	18	22	25	29	34	37	39	0	1	89
4	6	8	9	10	14	18	19	21	34	1	2	12	13	17	28	32	36	38	39	2	3	81
7	10	17	19	23	28	29	35	36	39	0	1	2	5	13	14	20	25	26	30	3	0	76
9	20	26	27	28	31	33	34	38	39	2	3	5	7	14	15	19	29	30	32	0	1	93
2	7	13	19	21	23	25	26	35	38	3	4	10	14	18	22	24	28	29	36	2	2	99
2	5	7	8	15	16	20	21	27	38	6	9	11	23	26	29	31	34	36	39	3	0	77
0	5	8	10	18	22	25	27	34	36	6	7	9	11	13	14	30	33	35	39	2	2	48
0	4	5	10	13	22	23	31	35	38	1	3	8	9	17	24	25	30	32	33	0	3	48
10	11	15	18	26	28	29	31	36	39	0	1	6	17	19	20	22	24	33	35	3	1	89
0	5	8	10	16	17	18	36	37	39	2	3	7	15	21	23	27	31	33	34	2	1	27
6	7	15	16	20	21	24	33	37	39	0	2	11	13	14	18	22	29	32	36	2	3	71
1	4	7	13	20	24	26	32	36	39	0	6	8	15	17	18	21	31	33	35	2	2	62
4	9	17	19	20	29	30	34	37	39	1	2	8	18	23	26	27	28	33	38	1	0	105
2	4	8	11	20	21	27	29	36	37	10	15	16	17	25	26	30	33	34	38	3	2	67
1	4	9	17	20	28	30	35	36	39	0	3	14	16	19	23	26	27	29	33	0	0	96
3	9	14	19	24	26	30	31	36	37	6	11	12	20	21	22	25	29	35	38	0	3	57
3	6	9	17	24	30	31	33	37	39	1	5	10	19	22	25	26	27	35	38	0	3	74
2	5	9	10	16	18	20	28	29	35	1	6	13	17	22	23	26	27	34	38	0	1	75
3	12	13	14	15	18	19	22	36	39	0	1	7	9	17	20	24	25	33	38	3	1	92
4	7	8	15	18	21	27	29	34	35	1	9	11	19	23	26	28	32	33	39	3	0	102
0	7	8	17	18	25	26	27	35	38	1	2	3	4	5	6	10	12	16	22	2	0	39
0	4	11	14	22	24	27	31	35	39	1	5	7	9	16	18	20	28	32	33	0	2	32
2	6	7	9	12	16	17	20	24	29	0	13	21	23	25	27	28	30	33	37	2	1	98
8	11	12	16	19	22	27	28	29	34	1	2	5	6	13	14	20	25	31	39	0	3	67
0	3	17	21	23	28	30	31	33	37	2	10	11	15	16	32	35	36	38	39	3	1	94
4	5	16	17	18	20	23	31	32	34	8	11	14	19	26	29	30	33	36	38	1	2	45
1	7	11	17	18	27	31	32	33	38	3	6	9	13	14	19	20	24	29	34	2	2	81
0	1	2	15	18	23	26	29	33	35	3	4	7	8	17	19	27	28	34	36	1	3	61
1	8	10	15	20	21	27	28	31	35	3	6	7	9	22	24	25	26	36	38	0	0	83
20	25	26	28	29	30	31	32	33	38	3	6	8	12	19	21	22	34	36	39	1	3	70
0	2	7	21	25	31	32	35	36	38	1	4	6	8	18	19	27	28	33	34	2	0	47
0	2	4	11	14	23	24	29	37	38	1	5	7	8	17	21	22	32	35	39	0	1	63
6	7	8	9	10	12	13	19	29	38	2	3	4	17	18	20	21	22	32	39	3	2	103
5	6	11	13	16	18	22	28	29	36	0	8	9	15	17	19	27	35	37	39	2	0	103
1	4	6	9	13	14	18	26	27	39	0	3	12	15	16	19	21	29	30	35	2	1	98
0	10	18	19	23	28	34	35	37	38	2	6	7	8	12	16	25	26	29	30	2	3	105
3	6	7	11	21	24	25	29	30	35	2	4	10	18	22	27	34	36	37	39	3	1	51
6	8	10	17	18	23	25	27	31	35	2	7	13	15	22	26	28	29	32	36	0	2	72
0	1	2	15	16	20	21	22	29	39	3	12	14	18	23	28	30	33	36	37	1	2	82
6	7	11	14	20	24	25	29	30	38	0	3	5	8	13	19	31	32	33	36	0	3	67
10	11	12	13	17	21	23	33	34	39	0	3	6	14	18	19	22	32	36	38	1	0	89
1	4	7	18	20	26	29	32	34	36	2	12	16	24	25	27	28	33	37	38	1	2	21
6	11	15	16	24	25	27	29	30	37	1	2	5	10	12	14	17	22	31	32	0	3	52
5	8	13	16	25	29	32	34	35	39	6	10	11	12	14	18	21	24	27	36	1	0	84
3	4	6	10	14	23	28	29	35	37	1	2	7	15	16	31	32	33	34	39	0	3	40
1	5	9	16	18	24	27	28	36	38	3	6	11	19	20	22	25	29	33	34	0	1	84
1	18	24	25	28	32	33	34	35	36	10	12	14	15	16	17	26	29	31	39	0	1	54
1	4	10	12	13	16	20	24	29	38	2	3	6	9	14	25	26	30	31	34	0	0	57
4	5	8	13	14	17	20	24	28	29	0	1	3	10	11	15	19	25	26	36	1	2	89
5	7	26	30	31	32	35	37	38	39	0	1	6	8	10	12	17	22	28	29	2	0	67
1	2	15	20	22	23	27	32	33	39	3	4	5	7	11	14	17	25	26	30	2	1	66
2	5	14	16	17	18	21	25	29	38	1	6	9	11	20	22	23	30	32	39	2	3	92
10	12	14	15	20	21	24	29	36	38	0	7	8	9	13	18	23	25	26	27	0	2	83
5	6	7	13	18	28	29	30	31	36	0	15	17	19	25	26	27	33	34	39	2	2	89
4	5	7	11	12	20	26	32	34	35	2	15	17	19	22	28	29	30	36	38	1	3	89
3	4	7	12	14	24	26	29	34	37	0	1	13	15	18	20	27	28	30	31	1	3	49
2	8	11	15	16	19	21	27	31	35	0	1	3	5	7	25	34	36	37	38	2	1	32
1	3	5	6	11	13	16	24	26	28	4	8	14	17	19	31	32	33	34	38	1	0	83
7	8	10	16	18	19	24	27	33	36	0	3	4	5	9	11	15	20	32	38	1	0	77
2	5	8	10	12	16	29	35	37	39	6	13	15	18	23	25	26	27	33	34	2	0	68
0	2	6	9	10	12	28	29	33	36	3	14	16	19	20	25	30	31	32	35	2	2	70
1	4	6	12	13	24	29	33	35	39	3	5	7	16	17	20	28	30	34	38	0	3	76
1	11	12	15	22	23	25	29	32	34	0	3	6	7	8	13	16	17	20	30	3	1	37
10	13	14	16	18	21	22	23	35	38	0	2	5	7	8	19	26	30	34	37	1	1	69
4	5	8	13	14	19	27	35	36	37	2	6	15	21	22	24	29	30	31	32	2	2	67
0	1	7	10	21	27	28	29	34	39	8	13	14	16	18	20	22	23	33	37	2	2	71
6	9	11	15	17	19	27	29	33	36	0	2	7	12	16	21	26	37	38	39	1	3	93
2	9	12	16	24	29	30	35	38	39	3	5	7	10	14	15	17	20	22	28	1	3	80
7	16	17	18	20	22	26	29	33	39	10	11	14	15	19	24	27	32	36	38	0	1	77
1	6	11	17	18	21	28	29	34	38	0	2	3	7	12	13	23	25	30	31	3	0	62
13	18	26	27	29	31	36	37	38	39	2	7	11	14	19	21	22	30	34	35	3	0	120
3	4	5	7	8	9	13	27	29	33	12	18	20	22	24	25	32	37	38	39	1	0	57
0	5	8	12	16	17	29	30	34	37	1	4	14	20	21	22	24	25	31	35	3	1	49
2	7	14	15	20	23	24	25	27	34	9	11	16	18	22	28	29	35	36	38	3	2	85
0	5	10	11	15	16	23	24	25	39	3	12	13	17	22	26	27	28	30	33	1	1	33
3	9	11	20	25	26	29	33	36	39	6	13	14	15	21	22	23	27	35	37	3	2	73
0	2	11	15	18	25	27	32	35	37	4	5	6	14	23	26	28	29	31	36	0	1	50
4	15	16	19	20	22	26	30	36	37	0	2	10	12	13	27	29	35	38	39	0	3	39
5	7	8	12	15	22	25	35	36	37	2	3	11	18	24	27	29	33	34	39	3	3	83
4	14	17	23	25	28	31	36	38	39	1	5	6	11	12	18	19	24	33	35	1	2	82
1	6	8	17	23	24	26	27	36	39	0	3	5	7	13	19	20	25	28	38	2	0	95
8	14	15	21	24	28	29	32	34	36	1	2	7	9	17	18	19	26	27	30	0	0	89
1	4	7	8	16	21	24	26	31	36	0	3	5	9	11	13	25	30	35	37	1	3	24
0	5	7	10	12	14	16	27	28	38	2	9	22	29	32	34	35	36	37	39	3	2	100
4	8	14	15	20	24	29	31	35	37	1	2	5	7	12	17	18	22	28	39	1	1	90
1	5	6	15	17	21	24	31	33	37	0	3	12	13	18	23	27	34	35	39	0	0	56
1	8	9	13	14	19	21	22	25	37	3	11	15	17	18	26	28	29	30	33	0	1	108
6	7	16	17	19	20	32	37	38	39	8	21	22	23	25	26	27	28	31	34	1	2	72
3	6	13	14	15	16	25	26	29	32	1	5	7	10	18	19	30	33	35	39	0	1	75
4	5	8	10	12	13	16	19	34	35	20	21	22	23	25	29	33	36	37	38	3	3	103
0	1	3	12	15	17	18	19	26	36	7	8	11	13	23	24	25	33	37	39	1	2	68
1	5	14	21	25	29	31	36	37	38	2	7	8	11	17	23	24	30	33	39	2	3	46
7	9	12	15	20	21	26	30	33	39	2	4	10	16	19	24	27	29	34	38	1	0	75
3	6	7	10	22	27	28	32	34	35	1	5	9	18	23	24	25	30	37	38	2	2	55
4	5	6	8	11	21	22	29	32	38	1	12	13	14	19	24	27	33	36	39	1	3	72
0	2	10	19	21	24	30	33	37	39	4	7	9	13	16	25	27	31	35	36	2	3	64
7	8	9	12	17	18	24	26	33	36	3	4	10	13	14	21	29	31	34	39	1	3	82
0	1	9	10	17	23	29	30	35	36	2	3	7	12	16	19	21	27	31	39	0	3	80
0	6	8	9	11	12	18	25	32	34	1	5	19	23	24	26	27	33	35	37	3	1	67
0	1	4	5	9	13	17	24	38	39	7	11	12	14	19	25	27	31	36	37	3	0	78
2	4	9	10	11	18	33	34	35	38	1	3	17	21	25	26	27	29	36	39	3	0	93
0	11	13	18	22	24	26	32	33	34	3	4	7	9	10	12	25	27	28	36	3	2	63
1	3	9	14	20	27	29	31	32	33	0	2	6	8	16	18	19	35	36	39	3	0	102
0	6	7	9	10	11	18	23	27	34	4	5	14	16	17	24	26	30	31	39	0	1	65
4	10	13	17	23	24	30	37	38	39	6	8	12	14	15	25	27	28	29	33	0	3	85
1	2	7	9	11	21	22	29	33	36	0	10	13	16	17	27	28	34	35	37	3	1	49
5	7	13	16	21	31	33	37	38	39	1	4	12	14	19	24	26	30	32	35	2	1	45
3	8	11	12	14	18	23	27	30	37	1	4	10	13	17	19	22	25	31	35	1	2	30
2	3	6	11	13	18	20	31	33	34	1	5	8	9	10	21	24	25	29	39	3	0	53
4	11	12	19	26	27	29	30	33	37	3	6	17	20	21	22	31	34	36	39	2	1	88
0	2	5	9	10	14	17	20	28	34	1	3	6	16	21	22	24	26	32	38	2	2	74
1	2	5	6	15	23	24	35	38	39	0	4	12	16	17	19	26	28	34	36	1	2	69
2	4	10	11	13	15	18	27	36	37	1	3	6	9	12	17	24	26	28	35	3	3	31
5	13	17	20	23	24	27	29	30	35	0	2	4	12	15	16	18	25	28	32	3	0	36
2	8	11	12	14	29	31	32	38	39	3	4	7	9	15	18	24	26	28	37	2	0	77
4	14	18	23	24	26	27	28	32	36	2	5	8	10	12	17	19	25	34	38	3	2	48
0	4	5	10	11	15	16	20	26	37	3	6	14	17	18	23	25	30	31	33	1	1	22
0	13	18	21	23	25	27	32	33	39	2	7	8	16	20	24	26	28	29	38	3	0	99
0	2	4	6	11	20	27	28	31	33	9	12	18	19	29	32	35	36	37	39	0	3	82
7	13	14	15	18	24	29	31	33	39	4	6	11	16	19	20	21	22	25	36	0	1	49
1	4	18	20	25	28	31	34	36	37	0	7	11	12	14	16	17	21	23	39	2	2	22
0	7	10	19	22	27	32	35	37	38	1	2	3	6	18	23	25	31	34	39	3	0	73
1	6	7	8	14	18	30	34	38	39	0	11	13	15	19	21	22	26	33	35	0	1	109
0	1	6	9	12	18	19	27	30	31	3	7	16	17	22	25	26	28	36	39	0	2	69
7	8	20	23	27	29	31	34	36	37	0	5	6	18	22	24	25	26	35	39	2	3	77
4	5	8	14	23	26	30	31	32	37	0	7	16	20	25	29	33	35	38	39	3	3	80
4	12	14	15	19	25	30	32	36	37	3	6	7	16	17	18	22	29	34	39	3	2	97
11	13	15	17	18	22	26	28	32	36	4	6	8	9	16	21	23	24	29	38	2	1	102
3	6	7	11	16	25	30	32	34	36	1	8	9	10	13	20	26	29	31	39	0	0	108
1	4	12	13	18	22	25	26	27	35	6	8	10	16	17	24	29	33	34	39	2	3	62
1	4	13	15	17	20	22	26	29	35	2	7	9	10	18	25	33	34	36	38	3	2	70
11	14	19	22	23	26	31	32	36	37	3	5	8	12	15	16	28	29	33	34	0	1	28
2	7	8	17	19	23	28	34	38	39	5	6	11	15	20	22	25	26	29	32	1	0	60
1	9	13	14	19	24	29	33	35	38	2	11	18	21	25	26	27	30	34	37	2	0	96
6	8	10	11	12	22	23	30	38	39	0	9	14	16	17	21	24	26	27	29	2	3	82
12	13	18	20	24	26	27	29	34	39	3	7	15	17	19	22	28	35	36	38	1	2	85
2	5	8	11	17	24	26	30	32	37	0	6	10	12	16	18	21	33	36	39	0	1	39
3	14	15	16	20	21	22	23	32	35	0	8	12	13	17	25	26	34	36	38	3	0	33
0	2	9	10	19	21	23	26	28	36	3	7	8	12	15	16	18	25	30	35	3	1	62
8	9	12	13	17	19	21	31	33	36	4	5	6	14	15	18	25	29	32	35	3	3	93
2	7	16	18	23	25	27	28	31	34	3	4	8	10	15	19	21	22	29	32	1	0	102
5	6	9	13	14	16	19	30	34	38	0	4	8	10	11	12	18	20	23	33	0	2	80
0	5	11	21	22	24	27	29	31	36	4	8	9	10	13	19	20	25	30	39	3	2	61
3	6	8	11	15	16	20	21	28	35	4	5	13	17	18	23	34	36	37	38	2	1	75
6	9	10	11	15	16	21	22	32	34	1	5	12	18	19	23	26	29	30	38	2	3	91
1	4	7	16	21	22	28	35	37	38	3	6	10	11	13	15	26	29	32	39	2	3	76
0	3	6	8	9	14	18	23	27	33	12	19	20	24	25	26	29	34	35	39	0	1	98
1	4	8	9	13	14	30	31	32	34	0	6	11	12	16	21	23	29	33	39	2	0	58
0	3	7	16	19	25	29	31	34	35	4	8	9	10	13	14	22	27	30	33	0	0	94
6	15	16	19	20	26	29	31	36	38	0	1	2	8	10	18	24	25	27	28	1	2	78
8	9	14	16	22	27	30	31	35	37	7	10	11	13	15	18	19	21	34	39	0	2	70
3	4	6	13	16	19	21	23	24	27	0	8	14	17	18	20	28	30	35	39	2	3	91
3	8	12	17	20	22	28	29	34	37	1	6	11	13	19	24	27	31	35	39	2	1	102
0	6	9	11	13	20	21	24	25	26	5	8	10	12	18	19	22	34	36	39	1	3	72
0	1	3	4	10	14	27	32	34	39	9	11	13	15	16	21	22	31	35	36	3	0	47
2	3	4	5	8	17	21	23	24	30	1	6	13	15	18	19	20	22	26	38	3	1	31
3	9	10	11	14	17	25	28	32	37	0	1	4	7	15	22	26	33	36	38	2	0	40
0	9	14	16	21	22	25	34	37	39	1	2	3	4	15	24	28	30	32	33	0	2	42
1	9	14	16	17	23	24	26	30	35	5	7	8	10	12	18	25	27	28	36	2	1	77
0	12	13	16	20	21	26	29	33	39	1	3	6	15	18	19	25	32	35	38	1	3	99
5	8	12	14	24	26	27	30	35	37	13	17	18	20	22	23	25	31	38	39	3	2	66
1	5	6	7	8	16	17	21	22	30	2	10	11	12	13	19	20	27	29	32	3	1	76
0	1	4	7	14	23	26	30	35	38	8	9	10	16	17	19	21	22	25	37	2	0	69
1	4	13	22	23	25	26	27	33	38	2	5	6	8	9	21	24	29	31	36	3	2	79
2	5	6	11	15	19	21	22	25	30	0	3	8	9	18	23	31	35	37	39	3	3	83
1	4	6	16	18	19	20	26	32	36	3	5	10	13	25	28	29	31	33	34	1	1	52
2	9	10	11	17	19	24	25	26	35	0	1	7	12	14	28	30	32	33	36	2	2	30
1	16	17	18	21	22	26	30	37	38	0	2	5	6	8	11	23	24	33	35	2	3	55
2	8	16	17	18	20	25	34	37	38	0	1	6	10	19	21	22	31	33	35	1	3	63
0	8	9	23	27	28	30	34	36	37	2	7	16	21	22	29	31	32	33	39	0	2	87
9	17	20	21	23	26	30	34	35	37	0	1	2	4	7	15	24	25	32	39	1	0	17
1	2	6	12	15	20	21	22	25	30	8	14	16	24	26	27	29	31	37	38	1	0	48
0	4	7	8	14	19	27	29	33	36	3	5	9	11	16	17	20	21	28	35	0	1	102
3	10	12	15	18	26	33	34	35	39	0	5	8	17	19	25	28	29	31	38	0	0	85
1	2	3	10	14	16	17	23	30	32	0	5	7	9	12	13	15	26	37	38	1	1	75
1	4	5	6	18	24	30	33	36	37	9	10	12	20	23	28	34	35	38	39	3	2	80
4	5	7	8	14	20	26	36	37	39	1	3	13	17	19	25	27	28	29	32	3	1	77
4	10	15	16	23	24	26	31	38	39	1	3	6	9	12	14	17	33	34	36	3	2	46
10	11	14	23	26	28	33	36	37	38	1	5	12	13	16	17	19	22	24	27	0	3	58
0	5	15	17	23	31	32	36	37	39	1	2	9	11	13	14	18	22	29	35	2	3	53
3	4	12	14	21	23	25	32	34	37	5	6	7	10	15	17	20	26	29	38	2	3	39
2	7	10	15	17	25	29	31	38	39	3	4	8	20	21	22	27	32	35	36	3	0	82
0	2	5	6	15	16	22	27	34	38	8	9	14	18	29	30	31	33	35	37	0	2	83
3	4	8	10	16	17	29	30	33	38	1	9	11	21	23	25	26	27	31	37	1	0	66
5	7	15	18	22	27	28	33	34	38	0	8	11	12	17	21	23	30	32	36	3	0	48
0	3	5	17	19	20	22	28	36	37	1	4	14	16	21	24	31	32	34	35	2	1	51
1	4	15	16	18	19	29	32	33	37	3	6	8	11	14	21	22	23	28	38	3	1	36
0	2	6	9	10	14	18	21	30	38	7	12	15	17	20	26	28	29	33	34	2	3	92
1	6	17	18	19	22	25	33	36	39	8	9	10	11	16	23	27	29	30	35	2	1	98
0	2	4	10	14	19	20	23	34	38	6	16	21	22	24	27	29	32	35	37	0	2	31
2	3	6	10	11	13	21	22	29	30	9	14	16	19	20	24	25	31	36	37	2	0	54
8	11	23	24	26	27	31	32	34	38	2	5	14	15	17	19	25	29	30	36	3	2	69
0	7	13	16	19	21	23	27	29	35	2	4	6	11	14	15	28	32	33	39	1	3	72
5	10	13	17	22	28	33	34	35	39	1	2	6	12	21	23	26	31	37	38	1	2	74
3	7	10	13	22	24	29	33	37	39	1	5	6	12	16	17	20	28	36	38	1	1	69
10	11	13	14	16	21	25	27	34	36	5	12	17	19	28	29	32	35	37	38	2	3	88
1	3	4	7	11	14	19	23	36	38	5	16	17	18	26	28	29	32	33	35	2	3	86
2	4	6	12	18	21	29	30	31	37	1	7	9	11	14	22	23	28	34	36	0	0	66
9	13	20	21	24	27	28	30	32	39	2	4	5	6	10	14	16	23	25	35	3	0	65
11	15	20	24	25	27	29	30	31	33	0	9	10	13	18	19	21	23	34	37	1	2	86
7	9	12	19	20	24	25	29	33	35	1	3	5	13	15	16	17	18	32	38	1	0	92
5	9	10	14	21	27	31	36	38	39	1	3	7	15	17	24	30	33	34	37	1	3	34
8	9	11	12	13	23	24	26	31	36	3	6	7	14	17	21	29	30	32	35	3	1	54
7	9	13	15	16	18	19	23	27	34	2	5	12	14	31	33	35	37	38	39	1	1	75
2	5	6	7	9	12	20	28	29	37	0	8	14	17	19	21	22	23	34	36	2	2	93
1	6	10	12	18	25	31	37	38	39	0	14	16	19	21	22	24	26	27	29	0	1	79
16	18	19	22	25	28	33	34	37	39	2	4	6	13	14	31	32	35	36	38	0	0	44
3	4	15	18	20	23	28	29	31	38	0	5	8	13	17	21	22	26	36	37	2	1	58
3	12	15	16	17	19	29	30	33	35	2	6	8	11	13	14	18	20	21	24	1	2	69
1	2	3	9	15	16	22	27	32	35	4	6	14	23	25	26	28	31	33	38	1	3	53
