Mode: 5 (N=200,HP) #Games: 100
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp	t_t0	t_t1	t_t2	t_t3	t_t4	t_t5	t_t6	t_t7	t_t8	t_t9
39	38	33	4	13	5	27	36	10	32	17	16	26	30	25	22	9	19	2	0	1	2	42	484	0	766	626	217	0	0	184	0	0	
11	34	3	12	20	14	35	37	9	1	13	4	36	21	29	24	6	33	39	31	1	1	67	0	208	0	0	311	204	270	184	168	0	
25	10	11	39	6	20	30	12	19	0	29	3	15	35	21	34	28	1	8	2	2	3	63	226	0	193	0	393	0	196	0	0	0	
35	37	31	36	30	39	20	23	13	8	27	17	34	18	9	7	29	0	33	11	1	2	90	543	0	691	551	0	334	0	146	0	0	
17	15	19	34	36	12	39	0	6	26	25	11	4	29	1	10	8	24	35	13	1	0	67	1070	0	800	723	222	0	370	0	174	0	
28	32	29	22	36	8	35	17	27	34	31	14	33	7	13	26	2	4	25	15	3	3	60	427	319	204	422	0	0	372	265	175	0	
10	39	14	31	17	30	38	5	27	9	36	18	24	11	12	26	2	29	21	16	1	1	84	223	0	761	231	0	385	276	257	176	0	
31	32	5	23	29	12	9	7	18	27	26	14	30	25	38	2	11	36	3	28	0	0	61	964	211	0	235	0	0	365	277	0	0	
25	26	4	19	30	5	14	22	36	8	16	39	28	13	37	18	31	35	21	12	0	2	62	316	208	196	0	547	292	195	0	160	0	
0	34	17	28	29	11	5	26	22	3	20	8	7	36	2	18	12	21	30	14	0	1	52	308	206	0	672	0	469	280	180	0	0	
32	26	23	35	36	12	2	27	17	29	33	20	19	30	25	37	8	4	6	34	2	2	90	329	211	246	0	0	0	367	262	178	0	
8	13	34	21	1	35	3	12	23	24	22	7	10	16	6	0	20	11	4	29	2	3	39	335	0	0	610	499	496	0	182	0	0	
22	14	32	4	23	13	10	17	28	24	26	30	39	19	38	2	34	33	12	9	2	3	80	216	0	0	0	487	369	0	254	169	0	
7	20	11	12	32	6	16	37	10	28	35	27	21	25	39	33	14	8	31	15	0	0	57	858	0	0	227	0	481	190	0	0	0	
14	33	8	3	18	36	7	16	20	6	34	24	17	28	15	30	12	39	5	26	0	0	53	1106	312	383	0	549	432	333	232	166	0	
8	20	34	22	35	19	23	10	16	28	1	7	27	0	5	14	17	25	15	21	0	1	89	0	839	203	0	493	0	292	189	0	0	
32	26	27	7	4	19	24	36	29	35	17	38	37	14	0	21	23	11	18	30	3	1	56	315	212	194	0	564	472	372	271	168	0	
10	17	20	1	34	16	24	8	29	26	37	15	36	19	3	18	21	35	7	5	2	2	55	212	0	835	223	0	468	367	179	0	0	
16	0	1	34	4	13	33	27	35	6	37	30	10	9	23	32	21	19	3	2	2	2	44	0	727	736	609	493	197	0	250	0	0	
21	27	17	14	10	4	30	11	35	36	18	16	38	22	2	0	28	24	33	6	1	3	48	327	205	0	0	588	203	0	182	176	0	
10	16	2	14	36	30	29	23	35	25	4	0	6	3	13	34	18	8	27	5	0	3	80	333	214	0	702	303	472	366	252	165	0	
15	38	13	26	16	8	1	4	29	14	34	25	7	11	27	33	5	30	6	32	2	0	22	957	206	193	0	452	296	199	0	0	0	
33	30	12	28	37	1	5	32	35	38	34	3	16	22	27	4	26	2	19	11	1	0	68	964	0	711	0	541	418	0	259	171	0	
20	9	25	12	15	36	2	39	29	3	30	14	4	19	5	27	24	17	23	26	2	1	94	307	202	0	606	213	0	271	174	0	0	
15	38	36	37	17	22	8	19	32	12	0	4	14	27	24	6	39	30	21	18	1	1	73	0	931	795	0	543	455	335	229	169	0	
38	31	20	16	17	11	2	21	1	33	14	10	0	29	28	6	34	37	18	36	1	2	58	322	308	190	0	0	0	0	0	171	0	
21	33	1	27	7	5	16	26	37	2	15	39	23	31	4	30	29	9	22	6	1	3	31	316	207	203	0	485	300	203	0	170	0	
6	21	0	8	10	13	4	16	37	11	32	38	19	9	22	26	20	23	15	18	3	2	25	0	419	0	567	483	367	275	180	163	0	
7	23	13	38	5	32	25	18	20	3	33	0	10	21	4	6	19	11	16	39	3	3	41	213	0	292	226	0	288	193	0	168	0	
37	15	4	3	20	31	9	33	28	39	18	29	36	38	12	11	23	7	26	16	3	0	70	969	215	0	684	309	0	367	0	172	0	
14	17	37	25	29	20	15	32	18	26	22	1	7	6	11	5	24	21	12	16	0	0	31	1093	414	341	235	312	467	358	0	180	0	
16	7	27	18	2	36	21	35	5	24	22	23	13	30	25	1	9	34	15	0	1	1	17	205	0	863	230	218	0	355	269	170	0	
30	32	26	23	17	1	19	20	35	24	4	25	29	2	6	28	34	27	3	14	3	1	36	325	356	243	0	593	305	198	0	0	0	
30	35	16	5	14	9	34	12	11	22	0	4	17	33	20	31	37	2	18	32	2	2	6	0	306	201	297	218	379	284	193	0	0	
12	1	2	15	36	31	38	37	10	35	5	8	11	33	14	25	34	29	16	28	0	3	40	0	0	288	647	527	423	0	255	164	0	
38	13	33	36	25	30	28	35	8	1	0	9	18	11	26	14	4	39	31	2	1	2	84	526	0	796	0	596	208	0	260	161	0	
37	14	13	39	32	23	5	28	12	4	19	1	26	25	35	33	27	0	30	7	1	3	36	213	0	291	189	230	0	281	267	0	0	
6	17	3	33	29	10	35	34	12	20	13	19	36	23	28	26	25	11	31	27	0	0	42	983	0	0	236	0	491	193	0	162	0	
30	5	23	14	37	8	36	13	15	29	16	6	2	19	21	10	12	39	34	17	3	1	80	211	0	244	233	0	290	0	255	178	0	
34	4	18	12	25	20	36	8	39	17	24	10	31	19	29	3	33	21	11	15	3	0	87	1079	210	0	725	0	470	0	252	171	0	
32	39	2	26	7	30	13	9	18	23	15	16	37	0	17	5	1	29	25	27	3	2	71	326	215	204	0	568	0	325	266	0	0	
21	3	17	32	4	37	15	25	24	16	34	14	1	6	27	33	11	31	13	23	2	1	29	318	210	204	0	489	394	0	0	0	0	
22	9	13	20	29	17	12	18	7	19	28	0	3	38	6	5	33	32	1	27	2	3	52	320	204	0	605	483	363	0	186	170	0	
19	35	10	25	30	39	18	33	24	23	29	1	26	28	36	0	11	17	4	9	3	2	68	971	837	692	192	465	354	255	178	169	0	
30	12	22	15	31	35	16	11	8	36	39	4	18	7	13	19	9	2	0	21	3	0	71	849	0	631	524	0	390	0	259	0	0	
5	22	16	28	36	33	21	10	0	34	30	8	7	14	27	35	13	29	2	24	3	3	42	215	0	242	0	404	393	0	191	0	0	
13	25	3	12	36	37	18	32	33	9	34	28	14	0	26	29	31	27	21	8	1	1	38	0	746	216	199	183	0	0	269	0	0	
10	18	37	5	23	0	22	3	35	20	29	15	1	27	36	38	31	17	11	6	0	2	54	305	201	192	186	0	470	0	186	169	0	
8	35	1	32	37	23	22	9	29	25	33	26	30	31	0	15	14	38	16	24	1	0	42	974	210	308	202	583	460	201	0	175	0	
17	4	8	18	25	23	26	38	15	3	37	13	5	35	29	0	16	11	10	24	1	1	81	312	207	239	0	0	0	370	0	178	0	
38	5	13	25	18	10	24	17	23	20	1	6	31	22	28	7	2	37	27	19	0	3	43	438	0	306	240	502	395	365	270	169	0	
9	33	7	15	1	13	38	37	5	27	10	31	3	32	14	8	11	23	22	26	2	0	35	1074	310	197	283	0	452	343	0	162	0	
15	14	39	26	13	38	34	25	32	8	11	18	3	21	12	20	7	28	31	1	1	2	84	0	842	683	575	573	0	247	164	176	0	
26	24	37	39	32	25	2	28	0	18	36	15	3	23	12	4	16	29	13	5	2	1	61	475	362	0	725	0	451	194	181	0	0	
24	27	35	30	37	5	9	6	36	21	12	31	2	18	16	8	11	17	38	13	1	3	51	328	966	837	232	0	208	353	263	170	0	
31	7	9	14	15	6	17	11	33	8	29	5	12	38	32	36	16	2	34	26	0	2	53	222	0	403	296	225	0	368	255	168	0	
17	10	31	28	19	22	9	13	20	7	30	36	33	0	32	26	4	34	27	21	3	0	37	1100	204	0	0	392	299	201	261	178	0	
28	21	6	31	35	37	9	0	17	18	2	15	25	29	27	34	23	8	39	30	0	3	111	209	0	850	0	610	215	0	262	177	0	
7	8	32	17	34	21	24	11	6	3	16	27	1	23	15	10	29	2	9	18	0	1	77	428	302	243	226	0	458	202	0	0	0	
36	24	15	26	37	12	11	38	17	34	10	22	39	31	27	2	5	28	35	20	2	0	50	984	323	250	627	491	393	285	190	0	0	
14	26	8	7	5	3	23	37	10	27	20	36	13	1	31	38	11	34	25	21	2	2	15	219	0	861	322	216	482	366	175	0	0	
38	14	28	29	12	2	23	16	10	35	27	32	13	0	9	21	34	18	33	5	3	1	60	208	0	798	277	181	0	268	176	0	0	
37	39	27	4	12	7	22	15	31	0	19	21	8	38	2	14	28	25	16	30	1	3	82	321	209	193	0	275	176	167	0	144	0	
2	14	7	39	4	28	30	25	3	24	1	15	16	26	34	33	13	21	31	9	1	2	27	264	0	632	220	0	0	193	0	0	0	
29	27	28	2	31	37	36	13	18	22	33	34	3	26	19	15	17	32	20	25	3	0	68	1106	203	0	0	566	453	284	192	0	0	
19	11	9	0	20	10	26	35	16	18	13	4	39	33	8	25	6	14	37	31	1	3	105	216	0	247	0	496	398	203	253	177	0	
17	4	3	35	6	14	28	5	19	27	13	33	23	20	22	26	10	8	34	16	1	1	80	320	204	192	0	264	459	368	0	177	0	
20	29	28	27	24	37	0	26	38	13	6	8	18	12	33	14	34	10	9	17	3	0	94	1090	594	448	220	0	477	195	0	170	0	
11	37	2	29	4	6	32	19	34	7	0	22	28	14	26	8	38	20	16	12	2	2	89	219	0	811	698	285	471	196	0	166	0	
33	21	23	13	30	1	5	24	9	19	29	38	34	7	31	12	27	35	39	37	3	1	86	263	256	0	0	587	459	348	255	162	0	
2	17	39	31	5	20	3	11	28	35	34	7	10	25	14	9	0	23	30	22	3	3	30	217	213	0	687	0	466	0	258	176	0	
1	25	33	10	32	18	7	21	9	38	0	3	8	26	36	29	6	11	37	31	0	1	52	212	0	351	235	0	401	190	176	0	0	
16	26	33	2	10	19	9	6	20	35	25	7	37	28	22	23	39	0	27	18	3	2	31	313	201	0	728	218	0	356	181	0	0	
10	38	5	3	14	12	17	27	4	13	33	34	0	1	36	37	11	23	22	7	2	0	14	774	0	597	485	404	292	267	177	162	0	
10	19	32	38	8	11	14	23	35	13	18	30	36	17	22	1	20	9	12	21	1	3	74	0	724	266	432	413	272	262	248	156	0	
