Mode: 4 #Games: 1000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp
1	2	5	12	15	23	27	29	36	38	6	7	14	19	21	24	31	32	34	35	2	2	51
4	9	11	14	15	21	22	26	31	35	5	7	10	20	23	24	27	34	36	37	3	3	37
5	7	16	19	27	30	32	33	35	38	1	3	13	14	18	20	21	28	31	37	0	2	18
3	4	7	8	11	23	28	32	33	39	0	1	2	10	19	24	26	34	36	38	1	3	59
2	11	16	18	19	25	26	27	33	37	0	5	7	8	10	21	23	24	28	31	2	3	66
5	11	13	15	20	28	29	31	35	36	0	1	3	6	7	8	17	21	27	32	2	0	45
0	1	6	8	14	17	23	26	29	38	10	15	16	19	22	24	25	34	35	36	3	3	59
1	2	4	7	12	14	15	27	28	29	0	3	13	17	21	23	26	30	31	37	2	2	32
6	7	9	12	15	19	23	30	32	39	1	5	8	10	13	27	28	34	36	37	3	0	68
11	16	20	21	22	23	31	35	36	38	0	2	5	12	13	25	29	30	33	34	0	3	34
6	7	18	27	28	29	30	31	36	39	0	3	8	12	16	19	20	23	32	33	1	0	83
2	7	8	11	22	23	26	31	35	36	5	13	16	17	18	19	20	29	32	33	3	0	55
0	1	2	5	10	12	28	29	33	39	3	4	8	11	17	25	26	32	37	38	2	1	34
0	7	9	14	25	28	30	34	35	37	2	4	8	10	13	15	20	29	32	36	1	1	60
4	5	8	11	12	13	21	32	33	37	2	3	9	14	19	24	29	31	34	35	1	2	28
0	9	10	14	16	20	22	35	38	39	2	5	7	17	19	23	24	28	32	37	2	0	78
6	13	14	21	23	24	27	30	32	39	0	1	4	7	8	12	17	22	25	29	1	1	41
2	6	7	14	16	18	20	25	32	39	1	4	5	21	23	26	28	29	33	34	2	1	71
0	2	8	14	17	24	26	31	34	38	1	7	10	13	16	18	22	27	32	36	0	3	17
2	13	15	17	18	20	23	28	31	32	5	6	7	10	12	25	30	33	34	38	3	2	45
1	2	12	14	16	22	23	24	33	34	3	5	8	9	10	18	19	28	29	31	2	2	71
0	1	2	6	9	11	29	33	34	36	4	8	10	12	19	25	27	28	30	39	2	2	95
4	5	6	10	13	17	18	22	26	31	0	3	8	12	14	16	19	23	32	39	2	1	33
2	4	7	17	22	24	26	28	35	39	0	5	9	10	18	20	23	31	33	37	1	3	63
4	5	8	18	20	21	26	27	33	37	2	7	9	11	13	14	19	31	36	39	0	3	92
6	12	13	15	17	20	29	33	34	37	5	7	8	10	18	22	24	27	28	38	2	0	58
1	7	8	9	10	13	22	25	26	27	2	12	14	15	16	18	29	35	36	37	2	1	85
6	8	13	17	19	23	27	28	29	37	3	12	15	16	20	22	25	26	30	31	0	0	43
1	4	8	11	21	25	27	34	35	37	0	3	6	10	18	22	29	36	38	39	2	2	45
1	2	7	14	19	20	21	24	34	37	0	10	13	17	18	22	25	33	35	39	0	0	65
1	7	8	11	13	14	19	20	24	25	5	12	17	26	27	28	31	34	36	37	2	3	56
5	7	8	9	11	17	20	23	33	34	10	15	21	25	26	31	32	36	37	39	3	1	62
0	5	10	13	16	19	22	27	32	34	9	11	14	15	28	29	30	36	37	39	1	2	78
4	5	17	18	22	25	26	27	29	37	0	2	9	10	15	16	21	30	32	35	2	1	69
1	6	7	10	22	27	31	34	36	37	2	11	15	18	20	25	26	30	33	39	1	0	53
2	4	9	14	16	22	23	26	34	38	12	13	15	17	19	20	27	31	33	35	1	3	65
5	7	15	19	21	25	26	31	35	38	3	11	12	13	22	23	24	28	29	32	1	3	50
2	10	12	17	21	28	29	32	35	36	7	9	11	14	20	23	25	27	31	34	3	2	54
2	3	4	5	7	10	13	18	30	34	9	11	12	16	21	22	33	35	36	39	2	2	46
8	12	13	16	18	22	26	34	37	39	0	1	5	7	14	20	25	33	36	38	2	1	36
0	8	10	12	14	15	20	21	22	39	1	4	11	13	17	19	26	29	33	35	2	0	78
13	15	20	22	24	29	32	33	35	38	6	7	10	11	14	19	21	26	34	39	2	3	100
2	5	7	14	16	17	19	22	34	38	0	8	11	12	15	23	24	27	32	36	3	0	38
10	11	14	20	22	23	25	30	32	34	1	3	4	5	16	17	21	27	31	36	1	3	25
0	11	12	13	24	26	32	34	36	37	4	9	15	22	23	27	28	30	38	39	2	2	82
2	4	5	8	10	11	23	26	32	35	0	3	15	18	19	25	28	29	31	38	1	1	77
0	3	7	11	14	22	23	34	36	38	9	10	12	13	17	21	24	27	28	37	3	0	24
5	8	9	12	16	18	23	31	36	38	6	7	11	15	19	20	21	24	27	37	3	0	72
0	3	7	8	16	18	22	26	29	30	2	9	11	14	17	19	20	24	32	36	1	2	68
2	3	6	7	10	13	27	28	29	32	5	11	14	20	22	26	33	34	36	37	0	3	77
0	5	19	21	25	27	28	30	33	34	2	7	8	9	11	12	15	23	29	31	3	1	62
1	7	13	18	19	20	23	36	37	38	4	8	9	12	15	16	21	29	34	35	1	1	86
2	23	25	27	30	31	33	34	36	39	6	8	10	11	18	19	20	21	35	38	3	1	68
3	6	10	18	21	25	27	29	31	33	4	5	7	8	9	12	17	19	28	34	0	3	110
1	9	10	20	23	24	32	36	38	39	0	5	6	7	13	16	19	26	33	35	2	0	53
2	9	11	14	20	23	26	31	32	34	0	3	5	6	17	19	21	22	25	37	3	2	37
0	5	6	22	24	25	26	28	30	36	9	10	13	14	15	17	21	23	35	39	1	2	68
1	2	8	13	22	25	26	27	32	33	3	4	7	16	17	20	21	24	30	38	1	2	14
1	4	6	10	12	15	18	20	23	37	3	5	17	24	25	26	27	33	34	38	3	0	13
4	6	11	12	19	21	23	29	36	38	0	9	14	15	16	17	20	25	26	35	0	3	73
0	4	5	6	7	22	23	26	30	32	1	2	13	16	18	19	27	35	38	39	1	3	68
1	4	8	9	10	18	26	31	33	34	0	2	3	6	14	19	21	25	29	38	1	3	67
1	7	8	12	16	18	32	35	36	37	0	5	11	22	25	26	28	33	34	39	0	1	50
3	4	10	14	22	24	25	33	34	35	2	12	15	18	21	23	31	36	38	39	2	0	50
4	16	17	18	20	26	31	34	35	38	7	8	10	14	15	19	27	29	33	39	3	1	84
7	12	14	16	18	22	23	28	30	36	3	4	6	9	24	27	29	32	34	39	2	2	63
2	18	19	22	30	31	33	35	36	38	4	5	7	8	9	13	14	21	27	37	0	0	86
1	3	5	9	10	13	14	32	34	39	0	4	17	22	24	26	33	35	36	38	2	0	25
0	2	12	18	19	23	25	28	35	37	3	4	5	8	20	22	26	30	31	32	2	1	59
1	13	15	17	20	27	28	31	34	38	3	4	9	10	11	16	19	21	24	26	3	2	59
1	2	7	17	24	25	26	32	33	37	0	8	9	11	13	14	15	28	30	34	2	1	21
0	2	7	13	15	16	21	32	34	35	5	6	9	27	29	31	33	36	37	38	1	3	77
0	1	7	11	14	16	24	29	37	38	3	4	6	13	18	20	22	26	32	39	0	2	81
1	10	12	21	24	26	27	32	35	36	5	7	8	9	11	13	23	30	34	39	2	1	50
0	3	10	13	20	23	24	26	38	39	2	11	12	15	17	18	19	28	29	34	3	3	86
1	2	3	5	12	14	22	23	28	32	7	8	15	19	20	21	25	29	34	39	1	0	67
3	10	14	19	22	23	28	31	32	38	2	6	8	20	21	27	34	35	37	39	0	2	79
1	8	12	13	16	17	22	32	34	38	2	6	15	18	21	26	27	33	35	37	2	2	44
12	20	22	27	28	30	32	34	35	39	2	3	5	16	17	19	25	31	36	38	0	3	47
2	3	12	16	18	19	24	29	33	37	8	9	14	15	27	28	30	34	38	39	2	0	114
4	9	13	15	18	20	21	32	33	38	1	2	7	14	19	22	34	35	37	39	0	1	68
5	6	11	15	16	23	24	26	32	33	1	2	14	18	25	30	31	34	37	39	3	3	45
1	10	13	15	20	23	24	25	35	36	6	9	11	14	17	31	34	37	38	39	1	0	91
0	6	7	9	13	26	30	33	37	39	1	2	4	5	8	22	23	25	28	29	3	3	72
0	6	10	13	18	20	25	30	34	36	3	11	14	16	17	22	29	32	37	39	2	1	31
3	4	5	8	10	18	20	30	35	37	0	2	7	9	13	25	26	27	31	39	0	0	99
1	5	7	14	16	17	32	33	36	39	4	6	9	15	20	21	25	27	34	35	2	0	76
4	5	13	15	22	25	27	30	32	33	0	3	6	7	9	24	26	29	35	37	2	1	47
11	13	16	20	23	24	26	27	31	38	3	8	12	14	30	32	34	35	36	37	0	2	0
6	7	10	12	14	17	18	29	30	35	0	5	8	15	16	20	23	24	26	32	1	1	58
2	4	6	9	12	18	27	28	29	33	1	3	8	10	11	20	21	25	26	35	0	2	66
6	8	18	27	31	33	36	37	38	39	2	5	7	10	11	22	23	29	32	35	1	1	24
0	11	12	17	26	27	33	34	38	39	1	7	9	16	21	22	24	31	32	37	3	3	75
4	6	8	11	16	19	25	26	31	33	1	7	9	10	13	18	20	22	23	28	1	2	80
1	8	13	15	16	17	23	30	32	34	0	2	3	7	9	11	18	19	24	25	2	3	34
0	4	7	8	9	11	15	17	28	33	12	21	25	26	31	34	36	37	38	39	1	2	75
0	4	6	11	19	20	27	34	37	39	1	2	7	15	16	17	22	24	28	30	0	2	62
4	8	9	15	17	21	28	29	36	39	1	3	10	19	23	27	30	32	33	35	0	0	97
0	4	5	10	15	16	27	31	36	39	8	11	12	18	21	23	29	30	34	38	3	3	81
1	2	5	6	9	11	12	16	23	35	13	14	15	21	26	28	31	34	36	38	1	3	28
1	5	8	9	11	19	25	27	30	37	3	4	6	7	13	14	16	22	26	34	1	1	46
3	8	9	10	22	28	30	33	36	38	5	6	7	12	14	17	19	20	26	29	3	3	75
9	11	14	21	23	29	30	32	38	39	5	6	7	16	17	18	24	27	31	34	0	0	44
6	8	10	11	14	26	29	34	38	39	1	2	3	17	20	21	22	33	35	37	0	2	41
0	3	11	14	16	17	27	29	30	31	5	7	8	9	21	22	23	26	37	38	1	3	63
1	6	12	14	20	21	25	28	35	38	9	10	16	24	26	27	30	32	37	39	3	0	67
2	3	6	7	8	9	14	15	27	31	11	12	18	19	20	28	30	32	33	37	1	0	77
0	9	14	18	19	24	26	33	34	37	5	10	16	21	23	28	31	36	38	39	2	1	61
3	10	12	15	17	21	27	32	35	37	2	6	7	9	22	24	25	30	31	39	1	0	42
6	8	9	10	11	12	19	22	27	33	2	5	7	20	23	25	30	37	38	39	3	1	77
0	3	4	8	9	17	20	23	32	35	5	7	10	11	13	19	21	25	28	36	0	2	80
0	2	3	4	11	12	14	22	33	37	13	17	20	23	24	27	28	32	36	38	3	1	19
0	6	7	13	19	22	23	25	32	39	2	10	18	20	27	29	31	33	35	37	1	1	40
8	12	17	19	23	27	29	30	36	39	3	5	10	14	15	22	26	28	31	38	2	2	120
0	1	10	15	18	19	27	31	33	37	2	3	11	13	22	25	26	32	34	38	1	2	50
3	10	21	32	33	35	36	37	38	39	2	4	13	16	19	22	27	28	29	34	3	0	90
14	15	19	21	22	23	25	27	29	31	4	5	9	10	13	17	20	32	33	37	2	3	84
0	11	15	20	30	32	34	36	37	39	1	2	3	12	23	24	25	31	33	38	2	2	29
1	9	14	15	17	22	25	27	31	35	2	4	5	6	8	11	12	28	30	37	3	3	32
9	10	18	19	20	21	22	27	37	38	0	6	8	11	12	13	14	16	33	36	0	0	52
8	10	13	20	21	22	23	25	26	27	0	6	12	14	18	28	32	35	37	38	1	1	32
1	4	5	9	10	17	26	28	33	34	0	3	7	12	14	16	18	29	36	39	1	3	62
9	11	13	16	23	25	36	37	38	39	1	5	8	10	14	21	22	30	32	33	0	1	31
4	5	9	12	20	23	24	25	26	38	0	1	3	6	11	13	14	19	29	30	3	3	41
10	15	16	19	21	25	26	32	34	36	1	4	7	13	17	22	27	28	35	39	3	0	55
6	20	21	24	25	28	31	34	38	39	5	9	12	13	14	15	16	26	30	36	0	0	34
1	3	7	9	15	16	19	26	31	33	0	2	10	13	17	25	29	32	36	38	0	2	56
0	5	13	16	17	18	23	28	30	34	2	8	10	21	25	26	27	31	32	35	3	2	18
1	4	7	10	16	23	24	29	35	39	0	3	8	9	14	15	17	18	20	38	1	1	96
2	10	18	19	20	26	27	28	32	37	1	3	4	11	13	15	23	29	36	39	0	1	57
2	3	6	7	15	17	31	36	37	39	1	5	8	11	13	14	19	29	30	34	0	3	92
3	7	14	15	20	23	25	27	37	38	0	5	9	12	13	17	19	33	34	35	3	0	46
7	8	13	14	17	19	23	25	28	29	1	4	5	6	10	12	21	22	35	39	1	2	71
0	1	3	4	8	9	19	31	33	34	2	16	17	18	22	27	30	36	38	39	3	3	120
0	1	2	8	10	13	14	17	22	34	6	9	12	18	21	23	27	28	37	38	0	0	44
1	12	13	18	19	20	25	31	33	35	2	4	11	16	17	21	22	23	34	37	2	3	47
4	6	9	15	19	22	23	34	37	38	1	8	11	17	20	27	29	32	33	36	3	1	80
0	2	11	16	17	21	27	32	34	36	3	6	7	9	13	18	19	25	29	37	1	1	61
5	9	10	15	17	25	27	29	30	32	2	4	6	19	20	24	26	33	37	39	2	0	78
2	4	9	16	18	22	27	28	30	32	5	7	10	15	17	20	21	23	34	39	2	0	60
3	7	10	22	24	25	27	28	29	37	5	9	12	17	23	26	30	31	36	39	0	2	74
0	4	5	6	7	9	14	26	28	29	2	8	12	16	17	19	25	27	34	39	2	2	91
0	1	16	20	21	24	25	26	36	39	3	4	7	11	12	29	30	33	34	38	0	2	52
3	10	19	21	26	27	29	32	38	39	1	6	12	14	22	24	25	34	36	37	3	1	41
3	7	8	11	20	25	27	31	34	37	1	4	6	19	22	24	29	32	33	38	3	3	67
0	4	5	6	12	18	20	28	31	39	9	10	11	15	21	23	27	36	37	38	0	3	78
0	1	4	5	6	8	13	18	20	36	9	11	12	17	24	28	31	33	38	39	2	1	48
4	5	12	14	21	22	29	30	32	36	1	2	3	8	17	20	24	31	33	34	1	2	17
0	1	5	6	8	11	14	27	33	34	3	10	12	13	16	26	29	32	37	39	2	3	35
3	5	13	15	18	22	27	28	32	36	0	2	10	12	16	21	26	33	34	37	2	0	13
0	5	6	12	17	23	25	32	34	39	1	3	8	14	16	22	27	28	29	30	1	3	60
0	9	18	21	22	23	26	29	31	32	2	3	6	24	27	30	34	35	37	39	0	2	54
3	4	5	9	11	12	14	19	20	39	0	6	13	16	23	25	27	30	35	37	0	0	72
6	8	9	11	16	22	24	25	34	39	4	14	15	17	19	26	28	30	31	36	1	0	78
3	4	6	9	13	19	20	25	37	39	0	1	2	11	12	18	21	22	34	36	1	1	81
3	8	10	12	14	15	16	17	20	36	5	18	21	24	25	29	30	32	33	35	1	0	53
0	5	11	12	17	24	25	27	36	38	1	3	4	9	10	18	19	26	33	34	0	1	80
2	4	9	15	17	20	22	24	25	36	5	6	7	8	12	13	16	19	31	37	3	1	15
1	2	5	9	16	20	28	32	34	36	0	3	4	6	7	8	25	30	31	35	2	3	29
3	9	13	19	22	28	33	35	36	37	1	4	11	12	14	17	24	25	31	34	0	2	41
10	17	20	21	22	25	26	29	30	33	0	3	6	7	14	18	31	32	34	36	2	1	89
1	4	5	7	12	17	18	28	30	35	3	10	11	16	19	21	23	33	38	39	1	2	71
2	6	9	12	15	24	28	29	33	35	0	1	3	4	10	17	23	27	34	39	1	2	51
1	9	10	13	18	19	26	27	34	37	0	4	8	17	20	24	29	30	33	35	2	2	69
6	11	15	16	22	23	32	34	38	39	2	3	7	10	12	13	14	18	27	30	0	0	47
2	3	8	10	11	21	27	31	32	37	1	4	5	12	13	16	18	30	36	38	3	3	42
3	5	8	15	19	24	25	27	28	37	0	1	9	11	17	22	26	33	36	38	3	3	55
1	3	6	7	18	23	25	26	27	38	5	9	12	13	15	16	22	28	36	37	1	3	38
1	12	15	16	24	25	31	35	36	38	2	5	6	8	19	21	22	28	32	37	2	3	60
1	3	4	6	9	18	28	36	37	39	2	7	10	12	13	14	19	21	27	34	2	0	83
6	9	10	15	16	18	22	23	25	37	0	3	8	14	17	19	20	32	33	34	2	0	42
0	3	12	14	16	17	20	28	34	38	1	2	7	11	22	26	29	35	37	39	1	0	15
0	3	5	8	11	14	17	28	31	35	1	6	7	10	12	15	20	21	30	33	1	1	38
10	13	18	19	20	21	22	33	37	39	0	1	6	11	12	17	23	25	32	36	3	1	60
1	13	15	20	27	29	31	33	35	39	3	4	5	6	10	11	17	19	25	32	0	1	64
3	4	9	10	28	29	31	35	38	39	5	6	11	16	19	23	24	25	33	34	3	2	104
0	3	13	18	21	24	27	31	33	34	2	11	14	25	28	29	30	36	37	39	1	1	53
19	21	24	25	26	33	35	36	38	39	0	3	5	6	12	14	16	23	28	32	2	0	44
2	5	7	9	10	17	27	28	35	36	0	3	8	15	16	18	19	32	33	37	2	2	24
0	1	4	8	9	15	18	19	23	37	2	7	14	20	21	25	27	30	35	39	3	3	88
6	8	12	17	23	25	27	30	35	38	1	5	7	14	15	16	28	31	36	37	0	2	38
0	1	5	13	16	19	23	25	27	29	4	6	7	9	20	22	24	26	30	33	2	2	98
0	1	11	16	18	21	23	24	25	37	5	6	7	12	14	17	19	22	29	33	1	3	81
2	15	16	20	21	22	26	29	32	38	0	3	4	5	6	11	17	18	28	39	0	1	75
0	4	6	7	9	18	19	20	22	38	1	10	14	15	23	24	28	29	32	35	1	3	78
0	2	11	14	15	16	17	18	20	29	9	19	22	24	26	31	34	35	36	39	0	0	63
1	3	5	12	13	16	17	29	32	39	0	2	7	9	19	21	24	25	30	38	2	3	83
0	2	5	9	12	16	18	28	34	37	4	6	8	13	14	19	22	32	33	39	3	0	65
0	2	5	7	16	17	18	25	29	34	4	6	14	19	22	23	26	33	38	39	2	1	68
6	9	15	19	22	27	28	33	37	39	4	5	14	18	20	21	25	30	35	38	2	0	104
0	1	4	6	14	17	20	23	27	31	5	8	9	10	11	12	21	25	38	39	0	0	54
1	4	10	19	20	23	24	26	27	38	0	2	9	11	16	21	25	36	37	39	0	2	61
1	2	14	23	25	26	27	30	36	38	0	16	17	18	19	24	28	29	31	33	0	1	63
7	10	12	13	17	19	23	25	37	39	5	6	9	11	24	28	30	31	36	38	2	2	85
0	6	8	9	21	23	24	29	32	35	3	13	15	19	20	27	28	33	36	38	0	1	68
8	10	12	15	18	20	21	27	33	37	7	11	13	14	16	17	25	32	36	39	3	1	26
8	10	11	13	22	25	26	27	34	36	2	9	12	18	24	29	30	32	33	39	1	3	94
1	2	5	6	8	16	22	25	33	37	7	12	23	27	29	30	31	32	35	39	1	3	0
3	4	8	13	14	19	20	31	37	39	0	1	9	10	12	18	30	34	35	38	0	2	86
0	9	10	11	13	19	21	27	30	34	5	7	15	16	18	20	22	28	36	38	1	2	71
0	2	6	12	13	14	16	17	36	37	7	9	10	18	19	21	27	30	32	34	2	2	52
1	2	11	12	17	20	28	30	31	33	5	6	8	10	13	25	26	29	32	36	1	0	27
2	8	9	13	18	21	24	26	32	36	5	7	12	14	20	22	25	29	31	38	0	0	85
6	11	15	19	26	29	33	35	37	38	2	3	4	12	16	20	24	31	32	39	1	3	64
1	7	11	14	16	21	22	23	24	37	2	9	12	18	19	25	28	30	34	38	1	3	41
1	2	6	17	25	26	33	34	38	39	10	11	14	16	19	23	27	28	30	32	3	3	64
0	2	12	15	16	17	19	27	30	39	3	6	9	11	13	18	21	23	35	37	1	1	91
1	7	8	11	15	21	22	23	34	37	0	5	13	26	29	31	32	33	35	39	1	1	43
1	4	5	13	14	24	30	32	37	39	2	7	10	17	20	28	29	31	36	38	1	0	37
7	8	12	17	22	25	28	35	36	39	1	2	15	19	23	27	30	31	32	33	2	0	76
0	4	6	13	17	20	21	28	30	39	1	15	18	22	25	29	31	36	37	38	2	2	71
5	6	9	10	14	29	31	34	35	38	0	4	12	21	26	28	30	32	33	39	1	0	72
2	7	16	23	27	31	32	33	36	39	6	11	14	18	19	20	21	25	28	38	0	1	47
5	10	11	12	14	16	22	25	34	38	1	2	3	6	18	26	28	33	36	37	1	1	59
4	7	15	17	21	22	23	24	31	38	1	3	5	13	16	26	30	32	34	37	3	3	36
6	14	23	27	28	31	34	36	38	39	4	5	9	11	15	17	19	26	29	30	0	2	78
2	5	7	16	17	29	32	34	37	39	1	3	4	23	24	25	30	31	33	38	3	1	84
4	10	13	18	21	24	26	29	35	39	0	5	9	11	12	14	17	28	36	38	0	0	103
1	2	5	7	10	16	19	31	32	34	0	6	14	20	21	23	27	29	30	33	2	2	56
3	5	6	8	9	10	20	26	37	39	0	1	4	7	13	15	18	25	35	38	1	2	48
2	6	8	9	11	15	16	20	23	33	1	4	5	14	26	27	28	30	32	38	3	3	49
0	2	7	11	12	13	14	22	31	33	1	6	9	19	21	26	28	35	37	38	3	2	69
0	4	6	9	12	13	16	24	29	35	7	8	14	21	25	28	30	36	37	39	0	3	97
1	4	5	8	11	26	28	30	32	38	3	12	13	17	19	20	21	22	29	37	2	1	75
1	4	7	11	21	26	28	33	36	37	2	5	6	17	18	20	25	31	38	39	3	3	49
4	6	10	12	13	20	22	31	36	38	7	16	17	18	25	28	29	30	34	39	1	0	86
3	6	14	17	28	32	33	34	38	39	0	2	7	12	20	24	26	30	31	35	0	2	40
1	2	3	6	7	8	11	15	18	23	0	5	12	19	21	22	24	33	37	38	0	3	80
9	11	13	16	18	21	28	32	37	38	3	6	14	24	25	29	31	34	35	39	3	0	107
1	8	21	22	23	28	29	33	36	38	5	6	9	11	20	26	27	30	34	37	3	0	97
2	3	9	15	18	19	25	31	38	39	7	8	11	14	23	26	28	33	35	37	0	1	84
1	8	14	16	19	22	24	28	34	39	0	4	9	10	15	18	27	30	36	37	0	1	63
0	5	8	10	17	22	28	31	32	37	1	9	16	18	20	21	29	33	34	36	3	3	59
1	2	3	10	20	23	26	29	31	38	11	13	17	19	22	25	27	32	35	37	1	0	61
1	3	5	7	10	18	20	22	32	36	0	2	6	8	9	16	21	25	27	29	2	1	98
9	10	11	14	15	22	29	32	33	37	0	1	3	6	7	12	13	24	31	36	1	2	32
9	13	15	19	20	27	28	29	32	35	1	2	8	14	17	21	23	25	26	34	0	2	68
7	9	10	14	16	23	29	36	37	39	5	6	8	12	13	19	24	26	34	38	0	0	94
0	1	9	12	15	17	26	29	35	36	5	6	13	19	20	24	27	30	31	32	3	1	61
0	3	4	6	9	16	19	28	32	38	7	8	11	13	20	21	23	30	33	39	0	2	96
2	12	17	18	19	22	24	28	33	34	1	4	7	8	10	13	29	30	31	35	1	3	79
5	6	9	14	17	20	23	29	31	38	0	1	2	3	4	16	28	32	35	36	2	0	39
0	2	9	10	11	14	16	19	23	24	3	5	6	7	13	20	21	27	29	34	2	3	66
3	9	11	14	19	22	23	24	37	39	0	2	4	6	7	8	18	29	32	35	3	1	70
0	1	4	16	19	21	27	32	36	39	3	5	7	9	13	14	24	28	30	33	3	2	70
6	14	17	20	21	24	25	27	32	33	0	3	5	8	12	22	28	31	35	39	1	3	15
0	2	8	9	15	19	23	30	32	37	4	7	12	13	17	18	20	25	29	31	1	1	120
0	13	20	24	27	28	30	34	35	36	7	8	9	10	12	16	22	25	26	38	3	2	40
5	7	12	14	17	18	23	26	27	31	0	1	3	10	15	16	24	25	28	32	0	3	30
3	7	9	11	12	13	20	33	37	38	6	15	18	19	22	25	26	29	31	34	2	0	70
1	7	12	13	17	20	24	26	27	32	0	2	10	11	16	23	28	30	34	35	3	2	13
10	11	13	15	20	25	26	28	30	33	6	12	14	21	34	35	36	37	38	39	2	0	41
1	6	10	14	15	17	22	30	32	34	0	2	3	7	8	12	16	20	21	24	1	3	31
6	7	14	15	17	19	21	24	29	38	1	3	11	26	27	33	34	35	37	39	0	1	47
5	10	15	16	18	26	27	34	36	37	2	6	12	13	14	19	23	25	29	32	2	3	66
1	2	9	15	21	23	25	28	29	31	0	3	16	18	22	26	34	35	36	37	3	2	69
6	12	14	17	19	22	30	33	37	39	8	9	10	16	24	28	29	31	34	35	1	0	63
2	4	5	6	8	14	15	18	28	29	10	11	13	16	19	22	32	34	36	39	1	1	97
1	2	3	16	18	19	26	28	29	37	4	7	11	12	27	30	32	33	36	39	1	0	100
10	11	12	14	17	22	26	28	33	38	0	6	15	16	21	23	24	30	31	39	2	0	60
3	6	13	15	21	22	24	28	34	36	1	5	7	11	12	14	27	30	33	35	3	1	10
2	8	11	14	15	17	19	22	25	31	0	3	6	9	13	16	20	23	28	30	2	1	49
0	3	4	7	10	14	21	26	28	35	1	8	9	11	18	25	29	31	36	38	2	3	43
1	4	10	14	15	18	21	23	24	33	0	2	8	9	17	19	22	27	29	34	2	2	82
2	7	9	12	16	17	18	19	27	32	5	8	10	13	15	20	21	28	29	38	3	2	54
0	5	12	14	15	17	18	22	33	34	1	2	10	13	20	23	24	26	35	38	0	1	0
2	5	12	14	16	24	27	28	29	31	1	4	11	18	23	25	26	34	37	39	3	0	40
3	6	8	9	12	17	21	22	24	32	0	4	10	11	14	16	28	33	34	35	0	2	42
2	3	11	15	21	23	25	27	31	38	5	6	8	10	14	19	26	28	32	34	2	1	58
0	8	9	10	11	13	22	30	33	34	2	7	16	20	21	28	31	35	36	39	1	3	39
0	2	17	18	20	26	29	32	37	39	3	4	7	9	11	16	23	27	31	36	0	2	72
10	12	13	20	24	28	29	33	37	39	3	5	14	15	17	21	27	31	35	36	3	3	71
4	8	10	12	17	18	19	24	25	36	5	9	11	13	15	28	29	31	34	38	3	0	71
2	3	4	21	24	31	33	37	38	39	0	8	11	15	17	18	20	25	29	30	0	3	43
0	2	20	24	26	28	31	32	33	39	4	6	9	10	15	18	19	34	36	38	3	3	109
1	7	10	13	17	20	24	28	34	37	3	6	12	14	16	25	26	30	31	35	0	1	22
1	12	13	16	18	23	28	31	33	39	0	8	10	14	17	19	21	24	25	29	0	2	81
1	3	5	9	10	12	14	22	26	28	4	7	16	27	29	30	31	32	33	34	2	0	70
2	4	9	14	19	23	26	30	34	38	5	6	11	17	18	20	27	28	31	35	2	0	38
3	9	20	24	25	26	32	33	34	39	4	7	8	11	16	19	21	22	27	29	1	2	80
3	4	9	10	13	14	19	20	26	28	12	16	18	21	23	29	30	34	37	38	0	0	41
0	5	8	13	29	30	35	37	38	39	1	6	9	12	17	21	22	24	25	27	3	1	104
7	10	11	12	13	23	27	33	37	38	1	2	3	5	6	16	25	28	29	31	3	1	50
2	7	8	9	12	15	20	30	31	33	3	6	13	17	21	22	26	27	34	39	2	3	57
1	3	4	12	15	19	30	31	36	39	2	6	8	16	17	25	27	32	37	38	3	1	93
1	2	7	8	9	10	11	13	16	38	5	6	14	15	24	25	26	28	34	35	0	2	79
0	2	7	12	14	15	19	24	29	31	1	3	6	11	20	22	23	26	30	35	3	2	52
1	4	6	8	9	14	18	34	36	37	0	2	5	15	16	20	25	30	33	38	2	3	15
2	7	12	15	17	20	21	37	38	39	5	6	18	19	24	26	31	32	34	35	2	3	50
3	4	7	12	15	19	23	33	37	38	1	5	8	13	14	21	25	27	35	39	1	2	50
3	8	12	13	16	19	27	28	34	36	1	4	6	9	10	15	18	22	24	37	1	0	73
0	6	8	13	15	16	23	25	30	31	1	3	18	19	20	21	27	28	34	35	0	0	13
0	1	4	5	6	19	31	32	35	38	3	8	14	16	17	22	26	28	30	37	1	3	67
0	4	7	8	14	17	23	28	31	36	2	13	15	16	21	29	32	34	35	39	2	1	76
2	4	15	20	21	31	32	33	34	38	1	8	12	17	18	22	27	28	35	36	3	0	37
4	9	12	17	21	22	29	32	33	34	5	7	8	10	14	15	24	25	36	37	3	1	55
1	2	11	14	15	22	23	28	33	38	0	6	8	9	16	24	26	29	34	36	0	2	83
0	3	10	11	14	26	27	28	36	38	2	4	6	13	20	24	31	32	37	39	0	0	51
3	4	7	15	18	19	21	26	29	31	0	1	6	8	11	14	35	37	38	39	0	2	109
0	1	3	5	9	22	28	33	34	35	7	12	16	18	20	21	26	27	29	30	1	1	53
0	12	15	18	20	24	29	31	34	35	11	14	22	23	25	28	32	36	37	39	0	3	0
