Mode: 18 #Games: 200
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp
0	1	12	17	29	31	33	34	37	39	4	7	18	19	21	23	24	28	30	35	0	1	78
3	5	6	7	9	22	30	31	34	35	4	13	14	15	19	21	23	24	29	32	2	1	71
3	20	22	23	27	28	31	33	35	37	0	2	4	6	12	13	17	19	36	38	3	1	80
1	2	6	9	10	14	16	26	28	34	5	11	12	13	17	27	30	35	36	37	2	2	34
6	9	11	14	18	19	20	28	32	36	0	3	4	7	8	16	23	24	31	37	0	2	95
9	12	13	16	23	27	28	34	35	36	1	5	6	10	14	17	19	29	30	39	2	2	105
1	5	7	10	12	15	19	22	28	36	0	9	11	17	23	24	25	27	29	33	1	3	80
2	3	9	12	13	15	17	19	25	36	1	4	6	7	8	14	20	22	30	34	0	2	37
0	1	4	6	29	31	32	33	37	39	2	9	11	15	17	19	20	25	27	28	1	3	69
5	8	13	17	18	20	25	26	27	38	0	2	10	15	22	28	30	31	35	36	1	3	39
0	3	13	16	24	27	29	33	34	37	2	7	9	10	12	15	18	21	22	32	1	3	72
4	7	15	17	26	28	29	37	38	39	1	5	8	12	14	19	23	24	27	33	0	0	87
2	5	7	10	19	21	31	33	34	38	6	9	13	15	16	22	27	32	35	36	3	0	62
1	8	13	15	19	20	21	24	26	38	0	3	11	14	22	23	29	31	32	39	2	1	87
0	6	8	9	17	19	20	24	37	39	3	7	10	11	13	21	23	26	30	31	0	0	57
0	1	6	16	17	32	33	35	36	37	3	7	13	14	15	20	23	24	28	34	1	1	13
1	9	11	14	18	21	24	32	33	36	5	6	12	15	17	27	29	30	37	39	2	1	43
0	5	9	11	16	22	27	30	31	35	8	15	17	20	23	24	26	32	36	39	0	2	43
0	4	14	15	16	21	22	24	28	38	2	7	13	17	20	25	29	32	36	39	1	3	51
2	8	17	19	21	27	28	29	33	36	0	4	5	11	14	18	25	32	35	37	1	2	101
6	8	9	13	15	22	26	30	35	38	2	3	5	12	14	20	34	36	37	39	1	3	59
1	7	12	15	16	17	18	22	27	32	9	19	21	23	28	30	33	35	36	37	1	2	69
2	8	11	14	16	20	22	25	27	38	4	6	7	10	23	26	30	33	34	36	0	0	42
3	6	7	22	24	25	28	29	34	39	2	4	8	12	15	21	23	30	32	38	1	0	41
0	6	11	15	19	21	25	33	34	39	1	3	9	16	18	22	23	24	31	35	0	1	55
4	17	18	24	25	26	28	29	35	39	2	7	12	14	16	20	22	23	27	36	3	0	47
0	3	8	16	17	21	25	33	35	36	1	2	5	9	12	14	23	27	29	38	0	2	69
2	4	5	7	12	13	23	31	35	39	1	11	17	18	25	26	28	32	36	37	1	1	51
3	5	7	8	10	16	18	30	33	38	0	2	11	12	14	20	23	24	26	35	0	3	33
4	8	21	23	24	30	31	32	33	37	3	5	10	12	13	14	17	27	28	29	3	3	76
0	9	10	13	20	24	25	34	35	36	14	16	19	23	28	31	32	33	37	39	3	2	95
11	12	17	21	22	25	26	27	29	33	3	13	14	15	16	19	31	32	35	39	3	1	53
0	2	3	4	12	13	19	22	34	35	1	7	14	17	20	21	25	32	37	38	1	0	26
0	4	12	13	19	24	28	31	32	33	2	9	11	18	23	29	30	35	37	39	0	3	59
1	10	11	12	16	22	24	30	31	34	9	15	18	23	25	28	32	33	35	38	0	2	59
0	5	9	10	11	14	19	26	28	37	4	8	12	16	20	21	23	30	31	38	0	1	51
4	6	7	16	20	22	26	28	32	37	2	5	9	12	14	21	23	25	34	39	1	0	47
6	10	11	14	15	20	22	29	36	37	4	7	16	18	21	25	27	33	35	38	1	3	55
6	11	12	14	20	21	33	35	36	39	5	9	10	22	25	27	29	31	37	38	1	2	61
4	6	8	9	12	14	21	28	35	38	7	16	17	19	20	23	25	33	36	39	2	1	87
3	6	8	12	13	15	20	22	27	35	1	9	11	14	17	18	21	24	33	36	1	3	74
1	2	4	13	15	19	27	29	32	33	6	8	22	23	30	31	35	36	38	39	0	0	63
3	5	8	11	13	19	23	26	31	38	1	9	12	15	18	20	27	35	36	37	3	0	85
4	10	11	14	27	28	29	33	36	37	3	5	13	16	19	21	25	30	31	35	3	1	62
0	9	11	12	16	19	21	22	29	33	1	2	3	6	13	14	18	26	36	39	0	1	61
1	4	8	15	24	25	30	32	36	39	0	2	5	6	12	18	19	23	31	34	0	2	72
9	14	21	24	26	27	29	30	33	35	2	3	7	11	12	17	25	32	34	36	2	2	32
0	10	17	29	31	32	35	36	37	38	3	6	9	15	18	24	25	28	30	39	3	2	67
2	3	4	9	13	18	21	30	32	39	6	11	12	16	23	26	27	29	36	38	0	3	84
1	9	13	14	15	16	17	20	22	27	2	5	6	7	26	28	29	31	36	38	3	0	43
3	7	13	17	19	24	27	29	30	31	5	8	12	15	16	20	22	25	28	35	2	3	70
4	12	13	15	17	21	23	25	27	35	3	6	8	11	16	18	28	29	30	31	3	1	51
3	11	13	14	18	21	27	33	34	39	0	1	12	15	17	19	24	29	30	32	3	3	78
0	9	16	18	22	26	32	33	34	38	2	8	11	15	19	21	27	29	31	37	2	2	67
0	10	16	19	21	28	30	35	36	38	1	5	6	7	11	14	22	23	26	33	1	0	42
2	5	9	14	18	22	24	28	30	38	0	1	3	6	10	13	20	21	23	37	0	3	73
1	2	4	6	16	21	26	28	29	37	7	10	12	19	24	25	31	32	36	38	3	0	77
3	5	10	13	21	23	24	27	32	39	2	8	9	15	20	22	28	31	34	35	1	1	72
1	7	14	16	22	23	24	28	31	32	3	4	8	17	19	21	25	33	34	38	0	0	75
1	5	6	10	12	17	19	23	24	26	2	8	16	21	22	31	32	35	37	38	3	0	56
2	8	9	15	17	22	26	33	36	37	3	6	11	14	20	21	24	34	35	38	0	1	47
2	10	17	22	25	26	27	28	29	36	3	4	9	11	14	32	34	35	38	39	1	1	72
1	3	7	10	11	19	20	22	32	34	2	9	15	16	18	23	24	28	31	38	0	2	95
0	1	5	9	14	21	24	30	33	34	3	7	16	18	19	20	26	29	31	32	3	1	61
4	6	8	11	19	20	22	28	30	31	0	1	2	14	21	23	25	32	33	35	1	3	23
1	2	3	7	10	11	13	19	37	39	0	6	12	14	15	21	30	31	33	34	0	2	53
6	16	18	21	23	27	29	33	34	39	0	8	9	11	15	31	32	35	36	38	3	2	104
4	5	8	17	21	22	24	26	33	38	2	7	12	13	14	19	30	31	32	37	1	3	57
1	2	11	21	22	27	31	33	37	38	3	4	8	9	13	14	20	28	30	36	2	3	40
0	7	14	23	25	27	29	34	38	39	1	3	6	11	12	15	16	18	20	31	3	2	85
1	3	7	9	11	17	24	27	30	39	0	5	8	16	18	19	23	28	31	37	0	3	106
0	13	15	20	27	28	29	31	34	35	2	3	6	7	8	9	16	18	19	39	3	0	79
6	11	16	22	24	31	32	33	34	39	5	8	17	18	20	21	23	25	26	30	1	1	42
8	9	11	13	17	18	20	31	32	36	6	12	14	21	22	23	25	29	33	35	0	0	45
1	3	6	7	9	11	13	28	29	30	0	8	19	20	22	23	24	33	36	37	1	2	63
1	11	13	21	22	25	26	28	29	32	2	4	12	16	17	23	33	34	35	38	3	0	31
4	5	6	14	15	19	22	24	31	34	1	3	9	11	12	20	21	27	35	39	3	1	55
2	5	11	14	17	20	22	29	33	36	0	9	10	12	16	19	21	24	34	38	2	1	28
0	6	7	8	9	12	15	18	34	35	2	3	13	16	23	24	25	29	30	39	3	0	63
0	1	12	22	25	28	29	33	36	38	2	3	5	8	10	14	16	20	37	39	1	2	67
3	11	13	14	15	17	20	21	27	35	0	2	6	9	10	12	19	26	29	32	3	2	83
5	6	7	8	24	26	27	29	32	34	0	1	12	19	21	25	31	35	37	38	0	3	83
1	4	9	13	14	20	21	33	36	38	2	3	6	12	22	25	28	32	35	37	1	3	54
7	13	16	17	22	24	26	30	33	36	1	6	9	14	19	27	29	31	35	37	0	3	43
0	2	6	8	12	26	27	29	36	39	7	9	11	15	16	20	24	30	32	35	2	1	70
0	7	10	13	14	20	23	25	31	39	2	6	11	15	17	29	32	33	36	37	0	2	61
3	7	9	11	12	13	18	20	23	39	1	6	8	15	16	17	19	24	29	34	2	0	55
2	10	12	13	16	17	19	20	27	36	4	7	8	11	18	21	22	34	37	38	3	3	62
8	14	15	20	22	28	30	31	36	38	0	6	16	17	19	23	24	26	34	37	1	1	85
5	7	10	12	15	21	22	26	32	34	2	3	9	16	19	25	28	31	37	39	0	0	62
1	2	3	4	10	12	15	18	27	38	9	11	16	17	19	28	29	31	35	37	1	2	106
0	1	3	7	10	13	14	23	37	38	6	12	15	16	18	28	30	34	36	39	2	3	37
0	4	9	12	13	14	16	20	22	26	5	6	11	21	25	27	29	30	34	39	2	1	81
1	2	7	14	21	22	23	31	34	37	5	8	9	12	17	18	25	32	33	36	1	0	43
3	4	5	11	16	22	25	26	37	39	6	9	14	18	19	21	23	29	35	38	3	1	89
5	8	12	17	20	22	23	24	30	34	1	4	6	7	11	13	16	25	29	32	3	2	21
1	10	11	14	15	21	22	24	31	38	0	3	4	7	8	19	23	30	34	39	0	0	70
1	8	10	11	13	16	22	28	35	36	3	4	6	14	18	20	24	29	32	38	1	0	67
3	4	5	9	11	13	17	19	26	30	6	7	21	23	29	31	33	34	36	39	1	2	63
0	7	15	16	17	18	21	27	34	38	3	6	8	9	13	23	25	31	33	39	1	1	84
18	19	20	21	27	28	29	32	35	39	0	2	5	7	8	9	12	14	26	36	2	3	118
7	14	16	20	27	28	29	32	36	37	2	3	11	15	18	19	24	33	38	39	2	3	73
12	14	16	21	22	24	26	29	31	34	0	3	7	8	18	19	30	35	36	39	3	1	108
0	6	10	20	21	26	27	30	36	39	1	8	9	15	16	22	25	29	32	34	0	2	105
1	13	18	19	20	24	27	32	36	38	0	4	5	9	15	16	21	26	28	29	1	0	105
0	3	8	9	11	15	17	20	26	29	6	13	16	18	19	22	23	31	32	33	1	2	91
0	4	9	15	18	20	25	27	36	39	2	5	8	13	19	22	26	29	35	37	0	3	91
0	3	10	16	21	25	31	34	35	39	1	8	12	17	20	22	23	24	36	37	2	1	42
0	3	13	18	20	25	29	30	32	34	1	4	9	19	26	28	33	36	38	39	1	0	63
0	4	5	14	18	20	23	24	30	39	7	9	10	21	22	27	31	33	34	37	1	2	47
2	7	9	12	16	17	22	24	26	35	0	8	15	21	23	25	33	34	38	39	3	1	53
4	7	9	14	17	22	30	32	38	39	5	11	12	18	25	26	27	28	34	37	3	2	72
6	8	9	20	21	23	24	28	30	38	1	5	7	12	17	22	29	33	34	37	3	0	71
10	12	18	21	23	26	27	29	31	39	0	1	3	7	14	17	24	32	35	37	3	3	42
2	3	9	10	18	25	27	29	31	38	5	12	16	17	19	21	32	33	34	36	2	3	71
0	10	12	15	18	21	23	29	32	34	1	2	3	9	14	16	20	22	27	38	3	3	56
8	10	15	18	29	30	32	35	37	38	1	6	7	11	19	21	22	24	28	34	1	0	74
3	7	8	10	13	15	20	23	27	30	1	6	9	12	19	24	26	33	34	36	1	1	69
2	12	14	15	19	27	28	34	36	37	4	5	10	16	18	20	24	26	30	33	0	0	19
1	5	7	20	22	25	28	30	33	34	2	10	14	15	17	18	29	31	37	38	3	1	76
3	8	9	14	15	19	26	29	31	35	1	6	11	16	18	30	32	37	38	39	0	2	117
8	11	13	19	20	26	27	28	30	33	1	3	5	15	17	22	29	32	35	37	0	2	45
8	14	18	21	23	27	30	33	37	39	2	5	7	9	11	12	16	17	19	34	3	1	113
4	6	7	8	9	12	25	28	32	35	3	17	18	19	21	26	30	34	38	39	2	0	89
9	13	14	15	21	22	23	32	35	36	8	10	11	18	20	24	29	30	33	37	1	2	68
2	3	5	7	11	14	17	20	22	33	10	19	21	24	25	29	30	34	35	37	0	3	67
3	5	6	8	10	11	14	21	30	36	0	2	7	13	18	19	25	26	38	39	0	3	69
0	4	10	19	21	23	25	29	30	33	1	6	11	13	14	15	16	18	20	32	2	3	44
0	1	2	10	18	19	27	31	34	37	3	4	11	12	13	14	20	24	29	36	1	0	60
5	12	18	20	23	25	27	31	35	39	1	7	9	11	15	16	19	29	32	36	1	1	107
3	6	10	12	15	23	24	27	32	35	2	4	9	13	20	22	25	30	34	36	1	1	37
0	1	2	13	14	18	20	26	27	31	3	4	9	10	16	17	23	34	38	39	3	0	68
8	15	24	25	27	29	30	32	35	39	1	5	11	12	18	19	20	31	36	38	3	1	84
3	10	12	14	15	16	22	23	31	38	1	2	8	17	27	29	30	32	37	39	3	2	58
0	9	12	14	16	17	19	31	34	39	5	6	7	18	26	30	32	35	36	37	2	2	75
1	10	11	20	22	24	32	34	36	39	0	4	12	14	15	17	25	27	29	31	1	3	51
4	5	7	9	14	21	22	28	30	31	3	10	11	15	16	18	19	25	27	32	1	0	103
1	9	16	27	28	31	33	34	36	38	0	4	6	8	10	12	15	26	29	37	1	2	70
0	2	7	10	12	14	26	29	37	39	3	5	6	13	17	22	23	27	28	36	2	1	65
1	6	8	11	12	19	28	31	34	36	15	16	17	24	25	26	29	30	35	38	0	3	59
2	4	13	14	19	23	28	31	32	34	3	10	15	16	17	20	21	29	30	33	0	0	55
4	7	10	11	13	25	27	30	35	36	0	2	3	6	8	12	17	18	24	38	0	2	76
2	7	10	13	14	15	16	22	29	35	1	8	9	17	19	20	23	24	32	37	2	0	73
0	4	9	21	27	28	29	31	32	37	1	2	3	10	16	24	25	26	33	38	0	1	84
4	16	18	20	24	26	29	35	36	38	13	14	15	17	21	27	28	30	33	37	1	3	47
4	6	10	12	17	19	20	25	26	34	1	2	3	5	11	21	24	28	35	38	0	1	48
4	7	13	15	26	29	30	31	34	37	6	12	18	22	23	24	25	28	32	36	0	3	28
1	5	7	9	13	15	18	28	31	35	0	4	17	19	20	25	26	29	30	39	2	0	84
1	3	15	25	28	29	30	33	34	36	8	9	12	16	20	22	23	24	27	38	1	1	26
5	7	16	23	24	25	26	27	33	37	2	6	15	17	19	20	21	22	30	39	0	0	53
7	14	15	17	20	28	31	34	35	38	0	5	13	18	22	27	32	33	36	37	0	1	24
5	11	16	17	20	24	28	33	34	35	1	2	3	8	9	15	18	23	27	32	2	2	23
2	18	23	25	27	30	32	33	36	38	0	3	5	7	9	12	16	17	21	26	0	2	56
2	4	11	12	13	19	29	32	38	39	9	10	15	16	17	20	23	28	33	35	1	3	106
3	4	5	6	14	21	27	35	37	39	0	1	7	8	10	12	18	19	23	32	2	2	31
4	5	14	15	16	17	20	22	25	36	1	2	8	9	11	12	18	31	33	37	1	3	84
4	17	19	21	26	30	31	33	34	37	3	8	15	18	23	25	28	29	32	36	3	3	81
9	11	12	16	21	22	23	24	32	33	0	3	4	10	13	20	28	30	34	35	3	0	26
0	2	5	10	11	20	28	33	36	39	3	15	17	24	25	29	31	32	34	35	3	0	44
0	7	8	11	15	21	30	31	33	36	6	10	16	22	23	24	26	29	35	38	3	1	65
4	7	8	13	20	21	29	31	35	39	2	5	10	14	16	17	18	23	25	36	2	2	75
4	6	8	9	14	15	19	24	32	37	1	18	21	22	23	25	26	30	36	38	2	1	84
4	9	10	15	16	24	25	26	33	38	0	1	12	19	20	28	29	31	32	36	0	3	70
1	3	6	15	21	23	34	35	38	39	4	7	14	16	17	18	19	20	27	29	3	2	59
0	9	11	15	18	19	23	24	29	36	2	13	14	17	20	32	33	34	35	38	0	2	73
2	7	8	11	16	23	25	28	29	36	1	5	6	9	14	15	17	18	19	27	0	0	120
3	8	10	23	24	25	26	27	28	37	1	2	6	9	12	15	17	22	33	38	0	3	81
5	6	13	15	17	19	24	26	30	33	0	1	3	7	10	16	18	29	31	38	2	3	48
0	10	11	13	15	16	28	31	32	35	1	2	8	17	22	23	24	25	30	34	2	0	33
5	12	16	20	23	30	32	33	34	37	2	9	14	15	17	19	21	22	28	38	3	1	66
2	5	9	15	16	18	21	23	25	33	0	3	6	10	20	24	27	35	37	38	0	1	44
1	2	3	6	8	10	17	22	25	36	0	4	19	20	21	30	31	32	35	39	3	0	74
0	3	6	8	9	12	14	32	38	39	2	5	7	13	16	20	21	24	26	31	2	2	33
0	6	12	20	21	27	28	30	31	38	2	5	7	13	15	17	19	22	34	35	1	0	40
1	2	9	10	19	20	24	25	35	39	6	8	11	14	17	21	26	28	31	36	3	1	82
1	3	6	11	12	13	21	22	30	32	4	5	8	19	31	33	36	37	38	39	3	1	101
1	3	4	5	7	15	26	28	31	37	0	8	10	13	16	19	20	22	25	35	3	2	36
0	10	11	13	15	20	23	24	28	29	6	7	12	14	21	25	31	32	34	39	0	3	16
4	7	8	9	14	17	21	26	27	31	1	2	5	10	18	22	23	24	29	35	0	2	99
5	11	15	16	18	21	27	29	35	36	3	6	7	12	17	22	23	28	33	38	2	3	80
1	12	15	22	24	25	26	27	28	32	3	5	7	9	11	23	33	35	37	39	1	2	53
0	4	17	21	24	27	30	36	37	38	6	9	15	16	19	23	25	26	28	39	0	0	48
0	4	13	22	24	27	31	33	38	39	2	6	7	8	12	19	28	30	34	35	2	3	46
1	7	14	17	18	24	28	29	31	32	0	8	9	10	23	25	30	35	36	37	1	1	66
5	6	13	14	20	21	22	23	24	37	0	1	9	10	12	15	19	25	28	39	3	2	47
0	5	9	14	23	25	30	33	34	36	2	6	8	15	17	22	27	29	31	39	2	0	92
2	3	10	14	15	16	19	20	28	36	4	7	13	17	21	26	27	29	30	34	0	3	73
4	5	6	8	14	15	19	23	24	25	10	17	18	20	21	27	29	32	33	35	1	0	46
0	3	5	8	15	21	26	30	35	37	4	6	9	14	17	20	27	29	32	36	2	1	68
2	7	14	16	21	24	28	32	33	36	0	3	6	12	19	20	27	31	37	39	1	1	58
0	2	7	11	17	22	28	31	34	36	3	4	9	13	15	21	26	27	32	38	0	0	50
2	5	6	13	16	17	18	34	36	37	0	4	7	14	15	20	21	23	24	26	0	2	26
13	21	23	25	26	28	29	36	37	39	0	8	9	12	18	20	27	32	34	38	0	3	68
9	10	13	17	19	24	26	29	32	37	0	2	7	11	15	16	20	30	31	36	1	1	54
2	3	5	16	24	29	30	33	36	37	1	4	7	14	18	20	23	25	27	38	0	2	50
1	6	10	11	21	24	27	31	33	35	0	2	7	9	15	19	22	26	32	37	2	3	52
1	3	8	12	14	26	27	32	33	38	4	6	10	22	24	25	28	30	31	39	0	0	78
4	11	19	20	25	26	28	29	32	34	0	12	13	18	22	23	30	35	36	38	2	3	88
1	4	12	17	19	26	27	28	29	31	5	6	7	9	10	21	22	30	32	39	3	0	58
6	7	10	13	16	17	18	24	29	35	11	15	19	22	25	27	28	30	32	37	0	2	79
4	5	6	7	8	10	23	26	29	38	1	2	9	15	20	24	25	28	33	34	3	1	28
0	4	9	10	13	19	26	32	37	39	3	11	16	17	18	24	27	33	34	35	0	1	89
5	14	17	18	19	21	23	28	31	34	0	9	11	22	24	27	29	30	37	39	3	0	106
3	7	18	22	25	26	27	33	37	39	2	8	9	10	11	14	16	20	31	32	3	2	45
1	2	12	17	21	24	27	28	29	34	3	7	18	22	23	25	30	31	32	35	3	2	20
9	11	15	17	19	27	28	32	35	37	2	4	12	14	18	21	22	25	29	39	0	1	49
1	4	13	16	19	21	22	24	31	34	0	5	6	7	8	14	15	17	18	26	1	3	77
2	3	11	16	18	20	22	23	31	35	1	6	12	15	17	25	26	32	33	34	2	2	12
3	6	12	18	24	30	33	36	37	39	1	8	9	13	16	17	26	27	29	35	0	3	65
4	13	14	15	18	19	26	30	34	38	8	16	20	21	22	24	27	35	36	39	2	3	55
8	18	21	22	23	27	28	32	38	39	1	2	6	14	16	30	31	33	36	37	2	0	82
1	4	6	7	10	11	22	33	36	38	0	8	14	16	17	28	34	35	37	39	3	3	88
6	9	11	19	21	32	34	36	37	39	1	7	14	18	22	24	27	29	31	33	3	0	100
3	10	11	13	18	19	20	23	30	36	2	6	8	16	22	29	33	34	35	38	0	0	87
4	5	6	9	10	11	12	21	23	27	1	8	14	15	20	22	25	26	31	37	2	0	67
1	4	5	10	11	19	26	30	32	36	7	8	9	14	18	20	22	28	33	39	1	1	102
4	14	15	21	24	29	30	31	34	36	1	5	6	7	13	17	18	27	37	39	2	1	55
0	1	4	7	12	19	21	25	33	39	3	5	6	8	11	15	23	24	34	36	0	1	64
5	14	16	18	21	22	24	25	34	38	2	4	12	23	27	29	30	33	37	39	1	1	48
2	5	9	11	16	17	27	28	30	33	0	4	12	13	20	21	23	29	34	39	1	2	67
3	11	12	14	17	21	22	25	33	36	1	2	4	13	15	16	23	27	29	30	2	2	20
1	8	9	10	12	16	19	23	24	33	0	5	11	13	14	27	29	34	36	37	2	2	59
1	5	16	19	20	23	24	32	36	37	4	10	14	18	27	28	30	33	35	38	3	3	77
0	1	3	4	13	17	19	21	22	33	9	11	12	16	20	23	25	28	32	35	0	3	55
0	10	12	14	24	25	26	27	38	39	2	3	6	8	9	17	28	29	30	32	0	2	83
0	2	3	8	11	15	17	25	27	29	6	9	18	19	24	26	30	31	34	38	3	3	79
0	9	10	18	19	22	24	36	38	39	2	3	4	11	12	13	14	20	34	37	3	3	79
3	7	12	14	15	20	25	26	31	38	4	5	9	13	16	24	32	33	37	39	3	0	62
0	2	4	5	7	18	25	28	30	35	3	6	11	13	14	17	20	31	37	39	0	0	74
1	7	8	11	14	16	18	19	22	31	0	6	9	12	20	21	23	25	32	38	0	0	65
1	4	5	9	10	15	21	25	31	33	2	12	13	23	24	27	30	32	34	37	2	1	41
0	4	7	10	11	14	18	36	38	39	1	2	6	16	22	25	30	31	33	34	0	0	53
0	1	7	8	12	16	22	25	34	39	2	10	15	17	18	26	28	32	33	38	1	1	82
3	10	14	15	18	23	24	29	33	35	0	5	6	9	12	17	20	21	27	32	1	2	70
0	2	4	10	14	15	27	34	37	39	1	3	6	7	8	9	19	26	31	35	0	1	102
3	5	7	8	9	12	20	21	29	33	18	23	24	25	27	31	32	34	35	36	0	1	62
2	3	6	9	11	12	25	26	34	39	5	8	14	18	23	30	31	32	36	37	3	2	80
0	1	18	22	26	29	33	34	37	38	2	3	5	8	11	13	23	30	35	36	0	2	59
1	3	8	18	22	24	27	30	33	35	6	10	14	15	26	29	36	37	38	39	2	3	46
0	4	6	7	17	21	22	25	29	34	2	9	11	18	20	23	26	27	30	37	0	2	101
0	8	9	12	18	19	22	26	37	38	5	6	11	20	21	25	32	34	35	39	1	3	86
7	11	15	21	24	25	27	28	32	34	3	5	8	17	18	20	26	31	33	36	0	3	59
3	4	7	12	19	21	22	23	25	28	0	1	2	5	10	14	26	31	33	38	2	3	53
3	7	8	11	14	16	19	26	32	39	2	10	13	15	18	22	24	27	31	37	0	0	68
0	1	4	5	10	25	29	31	36	38	7	9	11	12	19	21	24	26	30	37	3	0	61
3	13	16	19	21	25	27	37	38	39	0	1	5	8	9	22	30	32	33	35	3	0	96
0	6	9	11	12	17	25	29	34	38	1	2	3	13	16	20	30	32	33	39	1	1	60
4	10	11	15	17	18	27	29	30	33	0	1	3	13	19	20	21	23	34	37	1	1	88
7	13	16	18	25	26	31	37	38	39	0	1	6	8	12	20	21	24	27	30	1	0	64
1	2	7	8	9	12	25	31	35	38	0	3	14	15	17	19	20	26	28	34	2	1	66
2	3	9	11	12	14	25	29	35	36	0	4	5	7	10	16	17	26	33	39	1	1	78
2	5	12	13	17	27	30	34	36	39	0	1	6	15	16	23	26	32	37	38	0	2	26
0	5	7	8	9	10	20	27	31	32	1	2	3	16	17	19	21	23	25	36	1	2	47
2	6	8	10	20	23	29	34	38	39	0	5	14	18	22	25	30	33	36	37	2	2	53
2	9	13	16	18	20	22	28	33	34	0	5	14	17	19	24	30	32	35	36	2	3	47
0	1	3	5	11	12	18	22	28	33	2	9	19	23	26	27	30	34	35	39	1	2	84
2	5	7	11	18	19	21	25	32	35	6	8	13	15	16	23	24	29	30	38	3	3	50
6	12	16	17	18	23	27	32	36	38	0	1	3	4	5	20	26	29	34	37	2	3	28
10	15	16	19	22	23	31	35	37	39	0	2	3	4	17	18	28	29	32	34	1	3	88
2	3	5	9	12	19	26	32	33	35	6	10	15	17	21	22	28	29	30	38	0	0	62
2	3	6	11	14	16	18	25	26	28	0	8	9	23	24	30	31	32	37	38	0	0	106
4	6	8	13	15	19	24	25	26	30	3	7	14	16	20	21	22	28	33	34	1	0	60
