Mode: 11 #Games: 1000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp
0	2	3	6	13	21	23	24	27	38	1	4	7	8	16	25	29	30	31	33	1	1	18
4	8	9	11	12	13	20	23	31	34	5	7	14	16	19	24	25	30	32	36	3	2	68
0	3	5	8	12	22	29	33	34	36	7	15	18	20	21	23	28	30	31	39	2	2	65
0	9	12	14	20	22	23	31	33	36	1	2	3	6	7	17	21	24	28	32	0	2	70
0	4	9	11	16	18	23	24	28	39	6	7	8	13	22	25	30	33	36	38	2	3	93
1	2	11	12	22	23	28	30	31	33	3	8	14	15	16	20	24	25	29	37	3	3	0
1	6	14	15	18	21	28	29	36	39	2	5	7	8	13	16	17	31	33	37	2	3	61
0	3	6	9	11	13	14	16	34	35	8	15	17	23	24	25	26	27	29	32	2	0	89
4	9	11	17	18	19	21	32	35	38	1	3	6	7	8	24	27	28	34	36	2	0	84
0	3	4	8	10	22	26	28	35	36	5	12	15	17	24	30	31	32	33	38	1	0	33
1	5	6	10	13	18	29	32	34	35	3	14	17	22	23	25	26	30	33	36	1	1	38
2	4	6	7	8	22	23	29	33	37	0	1	3	9	12	16	18	24	35	38	2	1	76
2	10	11	22	25	31	32	35	38	39	1	6	9	13	14	19	21	29	30	33	0	1	47
2	4	8	9	16	18	21	22	25	32	7	11	17	23	24	27	30	34	35	39	0	2	62
1	3	9	15	17	18	22	24	30	36	0	4	8	10	11	26	27	28	31	35	2	2	59
8	9	15	19	20	27	32	33	36	37	0	4	6	12	16	18	25	26	29	34	0	2	67
2	3	4	7	8	17	18	24	26	35	5	6	9	10	13	15	22	23	27	33	2	3	75
1	7	10	17	19	22	24	27	34	36	0	3	8	13	18	20	21	23	28	29	3	3	25
12	13	17	19	20	21	30	32	33	35	0	1	5	10	14	18	24	25	27	29	0	0	54
6	10	16	17	25	28	32	33	36	38	4	5	7	11	13	14	15	21	23	35	0	0	42
0	1	2	11	18	22	29	31	32	38	3	4	6	7	9	20	23	25	27	35	0	1	83
0	2	11	15	17	19	20	32	35	37	3	4	5	7	18	23	24	25	26	34	3	1	12
7	13	15	17	18	21	23	25	34	39	0	4	5	6	10	19	24	28	29	32	3	2	48
3	7	10	17	22	27	31	34	35	37	0	2	6	14	16	18	23	33	36	39	0	2	52
5	6	7	14	17	21	23	29	35	37	0	10	18	24	25	28	31	32	33	34	0	3	47
10	14	23	27	28	29	34	35	36	37	0	3	7	11	15	19	21	31	38	39	0	3	66
3	11	16	17	21	23	24	28	33	39	1	4	9	18	25	32	34	35	36	37	3	0	43
5	6	7	11	15	16	17	27	34	36	0	4	10	12	18	23	25	28	30	38	2	0	63
5	11	12	20	29	30	31	35	37	39	1	3	6	10	19	22	25	33	34	38	0	1	24
1	3	12	19	20	21	22	31	35	39	0	6	7	11	15	25	26	29	33	37	2	1	62
0	4	5	7	9	15	18	24	26	33	3	8	14	17	23	25	28	30	34	39	2	3	53
0	5	8	20	22	25	27	28	38	39	10	11	12	15	18	23	26	34	36	37	0	2	70
1	5	12	17	20	21	24	27	33	34	2	7	11	14	16	26	28	30	31	35	3	2	8
3	11	13	17	19	20	22	23	27	30	2	4	5	8	10	21	25	32	36	37	0	0	73
4	7	9	12	17	20	29	30	31	37	0	1	5	22	24	25	26	27	35	36	2	3	81
0	4	11	12	13	14	20	26	32	39	1	6	10	17	21	22	28	29	31	35	3	3	51
8	12	21	24	25	29	30	32	34	38	1	2	7	15	18	22	23	27	37	39	1	1	34
3	8	13	16	17	25	26	28	30	33	0	1	4	6	10	12	20	21	29	37	0	0	48
0	1	3	9	18	31	32	35	36	39	5	11	13	17	20	21	22	23	24	28	3	0	32
0	4	10	15	18	22	23	33	38	39	3	5	7	9	14	19	25	28	31	32	1	2	49
5	6	7	11	12	15	16	22	24	37	8	9	13	17	18	20	27	31	35	38	1	1	71
8	10	14	19	23	30	35	36	37	38	0	3	12	13	15	20	22	25	31	32	3	1	54
7	12	15	16	28	30	32	33	34	35	1	3	5	8	11	18	19	22	25	31	0	3	59
2	9	17	21	22	24	25	27	29	35	0	1	11	12	13	14	15	16	31	34	1	2	64
0	3	6	9	21	23	26	29	30	31	2	4	15	16	19	22	27	28	35	39	2	2	91
3	4	6	8	17	18	23	34	37	38	0	5	7	10	14	20	25	29	31	32	1	0	57
3	4	12	13	17	19	28	33	35	36	1	6	8	9	10	15	16	20	23	27	0	3	97
5	7	12	19	21	22	24	32	35	38	2	3	9	15	18	25	27	36	37	39	2	3	66
1	4	6	15	18	21	25	31	32	36	2	3	9	11	16	29	34	35	37	38	0	1	63
5	6	10	15	17	20	21	23	28	30	1	3	8	22	24	25	27	34	35	39	1	0	34
6	7	8	15	17	18	25	29	31	33	2	12	13	24	28	32	35	36	37	38	2	0	61
0	1	4	7	17	19	22	23	33	36	2	10	14	20	24	25	30	32	34	38	2	2	25
3	5	11	20	31	32	33	35	36	38	2	4	10	16	21	28	29	30	37	39	3	1	76
0	9	17	18	19	20	25	28	30	31	3	5	6	7	8	16	24	27	32	38	2	1	101
0	1	4	5	14	16	20	29	30	38	3	8	11	12	13	17	25	31	32	39	0	3	71
0	1	8	17	18	20	21	22	32	39	2	10	13	16	19	26	29	31	35	38	3	2	80
1	2	8	9	14	19	20	28	34	39	0	4	5	6	12	15	29	32	33	38	1	2	90
1	4	5	12	14	15	23	27	34	36	0	6	7	8	21	26	28	29	37	39	0	0	92
2	6	12	14	18	21	24	27	36	38	13	16	20	25	26	28	30	32	33	37	3	3	38
2	3	12	13	16	18	23	26	33	38	4	5	9	11	17	25	29	31	36	37	0	3	53
5	7	8	9	12	15	17	23	30	33	2	20	22	24	25	31	32	35	38	39	3	1	67
4	5	11	12	23	25	28	31	35	38	0	6	7	10	16	17	24	29	30	39	2	0	79
1	2	8	12	14	15	23	26	36	39	6	10	11	20	22	27	28	29	33	34	2	0	79
2	7	11	14	16	20	23	25	28	38	4	8	17	18	21	26	29	31	37	39	0	2	76
0	5	6	10	12	15	16	18	26	29	3	7	11	13	20	22	24	25	30	33	3	1	24
3	5	10	12	24	25	30	33	36	38	0	2	9	13	15	21	23	27	32	39	0	1	31
8	10	13	14	24	29	31	36	38	39	5	6	9	16	19	22	23	26	27	35	0	3	64
4	7	9	10	11	18	30	33	34	39	8	15	16	20	25	28	29	31	32	36	0	2	81
0	1	8	14	15	18	21	24	25	35	2	4	5	7	13	19	22	28	37	38	3	2	66
2	9	13	15	18	20	35	37	38	39	0	1	3	5	7	17	25	30	32	36	0	0	39
1	3	4	7	8	17	21	23	25	27	2	6	13	15	18	30	31	34	36	37	2	3	31
1	16	24	27	28	30	31	33	34	35	0	3	10	11	12	14	17	22	32	39	0	3	39
3	6	9	14	15	17	25	30	32	35	0	8	10	22	24	26	27	28	33	37	2	1	51
0	2	9	15	17	22	23	24	28	31	3	5	10	11	16	19	20	26	29	30	0	0	44
5	9	11	18	25	26	31	33	34	37	10	13	17	20	23	24	27	35	38	39	1	0	47
0	3	4	11	19	20	21	24	29	34	1	2	7	12	18	22	27	35	36	39	1	1	42
1	2	4	5	14	15	18	23	33	38	9	10	11	12	13	19	22	24	28	36	3	2	43
4	5	14	16	17	19	20	25	28	32	6	8	9	10	15	22	23	24	30	38	1	1	86
1	2	3	8	16	18	21	27	32	39	5	11	12	15	17	23	28	29	31	35	3	3	70
3	4	20	22	24	26	31	35	36	38	7	10	11	15	16	17	18	27	28	33	1	2	23
0	2	6	9	10	12	13	20	30	35	1	3	4	15	23	25	26	29	36	39	2	2	49
2	5	8	12	15	16	20	28	30	37	1	4	6	14	19	24	31	32	33	39	2	0	50
5	8	10	13	16	19	20	22	28	38	1	6	14	17	23	24	25	30	37	39	3	3	76
1	3	11	15	20	22	27	28	34	37	2	6	8	10	14	17	18	23	26	36	0	3	31
8	9	11	16	17	21	26	28	30	33	6	7	13	14	15	20	24	25	34	38	0	1	56
6	8	18	20	22	24	29	31	32	34	1	5	10	19	21	23	30	35	37	39	0	0	51
3	4	6	8	12	19	23	33	36	37	1	2	14	18	20	22	31	34	35	38	2	0	35
1	4	11	16	21	22	26	30	32	37	7	14	15	17	20	23	24	28	29	38	3	2	40
9	10	12	16	21	22	25	26	36	39	1	4	5	7	8	17	19	35	37	38	0	1	104
0	2	6	11	12	15	17	26	31	37	4	8	9	16	18	19	27	28	33	36	1	1	68
5	6	11	14	15	16	17	21	29	31	1	3	4	7	12	13	23	24	35	37	1	3	46
1	7	18	19	22	26	27	34	37	38	0	3	5	11	16	30	31	33	35	39	0	2	77
4	5	10	12	16	19	30	34	36	39	0	6	8	15	18	22	23	24	28	35	2	2	77
0	1	5	11	12	15	35	36	37	38	7	10	13	16	17	18	19	28	30	32	0	3	42
3	11	13	15	18	19	21	26	30	37	8	12	14	16	17	22	27	29	33	38	2	2	47
1	7	8	19	22	24	29	30	33	37	2	5	6	11	18	20	21	23	25	38	1	0	78
1	2	3	18	19	21	25	31	32	38	0	7	10	13	15	17	23	26	33	35	2	3	28
14	16	19	20	23	24	26	28	34	36	2	3	5	8	9	10	11	15	21	25	1	1	44
2	5	10	11	21	27	29	33	35	39	3	6	8	9	19	23	24	26	30	36	1	0	77
0	10	15	19	22	24	28	31	37	39	1	9	11	12	16	17	18	21	26	38	1	2	96
0	4	6	7	23	27	29	30	38	39	11	13	15	19	24	28	31	32	34	37	2	1	52
2	8	9	12	14	18	25	30	32	33	1	5	15	21	29	31	34	36	37	38	0	3	63
0	4	7	8	11	12	17	23	26	29	9	13	20	22	25	31	32	35	36	39	1	2	47
1	11	12	13	23	24	30	31	38	39	0	6	7	10	15	21	22	26	33	34	2	0	43
6	7	21	22	24	28	29	31	33	34	3	4	8	9	15	18	20	25	27	35	2	3	63
1	2	11	12	14	25	27	33	35	37	0	3	9	18	19	20	21	23	24	29	0	0	62
2	9	10	14	24	26	30	31	33	35	13	17	20	21	22	27	32	34	38	39	0	1	11
3	6	11	15	20	21	22	28	33	38	0	9	10	12	18	26	29	31	34	36	1	1	60
0	5	9	10	11	16	18	26	27	32	3	6	8	14	19	21	23	29	34	36	3	2	57
0	2	9	12	20	22	23	32	34	35	8	13	14	15	17	24	26	29	36	39	3	2	69
0	8	9	12	14	15	28	31	32	39	5	7	10	17	21	22	25	30	35	37	3	3	46
5	9	17	19	22	24	26	27	34	37	3	8	13	15	25	28	32	33	38	39	3	0	71
5	13	14	19	20	25	28	33	34	37	4	15	22	24	27	29	31	32	35	36	3	3	74
5	9	17	25	32	34	35	37	38	39	12	13	14	18	22	23	24	28	31	36	3	0	61
3	5	11	12	25	28	34	37	38	39	14	18	19	20	27	30	31	32	35	36	0	1	49
1	2	3	7	9	16	19	20	21	28	4	6	11	12	15	23	29	31	35	36	3	1	64
0	8	12	14	22	23	27	29	32	35	2	18	20	24	25	28	30	33	36	38	3	2	42
1	5	8	9	14	18	21	26	29	33	7	13	17	20	23	31	34	35	37	38	3	2	61
2	7	8	10	11	16	25	28	30	38	1	3	4	9	20	23	31	33	37	39	0	3	79
4	7	9	12	14	15	20	26	35	39	2	10	13	18	23	24	27	28	33	37	0	0	77
5	18	22	23	24	25	26	27	38	39	0	1	4	6	8	10	11	21	28	30	0	3	66
4	7	13	17	20	22	25	26	30	31	1	2	6	15	19	23	24	29	32	36	1	1	16
1	8	12	16	21	24	30	37	38	39	0	2	4	5	9	22	29	31	33	34	2	0	91
0	5	10	18	20	23	25	27	33	36	2	3	4	8	11	17	28	30	34	37	0	2	26
1	4	11	13	23	26	28	31	32	34	0	2	8	16	17	18	22	35	37	38	3	1	67
0	1	8	13	14	15	19	20	32	36	7	9	11	16	21	26	29	33	38	39	0	3	113
3	8	10	13	14	15	16	21	34	39	0	1	11	12	19	20	25	28	33	35	2	2	57
8	9	10	11	20	22	25	32	33	34	0	5	6	12	17	23	24	28	29	39	1	0	84
5	6	10	23	24	25	27	30	36	39	0	4	14	18	20	21	32	33	34	38	1	3	33
0	1	8	9	17	21	22	30	32	37	4	6	10	12	16	24	25	34	36	38	2	1	32
4	8	15	16	17	19	22	26	38	39	2	5	9	11	27	28	29	31	32	36	1	0	108
1	4	9	11	13	23	32	35	37	38	0	2	8	22	24	27	28	29	30	36	1	2	56
2	5	9	13	19	23	26	28	29	37	4	6	7	11	16	24	25	32	33	39	3	1	41
0	4	8	11	14	25	27	29	30	38	1	7	12	17	21	24	26	31	33	34	1	3	43
2	4	10	13	15	17	19	23	29	31	1	3	5	6	14	18	25	26	27	30	2	2	69
1	4	5	15	18	25	29	30	34	35	0	2	13	14	20	21	27	33	36	38	1	0	46
11	14	16	27	31	32	33	35	37	39	2	6	7	12	13	19	20	25	34	36	2	3	17
1	7	8	9	13	14	15	28	32	36	3	10	11	18	20	21	26	27	38	39	3	1	68
5	7	10	11	16	22	28	29	30	35	0	8	13	15	23	24	31	34	36	39	2	0	42
11	15	18	21	23	27	30	34	35	38	2	4	7	13	14	16	19	29	32	37	2	2	58
3	4	9	17	18	22	23	28	30	38	0	5	7	16	19	24	25	33	35	39	2	1	88
3	4	8	11	14	16	27	30	31	38	1	5	7	12	15	17	22	29	32	33	2	3	33
3	5	18	23	25	26	28	29	31	39	1	2	4	11	12	16	21	22	33	35	0	2	39
0	4	6	13	26	30	32	34	36	37	2	3	5	8	14	24	25	27	31	35	2	0	20
0	7	11	16	18	20	23	30	31	38	5	12	13	14	15	17	24	25	28	35	1	3	81
3	7	10	16	18	21	31	32	33	34	2	6	13	17	22	23	25	26	28	38	2	1	35
5	8	11	14	20	23	25	28	35	37	2	12	13	15	17	22	26	32	34	38	2	0	38
4	7	10	12	13	18	22	28	31	36	0	2	3	21	23	24	29	33	35	39	3	2	52
0	3	4	7	14	33	35	37	38	39	8	15	16	18	22	28	29	31	32	36	1	1	83
0	4	8	13	17	20	21	29	30	38	1	2	3	5	6	7	16	18	26	32	0	3	95
3	4	12	17	18	20	31	32	34	39	0	1	5	6	15	16	25	30	33	35	0	2	57
2	5	9	10	13	14	21	25	28	33	4	6	11	17	18	26	27	29	31	39	2	0	70
0	2	5	9	10	21	24	26	28	35	4	7	15	17	18	22	25	27	32	34	2	3	79
2	3	5	8	10	14	20	25	30	31	0	1	7	11	18	21	22	28	29	39	1	1	77
4	5	8	10	11	12	13	15	20	22	3	14	16	18	21	23	24	30	33	35	2	0	16
0	2	8	12	21	25	28	31	34	37	1	3	11	13	14	15	17	20	27	30	2	2	33
2	3	9	11	12	14	15	27	34	38	4	7	13	16	19	23	28	29	31	39	0	1	81
4	5	17	18	26	29	31	35	37	38	6	7	10	12	16	19	21	25	27	30	0	3	54
0	2	6	7	8	18	25	29	34	37	3	4	12	13	15	21	22	27	28	30	1	2	51
4	5	7	13	14	17	18	20	29	36	6	12	15	16	22	24	26	30	34	39	1	0	81
0	5	7	8	10	14	22	26	27	28	2	12	13	18	19	21	23	29	35	38	3	3	39
0	4	7	12	18	19	22	29	37	39	6	11	14	25	26	31	33	34	35	36	0	1	63
1	3	7	14	17	21	22	26	34	38	0	4	5	8	10	11	24	25	35	39	1	0	54
3	9	15	21	23	24	27	29	34	38	0	4	5	10	14	18	26	28	31	37	2	2	59
3	7	8	14	19	21	24	31	37	39	0	2	4	12	17	29	32	33	34	35	1	1	54
4	5	15	16	18	21	23	28	31	38	7	11	12	14	20	24	25	29	34	36	0	3	38
3	7	11	12	17	21	27	32	33	36	1	5	6	8	13	16	18	20	25	39	0	2	84
0	5	12	14	23	26	27	30	32	39	7	10	15	18	19	21	24	33	37	38	3	0	44
2	9	12	16	20	24	27	33	35	39	5	10	11	13	15	19	21	26	34	38	1	3	67
4	6	9	12	16	20	21	26	33	39	7	8	10	13	17	19	22	23	25	28	3	1	52
6	12	13	14	17	19	20	25	27	28	3	22	24	26	29	30	33	34	36	39	2	0	94
2	4	6	7	10	16	18	26	29	32	0	3	9	12	24	28	30	35	36	38	3	2	58
6	10	11	14	23	24	27	31	34	38	4	8	9	12	18	22	25	35	37	39	1	1	52
1	3	5	6	14	28	31	34	38	39	0	2	17	19	20	21	24	25	27	29	1	3	44
4	7	12	17	18	21	22	28	34	39	2	10	11	16	24	27	29	32	36	37	2	2	56
8	12	14	17	18	19	24	25	27	37	0	1	2	3	6	11	22	26	29	34	1	0	94
1	4	5	11	15	28	30	36	37	39	2	6	13	18	27	29	32	33	34	35	3	3	91
0	5	8	10	17	21	24	31	32	33	1	2	3	14	15	23	27	34	36	38	3	1	43
3	6	7	9	10	11	26	28	29	39	0	8	16	19	20	25	27	34	36	38	0	0	107
2	3	5	6	13	24	25	33	34	38	7	11	14	16	18	26	27	31	36	37	2	2	18
0	6	18	22	25	31	34	35	37	39	2	3	7	11	16	20	24	27	29	33	2	1	54
0	1	4	21	26	27	30	35	38	39	3	6	8	13	14	16	18	20	22	33	3	3	70
2	4	9	14	20	21	25	27	31	35	0	3	5	6	7	8	12	24	33	38	0	2	93
5	12	13	15	18	19	21	30	37	39	10	11	14	20	22	24	29	33	36	38	3	0	79
2	12	14	22	24	27	30	33	35	37	7	8	9	11	15	16	17	21	26	39	3	3	68
3	4	14	17	23	24	26	32	33	36	0	6	9	15	16	18	25	29	31	35	1	1	65
1	3	5	10	14	17	23	26	32	36	0	12	13	15	19	24	27	28	30	31	1	2	59
3	6	14	15	16	22	23	26	29	34	0	2	12	17	20	24	25	32	33	35	2	3	48
0	1	9	13	14	20	26	29	30	34	4	6	11	16	23	27	33	35	37	39	2	3	67
2	7	14	19	20	21	22	23	26	29	6	8	11	12	15	16	27	31	37	38	0	0	48
1	2	4	11	16	19	25	26	30	36	5	18	20	24	27	28	29	32	35	39	3	0	69
5	7	13	14	17	21	22	31	34	39	0	3	8	10	23	24	27	28	30	36	3	1	35
3	4	5	10	11	13	20	23	24	28	6	22	25	27	31	32	33	37	38	39	2	1	59
4	6	13	16	18	21	28	31	33	35	0	1	2	5	7	10	11	19	22	34	3	2	18
3	4	5	8	10	11	15	22	34	36	0	2	9	13	14	17	24	25	26	37	1	2	66
7	8	9	13	19	27	32	33	35	37	2	4	20	21	22	25	26	28	31	34	0	3	41
0	3	7	8	11	12	23	31	33	35	2	5	10	14	16	22	26	27	30	39	2	3	39
5	7	10	15	18	19	22	30	35	37	1	4	9	12	16	17	23	27	28	32	0	0	65
10	12	13	15	19	24	27	28	30	31	4	8	9	20	22	25	29	34	37	38	1	0	91
1	2	3	7	13	15	20	29	34	36	5	9	11	18	22	27	30	31	35	38	0	1	79
1	2	6	15	25	27	28	30	33	34	0	5	8	13	16	19	20	24	31	39	3	1	72
1	2	3	4	9	13	14	30	35	39	0	6	7	15	18	19	28	32	34	37	0	2	120
4	10	13	15	26	27	31	34	35	37	1	7	14	16	17	19	21	22	23	29	3	2	57
3	4	5	7	9	11	17	18	25	31	12	14	16	19	20	28	30	33	35	37	3	3	60
4	5	8	10	13	16	26	28	31	38	7	17	19	20	24	30	32	35	37	39	2	3	62
2	4	10	12	15	18	27	29	30	37	0	8	14	21	23	24	26	33	38	39	1	0	45
1	3	4	6	15	21	23	24	27	39	2	5	8	12	14	16	18	26	30	32	1	0	50
3	9	11	15	24	25	27	28	29	34	5	6	8	16	18	26	32	33	36	39	0	1	93
1	12	13	14	16	21	22	24	29	30	6	7	9	15	19	20	27	34	37	38	2	2	79
0	4	5	9	18	20	26	33	34	35	7	13	16	17	21	22	23	24	36	38	2	3	19
1	17	20	21	23	26	32	33	34	35	5	6	10	11	12	14	15	27	28	39	3	0	42
1	6	7	12	20	24	30	33	35	38	2	11	16	19	26	27	31	34	37	39	0	1	47
4	6	9	10	12	13	26	27	29	39	3	5	14	17	19	20	21	24	25	36	3	2	41
3	5	6	12	18	24	25	28	35	38	1	8	10	13	14	17	19	31	32	37	0	1	38
1	3	14	18	22	24	25	28	31	32	7	10	12	19	20	23	27	29	37	39	3	3	84
4	8	15	16	23	28	29	30	31	39	1	7	9	14	17	22	27	32	35	36	2	2	107
0	1	3	15	16	17	21	25	29	34	4	6	7	9	10	14	20	31	32	37	0	0	48
0	5	11	19	22	25	26	29	31	36	7	8	9	14	15	21	24	33	35	38	2	3	83
0	1	2	3	5	15	24	28	37	38	11	17	19	26	30	31	32	33	34	35	2	1	23
10	14	17	19	20	24	29	30	37	39	4	11	13	18	21	22	26	28	31	38	3	0	61
3	4	13	16	17	24	26	33	36	39	5	6	7	9	20	21	22	35	37	38	2	2	60
0	5	11	12	13	15	27	29	30	32	1	19	23	24	25	31	33	34	38	39	3	1	93
0	11	12	13	14	19	20	25	32	39	1	4	7	15	16	21	23	27	33	35	1	3	64
0	3	13	18	19	22	27	32	36	39	1	2	9	10	20	21	23	26	29	34	0	2	99
2	3	4	7	15	17	28	30	32	34	0	6	14	18	19	21	22	26	29	37	0	0	66
8	9	15	16	23	29	32	35	37	39	0	1	2	5	11	12	14	20	26	30	1	1	49
0	5	9	15	16	17	20	23	24	36	3	7	13	14	19	26	27	31	38	39	1	3	60
0	3	6	11	14	19	27	32	35	38	2	4	5	7	9	20	23	24	28	37	1	2	70
