Mode: 13 #Games: 1000
p0_0	p0_1	p0_2	p0_3	p0_4	p0_5	p0_6	p0_7	p0_8	p0_9	p2_0	p2_1	p2_2	p2_3	p2_4	p2_5	p2_6	p2_7	p2_8	p2_9	trump	first	fp
2	4	6	8	16	19	22	25	31	32	1	3	5	7	9	13	26	33	37	38	3	2	109
2	4	7	14	17	21	23	29	32	34	3	8	13	15	24	26	30	31	37	39	3	1	79
2	4	7	18	21	23	24	27	29	34	3	5	6	9	14	19	28	30	33	38	1	1	106
0	19	20	22	24	28	29	30	38	39	1	5	8	12	17	25	26	32	33	35	0	2	93
1	3	11	14	15	21	23	30	37	38	0	6	7	10	16	19	26	27	33	39	0	2	87
2	3	7	14	18	22	25	27	28	30	10	11	15	19	21	23	26	34	35	39	1	3	98
0	2	5	8	18	24	25	29	32	38	1	3	12	19	26	27	28	30	31	35	1	3	59
7	15	21	26	28	31	32	33	35	38	2	3	5	8	17	18	19	20	24	34	2	3	63
6	9	10	15	26	27	28	33	34	35	2	7	11	17	18	21	22	24	32	38	2	0	48
6	7	8	14	15	17	24	26	29	35	4	12	16	20	25	30	31	34	37	38	1	2	57
2	3	6	17	24	28	31	35	38	39	0	9	11	12	13	16	22	30	34	36	3	0	94
5	11	12	13	27	29	30	31	33	38	1	2	6	16	20	25	26	32	36	39	0	1	36
2	3	4	5	19	27	29	31	32	35	7	12	13	16	17	20	22	24	26	39	3	1	70
0	8	10	12	17	21	26	32	33	35	6	11	19	20	23	27	29	31	36	37	2	2	40
0	2	5	10	18	20	31	34	38	39	1	4	7	8	12	14	25	28	33	36	0	0	97
1	2	6	8	13	15	26	30	34	35	3	7	10	11	12	14	17	22	24	28	2	3	29
2	3	5	6	11	16	17	36	37	38	1	7	9	15	18	19	20	26	31	35	1	2	75
6	9	10	14	18	24	28	30	31	38	3	4	11	19	20	22	26	32	33	37	3	3	70
5	6	14	15	20	21	24	31	37	38	1	2	4	10	11	17	22	23	32	36	2	3	28
0	3	6	7	16	21	28	30	36	37	4	8	13	14	15	17	22	23	29	39	2	0	40
1	2	3	14	16	19	23	25	27	37	0	11	15	21	24	26	28	29	32	33	1	0	49
0	8	16	20	23	26	29	34	36	37	1	11	12	13	14	22	32	33	35	39	2	1	55
10	15	19	21	22	28	32	35	36	38	1	2	4	6	7	11	12	20	25	30	1	2	63
0	2	6	10	18	19	21	24	29	32	3	4	8	16	20	22	25	33	37	39	2	1	73
4	9	14	19	20	24	26	27	34	37	0	1	2	3	7	8	10	31	36	39	1	0	50
1	5	7	10	15	17	18	23	31	34	4	6	12	16	19	22	25	29	32	36	3	1	31
2	3	5	8	9	11	31	32	37	38	7	12	13	16	19	20	21	24	26	33	3	2	28
7	8	9	11	12	19	20	22	29	34	1	2	6	13	23	25	27	32	35	39	2	3	108
1	6	7	9	11	26	28	29	36	37	0	4	5	14	15	16	21	31	35	38	1	2	50
1	5	10	15	23	25	27	29	30	32	3	4	7	8	12	13	18	21	28	37	1	3	44
1	2	9	19	21	23	27	34	35	39	5	6	8	14	16	20	26	28	32	33	1	3	82
2	11	13	20	28	29	30	31	33	36	3	9	10	16	19	22	23	25	34	37	0	0	28
1	3	10	11	17	24	25	28	34	35	4	5	16	20	23	26	27	32	36	37	1	1	21
2	5	11	13	14	16	25	26	32	36	0	8	12	18	19	21	22	27	28	35	1	0	103
7	10	17	21	26	27	29	30	33	38	0	2	4	5	9	11	19	20	36	39	1	0	63
0	3	8	13	15	16	26	30	31	38	2	4	5	10	12	23	24	25	28	39	3	1	66
0	5	8	12	17	19	21	23	25	32	10	11	15	16	24	26	30	31	33	36	0	1	22
1	2	3	8	9	10	16	21	24	39	6	12	15	23	26	27	29	31	32	33	2	2	35
9	16	19	22	24	26	32	34	38	39	1	2	5	15	17	18	29	30	33	36	3	1	116
6	11	17	19	24	25	30	32	36	39	0	5	8	10	12	16	22	26	27	31	3	2	59
2	3	7	12	16	20	22	24	29	39	0	1	5	6	8	10	26	27	32	37	0	2	86
0	1	7	9	15	21	22	25	30	35	8	12	14	18	20	29	33	36	37	38	1	3	76
6	7	15	16	17	31	32	33	34	37	0	1	3	12	13	18	24	25	26	38	3	2	34
0	1	11	12	14	18	23	24	25	33	4	5	7	8	15	29	35	36	37	39	1	3	70
2	5	10	15	21	24	25	28	29	36	6	8	11	17	19	20	31	32	38	39	1	3	75
4	6	7	11	22	30	34	36	38	39	3	9	12	14	15	18	19	26	28	35	1	3	97
0	4	5	6	16	22	23	24	34	39	2	3	11	12	14	21	26	28	31	33	0	0	66
2	5	6	13	14	15	19	23	32	33	1	16	20	21	24	25	30	31	37	38	0	0	45
3	7	17	19	22	24	29	31	32	38	6	8	10	13	15	23	25	34	36	37	1	1	71
6	11	13	16	20	24	29	34	37	39	5	8	15	21	22	25	27	28	31	36	2	0	79
2	10	15	16	18	21	22	26	27	37	9	13	17	19	20	24	29	33	34	36	2	2	108
7	11	13	21	24	27	31	32	34	39	4	8	14	17	18	20	25	29	30	38	3	0	78
8	11	15	16	30	31	34	37	38	39	2	4	5	12	20	21	26	29	35	36	0	1	69
5	7	13	14	18	26	30	31	36	37	1	2	9	10	15	21	22	23	32	33	1	1	32
1	6	7	12	14	18	27	32	35	38	3	5	10	11	13	16	19	20	26	34	0	3	59
0	6	7	16	18	23	31	32	34	35	3	4	10	12	15	17	26	29	33	37	2	1	58
0	1	3	13	19	23	29	33	35	39	5	7	11	12	17	25	26	32	34	38	3	2	73
0	4	10	18	22	23	29	36	38	39	2	6	7	11	16	20	30	32	33	37	3	0	95
0	1	2	5	7	9	26	31	35	39	3	8	14	17	18	20	21	29	36	37	0	1	117
2	9	15	16	25	27	34	35	38	39	4	5	11	13	17	18	19	26	29	36	3	2	106
4	8	10	14	15	16	19	21	32	34	1	2	18	22	23	28	29	30	36	39	3	3	65
5	6	11	15	20	24	26	28	38	39	0	3	4	8	9	16	17	23	30	33	3	2	80
5	9	13	14	15	16	21	22	33	38	1	2	6	7	8	25	27	28	37	39	1	3	76
2	7	8	9	10	14	15	25	27	31	1	18	19	21	22	23	28	30	34	35	2	2	75
0	2	5	6	12	16	20	23	27	39	4	11	15	24	25	26	33	34	35	38	2	0	43
2	7	8	10	18	25	28	30	36	39	1	4	5	9	14	15	20	34	35	38	2	3	73
1	3	4	7	8	9	19	28	29	34	2	15	20	21	25	27	31	32	36	38	1	3	57
6	10	14	18	20	23	28	30	31	32	0	5	8	15	17	25	27	35	36	37	1	0	63
1	7	11	20	24	27	30	32	33	39	4	5	6	9	10	16	19	22	31	35	1	1	69
5	13	20	22	26	30	35	36	38	39	1	2	8	12	17	18	23	28	29	33	2	0	99
1	2	6	7	11	13	17	21	27	30	0	4	12	14	19	20	24	28	32	36	2	2	54
12	13	14	18	19	22	27	28	32	35	2	10	11	24	26	31	34	36	37	38	0	0	21
0	4	9	13	18	21	22	28	34	38	2	6	8	14	17	20	23	24	26	37	0	1	69
0	4	5	8	22	23	26	31	35	38	2	9	12	16	20	25	28	34	37	39	0	1	85
3	4	7	12	16	17	29	31	32	36	0	2	6	9	10	13	23	25	35	38	1	1	36
0	3	7	8	13	14	20	27	29	35	5	10	11	12	17	23	25	28	37	38	1	2	57
1	6	8	11	13	16	18	20	22	29	0	2	4	7	9	12	14	15	26	28	0	3	109
2	6	9	12	20	23	24	31	32	34	1	4	7	8	10	17	18	26	29	36	1	2	62
0	1	2	3	5	7	9	22	33	36	8	11	12	14	15	20	21	24	29	32	3	3	34
3	7	11	19	29	30	33	36	38	39	0	4	6	10	16	21	23	25	27	28	0	2	58
5	6	7	8	18	22	25	34	38	39	0	9	12	14	17	27	29	32	33	35	3	0	93
0	2	11	12	17	20	26	28	34	38	1	5	8	9	13	22	23	24	29	30	3	3	46
5	7	8	16	17	19	22	26	28	36	0	3	9	12	20	23	27	31	32	34	0	3	69
0	3	12	18	23	24	30	32	35	37	4	5	8	9	10	20	25	29	33	34	0	1	70
1	4	7	10	19	21	26	30	34	36	6	13	15	20	22	24	25	31	32	37	1	0	17
3	9	10	12	15	17	25	28	31	35	0	2	8	13	16	18	24	32	33	34	2	0	58
2	3	8	9	10	18	19	22	28	30	1	11	15	16	21	24	31	33	35	36	3	0	68
5	10	11	14	19	28	29	32	34	38	0	8	9	13	16	22	27	30	36	37	2	1	88
10	12	16	17	22	24	25	26	30	35	0	5	9	11	19	23	27	28	29	33	2	2	109
2	5	8	18	20	25	26	30	36	38	4	7	21	23	24	29	31	34	35	39	2	1	80
9	12	14	18	19	27	33	34	37	38	2	3	8	13	17	22	24	26	28	36	1	1	59
6	7	8	10	12	21	22	33	36	39	2	13	17	20	23	26	28	30	31	32	3	2	51
1	4	5	8	14	18	20	24	29	38	6	9	15	17	21	22	27	31	33	35	2	2	62
3	8	16	18	23	28	29	34	35	37	0	5	7	9	11	17	19	22	33	39	2	2	94
2	3	5	7	16	20	28	32	34	39	0	8	17	21	24	26	27	31	35	36	1	3	23
2	5	7	20	21	26	28	30	37	39	1	8	14	15	16	18	19	22	32	33	0	3	61
2	5	14	21	23	24	28	34	35	39	0	7	8	12	15	19	20	25	30	37	1	3	52
2	3	11	20	23	24	26	27	29	30	4	7	8	14	15	18	21	32	35	39	0	3	96
1	4	8	10	12	16	21	25	26	28	9	17	22	23	32	33	34	35	37	39	1	0	78
1	6	7	8	12	14	28	35	38	39	10	13	18	20	21	24	26	29	34	37	3	0	76
1	4	7	15	18	22	27	31	34	36	2	5	11	13	14	25	26	28	32	37	1	1	68
3	5	6	19	20	22	23	24	29	39	4	7	10	12	13	21	28	34	35	37	3	0	68
2	5	22	24	26	32	35	36	37	39	0	8	12	14	18	21	23	27	28	38	3	0	86
2	7	8	12	16	21	27	28	34	37	1	9	10	11	17	20	30	32	33	39	0	1	108
1	4	8	16	20	22	23	26	27	36	0	6	10	11	15	18	21	28	32	38	1	2	58
0	4	12	13	14	21	24	31	34	35	8	9	18	19	22	25	32	33	37	38	0	1	57
0	2	5	9	18	21	27	28	30	38	1	4	14	15	20	22	31	32	34	37	3	1	81
0	6	13	15	21	23	28	36	37	38	8	9	10	12	14	16	17	20	29	34	1	2	77
5	12	14	18	24	26	30	34	37	38	2	10	16	17	19	23	25	28	35	36	0	3	32
2	6	20	22	24	25	33	34	36	38	7	10	12	16	21	26	27	28	30	32	3	2	71
6	10	15	16	19	26	30	33	35	39	0	5	17	21	23	24	29	31	32	34	3	3	80
0	3	4	5	7	17	21	24	29	32	10	14	15	18	20	26	31	34	36	37	2	0	40
0	7	20	21	25	27	30	33	35	36	3	12	15	19	22	23	24	26	32	34	2	2	48
1	4	5	7	12	15	21	22	26	36	2	10	13	24	25	27	28	32	33	35	0	0	18
4	11	14	16	22	24	25	26	28	33	1	6	12	19	20	29	31	34	35	38	2	1	102
9	13	16	19	20	27	28	30	33	35	4	10	14	17	23	24	26	29	32	34	0	1	51
10	11	12	13	15	16	17	20	23	28	1	5	6	9	24	26	29	33	36	39	2	3	63
4	13	15	16	23	24	30	32	34	36	6	8	9	10	12	18	20	25	33	39	1	3	56
3	7	8	11	13	18	20	35	38	39	0	4	6	9	10	14	24	25	32	37	3	2	85
0	7	9	13	18	21	25	31	34	35	2	4	11	16	22	23	30	32	36	38	3	0	53
0	1	4	7	12	21	22	25	26	29	3	5	9	10	17	19	20	31	34	39	1	2	76
3	4	12	15	23	29	31	33	35	38	0	2	5	8	9	22	28	36	37	39	3	0	93
9	10	15	16	23	25	27	29	34	38	2	4	6	12	13	19	21	24	31	39	0	3	76
1	2	7	13	17	18	21	28	29	36	3	5	6	8	9	16	30	31	34	39	1	1	69
0	7	10	12	19	23	25	36	38	39	3	6	14	16	20	24	26	28	31	32	3	3	61
3	6	7	11	16	21	27	28	31	32	1	4	8	17	18	19	22	25	29	37	1	2	82
1	4	6	8	9	10	21	23	24	32	0	7	13	14	20	22	26	28	33	34	0	0	72
3	4	5	7	11	18	27	32	37	39	0	15	19	21	29	31	33	34	36	38	0	0	96
6	9	12	20	26	27	32	34	38	39	2	4	10	14	15	17	18	19	21	30	0	3	61
0	9	10	13	14	24	27	35	36	39	3	4	6	7	12	17	18	23	30	38	3	1	83
0	13	14	19	21	24	27	35	36	39	3	9	10	15	23	25	26	31	33	38	0	2	47
8	9	14	15	19	23	28	29	33	38	0	2	3	5	21	24	25	31	32	37	2	1	71
1	7	11	12	14	18	19	21	24	29	2	8	10	13	15	17	22	34	35	36	1	1	113
4	11	15	19	25	26	28	35	37	39	5	10	13	14	18	21	22	30	34	36	2	2	49
7	14	19	25	27	28	33	34	37	39	3	5	10	12	23	26	29	32	36	38	3	0	117
2	5	8	9	11	16	23	31	33	39	0	6	7	10	15	18	19	27	29	32	0	3	113
3	19	22	23	24	27	28	29	35	38	1	2	10	11	12	17	25	33	37	39	0	2	75
1	7	12	18	20	21	25	31	35	39	5	6	8	10	17	19	27	28	29	37	3	1	63
1	2	4	15	16	22	24	31	34	38	0	5	8	9	14	18	25	26	29	36	3	3	48
5	8	16	20	24	26	28	36	37	38	0	18	23	25	29	30	32	33	34	39	0	3	55
1	3	9	10	11	17	20	24	25	26	4	5	7	16	18	29	32	36	38	39	1	0	74
3	6	7	8	12	15	16	19	29	39	1	2	5	13	20	22	24	26	27	38	2	2	95
0	4	10	11	12	22	29	33	35	38	3	9	13	14	17	19	21	28	34	39	1	3	98
3	7	9	10	12	20	24	33	35	37	5	6	13	17	19	21	26	31	32	34	2	0	47
1	2	14	17	26	29	32	33	37	39	0	3	6	7	11	13	15	16	21	22	0	0	46
1	3	7	15	18	20	22	27	34	35	2	6	8	14	16	26	28	33	37	39	1	1	45
0	3	4	9	11	12	24	26	27	39	2	7	16	17	22	28	29	30	33	36	2	0	58
1	8	11	15	18	20	25	27	30	34	0	6	9	22	23	28	32	36	37	38	1	1	40
1	5	9	22	23	27	30	32	33	38	2	3	6	8	11	16	28	29	34	36	1	2	63
1	3	8	11	13	17	18	24	36	38	2	7	9	20	21	26	28	32	34	35	2	1	66
3	4	9	17	18	19	20	24	31	38	0	1	5	6	10	13	22	28	36	39	0	3	97
0	3	10	11	17	18	21	28	32	34	13	23	24	26	29	31	35	36	37	39	3	1	95
14	19	22	28	29	30	32	37	38	39	3	6	8	10	13	18	23	25	31	33	0	2	48
7	8	10	13	19	21	22	33	38	39	0	1	5	6	11	15	18	23	24	29	2	2	62
1	7	12	15	25	28	30	34	37	38	4	6	10	13	14	16	17	24	27	33	3	0	39
0	8	11	19	28	30	31	33	34	36	1	2	13	14	18	21	23	29	35	38	0	2	87
0	1	4	5	8	12	18	23	25	38	15	16	17	19	20	22	27	30	34	36	1	3	55
4	8	10	14	21	22	26	28	36	38	0	1	2	16	17	18	19	32	37	39	3	3	87
0	4	7	11	12	16	21	23	25	39	1	2	9	14	17	18	20	26	30	35	1	3	61
4	15	16	27	28	29	32	33	37	39	1	6	8	9	10	17	18	21	24	36	2	1	93
4	22	23	27	29	30	31	32	33	34	2	7	9	11	12	13	15	20	25	36	2	0	64
1	3	11	12	14	23	25	31	34	35	2	4	5	6	18	21	22	33	36	38	2	0	0
1	8	14	17	18	28	29	35	37	38	5	7	12	15	16	20	24	32	34	39	3	0	101
6	9	11	12	15	18	21	28	30	37	8	13	16	23	24	25	26	27	29	33	2	2	106
4	6	7	14	20	21	22	28	32	33	1	8	11	13	17	24	26	27	30	36	1	1	7
1	9	13	14	20	24	29	32	34	36	0	2	3	5	8	12	28	30	35	38	2	1	72
2	3	4	9	12	17	19	23	25	26	1	8	11	15	24	29	32	36	38	39	0	2	89
0	3	11	16	27	29	30	32	36	39	5	6	8	10	14	18	20	21	25	28	2	3	69
2	3	6	16	18	19	24	26	36	39	4	7	8	14	21	30	32	33	34	38	1	3	54
4	5	6	9	10	14	15	19	21	31	0	3	13	18	22	28	29	32	36	39	0	1	56
1	2	3	5	8	9	23	24	35	39	7	12	15	16	20	27	30	31	32	36	2	2	85
2	3	5	8	9	21	23	34	35	37	0	16	19	22	24	26	28	29	30	39	0	2	71
2	8	14	18	19	21	22	25	36	37	0	1	3	12	13	16	24	26	27	35	3	0	41
3	4	6	9	14	19	20	23	30	36	2	8	10	12	16	22	28	31	33	34	2	0	66
0	2	5	6	16	18	20	30	33	39	9	10	12	17	22	27	28	32	34	38	0	3	58
1	2	3	10	14	19	20	23	26	27	4	9	12	13	18	21	25	30	36	39	1	1	80
5	6	8	11	20	23	25	28	35	39	0	9	12	16	24	27	31	34	37	38	0	1	53
0	5	9	12	19	22	23	33	38	39	3	7	17	26	27	28	31	32	34	36	3	3	78
2	8	10	11	13	20	24	31	32	33	3	4	5	6	17	19	23	27	30	36	1	2	65
6	7	10	15	20	25	27	31	36	38	0	3	5	8	14	18	22	26	29	32	1	2	44
0	2	3	6	8	9	10	22	31	39	16	17	19	21	27	28	29	30	36	37	0	0	110
0	5	15	21	25	26	29	30	31	35	6	8	9	10	12	13	16	27	36	39	0	3	79
0	2	9	11	13	19	22	28	30	33	3	5	6	8	10	17	21	29	36	37	1	3	80
7	10	14	17	18	20	26	28	32	35	3	8	15	19	24	25	29	33	37	39	0	0	86
3	8	12	13	14	16	20	26	27	31	0	2	7	10	15	17	22	28	32	35	2	1	43
1	10	13	15	16	20	22	24	27	31	4	6	7	8	9	12	18	23	35	39	1	1	43
3	4	6	14	16	17	19	24	25	30	2	5	9	10	15	20	28	31	33	35	2	0	52
4	10	13	15	18	24	27	31	34	36	3	8	11	16	17	25	29	33	38	39	1	2	93
2	4	7	13	19	25	28	29	30	34	0	1	10	16	18	20	24	31	33	35	3	2	77
0	4	5	9	20	22	26	30	35	36	7	8	10	12	19	23	25	34	37	39	0	0	74
1	8	11	19	22	23	26	30	34	35	2	4	6	7	16	17	18	20	21	39	2	1	61
7	11	12	16	19	20	21	22	34	35	2	8	13	15	23	24	26	33	36	37	1	1	38
7	14	17	19	29	30	32	33	35	36	1	3	5	6	9	10	18	27	37	39	3	3	90
7	12	13	18	19	26	27	29	34	37	6	16	17	20	21	25	28	30	33	39	2	3	99
4	8	9	12	14	17	27	28	33	35	2	5	10	19	20	22	24	31	32	36	1	2	86
3	5	8	15	19	30	31	33	34	38	0	9	11	13	20	22	27	28	35	36	2	2	69
0	7	12	14	16	20	21	24	31	33	1	2	5	9	17	19	25	30	34	36	0	3	85
0	12	15	20	26	27	28	35	37	38	1	3	5	6	10	13	14	23	30	34	1	0	20
0	1	12	14	16	18	19	24	32	37	2	3	5	8	9	22	27	31	33	36	1	3	86
2	4	13	15	17	19	25	26	31	37	3	5	6	7	14	20	22	24	30	35	1	0	49
0	2	5	7	9	10	20	26	30	36	1	11	13	18	21	25	27	31	33	37	3	1	33
3	4	7	9	10	11	20	21	27	33	5	12	13	15	17	25	28	31	34	38	2	1	32
2	4	7	8	9	13	16	18	29	37	11	14	15	17	22	30	31	32	36	39	0	0	49
6	7	9	12	22	26	32	35	38	39	3	4	14	23	25	29	30	31	34	37	3	0	108
8	12	13	14	17	18	24	34	37	38	6	15	16	20	23	26	27	28	30	31	0	2	21
11	14	16	18	19	27	30	31	35	39	3	7	12	15	17	20	21	25	33	34	0	2	6
3	6	9	18	20	21	28	30	32	34	2	8	13	14	17	19	23	29	36	38	1	1	100
5	6	7	12	16	19	27	31	32	36	1	3	4	13	21	23	25	28	30	35	2	1	50
1	2	6	7	9	11	16	22	23	26	8	12	13	15	19	28	33	35	37	38	3	3	88
8	13	14	15	18	22	25	30	32	35	2	5	6	12	19	21	24	29	33	39	1	2	57
2	5	17	20	23	24	25	27	28	36	1	7	10	11	14	21	29	30	33	38	0	2	44
0	3	4	9	12	16	18	19	29	39	6	8	10	17	21	24	25	26	34	38	3	3	98
3	5	9	13	14	17	18	20	25	36	0	11	12	15	19	24	27	30	37	38	1	0	81
4	9	14	17	18	21	25	27	31	38	1	3	6	13	15	20	28	30	33	34	1	1	72
6	17	20	24	25	26	27	30	31	36	0	5	13	21	23	28	34	35	38	39	2	3	76
3	8	9	12	13	15	18	21	29	35	0	1	4	7	19	20	23	25	27	30	2	0	115
0	1	3	4	7	8	11	22	36	37	5	10	13	14	15	20	26	30	32	34	1	2	21
3	4	15	16	17	20	21	27	29	36	0	2	7	8	11	12	13	25	26	31	0	3	53
0	4	6	7	16	22	24	26	35	36	5	11	15	17	21	25	29	32	34	37	0	3	56
1	4	18	24	25	28	30	33	35	36	2	7	10	15	16	19	21	26	32	34	2	0	35
6	8	10	15	16	20	21	22	33	34	2	5	12	14	23	27	28	36	38	39	3	0	51
7	8	10	15	26	31	32	33	36	37	0	2	4	6	13	21	22	24	29	35	1	1	44
4	6	7	9	16	18	22	25	33	37	1	2	3	8	10	14	15	17	29	39	0	1	101
4	10	12	13	23	27	29	32	34	39	0	1	6	7	11	17	18	19	22	36	2	0	57
3	8	10	14	16	17	18	26	28	35	1	11	12	22	23	27	31	32	33	39	2	2	63
0	13	18	23	27	30	34	35	37	39	2	4	6	9	14	19	21	22	29	31	2	1	86
6	7	11	13	17	25	28	30	31	32	12	14	15	20	24	33	34	36	37	38	1	3	21
10	14	16	18	22	23	24	29	35	38	5	6	19	21	27	28	32	33	37	39	3	1	96
7	10	13	14	16	19	25	28	30	39	2	6	9	17	20	21	31	34	37	38	3	0	85
0	3	11	12	15	16	18	22	24	29	4	5	6	7	13	14	20	28	34	39	1	2	80
17	23	24	27	29	31	32	35	37	38	0	2	3	7	10	14	16	20	30	34	1	2	66
2	10	11	21	23	25	27	28	30	39	4	6	9	14	16	20	22	26	29	32	0	1	49
8	10	15	20	23	28	31	32	34	35	0	5	6	12	13	14	18	30	38	39	1	2	60
3	5	9	12	13	16	20	27	36	39	6	8	11	15	21	23	28	29	32	35	3	3	56
0	1	3	7	8	15	22	23	24	27	2	4	13	16	25	26	29	35	38	39	2	3	71
1	2	4	11	21	29	30	33	34	36	6	8	10	15	17	23	24	27	28	39	3	3	73
1	3	5	7	14	18	20	34	37	39	8	11	15	17	21	25	28	29	31	36	3	0	83
7	9	12	13	14	18	27	31	35	37	6	10	11	16	22	24	25	28	29	36	2	2	70
0	2	10	12	27	28	29	32	33	34	1	4	6	7	9	13	15	20	24	35	3	0	57
2	15	16	18	20	28	31	32	33	35	0	1	3	4	8	10	17	21	22	37	0	1	34
4	9	11	20	22	27	28	33	37	39	0	2	3	6	10	12	14	15	16	30	3	0	68
4	17	18	21	22	26	28	30	34	36	2	3	7	8	10	25	27	32	33	37	1	1	22
0	4	8	11	15	19	25	36	37	38	1	3	6	10	16	18	26	28	29	31	2	2	80
6	8	9	12	18	19	21	26	27	35	10	11	17	23	24	31	32	33	37	38	3	3	84
2	4	5	7	10	15	18	20	25	29	0	6	8	11	14	16	21	23	26	34	0	1	79
0	1	2	4	10	12	19	23	28	30	6	11	13	22	25	26	31	35	36	37	3	3	44
2	3	8	10	20	21	22	24	27	30	1	7	11	12	13	23	25	28	32	33	3	2	13
0	13	15	16	19	22	23	35	37	39	5	6	21	24	25	26	29	31	32	36	1	0	38
4	5	6	8	11	17	21	22	23	39	0	9	10	13	14	19	27	29	33	38	0	2	104
1	5	11	17	20	24	26	29	34	36	3	9	10	14	15	22	25	27	31	33	1	1	48
7	10	11	14	19	22	25	29	34	36	0	13	24	27	28	32	33	35	38	39	0	3	59
7	8	10	15	18	22	28	29	36	38	0	4	6	11	23	27	30	32	35	39	3	0	81
9	12	18	20	22	28	31	34	38	39	0	4	8	10	14	16	25	26	36	37	2	2	97
2	8	19	23	24	26	27	29	30	35	1	3	7	11	14	17	22	28	31	36	3	1	61
1	3	11	14	18	21	27	33	34	37	0	2	7	8	12	20	23	26	29	30	0	3	98
4	11	14	16	23	29	30	32	34	39	1	5	6	7	9	13	15	19	36	37	1	2	103
5	6	14	17	18	19	25	26	32	39	1	2	3	20	24	28	30	33	36	38	1	3	90
6	9	11	17	18	23	29	35	36	39	3	4	7	8	12	25	26	32	37	38	3	0	83
0	2	6	8	11	19	22	31	33	39	4	9	10	14	25	27	28	29	30	38	0	0	102
3	8	10	11	20	27	29	30	31	33	4	7	14	16	17	18	21	24	25	34	2	3	55
2	4	7	13	14	19	24	25	31	36	6	12	21	23	27	28	30	32	33	37	0	1	56
2	3	4	8	11	18	23	25	30	31	0	10	13	15	20	26	27	28	32	35	2	1	68
0	3	7	13	18	19	22	29	36	38	5	6	8	10	12	14	30	34	35	39	0	2	94
1	2	10	11	14	18	20	22	27	38	0	3	6	8	12	16	17	28	34	36	0	0	53
5	13	14	16	17	19	24	25	28	34	7	8	10	11	12	15	20	22	30	32	0	0	49
0	2	4	6	9	16	18	21	32	36	5	8	10	12	14	17	25	27	34	38	2	3	41
0	4	9	10	13	21	23	28	30	39	2	3	6	7	8	12	18	19	27	35	1	1	78
7	8	10	12	18	19	22	23	34	38	1	2	3	9	21	25	27	31	35	37	1	1	60
1	3	8	14	16	27	30	31	33	37	2	4	5	9	12	23	24	28	29	34	1	2	60
3	5	6	11	14	15	17	22	32	37	0	7	13	19	24	27	29	30	31	34	2	2	61
6	9	11	17	26	27	28	32	34	38	2	3	4	8	18	22	24	25	35	39	3	2	72
2	7	15	21	23	33	34	35	36	38	1	4	10	12	16	19	27	31	37	39	2	0	35
1	3	9	11	12	15	20	23	24	39	7	14	16	19	21	25	27	29	36	38	2	1	88
2	5	12	25	26	31	33	34	35	38	6	8	10	11	14	16	17	18	19	32	2	3	48
1	5	14	16	17	19	24	33	34	36	0	7	8	10	11	13	22	28	35	39	3	3	64
10	11	13	15	18	26	28	31	36	37	2	4	6	8	12	14	17	20	29	35	0	3	45
0	1	3	5	6	8	9	10	26	32	11	12	13	14	17	19	25	29	38	39	3	2	67
0	5	10	13	16	25	27	28	34	35	1	4	8	9	18	24	26	29	33	37	3	0	40
2	3	10	13	19	21	23	27	32	33	6	12	14	16	17	18	26	28	35	39	2	3	72
3	8	9	25	26	27	30	32	35	36	0	1	4	7	14	33	34	37	38	39	0	0	92
4	5	7	8	9	10	17	19	28	34	2	3	11	20	22	24	27	30	36	38	1	0	70
2	3	13	17	19	24	25	28	34	35	4	9	10	11	14	26	30	31	37	39	2	0	97
0	2	4	5	7	12	14	30	31	38	8	16	19	20	22	25	26	28	33	35	3	1	66
12	15	20	24	29	32	33	34	36	39	1	3	4	6	8	9	28	30	35	38	1	1	64
9	10	14	16	19	20	21	22	25	26	1	2	12	13	17	24	27	28	32	34	2	2	90
4	11	14	20	21	25	33	35	36	38	2	6	9	15	16	17	19	23	24	28	2	1	71
1	7	10	12	15	19	22	25	27	38	3	6	8	23	24	26	28	30	33	37	1	1	37
0	1	2	3	10	11	14	15	16	25	12	17	21	22	24	26	28	29	32	37	2	2	65
3	7	8	11	15	16	18	28	35	38	1	2	4	5	9	21	27	29	33	34	1	2	86
1	5	11	12	20	28	32	34	37	39	3	4	6	7	9	10	19	26	30	33	0	3	99
2	4	5	7	23	25	33	36	37	39	1	6	8	12	13	15	31	32	34	38	3	2	105
0	6	8	9	10	13	14	25	26	39	2	12	16	18	29	30	32	36	37	38	0	3	88
0	2	6	11	12	13	16	19	27	31	4	7	10	23	28	30	32	37	38	39	0	3	20
0	3	8	12	19	20	21	29	38	39	2	13	14	15	22	23	25	26	27	31	2	0	101
8	21	22	24	25	28	29	34	35	37	2	3	4	16	18	19	27	30	32	39	2	3	107
3	4	9	13	16	19	26	28	35	36	1	5	6	8	14	15	21	29	30	33	0	0	110
2	3	5	8	9	10	11	14	17	31	0	15	16	18	20	21	23	28	33	34	1	0	100
0	9	11	15	16	19	23	24	34	35	1	2	3	6	13	17	18	26	29	30	0	1	98
5	9	11	12	16	18	22	27	29	35	1	8	15	23	26	30	32	33	34	38	2	2	70
6	8	16	17	18	20	25	26	33	35	1	2	5	11	12	19	23	29	34	38	3	1	54
0	1	8	9	11	18	29	35	36	37	2	3	16	21	22	24	25	28	30	38	2	1	75
