Mode: 18 #Games: 1000 Notes: u2-2Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
29	40	30	21	14	0	12	4	4	1	3	2	2	0	1	1	0	3	1	0	1	4	4	4	4	0	0	1	0	63
30	30	32	28	2	21	7	0	2	4	2	2	1	1	1	1	1	1	1	1	0	4	3	4	4	1	0	0	0	27
31	53	19	17	11	9	0	10	2	3	1	4	1	2	1	0	1	2	0	1	1	4	4	4	4	0	0	1	0	39
30	27	43	20	10	7	2	11	3	3	1	3	1	0	2	1	1	2	1	0	0	4	4	4	4	1	0	0	0	83
14	28	34	44	10	6	14	0	3	3	3	1	0	1	2	1	1	0	0	3	1	4	4	4	4	0	1	0	0	68
10	46	17	47	3	21	6	0	4	3	2	1	0	1	1	2	0	3	0	1	0	3	4	4	4	0	0	0	1	45
31	35	11	43	17	0	2	11	5	1	2	2	1	0	0	3	1	2	0	1	0	3	4	4	4	0	0	0	1	39
48	23	16	33	12	15	0	3	3	3	1	3	2	1	0	1	2	0	1	1	0	4	4	4	4	0	0	1	0	64
44	17	27	32	21	7	0	2	2	3	3	2	1	0	1	2	3	0	1	0	1	4	4	4	4	1	0	0	0	63
18	25	38	39	2	7	11	10	2	4	2	2	0	1	2	1	1	0	1	2	1	4	4	4	4	0	0	0	1	50
31	19	21	49	6	10	11	3	4	2	2	2	1	0	1	2	1	1	0	2	1	3	4	4	4	0	1	0	0	80
28	18	19	55	0	0	12	18	0	1	5	4	1	0	0	3	1	1	1	1	0	3	4	3	3	0	1	0	0	37
37	23	19	41	17	2	0	11	5	1	2	2	0	1	1	2	3	0	0	1	0	3	4	3	4	1	0	0	0	52
30	30	53	7	2	10	15	3	2	3	3	2	1	1	2	0	1	1	2	0	1	4	3	4	4	0	0	1	0	83
38	36	28	18	11	5	14	0	1	3	4	2	2	1	1	0	1	1	1	1	1	4	4	3	4	0	0	1	0	80
20	25	28	47	2	4	11	13	3	2	2	3	1	0	1	2	0	1	1	2	1	4	4	4	4	1	0	0	0	51
42	21	21	36	17	2	11	0	3	3	2	2	1	0	1	2	2	1	0	1	1	4	4	4	3	0	0	0	1	45
29	18	44	29	12	4	14	0	3	2	3	2	1	1	2	0	1	0	1	2	1	4	4	3	4	0	1	0	0	97
12	47	41	20	7	0	23	0	3	1	4	2	0	1	2	1	0	3	1	0	1	4	4	4	4	0	0	0	1	92
30	48	36	6	0	13	13	4	1	3	3	3	1	3	0	0	1	0	3	0	0	4	4	4	4	0	1	0	0	67
14	33	58	15	0	14	12	4	2	3	2	3	0	2	2	0	1	0	3	0	0	4	4	4	4	0	0	1	0	64
38	29	24	29	0	11	10	9	2	3	2	3	2	1	1	0	1	1	1	1	0	4	4	4	4	0	0	0	1	74
7	39	25	49	0	10	16	4	1	2	5	2	0	2	1	1	0	1	0	3	1	4	3	3	4	0	0	1	0	40
42	20	33	25	16	3	0	11	4	2	1	3	1	0	1	2	2	1	1	0	0	4	4	4	4	1	0	0	0	99
38	36	41	5	0	28	0	2	1	5	1	3	2	1	1	0	1	1	2	0	0	4	4	4	4	1	0	0	0	67
39	19	24	38	11	7	0	12	2	2	3	3	2	0	0	2	1	0	2	1	1	4	4	4	4	0	1	0	0	70
40	29	20	31	4	12	3	11	2	3	3	2	1	1	1	1	2	1	0	1	0	4	3	4	4	0	0	0	1	49
35	18	21	46	0	6	3	21	1	4	1	4	1	0	1	2	1	1	0	2	0	4	3	4	3	0	1	0	0	0
35	28	34	23	15	3	0	12	4	2	1	3	2	1	1	0	0	1	2	1	1	4	4	4	4	1	0	0	0	49
30	31	26	33	2	11	17	0	1	2	7	0	1	1	0	2	1	2	1	0	0	4	4	3	3	0	0	1	0	82
19	39	28	34	0	26	4	0	2	5	2	1	0	2	1	1	1	1	1	1	0	4	4	4	4	0	0	0	1	29
19	21	31	49	0	0	11	19	1	2	2	5	0	1	2	1	1	1	0	2	1	4	4	4	4	0	0	1	0	34
49	19	25	27	4	11	12	3	2	1	3	4	2	1	0	1	2	0	1	1	0	4	4	4	4	1	0	0	0	65
22	42	38	18	2	15	10	3	2	2	2	4	1	2	1	0	0	1	2	1	0	4	4	3	3	0	1	0	0	51
26	45	9	40	11	0	9	10	4	0	5	1	2	2	0	0	0	1	0	3	1	4	3	3	4	0	1	0	0	91
32	29	43	16	0	2	15	13	3	2	3	2	2	1	1	0	0	1	2	1	1	4	4	4	4	0	0	0	1	94
31	29	44	16	14	0	14	2	2	1	4	3	1	0	2	1	1	2	1	0	1	4	4	4	4	0	0	1	0	86
36	35	36	13	10	14	6	0	2	4	3	1	1	2	1	0	2	1	1	0	0	4	3	4	4	1	0	0	0	55
48	19	35	18	4	12	11	3	1	5	3	1	2	0	1	1	1	1	2	0	1	4	4	4	4	0	0	1	0	69
33	36	43	8	3	23	4	0	2	4	2	2	1	2	1	0	1	1	2	0	0	4	4	4	4	0	0	0	1	58
20	54	6	40	3	23	0	4	2	5	1	2	0	2	0	2	0	3	0	1	0	4	3	4	4	0	1	0	0	2
28	29	41	22	10	4	3	13	1	2	2	5	0	0	3	1	2	2	0	0	0	4	4	4	3	0	0	0	1	38
32	16	43	29	16	4	0	10	3	2	1	4	2	0	1	1	0	1	2	1	1	4	4	4	4	1	0	0	0	52
29	38	42	11	0	4	26	0	1	2	4	3	0	1	2	1	2	1	1	0	1	4	4	4	4	0	0	1	0	91
16	28	46	30	12	0	4	14	4	0	3	3	0	0	2	2	1	1	2	0	0	4	3	4	4	0	1	0	0	67
