Mode: 18 #Games: 1000 Notes: u2-2Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
27	38	32	23	0	11	4	15	2	2	1	5	0	3	1	0	2	0	1	1	0	4	3	4	4	0	0	1	0	14
19	44	31	26	7	13	0	10	3	2	1	4	0	3	1	0	1	0	1	2	0	4	4	4	4	0	0	1	0	30
13	43	64	0	7	21	2	0	3	3	2	2	0	2	2	0	0	1	3	0	0	4	4	4	4	0	0	0	1	51
32	35	31	22	10	11	5	4	3	3	3	1	1	2	1	0	1	1	1	1	0	4	4	4	4	1	0	0	0	77
27	40	24	29	11	9	0	10	2	5	1	2	2	1	1	0	0	2	0	2	1	4	4	4	4	1	0	0	0	61
24	62	21	13	5	14	11	0	2	3	4	1	0	2	1	1	1	3	0	0	1	3	4	4	4	0	0	0	1	48
15	35	29	41	10	14	2	4	2	4	3	1	0	2	1	1	1	0	1	2	0	4	3	4	4	0	1	0	0	29
37	35	12	36	3	10	4	13	2	3	1	4	1	1	0	2	2	1	0	1	0	4	4	4	4	0	1	0	0	30
25	27	60	8	0	13	15	2	2	2	3	3	0	1	3	0	1	1	2	0	1	4	4	4	4	0	0	1	0	88
44	29	15	32	16	4	0	10	3	2	2	3	2	0	0	2	1	1	1	1	1	4	4	4	4	1	0	0	0	58
31	31	41	17	7	2	21	0	2	1	4	3	1	1	1	1	1	1	2	0	1	4	4	4	4	0	0	1	0	77
48	17	26	29	21	4	2	3	3	1	3	3	2	0	1	1	2	0	1	1	1	4	4	3	4	0	1	0	0	85
21	46	18	35	0	10	9	11	1	3	4	2	1	1	0	2	0	3	0	1	0	4	4	4	4	1	0	0	0	28
37	30	14	39	21	2	7	0	4	3	2	1	2	1	0	1	1	1	0	2	1	3	4	4	4	0	0	0	1	77
40	15	31	34	10	2	4	14	1	4	1	4	1	1	1	1	2	0	1	1	0	4	4	4	4	0	0	0	1	49
36	7	58	19	6	0	24	0	3	3	4	0	1	0	2	1	1	0	3	0	1	4	4	3	3	0	0	1	0	105
29	13	35	43	9	0	11	10	3	4	2	1	0	1	2	1	1	0	0	3	1	4	4	4	4	0	1	0	0	62
31	30	30	29	0	4	3	23	2	2	2	4	1	1	1	1	2	0	1	1	0	4	4	4	4	0	0	1	0	30
20	47	30	23	2	21	3	4	1	3	3	3	1	2	0	1	0	2	2	0	0	4	4	4	4	0	0	0	1	40
31	39	20	30	10	2	7	11	2	3	4	1	0	2	1	1	2	1	0	1	0	4	4	4	4	1	0	0	0	89
26	21	41	32	10	0	15	5	2	1	4	3	1	1	1	1	1	0	2	1	1	4	4	4	4	1	0	0	0	63
10	50	43	17	0	3	23	4	1	2	4	3	0	3	1	0	0	1	3	0	1	4	4	4	4	0	0	0	1	49
37	16	15	52	0	6	3	21	1	3	4	2	2	0	0	2	1	1	0	2	0	4	4	4	4	0	1	0	0	52
27	35	25	33	13	0	7	10	3	1	3	3	1	1	1	1	1	1	0	2	1	4	4	4	3	0	1	0	0	61
20	37	41	22	4	11	13	2	4	2	2	2	0	2	1	1	1	1	2	0	0	4	4	4	4	1	0	0	0	64
34	14	38	34	6	0	21	3	3	3	3	1	2	0	2	0	0	1	1	2	1	4	4	4	4	1	0	0	0	77
18	37	34	31	4	14	10	2	3	3	3	1	0	2	0	2	1	1	2	0	0	4	3	4	4	0	0	1	0	44
56	22	20	22	21	5	4	0	3	3	3	1	3	0	1	0	1	1	0	2	1	3	4	4	4	0	1	0	0	77
34	30	15	41	0	3	12	15	2	1	4	3	2	1	0	1	1	0	1	2	0	4	4	4	4	0	0	1	0	75
16	58	17	29	10	2	11	7	3	2	2	3	0	2	1	1	1	3	0	0	1	4	4	4	4	0	1	0	0	36
37	29	17	37	2	10	0	18	2	2	3	3	2	1	0	1	1	1	1	1	0	4	4	4	4	0	0	1	0	58
35	35	32	18	10	11	4	5	2	2	2	4	1	3	0	0	2	0	2	0	0	4	4	4	3	0	0	0	1	58
31	23	27	39	0	4	12	14	1	2	3	4	2	0	0	2	0	1	2	1	0	4	4	4	4	0	0	1	0	60
22	36	34	28	0	23	4	3	5	3	1	1	0	1	1	2	2	1	1	0	0	3	4	4	4	0	0	0	1	77
26	19	55	20	0	16	14	0	3	4	2	1	1	0	2	1	1	1	2	0	1	4	3	4	4	0	0	0	1	69
41	19	26	34	4	0	26	0	1	1	6	2	2	0	1	1	0	1	1	2	1	4	4	3	4	0	0	0	1	70
39	28	33	20	0	17	13	0	1	4	5	0	2	2	0	0	1	0	2	1	0	4	4	4	3	1	0	0	0	79
45	33	25	17	0	14	12	4	0	3	5	2	1	2	1	0	2	0	1	1	0	3	4	4	4	1	0	0	0	91
48	40	19	13	14	0	12	4	3	3	3	1	2	2	0	0	2	1	1	0	1	4	4	4	4	0	1	0	0	85
26	35	30	29	10	13	3	4	3	3	2	2	0	2	1	1	2	0	1	1	0	3	4	4	4	1	0	0	0	65
42	13	35	30	3	2	4	21	1	6	1	2	0	1	2	1	3	0	0	1	0	4	4	4	4	0	1	0	0	47
30	17	47	26	3	12	0	15	3	4	1	2	0	0	3	1	2	1	1	0	0	4	4	4	4	0	0	1	0	93
45	30	29	16	12	11	7	0	2	2	4	2	1	1	2	0	3	1	0	0	0	3	4	4	4	0	1	0	0	102
48	27	20	25	14	0	0	16	2	3	1	4	2	1	0	1	2	1	1	0	0	4	4	4	4	0	0	1	0	43
32	30	42	16	15	3	10	2	5	1	2	2	2	1	0	1	0	0	4	0	1	4	4	4	4	1	0	0	0	73
17	35	34	34	13	7	0	10	4	2	0	4	1	0	2	1	0	2	0	2	1	4	4	3	3	0	0	0	1	43
34	27	30	29	15	3	2	10	4	2	2	2	2	1	0	1	0	1	2	1	1	4	4	4	4	0	1	0	0	62
16	29	43	32	4	10	0	16	2	2	3	3	0	0	3	1	0	2	1	1	0	4	4	4	3	0	0	0	1	68
28	36	23	33	14	0	0	16	5	0	1	4	0	2	1	1	2	1	0	1	0	4	3	4	4	0	0	1	0	31
31	21	34	34	5	0	10	15	4	1	1	4	1	1	1	1	0	1	2	1	0	4	4	4	4	0	0	1	0	57
35	17	35	33	5	4	10	11	3	3	1	3	1	1	0	2	1	0	3	0	0	4	4	4	4	0	0	0	1	65
6	39	55	20	0	11	13	6	2	3	2	3	0	2	2	0	0	1	2	1	0	3	4	4	3	1	0	0	0	76
30	31	42	17	4	15	0	11	2	5	1	2	0	1	2	1	2	1	1	0	0	4	4	4	4	0	1	0	0	60
28	17	45	30	15	2	10	3	4	2	2	2	2	0	1	1	0	0	3	1	1	4	4	4	4	0	0	0	1	93
20	53	40	7	3	10	17	0	1	3	4	2	1	1	2	0	0	4	0	0	1	4	4	4	4	1	0	0	0	78
29	24	34	33	5	4	21	0	3	3	3	1	0	1	2	1	2	0	1	1	1	4	4	4	3	0	0	1	0	73
35	19	40	26	16	14	0	0	4	3	1	2	2	0	1	1	0	1	2	1	1	4	4	4	4	0	1	0	0	73
