Mode: 18 #Games: 1000 Notes: u2-2Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
13	33	55	19	0	4	23	3	4	1	3	2	0	1	3	0	1	0	2	1	1	4	4	4	4	0	0	1	0	85
25	31	17	47	7	11	2	10	5	1	2	2	1	1	0	2	0	1	1	2	0	4	4	4	4	1	0	0	0	58
45	20	25	30	11	2	4	13	2	3	2	3	2	0	1	1	2	1	0	1	1	4	4	4	4	0	0	0	1	61
38	33	27	22	11	2	4	13	4	1	2	3	2	1	1	0	1	1	1	1	1	3	4	4	3	0	0	1	0	71
16	28	47	29	0	16	11	3	1	4	2	3	0	0	3	1	1	1	1	1	1	4	4	4	4	1	0	0	0	80
15	16	33	56	3	0	0	27	3	2	0	5	0	1	1	2	0	0	2	2	0	4	4	3	3	0	1	0	0	17
53	27	12	28	11	6	3	10	2	4	2	2	3	1	0	0	2	0	0	2	1	4	4	4	4	0	0	0	1	42
25	36	18	41	10	3	0	17	3	3	0	4	0	0	1	3	1	3	0	0	0	4	4	3	4	0	1	0	0	13
38	21	20	41	7	0	2	21	3	2	2	3	1	1	1	1	1	1	0	2	0	3	4	4	4	0	0	1	0	74
20	22	40	38	7	12	11	0	3	2	3	2	0	0	3	1	1	1	0	2	1	4	4	4	4	1	0	0	0	45
28	8	38	46	2	4	14	10	2	4	3	1	1	0	1	2	1	0	1	2	1	4	4	3	4	0	0	1	0	63
16	49	39	16	12	3	11	4	4	1	3	2	0	2	2	0	1	1	1	1	1	4	4	4	4	0	0	0	1	72
22	23	47	28	13	2	11	4	3	3	2	2	0	1	2	1	1	1	2	0	1	4	3	4	3	0	0	0	1	76
27	48	23	22	3	13	0	14	2	4	0	4	2	2	0	0	0	2	1	1	0	4	4	3	4	1	0	0	0	31
21	49	27	23	0	13	4	13	1	2	3	4	1	3	0	0	0	0	2	2	0	4	4	4	4	0	1	0	0	51
39	30	31	20	4	11	10	5	2	2	1	5	0	2	1	1	3	0	1	0	0	4	4	4	2	0	1	0	0	32
23	40	31	26	12	0	4	14	2	2	3	3	0	1	2	1	1	2	0	1	0	4	4	4	4	0	0	1	0	84
40	22	41	17	19	0	11	0	5	1	2	2	1	0	2	1	2	1	1	0	1	3	4	4	4	1	0	0	0	111
47	36	14	23	21	3	0	6	2	1	1	6	2	0	1	1	2	2	0	0	1	4	4	4	3	1	0	0	0	41
8	62	29	21	4	26	0	0	2	5	1	2	0	3	0	1	0	2	2	0	0	4	4	4	4	0	0	0	1	22
27	16	34	43	2	3	0	25	4	1	0	5	1	0	1	2	1	1	1	1	0	4	4	3	4	0	0	1	0	50
